Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Lut Gaye (feat. Emraan Hashmi),Jubin Nautiyal,6,100470762,-11.3%,https://www.youtube.com/watch?v=sCbbMZ-q4-I
2,,MONTERO (Call Me By Your Name),Lil Nas X,1,80826168,,https://www.youtube.com/watch?v=6swmTBVI83k
3,3,52 Gajh Ka Daman,Renuka Panwar,20,41212021,-1.6%,https://www.youtube.com/watch?v=CZt-rVn2BJs
4,8,कुँवारे में गंगा नहईले बानी,Ankush Raja & Shilpi Raj,9,38644458,11.5%,https://www.youtube.com/watch?v=YyVI46K8q9E
5,4,Bandido,Myke Towers,15,36507005,-7.4%,https://www.youtube.com/watch?v=W6fme7tcweQ
6,10,Chatak Matak,Renuka Panwar,14,35876700,14.7%,https://www.youtube.com/watch?v=s9AICwTKgOg
7,7,Heartbreak Anniversary,Giveon,7,35808689,0.3%,https://www.youtube.com/watch?v=uWRlisQu4fo
8,6,Dynamite,BTS,32,34856320,-7.9%,https://www.youtube.com/watch?v=gdZLi9oWNZg
9,2,On The Ground,ROSÉ,3,33571778,-45.6%,https://www.youtube.com/watch?v=CKZvWhCqx1s
10,18,Main Sharabi,Rajeev Raja & --,8,31749043,28.2%,https://www.youtube.com/watch?v=tnrnRQb8v-M
11,5,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,2,30332030,-22.4%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
12,14,Leave The Door Open,"Silk Sonic, Bruno Mars & Anderson .Paak",4,27801702,6.5%,https://www.youtube.com/watch?v=adLGHcj_fmA
13,37,दुई रूपया,Khesari Lal Yadav & Antra Singh Priyanka,8,27776651,61.2%,https://www.youtube.com/watch?v=VPoIawaKmyw
14,16,Libaas,Kaka,15,25673551,2%,https://www.youtube.com/watch?v=V5En3Ks3OjE
15,15,Batom de Cereja,Israel & Rodolffo,3,25515484,-0.8%,https://www.youtube.com/watch?v=3vYeQLJ2as4
