Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Shape of You,Ed Sheeran,19,139564410,1.9%,https://www.youtube.com/watch?v=JGwWNGJdvx8
2,2,Despacito,Luis Fonsi & Daddy Yankee,18,138369241,8.3%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
3,4,Felices los 4,Maluma,4,64790885,17.7%,https://www.youtube.com/watch?v=t_jHrUE5IOk
4,,Bon Appétit (feat. Migos),Katy Perry,1,54106420,,https://www.youtube.com/watch?v=dPI-mRFEIH0
5,3,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,27,53852262,-2.9%,https://www.youtube.com/watch?v=papuvlVeZg8
6,7,Chantaje (feat. Maluma),Shakira,29,50908702,5.5%,https://www.youtube.com/watch?v=6Mgqbai3fKo
7,6,"I'm The One (feat. Justin Bieber, Quavo, Chance The Rapper & Lil Wayne)",DJ Khaled,3,50722261,4.5%,https://www.youtube.com/watch?v=weeI1G46q0o
8,5,That's What I Like,Bruno Mars,10,48986345,-4.9%,https://www.youtube.com/watch?v=PMivT7MJ41M
9,10,"Ahora Dice (feat. J. Balvin, Ozuna & Arcángel)",Chris Jeday,8,43845666,13.5%,https://www.youtube.com/watch?v=c73Cu3TQnlg
10,,Malibu,Miley Cyrus,1,43382342,,https://www.youtube.com/watch?v=8j9zMok6two
11,,Me Enamoré,Shakira,1,41160413,,https://www.youtube.com/watch?v=sPTn0QEhxds
12,9,Despacito,Luis Fonsi & Daddy Yankee,5,41070015,4.5%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
13,13,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,9,39813865,13.7%,https://www.youtube.com/watch?v=NGLxoKOvzu4
14,8,Closer (feat. Halsey),The Chainsmokers,42,39620719,-0.3%,https://www.youtube.com/watch?v=0zGcUoRlhmw
15,14,Reggaetón Lento (Bailemos),CNCO,26,35626867,2%,https://www.youtube.com/watch?v=7jpqqBX-Myw
16,,SIGNAL,TWICE,1,33452459,,https://www.youtube.com/watch?v=VQtonf1fv_s
17,20,GANGNAM STYLE (강남스타일),PSY,65,32790997,7.8%,https://www.youtube.com/watch?v=9bZkp7q19f0
18,16,SUBEME LA RADIO (feat. Descemer Bueno & Zion y Lennox),Enrique Iglesias,12,32468266,-2.1%,https://www.youtube.com/watch?v=9sg-A-eS6Ig
19,23,Si Tu Novio Te Deja Sola (feat. Bad Bunny),J Balvin,11,31632234,9.3%,https://www.youtube.com/watch?v=Km4BayZykwE
20,21,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,43,31372220,6%,https://www.youtube.com/watch?v=3AtDnEC4zak
21,17,Something Just Like This (The Chainsmokers & Coldplay),The Chainsmokers,13,31136824,-5.5%,https://www.youtube.com/watch?v=FM7MFYoylVs
22,15,El Amante,Nicky Jam,18,31039927,-8.2%,https://www.youtube.com/watch?v=YG2p6XBuSKA
23,11,Mask Off,FUTURE,6,29481661,-22.6%,https://www.youtube.com/watch?v=xvZqHgFz51I
24,18,See You Again (feat. Charlie Puth),Wiz Khalifa,65,29324922,-6.7%,https://www.youtube.com/watch?v=RgKAFK5djSk
25,22,Starboy (feat. Daft Punk),The Weeknd,34,27712875,-4.8%,https://www.youtube.com/watch?v=34Na4j8AVgA
26,19,Vente Pa' Ca (feat. Maluma),Ricky Martin,34,27427811,-12.3%,https://www.youtube.com/watch?v=iOe6dI2JhgU
27,12,Galway Girl,Ed Sheeran,3,25835023,-26.6%,https://www.youtube.com/watch?v=87gWaABqGYs
28,28,XO TOUR Llif3,Lil Uzi Vert,7,24243375,7.8%,https://www.youtube.com/watch?v=Zgmvg-zzctI
29,24,It Ain't Me,Kygo & Selena Gomez,13,23171957,-12.8%,https://www.youtube.com/watch?v=u3VTKvdAuIY
30,27,Treat You Better,Shawn Mendes,44,22816307,1.4%,https://www.youtube.com/watch?v=lY2yjAdbvdQ
31,25,Uptown Funk (feat. Bruno Mars),Mark Ronson,65,22545078,-11.9%,https://www.youtube.com/watch?v=OPf0YbXqDm0
32,30,Sorry,Justin Bieber,65,21880090,1.5%,https://www.youtube.com/watch?v=fRh_vgS2dFE
33,34,Sugar,Maroon 5,65,21606916,7.1%,https://www.youtube.com/watch?v=09R8_2nJtjg
34,29,Symphony (feat. Zara Larsson),Clean Bandit,9,21215418,-4%,https://www.youtube.com/watch?v=aatr_2MstrI
35,39,Bum Bum Tam Tam,MC Fioti,8,20305138,5.5%,https://www.youtube.com/watch?v=_P7S2lKif-A
36,31,Sin Contrato,Maluma,38,20133577,-4.2%,https://www.youtube.com/watch?v=9xByMBYDRmY
37,99,New Face,PSY,2,19874625,77.5%,https://www.youtube.com/watch?v=OwJPPaEyqhI
38,32,Vai Embrazando (feat. MC Vigary),MC Zaac,9,19777308,-2%,https://www.youtube.com/watch?v=Nk7S7D0CQOY
39,49,Congratulations (feat. Quavo),Post Malone,7,19636878,13.1%,https://www.youtube.com/watch?v=SC4xMk98Pdc
40,35,HUMBLE.,Kendrick Lamar,7,19356221,-3.1%,https://www.youtube.com/watch?v=tvTRZJ-4EyI
41,33,Attention,Charlie Puth,4,19308525,-4.3%,https://www.youtube.com/watch?v=nfs8NYg7yQM
42,96,I Luv It,PSY,2,19133838,68.1%,https://www.youtube.com/watch?v=Xvjnoagk6GU
43,40,Shake It Off,Taylor Swift,65,18551121,-1.9%,https://www.youtube.com/watch?v=nfWlot6h_JM
44,37,Tú Foto,Ozuna,3,18344188,-7%,https://www.youtube.com/watch?v=afUx6AIG3Tg
45,46,Don't Let Me Down (feat. Daya),The Chainsmokers,60,18340926,5.2%,https://www.youtube.com/watch?v=Io0fBr1XBUA
46,53,Escápate Conmigo (feat. Ozuna),Wisin,7,18186901,13.2%,https://www.youtube.com/watch?v=3X9wEwulYhk
