Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,Easy On Me,Adele,1,85960045,,https://www.youtube.com/watch?v=X-yIEMduRXk
2,2,MONEY,LISA,6,68644452,-15.9%,https://www.youtube.com/watch?v=dNCWe_6HAM8
3,3,Raataan Lambiyan,"Tanishk Bagchi, Jubin Nautiyal & Asees Kaur",12,56908545,0.9%,https://www.youtube.com/watch?v=gvyUuxdRdR4
4,1,love nwantiti (ah ah ah) (feat. Joeboy & Kuami Eugene),CKay,7,49088310,-46.3%,https://www.youtube.com/watch?v=MxjrsDV8Aeo
5,4,STAY,The Kid Laroi & Justin Bieber,15,41529718,-18.4%,https://www.youtube.com/watch?v=kTJczUoc26U
6,6,Pepas,Farruko,14,38422855,-4.8%,https://www.youtube.com/watch?v=y8trd3gjJt0
7,7,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,13,35595378,-9.1%,https://www.youtube.com/watch?v=UTHLKHL_whs
8,,SHOOTER 007 DJ लच्छीपुरा ये तो गजब ही हों गया भाई,Utkarsh Singh,1,34923659,,https://www.youtube.com/watch?v=k7QniTYNsmQ
9,5,LALISA,LISA,6,33423600,-17.9%,https://www.youtube.com/watch?v=awkkyBH2zEo
10,10,Dil Galti Kar Baitha Hai,"Jubin Nautiyal, Meet Bros & Shardul Rathod",4,30652523,3.9%,https://www.youtube.com/watch?v=1--qqQrimMA
11,11,මැණිකේ මගේ හිතේ,Yohani & Satheeshan,11,28880427,-0.7%,https://www.youtube.com/watch?v=PgCliOxl41o
12,,love nwantiti (ah ah ah) (feat. Joeboy & Kuami Eugene),CKay,3,28422879,,https://www.youtube.com/watch?v=MxjrsDV8Aeo
13,8,The Feels,TWICE,3,28291967,-26%,https://www.youtube.com/watch?v=f5_wn8mexmM
14,20,Índigo,Camilo & Evaluna Montaner,2,27947554,56.1%,https://www.youtube.com/watch?v=DriCCFRQlj8
15,12,Param Sundari,A. R. Rahman & Shreya Ghoshal,13,26822422,-6.9%,https://www.youtube.com/watch?v=w4ClQO0FFQg
16,34,Lut Gaye (feat. Emraan Hashmi),Jubin Nautiyal,35,24351291,59%,https://www.youtube.com/watch?v=sCbbMZ-q4-I
17,13,Woman,Doja Cat,12,22762300,-17.5%,https://www.youtube.com/watch?v=yxW5yuzVi8w
18,15,Butter,BTS,22,21764711,-10.8%,https://www.youtube.com/watch?v=WMweEpGlu_U
19,9,Savage,aespa,3,21688434,-38.3%,https://www.youtube.com/watch?v=WPdWvnAAurg
20,14,My Universe (Live),Coldplay & BTS,4,20431714,-19.2%,https://www.youtube.com/watch?v=3YqPKLZF_WU
21,21,Pudina Ae Haseena,Pawan Singh & Anupama Yadav,20,19654705,10.8%,https://www.youtube.com/watch?v=iY3vrGP6XIE
22,22,Save Your Tears,The Weeknd,42,17575444,-0.9%,https://www.youtube.com/watch?v=XXYlFuWEuKI
23,18,Baarish Ban Jaana,Payal Dev & Stebin Ben,20,17265261,-6.7%,https://www.youtube.com/watch?v=KVh4KtUSW3A
24,24,Ranjha,B Praak & Jasleen Royal,11,16879824,-1.4%,https://www.youtube.com/watch?v=tC1L9qjOzXs
25,31,Happier Than Ever,Billie Eilish,12,16734856,5.8%,https://www.youtube.com/watch?v=5GJWxDKyk3A
26,27,Yonaguni,Bad Bunny,20,16639324,1.2%,https://www.youtube.com/watch?v=doLMt10ytHY
