Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,Introduccion B (El Cosita Mix),El Chombo,3,77809305,4.3%,https://www.youtube.com/watch?v=LE6-4nAWEY0
2,1,X,Nicky Jam & J Balvin,6,75633991,-2.3%,https://www.youtube.com/watch?v=_I_D_8Z4sJE
3,,Wake Me Up ,Avicii,26,66773233,,https://www.youtube.com/watch?v=IcrbM1l_BoI
4,3,Te Boté (Remix),"Casper Magico, Nio Garcia, Darell, Nicky Jam, Bad Bunny & Ozuna",3,66255858,21.3%,https://www.youtube.com/watch?v=9jI-z9QN6g8
5,,no tears left to cry,Ariana Grande,1,62883190,,https://www.youtube.com/watch?v=ffxKSjUwKdU
6,4,Dura,Daddy Yankee,14,48547370,-4.1%,https://www.youtube.com/watch?v=sGIm0-dQd8M
7,7,Perfect,Ed Sheeran,34,46810148,1%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
8,19,FRIENDS,Marshmello & Anne-Marie,10,46010190,65.3%,https://www.youtube.com/watch?v=jzD_yyEcp0M
9,10,Havana (feat. Young Thug),Camila Cabello,30,45562238,11.1%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
10,9,Bella,Wolfine,13,44783504,6.4%,https://www.youtube.com/watch?v=jjuSfhYiup8
11,,LOVE,Gianluca Vacchi & Sebastián Yatra,1,43730128,,https://www.youtube.com/watch?v=uVQlZR-NNqM
12,5,God's Plan,Drake,13,43681271,-7.4%,https://www.youtube.com/watch?v=xpVfcZ0ZcFM
13,11,Call Out My Name,The Weeknd,4,39618486,11.7%,https://www.youtube.com/watch?v=M4ZoCHID9GI
14,6,ESSKEETIT,Lil Pump,2,37554214,-19%,https://www.youtube.com/watch?v=DPxL7dO5XPc
15,,Sin Pijama,Becky G & Natti Natasha,1,36195618,,https://www.youtube.com/watch?v=zEf423kYfqk
16,12,Me Niego (feat. Ozuna & Wisin),Reik,10,35139447,1.3%,https://www.youtube.com/watch?v=JyqD_zfXfi8
17,13,Bom Diggy (Jasmin Walia & Zack Knight),Jasmin Walia & Zack Knight,7,31306412,-7.1%,https://www.youtube.com/watch?v=yIIGQB6EMAM
18,14,Freaky Friday (feat. Chris Brown),Lil Dicky,6,31018835,-6.9%,https://www.youtube.com/watch?v=aZla1ttZHaw
19,16,Ambiente,J Balvin,2,28210965,-8.9%,https://www.youtube.com/watch?v=rzgw0XldTC0
20,8,El Farsante (Remix),Ozuna,38,26397895,-41.2%,https://www.youtube.com/watch?v=wfWkmURBNv8
21,17,Psycho (feat. Ty Dolla $ign),Post Malone,8,26068120,-11.9%,https://www.youtube.com/watch?v=au2n7VVGv_c
22,25,Corazón (feat. Nego do Borel),Maluma,25,24750877,7.9%,https://www.youtube.com/watch?v=GmHrjFIWl6U
23,20,Amor de Verdade,MC Kekel & MC Rita,4,23977587,-12.3%,https://www.youtube.com/watch?v=8_oE-iQeFeE
24,26,Nice For What,Drake,3,23832035,9%,https://www.youtube.com/watch?v=U9BwWKXjVaI
25,,Levels,Avicii,1,23755024,,https://www.youtube.com/watch?v=_ovdm2yX4MA
26,24,O Saathi,Arko Pravo Mukherjee,7,20965437,-10.7%,https://www.youtube.com/watch?v=OX-h7MtkeOI
27,95,Sexo,Residente & Dillon Francis,2,20707313,116%,https://www.youtube.com/watch?v=UjqXKgk5b18
28,40,Loca (feat. Duki & Cazzu),Khea,6,20488404,21.5%,https://www.youtube.com/watch?v=XQ0D_QD_DhM
29,23,What is Love?,TWICE,3,20145718,-21.7%,https://www.youtube.com/watch?v=i0p1bmr0EmE
30,31,Largado Às Traças (Acústico),Zé Neto & Cristiano,6,20130055,5.5%,https://www.youtube.com/watch?v=WcTRQXtXJPs
31,15,Échame la Culpa,Luis Fonsi & Demi Lovato,23,19646631,-37.4%,https://www.youtube.com/watch?v=TyHvyGVs42U
32,,Hey Brother,Avicii,1,19507606,,https://www.youtube.com/watch?v=6Cp6mKbRTQY
33,34,Gotti,6ix9ine,2,19337665,7.3%,https://www.youtube.com/watch?v=z5WrgDzNIZ0
34,49,Mi Gente,J Balvin & Willy William,34,19333287,30.9%,https://www.youtube.com/watch?v=wnJ6LuUFpMo
35,43,Daru Badnaam,Kamal Kahlon & Param Singh,10,19109004,18.5%,https://www.youtube.com/watch?v=bzW9fmwcmG4
36,27,Madura (feat. Bad Bunny),Cosculluela,3,18888957,-10.5%,https://www.youtube.com/watch?v=LOYAomlRbxI
37,30,Rangamma Mangamma,M.M. Manasi,7,18643850,-2.3%,https://www.youtube.com/watch?v=GWWHI7SE0KQ
38,33,New Rules,Dua Lipa,41,18312612,-1.6%,https://www.youtube.com/watch?v=k2qgadSvNyU
39,35,IDGAF,Dua Lipa,15,18121984,1.4%,https://www.youtube.com/watch?v=Mgfe5tIwOj0
40,36,Por Perro (feat. Luis Figueroa & Lary Over),Sebastián Yatra,4,17199875,-2.4%,https://www.youtube.com/watch?v=WtE011iVx1Q
41,50,Never Be the Same,Camila Cabello,8,17182778,22%,https://www.youtube.com/watch?v=Ph54wQG8ynk
42,39,Thunder,Imagine Dragons,34,17104029,-0%,https://www.youtube.com/watch?v=fKopy74weus
43,,Waiting For Love,Avicii,1,17095894,,https://www.youtube.com/watch?v=cHHLHGNpCSA
44,44,Fuleragem,MC WM,8,17008298,7.1%,https://www.youtube.com/watch?v=4N2iMmHcHys
45,,The Nights,Avicii,1,17004598,,https://www.youtube.com/watch?v=UtF6Jej8yb4
46,46,The Middle,"Zedd, Maren Morris & Grey",8,16996485,8.8%,https://www.youtube.com/watch?v=M3mJkSqZbX4
47,54,Te Amo (feat. Paulo Londra),Piso 21,6,16942584,25.5%,https://www.youtube.com/watch?v=nP8ZVJxiJlU
48,69,Tu Postura,Banda MS de Sergio Lizárraga,7,16553002,36.3%,https://www.youtube.com/watch?v=8BDrtvy0SNM
49,28,Walk It Talk It (feat. Drake),Migos,6,16507266,-21.8%,https://www.youtube.com/watch?v=fGqdIPer-ms
50,32,El Préstamo,Maluma,5,16284527,-12.8%,https://www.youtube.com/watch?v=XSS9TkOC_zU
51,22,Let Me,ZAYN,2,15899437,-38.3%,https://www.youtube.com/watch?v=J-dv_DcDD_A
52,,ATM,J. Cole,1,15634161,,https://www.youtube.com/watch?v=vUTI4bPdlgE
53,,In My Blood,Shawn Mendes,3,15061254,,https://www.youtube.com/watch?v=36tggrpRoTI
54,58,Nena Maldicion  (feat. Lenny),Paulo Londra,4,14948580,15.4%,https://www.youtube.com/watch?v=bX3S-_jUauc
55,75,One Kiss,Calvin Harris & Dua Lipa,3,14927366,30.3%,https://www.youtube.com/watch?v=DkeiKbqa02g
56,48,No Hay Nadie Más,Sebastián Yatra,12,14635046,-5.6%,https://www.youtube.com/watch?v=sD9_l3oDOag
57,52,To My Love (Tainy Remix),Bomba Estéreo,4,14529647,5.9%,https://www.youtube.com/watch?v=FWpHN9v8uu8
58,55,BBoom BBoom(뿜뿜),MOMOLAND,14,14507545,9%,https://www.youtube.com/watch?v=JQGRg8XBnB4
