Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Havana (feat. Young Thug),Camila Cabello,21,104761322,-4.7%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
2,2,Dura,Daddy Yankee,5,92213680,1.7%,https://www.youtube.com/watch?v=sGIm0-dQd8M
3,23,God's Plan,Drake,4,81167108,193.7%,https://www.youtube.com/watch?v=xpVfcZ0ZcFM
4,4,Perfect,Ed Sheeran,25,74467730,-2.4%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
5,75,Amorfoda,Bad Bunny,2,70086282,375.8%,https://www.youtube.com/watch?v=kLpH1nSLJSs
6,5,Échame la Culpa (Luis Fonsi & Demi Lovato),Luis Fonsi & Demi Lovato,14,66743947,1.3%,https://www.youtube.com/watch?v=TyHvyGVs42U
7,6,Envolvimento,MC Loma e as Gêmeas Lacração,2,61966377,-4.7%,https://www.youtube.com/watch?v=lgJOJAmXlBw
8,7,Corazón (feat. Nego do Borel),Maluma,16,60585201,1.3%,https://www.youtube.com/watch?v=GmHrjFIWl6U
9,24,Let Me Love You (feat. Justin Bieber),DJ Snake,45,54162096,110%,https://www.youtube.com/watch?v=euCqAq6BRa4
10,9,Bum Bum Tam Tam,MC Fioti,32,43216155,-7%,https://www.youtube.com/watch?v=_P7S2lKif-A
11,10,Faded,Alan Walker,89,43114282,-6.9%,https://www.youtube.com/watch?v=60ItHLz5WEA
12,11,Lahore,Guru Randhawa,10,41749925,-4.6%,https://www.youtube.com/watch?v=dZ0fwJojhrs
13,12,FINESSE (REMIX) (Feat. Cardi B),Bruno Mars,8,39472609,-3.7%,https://www.youtube.com/watch?v=LsoLEjrDogU
14,15,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,18,36469116,1.8%,https://www.youtube.com/watch?v=y7d9VLRO3vc
15,18,Síguelo Bailando,Ozuna,15,34836357,5.9%,https://www.youtube.com/watch?v=Dvpd9_5vuks
16,17,Mi Gente (J Balvin & Willy William) (feat. Beyoncé),J Balvin & Willy William,30,34033934,-0.7%,https://www.youtube.com/watch?v=APHgDFRpCi0
17,20,Bonita (J Balvin & Jowell & Randy),J Balvin & Jowell & Randy,18,32948633,4.5%,https://www.youtube.com/watch?v=SqpvOqRieYY
18,21,New Rules,Dua Lipa,32,31858492,5.3%,https://www.youtube.com/watch?v=k2qgadSvNyU
19,8,Criminal,Natti Natasha & Ozuna,23,31783279,-33.4%,https://www.youtube.com/watch?v=VqEbCxg2bNI
20,14,Bom Diggy (Zack Knight & Jasmin Walia),Zack Knight & Jasmin Walia,3,30814624,-14.3%,https://www.youtube.com/watch?v=yIIGQB6EMAM
21,19,Gucci Gang,Lil Pump,20,30409298,-5.5%,https://www.youtube.com/watch?v=4LfJnj66HVQ
22,30,Bad Boy,Red Velvet,3,29621922,21.5%,https://www.youtube.com/watch?v=J_CFBjAyPWE
23,22,Rockstar (feat. 21 Savage),Post Malone,17,29421698,0.6%,https://www.youtube.com/watch?v=UceaB4D0jpo
24,54,River  (feat. Ed Sheeran),Eminem,7,28089632,62.6%,https://www.youtube.com/watch?v=wfWIs2gFTAM
25,32,"Solita (feat. Bad Bunny, Wisin & Almighty)",Ozuna,5,27598091,22.7%,https://www.youtube.com/watch?v=j-sz8M8gc6U
26,36,Bella,Wolfine,4,27565636,26.5%,https://www.youtube.com/watch?v=jjuSfhYiup8
27,25,Mayores (feat. Bad Bunny),Becky G,32,27279725,6.3%,https://www.youtube.com/watch?v=GMFewiplIbw
28,13,Que Tiro Foi Esse,Jojo Maronttinni,6,26725085,-31.7%,https://www.youtube.com/watch?v=Qw4uBk7DOa8
29,,FRIENDS,Marshmello & Anne-Marie,1,25800094,,https://www.youtube.com/watch?v=jzD_yyEcp0M
30,28,BBoom BBoom(뿜뿜),MOMOLAND,5,25652673,2.9%,https://www.youtube.com/watch?v=JQGRg8XBnB4
31,,"Tum Mere Ho (From ""Hate Story Iv"")",Jubin Nautiyal & Amrita Singh,1,24919963,,https://www.youtube.com/watch?v=ddOfQZO5tfU
32,,Me Niego (feat. Ozuna & Wisin),Reik,1,24336856,,https://www.youtube.com/watch?v=JyqD_zfXfi8
33,31,DNA,BTS,23,23186644,-1.4%,https://www.youtube.com/watch?v=MBdVXkSdhwU
34,27,Aashiq Banaya Aapne (Himesh Reshammiya & Shreya Ghoshal),Himesh Reshammiya & Shreya Ghoshal,7,22644418,-10.5%,https://www.youtube.com/watch?v=0bAVd9jJE2Q
35,41,Tonta,RKM & Ken-Y,2,22409700,6.3%,https://www.youtube.com/watch?v=VTzD0jNdrmo
36,33,Thunder,Imagine Dragons,25,22374195,-0.3%,https://www.youtube.com/watch?v=fKopy74weus
37,29,No Hay Nadie Más,Sebastián Yatra,3,22193933,-9.8%,https://www.youtube.com/watch?v=sD9_l3oDOag
38,48,Esperándote,Manuel Turizo,10,21063657,8.3%,https://www.youtube.com/watch?v=ooHII67__Sg
39,,Sobredosis (feat. Ozuna),Romeo Santos,1,20580606,,https://www.youtube.com/watch?v=JNkTNAknE4I
40,,Love Me Like You Do,Ellie Goulding,34,20334274,,https://www.youtube.com/watch?v=AJtDXIazrMo
