Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,love nwantiti (ah ah ah) (feat. Joeboy & Kuami Eugene),CKay,6,91440022,24.1%,https://www.youtube.com/watch?v=MxjrsDV8Aeo
2,3,MONEY,LISA,5,81589876,34.7%,https://www.youtube.com/watch?v=dNCWe_6HAM8
3,5,Raataan Lambiyan,"Tanishk Bagchi, Jubin Nautiyal & Asees Kaur",11,56401307,-5.2%,https://www.youtube.com/watch?v=gvyUuxdRdR4
4,4,STAY,The Kid Laroi & Justin Bieber,14,50907476,-15.1%,https://www.youtube.com/watch?v=kTJczUoc26U
5,6,LALISA,LISA,5,40735001,-11%,https://www.youtube.com/watch?v=awkkyBH2zEo
6,8,Pepas,Farruko,13,40341902,-2.6%,https://www.youtube.com/watch?v=y8trd3gjJt0
7,9,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,12,39171287,9.4%,https://www.youtube.com/watch?v=UTHLKHL_whs
8,2,The Feels,TWICE,2,38227506,-39.4%,https://www.youtube.com/watch?v=f5_wn8mexmM
9,14,Savage,aespa,2,35176192,35%,https://www.youtube.com/watch?v=WPdWvnAAurg
10,13,Dil Galti Kar Baitha Hai,"Jubin Nautiyal, Meet Bros & Shardul Rathod",3,29510289,11%,https://www.youtube.com/watch?v=1--qqQrimMA
11,10,මැණිකේ මගේ හිතේ,Yohani & Satheeshan,10,29088460,-8.1%,https://www.youtube.com/watch?v=PgCliOxl41o
12,15,Param Sundari,A. R. Rahman & Shreya Ghoshal,12,28817944,30.8%,https://www.youtube.com/watch?v=w4ClQO0FFQg
13,11,Woman,Doja Cat,11,27592824,0.7%,https://www.youtube.com/watch?v=yxW5yuzVi8w
14,7,My Universe (Live),Coldplay & BTS,3,25278136,-42%,https://www.youtube.com/watch?v=3YqPKLZF_WU
15,12,Butter,BTS,21,24410149,-10.9%,https://www.youtube.com/watch?v=WMweEpGlu_U
16,16,Beggin',Måneskin,18,20884823,-4.5%,https://www.youtube.com/watch?v=ZWKpPDI1M-o
17,46,बबुआ के खुश कS दS,Khesari Lal Yadav & Shilpi Raj,7,20648919,60.1%,https://www.youtube.com/watch?v=4x8UA2cLcM8
18,17,Baarish Ban Jaana,Payal Dev & Stebin Ben,19,18512921,-9.7%,https://www.youtube.com/watch?v=KVh4KtUSW3A
19,29,Bullettu Bandi,Mohana,10,18009329,15.1%,https://www.youtube.com/watch?v=xQauklmE3Y8
20,,Índigo,Camilo & Evaluna Montaner,1,17898092,,https://www.youtube.com/watch?v=DriCCFRQlj8
21,19,Pudina Ae Haseena,Pawan Singh & Anupama Yadav,19,17734186,-8.4%,https://www.youtube.com/watch?v=iY3vrGP6XIE
22,20,Save Your Tears,The Weeknd,41,17730698,-6.2%,https://www.youtube.com/watch?v=XXYlFuWEuKI
23,,Cold Blooded,Jessi,1,17165506,,https://www.youtube.com/watch?v=1JHOl9CSmXk
24,23,Ranjha,B Praak & Jasleen Royal,10,17110953,-4.9%,https://www.youtube.com/watch?v=tC1L9qjOzXs
25,25,Need To Know,Doja Cat,14,17037130,1.5%,https://www.youtube.com/watch?v=dI3xkL7qUAc
26,,Ghost,Justin Bieber,1,16654271,,https://www.youtube.com/watch?v=Fp8msa5uYsc
27,32,Yonaguni,Bad Bunny,19,16447972,9.4%,https://www.youtube.com/watch?v=doLMt10ytHY
28,30,Sobrio,Maluma,13,16235022,5.8%,https://www.youtube.com/watch?v=RljdPIfnp0U
29,73,Lo Siento BB:/,"Tainy, Bad Bunny & Julieta Venegas",2,16163579,71.9%,https://www.youtube.com/watch?v=NO7EtdR3Dyw
30,18,Life Goes On,Oliver Tree,7,16110232,-19.3%,https://www.youtube.com/watch?v=8F2s8ivKXNY
31,26,Happier Than Ever,Billie Eilish,11,15820387,-4.3%,https://www.youtube.com/watch?v=5GJWxDKyk3A
32,27,Bachpan Ka Pyaar,"Badshah, Aastha Gill, Sahdev Dirdo & Rico",10,15667995,-3.2%,https://www.youtube.com/watch?v=k7QniTYNsmQ
33,22,Permission to Dance,BTS,14,15338538,-14.9%,https://www.youtube.com/watch?v=CuklIb9d3fI
34,35,Lut Gaye (feat. Emraan Hashmi),Jubin Nautiyal,34,15319222,5.3%,https://www.youtube.com/watch?v=sCbbMZ-q4-I
35,41,Todo de Ti,Rauw Alejandro,21,15154220,12.5%,https://www.youtube.com/watch?v=CFPLIaMpGrY
36,21,LOCO,ITZY,3,15078828,-19%,https://www.youtube.com/watch?v=MjCZfZfucEc
37,64,Coração Cachorro (Late Coração),Ávine Vinny & Matheus Fernandes,2,14811419,39.8%,https://www.youtube.com/watch?v=pGttcnBBzW4
38,39,Barsaat Ke Mausam Mein,Kumar Sanu & Roop Kumar Rathod,12,14801175,8.8%,https://www.youtube.com/watch?v=l9cR3CMyuzc
39,31,Bad Habits,Ed Sheeran,16,14532524,-4.8%,https://www.youtube.com/watch?v=orJSJGHjBLI
40,28,MONTERO (Call Me By Your Name),Lil Nas X,29,13823172,-11.9%,https://www.youtube.com/watch?v=6swmTBVI83k
41,55,Volví,Aventura & Bad Bunny,11,13581489,18.4%,https://www.youtube.com/watch?v=ayd3yWr4tqU
42,36,Chatak Matak,Renuka Panwar,41,13544538,-6.3%,https://www.youtube.com/watch?v=s9AICwTKgOg
43,,52 Gajh Ka Daman,Renuka Panwar,47,13414847,,https://www.youtube.com/watch?v=CZt-rVn2BJs
44,34,Poblado (Remix),"Crissin, -- & Natan & Shander",23,13363196,-9.4%,https://www.youtube.com/watch?v=s8hA0QRIwfo
45,47,Qué Más Pues?,J Balvin & Maria Becerra,20,13290036,3.5%,https://www.youtube.com/watch?v=zisuhZqTeH4
46,,Srivalli,Sid Sriram,1,13090351,,https://www.youtube.com/watch?v=hcMzwMrr1tE
47,43,Ya Supérame (En Vivo),Grupo Firme,10,12687962,-4.5%,https://www.youtube.com/watch?v=g2BzGJnNvEw
48,49,Revoada No Colchão,Zé Felipe & Marcynho Sensação,4,12562308,-1.2%,https://www.youtube.com/watch?v=0jnZreO4Dvs
49,37,Levitating (feat. DaBaby),Dua Lipa,44,12553058,-9.7%,https://www.youtube.com/watch?v=TUVcZfQe-Kw
50,60,Is Qadar, Tulsi Kumar & Darshan Raval,20,12418197,12.3%,https://www.youtube.com/watch?v=TBlixHMv_GQ
51,44,Entre Nosotros (Remix),"Tiago PZK, Lit Killah, Maria Becerra & Nicki Nicole",14,12313693,-5.5%,https://www.youtube.com/watch?v=sidPTvbTv9o
52,40,Unstoppable,Sia,3,12310160,-9.1%,https://www.youtube.com/watch?v=cxjvTXo9WWM
53,,Tamed-Dashed,ENHYPEN,1,12254540,,https://www.youtube.com/watch?v=6IRsW_TkyVA
54,53,Jugaste y Sufrí (feat. DannyLux),Eslabón Armado,3,12192515,2.2%,https://www.youtube.com/watch?v=CULF9lXH87w
55,50,Heat Waves,Glass Animals,6,12181310,-4.2%,https://www.youtube.com/watch?v=mRD0-GxqHVo
56,45,Filhaal2 Mohabbat,"B Praak, Akshay Kumar, Nupur Sanon & Ammy Virk",15,11879874,-8.2%,https://www.youtube.com/watch?v=DUwlGduupRI
57,48,Kanta Laga,"Tony Kakkar, Honey Singh & Neha Kakkar",6,11686873,-8.6%,https://www.youtube.com/watch?v=vMwjT26baE0
58,54,Barsaat Ki Dhun,"Rochak Kohli, Jubin Nautiyal & Anu Malik",13,11624331,-0.7%,https://www.youtube.com/watch?v=YIucrdfR6rI
59,61,Terre Pyaar Mein,Himesh Reshammiya,4,11516736,5.5%,https://www.youtube.com/watch?v=ia5CdcuqSWk
60,57,Khushi Jab Bhi Teri,Jubin Nautiyal & Rochak Kohli,6,11373453,-0.1%,https://www.youtube.com/watch?v=c7mWC6CN7kY
61,,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,21,11354042,,https://www.youtube.com/watch?v=tQ0yjYUFKAE
62,63,happier,Olivia Rodrigo,19,11300565,4.3%,https://www.youtube.com/watch?v=ZQFmRXgeR-s
63,,Aksar Is Duniya Mein,Alka Yagnik,1,11276567,,https://www.youtube.com/watch?v=-u1YYyRmmsc
64,56,sakhiyaan 2.0,Maninder Buttar & Zara Khan,9,11138413,-2.4%,https://www.youtube.com/watch?v=PO6nynliE0Q
65,,Pagsamo,Arthur Nery,1,10930092,,https://www.youtube.com/watch?v=Hx4-GMWWb7Q
