Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Shape of You,Ed Sheeran,15,151840875,-2.2%,https://www.youtube.com/watch?v=JGwWNGJdvx8
2,2,Despacito,Luis Fonsi & Daddy Yankee,14,104213305,-4.7%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
3,,Despacito,Luis Fonsi & Daddy Yankee,1,65625250,,https://www.youtube.com/watch?v=kJQP7kiw5Fk
4,3,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,23,58019259,0.5%,https://www.youtube.com/watch?v=papuvlVeZg8
5,5,That's What I Like,Bruno Mars,6,45202071,-3.7%,https://www.youtube.com/watch?v=PMivT7MJ41M
6,4,Chantaje (feat. Maluma),Shakira,25,44687486,-11.7%,https://www.youtube.com/watch?v=6Mgqbai3fKo
7,6,Closer (feat. Halsey),The Chainsmokers,38,42182343,-10%,https://www.youtube.com/watch?v=0zGcUoRlhmw
8,7,Reggaetón Lento (Bailemos),CNCO,22,36039261,-1.2%,https://www.youtube.com/watch?v=7jpqqBX-Myw
9,10,Something Just Like This (The Chainsmokers & Coldplay),The Chainsmokers,9,33792851,-1.1%,https://www.youtube.com/watch?v=FM7MFYoylVs
10,22,HUMBLE.,Kendrick Lamar,3,33620187,40.9%,https://www.youtube.com/watch?v=tvTRZJ-4EyI
11,8,SUBEME LA RADIO (feat. Descemer Bueno & Zion y Lennox),Enrique Iglesias,8,32659575,-6.3%,https://www.youtube.com/watch?v=9sg-A-eS6Ig
12,9,El Amante,Nicky Jam,14,32119742,-7.6%,https://www.youtube.com/watch?v=YG2p6XBuSKA
13,11,Starboy (feat. Daft Punk),The Weeknd,30,31562002,-6.8%,https://www.youtube.com/watch?v=34Na4j8AVgA
14,12,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,39,31096567,-4.2%,https://www.youtube.com/watch?v=3AtDnEC4zak
15,15,See You Again (feat. Charlie Puth),Wiz Khalifa,61,30711278,3.8%,https://www.youtube.com/watch?v=RgKAFK5djSk
16,16,GANGNAM STYLE (강남스타일),PSY,61,28377702,-0.7%,https://www.youtube.com/watch?v=9bZkp7q19f0
17,17,It Ain't Me,Kygo & Selena Gomez,9,28269968,-0.1%,https://www.youtube.com/watch?v=u3VTKvdAuIY
18,14,O Grave Bater,MC Kevinho,4,26678144,-10.8%,https://www.youtube.com/watch?v=-PH4S7IPQxU
19,13,Vente Pa' Ca (feat. Maluma),Ricky Martin,30,25922874,-13.4%,https://www.youtube.com/watch?v=iOe6dI2JhgU
20,21,"Ahora Dice (feat. J. Balvin, Ozuna & Arcángel)",Chris Jeday,4,25867019,7.9%,https://www.youtube.com/watch?v=c73Cu3TQnlg
21,45,Mask Off,FUTURE,2,22835400,33.3%,https://www.youtube.com/watch?v=xvZqHgFz51I
22,20,Uptown Funk (feat. Bruno Mars),Mark Ronson,61,22546074,-6.4%,https://www.youtube.com/watch?v=OPf0YbXqDm0
23,23,Treat You Better,Shawn Mendes,40,22391882,-5.8%,https://www.youtube.com/watch?v=lY2yjAdbvdQ
24,18,iSpy (feat. Lil Yachty),KYLE,4,21896523,-12.6%,https://www.youtube.com/watch?v=5XK4v2fgMPU
25,24,This Is What You Came For (feat. Rihanna),Calvin Harris,51,21459741,-9.3%,https://www.youtube.com/watch?v=kOkQ4T5WO9E
26,27,Don't Let Me Down (feat. Daya),The Chainsmokers,56,21430170,-1.7%,https://www.youtube.com/watch?v=Io0fBr1XBUA
27,29,Vai Embrazando (feat. MC Vigary),MC Zaac,5,21264987,-0.7%,https://www.youtube.com/watch?v=Nk7S7D0CQOY
28,28,Si Tu Novio Te Deja Sola (feat. Bad Bunny),J Balvin,7,21146656,-3%,https://www.youtube.com/watch?v=Km4BayZykwE
29,26,Sorry,Justin Bieber,61,20781379,-5.7%,https://www.youtube.com/watch?v=fRh_vgS2dFE
30,61,Stay (Zedd & Alessia Cara),Zedd,8,20687123,38.1%,https://www.youtube.com/watch?v=yWEK4v9AVKQ
31,41,Symphony (feat. Zara Larsson),Clean Bandit,5,19607430,8.4%,https://www.youtube.com/watch?v=aatr_2MstrI
32,36,Bum Bum Tam Tam,MC Fioti,4,19221626,1.4%,https://www.youtube.com/watch?v=_P7S2lKif-A
33,49,XO TOUR Llif3,Lil Uzi Vert,3,19090896,18.3%,https://www.youtube.com/watch?v=Zgmvg-zzctI
34,30,Sin Contrato,Maluma,34,18979097,-10.5%,https://www.youtube.com/watch?v=9xByMBYDRmY
