Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Oo Antava..Oo Oo Antava,Indravathi Chauhan,8,106966156,-11.3%,https://www.youtube.com/watch?v=u_wB6byrl5k
2,2,Saami Saami,Mounika Yadav,15,80331697,-3.2%,https://www.youtube.com/watch?v=C70GJYVoZ4Y
3,4,Srivalli,Sid Sriram,14,79477721,97.8%,https://www.youtube.com/watch?v=hcMzwMrr1tE
4,3,We Don't Talk About Bruno,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto - Cast",6,58278900,10%,https://www.youtube.com/watch?v=bvWRMAU6V-c
5,5,love nwantiti (ah ah ah) (feat. Joeboy & Kuami Eugene),CKay,22,34411105,-5.3%,https://www.youtube.com/watch?v=MxjrsDV8Aeo
6,7,Enemy (feat. JID),Imagine Dragons,14,27996723,2%,https://www.youtube.com/watch?v=D9G1VOjN_84
7,9,Dil Galti Kar Baitha Hai,"Jubin Nautiyal, Meet Bros & Shardul Rathod",19,23528701,0.1%,https://www.youtube.com/watch?v=1--qqQrimMA
8,8,abcdefu,GAYLE,11,22618145,-10.5%,https://www.youtube.com/watch?v=NaFd8ucHLuo
9,13,Heat Waves,Glass Animals,22,22086980,0.9%,https://www.youtube.com/watch?v=mRD0-GxqHVo
10,14,STAY,The Kid Laroi & Justin Bieber,30,21777104,6.1%,https://www.youtube.com/watch?v=kTJczUoc26U
11,10,MONEY,LISA,21,21156178,-7.2%,https://www.youtube.com/watch?v=dNCWe_6HAM8
12,12,الغزالة رايقة (feat. Mohamed Osama),Karim Mahmoud Abdel Aziz,5,20591248,-7.4%,https://www.youtube.com/watch?v=-kC9ZRTR6D4
13,,Malvada,Zé Felipe,1,20258464,,https://www.youtube.com/watch?v=r0mNwyywHIY
14,18,Desesperados,Rauw Alejandro & Chencho Corleone,4,20186242,10.4%,https://www.youtube.com/watch?v=K9mTSekTktw
15,11,Toxic (Live),BoyWithUke,15,20114423,-11%,https://www.youtube.com/watch?v=yvzKKZp3usE
16,91,Pyarr Tumse,Salman Ali,4,19180593,128.3%,https://www.youtube.com/watch?v=wXL4jlrK1Tw
17,15,Malvadão 3,Xamã,6,19006177,-6.8%,https://www.youtube.com/watch?v=i9NOkjmBszo
18,16,Raataan Lambiyan,"Tanishk Bagchi, Jubin Nautiyal & Asees Kaur",27,18621532,-4.1%,https://www.youtube.com/watch?v=gvyUuxdRdR4
19,21,Kabootar,Renuka Panwar & Surender Romio,11,17854925,-0.1%,https://www.youtube.com/watch?v=qfSrPyX5Svk
20,22,Meri Zindagi Hai Tu,"Rochak Kohli, Jubin Nautiyal & Neeti Mohan",14,17724272,-0.3%,https://www.youtube.com/watch?v=VYslt8bc-4Q
21,19,Butter,BTS,37,17390560,-3.4%,https://www.youtube.com/watch?v=WMweEpGlu_U
22,45,Woman,Doja Cat,27,17271116,34.4%,https://www.youtube.com/watch?v=yxW5yuzVi8w
23,6,Easy On Me,Adele,16,17042249,-38.1%,https://www.youtube.com/watch?v=X-yIEMduRXk
24,23,The Family Madrigal,"Stephanie Beatriz, Olga Merediz & Encanto - Cast",5,16686383,-3.9%,https://www.youtube.com/watch?v=Yp5nPGWWMh4
25,20,Pepas,Farruko,29,16261442,-9.4%,https://www.youtube.com/watch?v=y8trd3gjJt0
26,40,बुलेट प जीजा,Vinay Pandey Sanu & Shilpi Raj,15,15931333,19.1%,https://www.youtube.com/watch?v=ClWH9LfCeks
27,17,Salıncak,Mustafa Ceceli & Nigar Muharrem,4,15573938,-17%,https://www.youtube.com/watch?v=BebQwqnk0hM
28,28,Eyy Bidda Ye Mera Adda,Nakash Aziz,8,15348278,-3.1%,https://www.youtube.com/watch?v=pHHig1XBML0
29,26,WA DA DA,Kep1er,5,15307701,-4.8%,https://www.youtube.com/watch?v=n0j5NPptyM0
30,42,सईया के रोटी,Khesari Lal Yadav & Anupma Yadav,9,15210109,14.3%,https://www.youtube.com/watch?v=LNa3ZFiRO5k
31,27,Infinity,Jaymes Young,10,14874582,-6.5%,https://www.youtube.com/watch?v=PWqEPKduGm8
32,51,Lut Gaye (feat. Emraan Hashmi),Jubin Nautiyal,44,14201006,23.2%,https://www.youtube.com/watch?v=sCbbMZ-q4-I
33,34,Kusu Kusu,Zahrah S Khan & Dev Negi,13,14045263,-2%,https://www.youtube.com/watch?v=RgzLnmTaCAU
34,32,Bijlee Bijlee,Harrdy Sandhu,12,13995422,-6.8%,https://www.youtube.com/watch?v=NwdQx2P_ytk
35,,Doobey,"OAFF, Savera, Lothika & Kausar Munir",1,13899046,,https://www.youtube.com/watch?v=6eGCi4SVy94
36,36,ELEVEN,IVE,10,13489202,-2.2%,https://www.youtube.com/watch?v=--FmExEAsM8
37,25,अईहा ससुरारी जीजा जी,Ankush Raja & Shilpi Raj,13,13230536,-22.7%,https://www.youtube.com/watch?v=7mbNrE7tdXQ
38,,Lala Lori,Fazilpuria & Afsana Khan,21,13080442,,https://www.youtube.com/watch?v=MaSstZVoBGg
39,47,Unstoppable,Sia,16,12706046,2.6%,https://www.youtube.com/watch?v=cxjvTXo9WWM
40,85,Mujeriego,Ryan Castro,2,12697632,45.7%,https://www.youtube.com/watch?v=SAvVnVNSvDk
41,61,Tum Tum (Tamil),"--, Aditi, Satya Yamini, Roshini & Tejaswini",11,12482771,20%,https://www.youtube.com/watch?v=tYSrY4iPX6w
42,,Get into It (Yuh),Doja Cat,1,12457652,,https://www.youtube.com/watch?v=9Ko-nEYJ1GE
43,33,Surface Pressure,Jessica Darrow,5,12385478,-16.5%,https://www.youtube.com/watch?v=tQwVKr8rCYw
44,31,Chaka Chak,Shreya Ghoshal,10,12265188,-20.5%,https://www.youtube.com/watch?v=ZS4V05gAy9k
45,48,Medallo,"Blessd, Justin Quiles & Lenny Tavárez",11,12025183,-2.7%,https://www.youtube.com/watch?v=hMhR6T7EEfQ
46,41,Step Back (Live),GOT the beat,5,11855953,-11.1%,https://www.youtube.com/watch?v=uBY1AoiF5Vo
47,54,Vontade de Morder,Simone & Simaria & Zé Felipe,3,11834667,6.6%,https://www.youtube.com/watch?v=bgf18kANm_k
48,53,Yonaguni,Bad Bunny,26,11648770,2.2%,https://www.youtube.com/watch?v=doLMt10ytHY
49,50,Cold Heart (PNAU Remix),"Elton John, Dua Lipa & Pnau",18,11464446,-4.7%,https://www.youtube.com/watch?v=qod03PVTLqk
50,49,The Feels,TWICE,18,11460373,-5.2%,https://www.youtube.com/watch?v=f5_wn8mexmM
