Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Despacito,Luis Fonsi & Daddy Yankee,20,140905471,-2.4%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
2,2,Shape of You,Ed Sheeran,21,128083951,-3.2%,https://www.youtube.com/watch?v=JGwWNGJdvx8
3,3,Felices Los 4,Maluma,6,73227110,5.3%,https://www.youtube.com/watch?v=t_jHrUE5IOk
4,4,"I'm The One (feat. Justin Bieber, Quavo, Chance The Rapper & Lil Wayne)",DJ Khaled,5,49769149,-5.4%,https://www.youtube.com/watch?v=weeI1G46q0o
5,6,That's What I Like,Bruno Mars,12,49615792,-1%,https://www.youtube.com/watch?v=PMivT7MJ41M
6,5,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,29,49354638,-4.5%,https://www.youtube.com/watch?v=papuvlVeZg8
7,7,Chantaje (feat. Maluma),Shakira,31,44286350,-7.8%,https://www.youtube.com/watch?v=6Mgqbai3fKo
8,8,Despacito,Luis Fonsi & Daddy Yankee,7,44279353,3.8%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
9,9,"Ahora Dice (feat. J. Balvin, Ozuna & Arcángel)",Chris Jeday,10,42560133,8%,https://www.youtube.com/watch?v=c73Cu3TQnlg
10,10,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,11,39659613,1.3%,https://www.youtube.com/watch?v=NGLxoKOvzu4
11,11,Closer (feat. Halsey),The Chainsmokers,44,36401546,-2.5%,https://www.youtube.com/watch?v=0zGcUoRlhmw
12,14,SUBEME LA RADIO (feat. Descemer Bueno & Zion y Lennox),Enrique Iglesias,14,31578350,-3.9%,https://www.youtube.com/watch?v=9sg-A-eS6Ig
13,13,Reggaetón Lento (Bailemos),CNCO,28,31546802,-6.5%,https://www.youtube.com/watch?v=7jpqqBX-Myw
14,12,Bon Appétit (feat. Migos),Katy Perry,3,31499834,-13.1%,https://www.youtube.com/watch?v=dPI-mRFEIH0
15,16,Something Just Like This (The Chainsmokers & Coldplay),The Chainsmokers,15,30602199,-2.5%,https://www.youtube.com/watch?v=FM7MFYoylVs
16,23,Si Tu Novio Te Deja Sola (feat. Bad Bunny),J Balvin,13,29868445,3.1%,https://www.youtube.com/watch?v=Km4BayZykwE
17,19,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,45,29740137,-1.1%,https://www.youtube.com/watch?v=3AtDnEC4zak
18,20,El Amante,Nicky Jam,20,29058192,-3.2%,https://www.youtube.com/watch?v=YG2p6XBuSKA
19,17,Mask Off,FUTURE,8,29028539,-4.9%,https://www.youtube.com/watch?v=xvZqHgFz51I
20,21,GANGNAM STYLE (강남스타일),PSY,67,28872046,-2.5%,https://www.youtube.com/watch?v=9bZkp7q19f0
21,26,Me Enamoré,Shakira,3,28827309,7.8%,https://www.youtube.com/watch?v=sPTn0QEhxds
22,22,See You Again (feat. Charlie Puth),Wiz Khalifa,67,27985799,-3.7%,https://www.youtube.com/watch?v=RgKAFK5djSk
23,24,Vente Pa' Ca (feat. Maluma),Ricky Martin,36,26821616,-7%,https://www.youtube.com/watch?v=iOe6dI2JhgU
24,25,Starboy (feat. Daft Punk),The Weeknd,36,26198245,-8.6%,https://www.youtube.com/watch?v=34Na4j8AVgA
25,27,XO TOUR Llif3,Lil Uzi Vert,9,25948053,1.4%,https://www.youtube.com/watch?v=Zgmvg-zzctI
26,15,Malibu,Miley Cyrus,3,24695800,-22.2%,https://www.youtube.com/watch?v=8j9zMok6two
27,39,Escápate Conmigo (feat. Ozuna),Wisin,9,23567403,20.4%,https://www.youtube.com/watch?v=3X9wEwulYhk
28,18,SIGNAL,TWICE,3,22584985,-25.7%,https://www.youtube.com/watch?v=VQtonf1fv_s
29,30,Uptown Funk (feat. Bruno Mars),Mark Ronson,67,22351244,-0.8%,https://www.youtube.com/watch?v=OPf0YbXqDm0
30,54,Rolex,Ayo & Teo,12,22235717,41.3%,https://www.youtube.com/watch?v=lwk5OUII9Vc
31,28,Treat You Better,Shawn Mendes,46,22201829,-2.1%,https://www.youtube.com/watch?v=lY2yjAdbvdQ
32,32,Sin Contrato,Maluma,40,22187943,0.2%,https://www.youtube.com/watch?v=9xByMBYDRmY
33,31,Symphony (feat. Zara Larsson),Clean Bandit,11,21754832,-2.2%,https://www.youtube.com/watch?v=aatr_2MstrI
34,34,Sorry,Justin Bieber,67,21525691,2.2%,https://www.youtube.com/watch?v=fRh_vgS2dFE
35,42,Bum Bum Tam Tam,MC Fioti,10,20922546,8.9%,https://www.youtube.com/watch?v=_P7S2lKif-A
36,48,Tú Foto,Ozuna,5,20115582,12.9%,https://www.youtube.com/watch?v=afUx6AIG3Tg
37,40,Congratulations (feat. Quavo),Post Malone,9,20021795,2.8%,https://www.youtube.com/watch?v=SC4xMk98Pdc
38,,Rabetão,MC Lan,1,19513319,,https://www.youtube.com/watch?v=RymhzC238YI
39,35,Attention,Charlie Puth,6,18985226,-9.3%,https://www.youtube.com/watch?v=nfs8NYg7yQM
40,38,Shake It Off,Taylor Swift,67,18965193,-6.4%,https://www.youtube.com/watch?v=nfWlot6h_JM
41,29,Galway Girl,Ed Sheeran,5,18885904,-16.6%,https://www.youtube.com/watch?v=87gWaABqGYs
42,33,It Ain't Me,Kygo & Selena Gomez,15,18860433,-13.4%,https://www.youtube.com/watch?v=u3VTKvdAuIY
43,41,HUMBLE.,Kendrick Lamar,9,18369066,-5%,https://www.youtube.com/watch?v=tvTRZJ-4EyI
44,47,Roar,Katy Perry,67,17756186,-0.8%,https://www.youtube.com/watch?v=CevxZvSJLk8
45,43,El Perdedor,Maluma,58,17687985,-4.3%,https://www.youtube.com/watch?v=PJniSb91tvo
46,44,"Bailando - Spanish Version (feat. Descemer Bueno, Gente De Zona)",Enrique Iglesias,67,17342177,-4.9%,https://www.youtube.com/watch?v=NUsoVlDFqZg
47,37,Sugar,Maroon 5,67,17048131,-17.3%,https://www.youtube.com/watch?v=09R8_2nJtjg
48,45,Don't Let Me Down (feat. Daya),The Chainsmokers,62,16981222,-6.1%,https://www.youtube.com/watch?v=Io0fBr1XBUA
49,70,iSpy (feat. Lil Yachty),KYLE,10,16580316,22.4%,https://www.youtube.com/watch?v=5XK4v2fgMPU
50,46,24K Magic,Bruno Mars,34,16265586,-9.2%,https://www.youtube.com/watch?v=UqyT8IEBkvY
51,52,This Is What You Came For (feat. Rihanna),Calvin Harris,57,15732283,-4.2%,https://www.youtube.com/watch?v=kOkQ4T5WO9E
52,49,Vai Embrazando (feat. MC Vigary),MC Zaac,11,15632322,-8%,https://www.youtube.com/watch?v=Nk7S7D0CQOY
53,50,Stay (Zedd & Alessia Cara),Zedd,14,15468680,-8.1%,https://www.youtube.com/watch?v=yWEK4v9AVKQ
54,53,Lean On (Major Lazer & DJ Snake) (Feat. MØ),Major Lazer,67,15278672,-5.9%,https://www.youtube.com/watch?v=YqeW9_5kURI
55,58,Dark Horse (feat. Juicy J),Katy Perry,50,15161602,-1.1%,https://www.youtube.com/watch?v=0KSOMA3QBU0
56,55,Alone,Marshmello,38,15043513,-4.3%,https://www.youtube.com/watch?v=ALZHF5UqnU4
57,60,All About That Bass,Meghan Trainor,65,14914389,-2.1%,https://www.youtube.com/watch?v=7PCkvCPvDXk
58,56,El Perdón (Nicky Jam & Enrique Iglesias),Nicky Jam,66,14779994,-5.7%,https://www.youtube.com/watch?v=hXI8RQYC36Q
59,63,There's Nothing Holdin' Me Back,Shawn Mendes,6,14769806,1.7%,https://www.youtube.com/watch?v=
60,72,Unforgettable (feat. Swae Lee),French Montana,6,14671683,10.1%,https://www.youtube.com/watch?v=CTFtOOh47oo
61,61,Swang,Rae Sremmurd,15,14343530,-3.3%,https://www.youtube.com/watch?v=dmJefsOErr0
62,51,"Kala Chashma (Amar Arshi, Badshah & Neha Kakkar)",Badshah,45,14327372,-13%,https://www.youtube.com/watch?v=k4yXQkG2s1E
63,59,Sign of the Times,Harry Styles,7,13995323,-8.3%,https://www.youtube.com/watch?v=qN4ooNx77u0
64,62,Quisiera,CNCO,18,13814934,-6.6%,https://www.youtube.com/watch?v=GtOngOaClgU
65,66,Thinking Out Loud,Ed Sheeran,67,13733447,-0.6%,https://www.youtube.com/watch?v=lp-EO5I60KA
66,71,O Grave Bater,MC Kevinho,10,13645265,1.4%,https://www.youtube.com/watch?v=-PH4S7IPQxU
67,65,La Mordidita (feat. Yotuel),Ricky Martin,63,13641310,-2.5%,https://www.youtube.com/watch?v=lBztnahrOFw
68,73,Heathens,Twenty One Pilots,50,13377427,1.2%,https://www.youtube.com/watch?v=UprcpdwuwCg
