Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,5,Pudina Ae Haseena,Pawan Singh & Anupama Yadav,9,56766310,22.4%,https://www.youtube.com/watch?v=iY3vrGP6XIE
2,6,Baarish Ban Jaana,Payal Dev & Stebin Ben,9,55451874,44.2%,https://www.youtube.com/watch?v=KVh4KtUSW3A
3,12,Pepas,Farruko,3,44627903,77.2%,https://www.youtube.com/watch?v=y8trd3gjJt0
4,4,Paani Paani (feat. Jacqueline Fernandez),Badshah & Aastha Gill,8,39498972,-14.9%,https://www.youtube.com/watch?v=nFjVlf2r9_Q
5,2,Permission to Dance,BTS,4,39202318,-28.8%,https://www.youtube.com/watch?v=CuklIb9d3fI
6,3,Beggin',Måneskin,8,38288361,-21.4%,https://www.youtube.com/watch?v=ZWKpPDI1M-o
7,7,Butter,BTS,11,34591842,-7.3%,https://www.youtube.com/watch?v=WMweEpGlu_U
8,1,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,2,33571805,-42.7%,https://www.youtube.com/watch?v=UTHLKHL_whs
9,10,Filhaal2 Mohabbat,"B Praak, Akshay Kumar, Nupur Sanon & Ammy Virk",5,32961836,16.4%,https://www.youtube.com/watch?v=DUwlGduupRI
10,9,Todo de Ti,Rauw Alejandro,11,30417568,-5.7%,https://www.youtube.com/watch?v=CFPLIaMpGrY
11,8,Barsaat Ki Dhun,"Rochak Kohli, Jubin Nautiyal & Anu Malik",3,27513088,-24%,https://www.youtube.com/watch?v=YIucrdfR6rI
12,,Dosti,Vedala Hemachandra & --,1,27273358,,https://www.youtube.com/watch?v=VPT_EIo89cc
13,18,Bedardi Se Pyaar Ka,Jubin Nautiyal & Meet Bros,9,25643961,9.4%,https://www.youtube.com/watch?v=y_RHQ4mBDKA
14,,Happier Than Ever,Billie Eilish,1,25568019,,https://www.youtube.com/watch?v=5GJWxDKyk3A
15,14,नदी बिचे नईया डोले,Shilpi Raj,13,25379069,2%,https://www.youtube.com/watch?v=BRQ-n5OYUuM
16,16,Ram Pam Pam,Natti Natasha & Becky G,15,24068284,-3.1%,https://www.youtube.com/watch?v=_wE3hDN06Qg
17,13,Yonaguni,Bad Bunny,9,23903465,-4.9%,https://www.youtube.com/watch?v=doLMt10ytHY
18,31,Entre Nosotros (Remix),"Tiago PZK, Lit Killah, Maria Becerra & Nicki Nicole",4,22780331,21.7%,https://www.youtube.com/watch?v=sidPTvbTv9o
19,11,Qué Más Pues?,J Balvin & Maria Becerra,10,22602247,-10.5%,https://www.youtube.com/watch?v=zisuhZqTeH4
20,42,Zaalima Coca Cola,Shreya Ghoshal & Tanishk Bagchi,2,22277978,44.2%,https://www.youtube.com/watch?v=t6n-BVCelnU
21,17,MONTERO (Call Me By Your Name),Lil Nas X,19,22071756,-6.9%,https://www.youtube.com/watch?v=6swmTBVI83k
22,,Volví,Aventura & Bad Bunny,1,21428178,,https://www.youtube.com/watch?v=ayd3yWr4tqU
23,19,Dynamite,BTS,50,21083844,-4%,https://www.youtube.com/watch?v=gdZLi9oWNZg
24,34,Chatak Matak,Renuka Panwar,32,21061805,17.1%,https://www.youtube.com/watch?v=s9AICwTKgOg
25,53,STAY,The Kid Laroi & Justin Bieber,4,21058935,57.2%,https://www.youtube.com/watch?v=kTJczUoc26U
26,20,Save Your Tears,The Weeknd,31,20841801,-2.4%,https://www.youtube.com/watch?v=XXYlFuWEuKI
27,15,Poblado (Remix),"Crissin, -- & Natan & Shander",13,20748844,-16.5%,https://www.youtube.com/watch?v=s8hA0QRIwfo
28,,Skate,"Bruno Mars, Anderson .Paak & Silk Sonic",1,20189497,,https://www.youtube.com/watch?v=CEw-7cMnBDY
29,40,Need To Know,Doja Cat,4,19909231,26.8%,https://www.youtube.com/watch?v=dI3xkL7qUAc
30,27,Levitating (feat. DaBaby),Dua Lipa,34,19009709,-2.2%,https://www.youtube.com/watch?v=TUVcZfQe-Kw
31,21,Bad Habits,Ed Sheeran,6,18877642,-7.5%,https://www.youtube.com/watch?v=orJSJGHjBLI
32,22,Lut Gaye (feat. Emraan Hashmi),Jubin Nautiyal,24,18788371,-7.3%,https://www.youtube.com/watch?v=sCbbMZ-q4-I
33,37,Fulanito,Becky G & El Alfa,6,18578857,11.6%,https://www.youtube.com/watch?v=P2LLC2GyOlo
34,28,good 4 u,Olivia Rodrigo,12,18278059,-5.6%,https://www.youtube.com/watch?v=gNi_6U5Pm_o
35,32,Kiss Me More (feat. SZA),Doja Cat,17,18266080,0.1%,https://www.youtube.com/watch?v=0EVVKs6DQLo
36,25,52 Gajh Ka Daman,Renuka Panwar,38,18047208,-9.8%,https://www.youtube.com/watch?v=CZt-rVn2BJs
37,30,I WANNA BE YOUR SLAVE,Måneskin,10,17852887,-5.1%,https://www.youtube.com/watch?v=0T-BCIFeqq8
38,23,Se For Amor (Ao Vivo),João Gomes & Vitor Fernandes,4,17511117,-13.1%,https://www.youtube.com/watch?v=-6J3HfX4sbg
39,26,Razzi Bolja,Harjeet Deewana,11,17007457,-14.2%,https://www.youtube.com/watch?v=VT87DFblAxY
40,33,Nabız,Burak Bulut & Kurtuluş Kuş,2,16532324,-8.9%,https://www.youtube.com/watch?v=9BJjEjV2J4M
41,44,Miénteme,TINI & Maria Becerra,14,15778272,3.8%,https://www.youtube.com/watch?v=mmRBXjVENDQ
42,24,Fiel,"Los Legendarios, Wisin & Jhay Cortez",20,15492964,-22.9%,https://www.youtube.com/watch?v=o1lKMrLat_I
43,38,AM (Remix),"Nio Garcia, J Balvin & Bad Bunny",6,15431551,-6.7%,https://www.youtube.com/watch?v=RNzQdcPWWX4
44,43,Botella Tras Botella,Gera Mx & Christian Nodal,15,14988463,-2.4%,https://www.youtube.com/watch?v=XegHMc35Bo8
45,,DUMB DUMB,JEON SOMI,1,14781032,,https://www.youtube.com/watch?v=tg2uF3R_Ozo
46,39,EL MAKINON,KAROL G & Mariah Angeliq ,19,14702169,-8.7%,https://www.youtube.com/watch?v=2jYEz66J_J4
47,45,Barsaat Ke Mausam Mein,Kumar Sanu & Roop Kumar Rathod,3,14666689,-3.2%,https://www.youtube.com/watch?v=l9cR3CMyuzc
48,,Leave The Door Open,"Silk Sonic, Bruno Mars & Anderson .Paak",21,14649407,,https://www.youtube.com/watch?v=adLGHcj_fmA
49,49,happier,Olivia Rodrigo,9,14602514,2.5%,https://www.youtube.com/watch?v=ZQFmRXgeR-s
50,36,Jalebi Baby,Tesher,11,14517146,-14.5%,https://www.youtube.com/watch?v=IFtwhMK64H8
51,35,Meu Pedaço de Pecado,João Gomes,8,14388170,-17.2%,https://www.youtube.com/watch?v=H1DEczvTjgE
52,51,París,--,4,13962514,-0.5%,https://www.youtube.com/watch?v=65DZ9BYskdE
53,66,double take,dhruv,3,13109991,11.3%,https://www.youtube.com/watch?v=R8FHtIhWqNo
54,65,In Summer,Josh Gad,3,13024147,9.7%,https://www.youtube.com/watch?v=Kwf7DbqIa-k
55,54,Build a Bitch,Bella Poarch,12,12815987,-4.3%,https://www.youtube.com/watch?v=FLGCGc7sAUw
56,,सुनS राजा पीके गांजा,Khesari Lal Yadav,1,12621107,,https://www.youtube.com/watch?v=FM0b3fMskx8
57,52,Sevmedim Deme,Kurtuluş Kuş & --,9,12409415,-11%,https://www.youtube.com/watch?v=rbjAilk31Sg
58,56,Baby Me Atende,Matheus Fernandes & Dilsinho,11,12277878,-6.5%,https://www.youtube.com/watch?v=qMEsx__88Gk
59,61,Pareja Del Año,Sebastián Yatra & Myke Towers,16,12198423,-3.1%,https://www.youtube.com/watch?v=SRm2Ch4oFWs
60,63,200 COPAS,KAROL G,3,12172439,-1.2%,https://www.youtube.com/watch?v=9y-zDNFC67o
61,75,Volando (Remix),"Mora, Bad Bunny & Sech",4,12169522,10.1%,https://www.youtube.com/watch?v=P982oehprfY
62,62,2/Catorce,Rauw Alejandro & Mr. NaisGai,13,12144175,-1.9%,https://www.youtube.com/watch?v=3mPXwuPc650
63,47,Pudina Ae Haseena,Pawan Singh & Anupama Yadav,6,12017582,-17.5%,https://www.youtube.com/watch?v=iY3vrGP6XIE
64,59,Dil Lauta Do,Jubin Nautiyal & Payal Dev,2,11837411,-8.7%,https://www.youtube.com/watch?v=A_huhqaSLlM
65,,Naanga Vera Maari,Yuvan Shankar Raja & Anurag Kulkarni,1,11831407,,https://www.youtube.com/watch?v=gjOLk0L830c
66,48,Una Vaina Loca,"Fuego, Manuel Turizo & Duki",6,11701703,-17.9%,https://www.youtube.com/watch?v=xo1_3ozxgjc
67,50,Next Level,aespa,12,11565452,-18.7%,https://www.youtube.com/watch?v=4TWR90KJl84
68,72,NO ME CONOCEN (Remix),"Bandido, Duki, REI & Tiago PZK",7,11530514,1.7%,https://www.youtube.com/watch?v=4T0C-UuwQaQ
69,67,Thoda Thoda Pyaar,Stebin Ben,18,11327449,-3.2%,https://www.youtube.com/watch?v=USccSZnS8MQ
70,87,Dil Ko Karaar Aaya,Neha Kakkar & Yasser Desai,7,11258391,16.9%,https://www.youtube.com/watch?v=lX3vT_Gm_HE
71,69,You're Welcome,Dwayne Johnson,7,11162958,-3.5%,https://www.youtube.com/watch?v=79DijItQXMM
72,73,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,20,11153209,-1.4%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
73,64,Loco,"Justin Quiles, Chimbala & Zion & Lennox",4,11046355,-10.2%,https://www.youtube.com/watch?v=WCisFFHDVOI
74,,Raataan Lambiyan,"Tanishk Bagchi, Jubin Nautiyal & Asees Kaur",1,11014913,,https://www.youtube.com/watch?v=gvyUuxdRdR4
75,,Param Sundari,A. R. Rahman & Shreya Ghoshal,2,10980847,,https://www.youtube.com/watch?v=w4ClQO0FFQg
76,81,traitor,Olivia Rodrigo,11,10900124,4.8%,https://www.youtube.com/watch?v=CRrf3h9vhp8
77,79,Tiroteo (Remix),"Marc Seguí, Rauw Alejandro & Pol Granch",4,10783104,2.3%,https://www.youtube.com/watch?v=VEfkNHTjgs8
78,58,Senta Danada,Zé Felipe & Os Barões Da Pisadinha,3,10737009,-17.2%,https://www.youtube.com/watch?v=kI5mmq5QIz4
79,60,Volta Rapariga,Vitinho Imperador & Josué Bom de Faixa,5,10684578,-15.3%,https://www.youtube.com/watch?v=WyHWmTAuEHg
80,57,पिया जाहू जन कलकतिया,Shilpi Raj,7,10588394,-18.6%,https://www.youtube.com/watch?v=2g3Svq02VEQ
81,86,Gangsta's Paradise,Coolio & L.V.,16,10517032,7.1%,https://www.youtube.com/watch?v=fPO76Jlnz6c
