Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Señorita,Shawn Mendes & Camila Cabello,13,80873751,-2.2%,https://www.youtube.com/watch?v=Pkh8UtuejGw
2,,Don’t Call Me Angel (Charlie’s Angels),"Ariana Grande, Miley Cyrus & Lana Del Rey",1,67669875,,https://www.youtube.com/watch?v=leopt__ATR0
3,3,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",9,62549121,-5.1%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
4,2,Pachtaoge,Arijit Singh,4,49599490,-31.5%,https://www.youtube.com/watch?v=PVxc5mIHVuQ
5,11,Adicto,"Tainy, Anuel AA & Ozuna",4,48976697,55.8%,https://www.youtube.com/watch?v=58u-zkDLNPg
6,4,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,26,44908453,-13.7%,https://www.youtube.com/watch?v=r7qovpFAGrQ
7,6,No Me Conoce (Remix),"Jhay cortez, J Balvin & Bad Bunny",18,41560544,1.1%,https://www.youtube.com/watch?v=w2C6RhQBYlg
8,7,Con Altura (feat. El Guincho),Rosalía & J Balvin,25,35759625,-1.6%,https://www.youtube.com/watch?v=p7bfOZek9t4
9,5,Panini,Lil Nas X,3,35537003,-30.6%,https://www.youtube.com/watch?v=bXcSLI58-h8
10,8,Tutu,Camilo & Pedro Capó,6,34358508,-5%,https://www.youtube.com/watch?v=5AkDqm-cEgg
11,10,Otro Trago (feat. Darell),Sech,22,34144240,1.6%,https://www.youtube.com/watch?v=t_qn-f7XfJo
12,14,Lehanga,Jass Manak,8,29372042,-1.4%,https://www.youtube.com/watch?v=RKioDWlajvo
13,15,Con Calma (Remix) (feat. Snow),Daddy Yankee & Katy Perry,34,29275878,-1.6%,https://www.youtube.com/watch?v=lmCEZhb-z-Q
14,16,LA CANCIÓN,J Balvin & Bad Bunny,12,26723989,-8.1%,https://www.youtube.com/watch?v=LxOTsiV4tkQ
15,12,O Saki Saki,"Neha Kakkar,  Tulsi Kumar & B Praak",9,26470376,-15.6%,https://www.youtube.com/watch?v=6wNFJIbTxNk
16,18,Çok Sevdim Yalan Oldu,Fatih Bulut,3,26048914,-8.3%,https://www.youtube.com/watch?v=UEbSQiYFRBM
17,9,Psycho Saiyaan,"Tanishk Bagchi, Dhvani Bhanushali & Sachet-Parampara",11,26006980,-24.5%,https://www.youtube.com/watch?v=G81Ospnlctw
18,,Liar,Camila Cabello,1,25834142,,https://www.youtube.com/watch?v=KsDZix4ZSlU
19,13,bad guy,Billie Eilish,25,25800975,-16.6%,https://www.youtube.com/watch?v=DyDfgMOUjCI
20,20,Si Se Da,Myke Towers & Farruko,27,22721042,-3.9%,https://www.youtube.com/watch?v=LXjRV-oSD1U
21,23,Calma (Remix),"Pedro Capó, Alan Walker & Farruko",47,22455845,2.7%,https://www.youtube.com/watch?v=YS2RmyES-GU
22,24,SOLTERA (feat. Chris Jeday & Gaby Music),Lunay,22,22163941,2.2%,https://www.youtube.com/watch?v=YZxmoOvqWek
23,27,Lalala,Y2K & bbno$,4,20677099,13.8%,https://www.youtube.com/watch?v=N2Y2vQ-1m7M
24,22,Kill This Love,BLACKPINK,25,20527371,-6.4%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
25,26,"Yo x Ti, Tu x Mi",Rosalía & Ozuna,5,20223427,-2.3%,https://www.youtube.com/watch?v=2j3x0VYnehg
26,19,Callaíta,Bad Bunny,16,20043772,-29.4%,https://www.youtube.com/watch?v=acEOASYioGY
27,28,Someone You Loved,Lewis Capaldi,17,17810758,0.5%,https://www.youtube.com/watch?v=zABLecsR5UE
28,33,SHALLOW,Dawid Kwiatkowski & Maryla Rodowicz,51,17271759,3.7%,https://www.youtube.com/watch?v=aZsYZpVCNjg
29,34,No Guidance (feat. Drake),Chris Brown,15,17253139,3.7%,https://www.youtube.com/watch?v=1yMmYTcMbjI
30,32,Without Me,Halsey,46,16525853,-4.4%,https://www.youtube.com/watch?v=ZAfAud_M_mg
31,36,Ransom,Lil Tecca,9,16271940,-0.9%,https://www.youtube.com/watch?v=1XzY2ij_vL4
32,31,Sunflower,Post Malone & Swae Lee,48,15957332,-8.2%,https://www.youtube.com/watch?v=ApXoWvfEYVU
33,41,11 PM,Maluma,18,15846516,2.8%,https://www.youtube.com/watch?v=IBaSizQyC5g
34,39,7 rings,Ariana Grande,35,15565562,-1%,https://www.youtube.com/watch?v=QYh6mYIJG2Y
35,62,รักติดไซเรน (My Ambulance),ไอซ์ พาริส & Nichaphat Chatchaipholrat,3,15163976,27.3%,https://www.youtube.com/watch?v=ILU9NbWn4t0
36,48,Chicharrón (feat. Cauty),Guaynaa,4,14420287,5%,https://www.youtube.com/watch?v=UsWiMOelYxI
37,40,I Don't Care,Ed Sheeran & Justin Bieber,19,14401725,-6.8%,https://www.youtube.com/watch?v=y83x7MgzWOA
38,46,Aankh Marey,"Neha Kakkar, Mika Singh & Kumar Sanu",41,14143285,-0.4%,https://www.youtube.com/watch?v=_KhQT-LGb-4
39,43,Taki Taki,DJ Snake,50,13914752,-5.5%,https://www.youtube.com/watch?v=ixkoVwKQaJg
40,17,"El Favor (feat. Nicky Jam, Farruko, Sech, Zion & Lunay)",Dimelo Flow,3,13835782,-52.1%,https://www.youtube.com/watch?v=5EdZ0-iEG2I
41,72,Tera Ban Jaunga,Akhil Sachdeva &  Tulsi Kumar,14,13780065,32.1%,https://www.youtube.com/watch?v=avVg3pLj_Po
42,21,Shameless,Camila Cabello,2,13639958,-40.6%,https://www.youtube.com/watch?v=Fp_P_e1cPOE
43,45,Dheeme Dheeme (feat. Neha Sharma),Tony Kakkar,18,13576854,-4.7%,https://www.youtube.com/watch?v=9mWdw-09dso
44,58,It's You,Ali Gatie,10,13438895,11.2%,https://www.youtube.com/watch?v=F-cO2CMue4Q
45,52,Le Foto Le,Neelu Rangili,5,13304619,0.1%,https://www.youtube.com/watch?v=O0n2T014eBM
46,47,Beautiful People (feat. Khalid),Ed Sheeran,12,13267290,-3.9%,https://www.youtube.com/watch?v=mj0XInqZMHY
47,51,Loco Contigo,"DJ Snake, J Balvin & Tyga",14,13254781,-0.3%,https://www.youtube.com/watch?v=zNl00mOSnJI
48,,Bijli Ki Taar,Tony Kakkar,1,13254304,,https://www.youtube.com/watch?v=hpBQo3xkQPE
49,53,ONA BY TAK CHCIAŁA,Ronnie Ferrari,5,13153776,-0.9%,https://www.youtube.com/watch?v=LCcIx6bCcr8
50,,Camelot,NLE Choppa,1,13092785,,https://www.youtube.com/watch?v=0II-EFw9J0A
51,98,boyfriend,Ariana Grande & Social House,6,12715168,44%,https://www.youtube.com/watch?v=9SRxBTtspYM
52,37,Circles,Post Malone,3,12572850,-23%,https://www.youtube.com/watch?v=wXhTHyIgQ_U
53,65,Tujhe Kitna Chahne Lage,Mithoon & Arijit Singh,16,12415192,8.5%,https://www.youtube.com/watch?v=AgX2II9si7w
54,50,Goodbyes (feat. Young Thug),Post Malone,11,12326492,-7.9%,https://www.youtube.com/watch?v=ba7mB8oueCY
55,,說好不哭,Jay Chou,1,12279868,,https://www.youtube.com/watch?v=HK7SPnGSxLM
56,56,Ikaw At Ako,Moira Dela Torre & Jason Marvin,4,12092957,-1.5%,https://www.youtube.com/watch?v=PxH3skG_UII
57,38,Ishq Tera,Guru Randhawa,3,11922484,-26.7%,https://www.youtube.com/watch?v=3KXZduvOfDo
58,35,Enni Soni,Guru Randhawa &  Tulsi Kumar,7,11896008,-28.1%,https://www.youtube.com/watch?v=vpzitzyMRwc
59,,DANCE MONKEY,Tones and I,1,11673222,,https://www.youtube.com/watch?v=q0hyYWKXF0Q
60,63,How Do You Sleep?,Sam Smith,9,11640018,-1.2%,https://www.youtube.com/watch?v=PmYypVozQb4
61,68,Bekhayali,Sachet Tandon,14,11620338,8.5%,https://www.youtube.com/watch?v=VOLKJJvfAbg
62,59,La Boca,Mau y Ricky & Camilo,6,11498501,-4.6%,https://www.youtube.com/watch?v=PPgZXMYlSXg
63,49,Queen of Mean,Sarah Jeffery,7,11398861,-15.1%,https://www.youtube.com/watch?v=r9o1QS-itsU
64,96,Pal Pal Dil Ke Paas,Arijit Singh & Parampara Thakur,2,11041355,24%,https://www.youtube.com/watch?v=lgTHGZF3BQw
65,64,Supera (Ao Vivo),Marília Mendonça,2,10874268,-5.9%,https://www.youtube.com/watch?v=7fMttPxpcmg
66,74,Bir daha yak,Sura İskenderli,5,10590846,5.1%,https://www.youtube.com/watch?v=_jfH5GhQ674
67,,105F,KEVVO,1,10545637,,https://www.youtube.com/watch?v=hik2JPCRPCo
68,61,"Cuaderno (feat. Nicky Jam, Sech, Justin Quiles, Feid, Lenny Tavarez & Rafa Pabön)",Dalex,19,10242052,-14.5%,https://www.youtube.com/watch?v=_WmvVJ43RoM
69,54,Amor A Primera Vista (feat. Horacio Palencia),"Los Ángeles Azules, Belinda & Lalo Ebratt",4,10235571,-19.2%,https://www.youtube.com/watch?v=SlgtjRq5AXs
70,66,ฝนเทลงมา,การ์เนต สะเลอปี้,7,10114611,-11.2%,https://www.youtube.com/watch?v=3WuUE9G_dUo
71,,Callaita (Bad Bunny & Tainy),Bad Bunny & Tainy,1,9992735,,https://www.youtube.com/watch?v=-Z_nUBQtx7c
72,79,Ensay,Mohamed Ramadan & Saad Lamjarred,8,9941882,1.2%,https://www.youtube.com/watch?v=7iSJbEUuRnE
73,81,Una volta ancora (feat. Ana Mena),Fred De Palma,5,9932101,2.1%,https://www.youtube.com/watch?v=4R5mDpIgwUs
74,71,Truth Hurts,Lizzo,9,9892662,-5.8%,https://www.youtube.com/watch?v=P00HMxdsVZI
75,88,Milu,Gusttavo Lima,5,9873053,5.7%,https://www.youtube.com/watch?v=bN5xWBjYvQ0
76,78,Dil Laga Liya,Alka Yagnik & Udit Narayan,11,9776130,-1.1%,https://www.youtube.com/watch?v=6qBdQzPnw4E
77,80,QUE PRETENDES,J Balvin & Bad Bunny,12,9628182,-1.6%,https://www.youtube.com/watch?v=kPc3Pe42bGI
78,,No Puedo,Paulo Londra,1,9620714,,https://www.youtube.com/watch?v=OEvPda1oSYQ
