Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,DANCE MONKEY,Tones and I,17,118169503,24.9%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
2,2,Tusa,KAROL G & Nicki Minaj,9,57909464,-3.2%,https://www.youtube.com/watch?v=tbneQDc2H3I
3,,Yummy,Justin Bieber,1,57798703,,https://www.youtube.com/watch?v=8EJ3zbKTWQ8
4,3,Señorita,Shawn Mendes & Camila Cabello,29,38468159,-6.8%,https://www.youtube.com/watch?v=Pkh8UtuejGw
5,4,Hello Koun,Ritesh Pandey & Sneh Upadhya,5,38311031,-6.6%,https://www.youtube.com/watch?v=0hGGaVCCqPk
6,5,FILHALL (feat. Akshay Kumar & Nupur Sanon),B Praak,8,38053621,-0.8%,https://www.youtube.com/watch?v=hMy5za-m5Ew
7,6,Memories,Maroon 5,14,35924641,1.1%,https://www.youtube.com/watch?v=SlPhMPnQ58k
8,9,Tum Hi Aana,Jubin Nautiyal,14,33888347,4.3%,https://www.youtube.com/watch?v=VFTSW817JlI
9,7,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,42,29844613,-15.6%,https://www.youtube.com/watch?v=r7qovpFAGrQ
10,8,Fantasías,Rauw Alejandro & Farruko,16,29478751,-13.4%,https://www.youtube.com/watch?v=8jwbnGrX7-c
11,,Illegal Weapon 2.0,Jasmine Sandlas & Garry Sandhu,1,28489316,,https://www.youtube.com/watch?v=GOkJguI8kYc
12,10,China,"Anuel AA, KAROL G, Daddy Yankee, J Balvin & Ozuna",25,26264966,-17.8%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
13,19,Yaad Piya Ki Aane Lagi,Neha Kakkar,8,24419955,20.5%,https://www.youtube.com/watch?v=eN6AYHAT8UM
14,11,RITMO (Bad Boys for Life),Black Eyed Peas & J Balvin,13,24128001,-17%,https://www.youtube.com/watch?v=EzKkl64rRbM
15,31,Sigues Con Él,Arcangel & Sech,4,22746702,37.9%,https://www.youtube.com/watch?v=VRUjdlCynU0
16,45,Gajban,Vishvajeet Choudhary & Sapna Choudhary,8,22219447,69.9%,https://www.youtube.com/watch?v=QRoNg0trw0Y
17,18,Bellaquita (feat. Lenny Tavárez),Dalex,9,21625834,5.6%,https://www.youtube.com/watch?v=ygKutNMguHI
18,15,Shaitan Ka Saala (feat. Vishal Dadlani),Sohail Sen,14,21475962,-1.9%,https://www.youtube.com/watch?v=HDhDY-ympFk
19,14,Garmi (feat. Varun Dhawan),Neha Kakkar & Badshah,2,21140430,-5.1%,https://www.youtube.com/watch?v=1XbO3zoHc04
20,12,Que Tire Pa' 'Lante,Daddy Yankee,12,20879340,-22.4%,https://www.youtube.com/watch?v=fAgvmh1jaCE
