Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Oo Antava..Oo Oo Antava,Indravathi Chauhan,6,110527256,-9.5%,https://www.youtube.com/watch?v=u_wB6byrl5k
2,2,Saami Saami,Mounika Yadav,13,87358675,16.5%,https://www.youtube.com/watch?v=C70GJYVoZ4Y
3,4,Srivalli,Sid Sriram,12,75135650,52.6%,https://www.youtube.com/watch?v=hcMzwMrr1tE
4,3,We Don't Talk About Bruno,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto - Cast",4,53145158,-2.9%,https://www.youtube.com/watch?v=bvWRMAU6V-c
5,5,love nwantiti (ah ah ah) (feat. Joeboy & Kuami Eugene),CKay,20,45182923,26.9%,https://www.youtube.com/watch?v=MxjrsDV8Aeo
6,6,الغزالة رايقة (feat. Mohamed Osama),Karim Mahmoud Abdel Aziz,3,28001507,0.9%,https://www.youtube.com/watch?v=-kC9ZRTR6D4
7,7,Enemy (feat. JID),Imagine Dragons,12,27791337,2.6%,https://www.youtube.com/watch?v=D9G1VOjN_84
8,12,abcdefu,GAYLE,9,25654910,5.2%,https://www.youtube.com/watch?v=NaFd8ucHLuo
9,8,MONEY,LISA,19,24289524,-8.6%,https://www.youtube.com/watch?v=dNCWe_6HAM8
10,9,Malvadão 3,Xamã,4,22832478,-8.2%,https://www.youtube.com/watch?v=i9NOkjmBszo
11,31,Salıncak,Mustafa Ceceli & Nigar Muharrem,2,22549047,40.8%,https://www.youtube.com/watch?v=BebQwqnk0hM
12,14,Easy On Me,Adele,14,21874650,-8.2%,https://www.youtube.com/watch?v=X-yIEMduRXk
13,21,अईहा ससुरारी जीजा जी,Ankush Raja & Shilpi Raj,11,21301975,13.9%,https://www.youtube.com/watch?v=7mbNrE7tdXQ
14,13,Raataan Lambiyan,"Tanishk Bagchi, Jubin Nautiyal & Asees Kaur",25,20993658,-12.1%,https://www.youtube.com/watch?v=gvyUuxdRdR4
15,10,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,26,20850336,-15.9%,https://www.youtube.com/watch?v=UTHLKHL_whs
16,59,Toxic (Live),BoyWithUke,13,20377370,82.1%,https://www.youtube.com/watch?v=yvzKKZp3usE
17,17,Dil Galti Kar Baitha Hai,"Jubin Nautiyal, Meet Bros & Shardul Rathod",17,20123539,-0.2%,https://www.youtube.com/watch?v=1--qqQrimMA
18,23,Heat Waves,Glass Animals,20,19947784,9.3%,https://www.youtube.com/watch?v=mRD0-GxqHVo
19,46,Makeup Wala Mukhda,Dev Pagli & Jigar Thakor,9,19946115,54.8%,https://www.youtube.com/watch?v=PoerGJlHUms
20,19,STAY,The Kid Laroi & Justin Bieber,28,19031126,-0.1%,https://www.youtube.com/watch?v=kTJczUoc26U
21,18,Pepas,Farruko,27,18638647,-7.3%,https://www.youtube.com/watch?v=y8trd3gjJt0
22,20,WA DA DA,Kep1er,3,18331736,-3.2%,https://www.youtube.com/watch?v=n0j5NPptyM0
23,22,Butter,BTS,35,18197273,-1.6%,https://www.youtube.com/watch?v=WMweEpGlu_U
24,30,The Family Madrigal,"Stephanie Beatriz, Olga Merediz & Encanto - Cast",3,17753929,7.6%,https://www.youtube.com/watch?v=Yp5nPGWWMh4
25,38,Infinity,Jaymes Young,8,17730951,27.9%,https://www.youtube.com/watch?v=PWqEPKduGm8
26,11,Bijlee Bijlee,Harrdy Sandhu,10,17442833,-29.2%,https://www.youtube.com/watch?v=NwdQx2P_ytk
27,28,Meri Zindagi Hai Tu,"Rochak Kohli, Jubin Nautiyal & Neeti Mohan",12,16917083,-1.5%,https://www.youtube.com/watch?v=VYslt8bc-4Q
28,,Dil Laga Liya,Alka Yagnik & Udit Narayan,22,16786554,,https://www.youtube.com/watch?v=6qBdQzPnw4E
29,55,Eyy Bidda Ye Mera Adda,Nakash Aziz,6,16407167,43.1%,https://www.youtube.com/watch?v=pHHig1XBML0
30,29,Surface Pressure,Jessica Darrow,3,16275830,-4.9%,https://www.youtube.com/watch?v=tQwVKr8rCYw
31,32,Chaka Chak,Shreya Ghoshal,8,16100949,2.4%,https://www.youtube.com/watch?v=ZS4V05gAy9k
32,,Meri Tarah,Jubin Nautiyal & Payal Dev,1,15727437,,https://www.youtube.com/watch?v=LMGFhElKlIY
33,85,Oh My God,Adele,2,15234442,76.8%,https://www.youtube.com/watch?v=niG3YMU6jFk
34,24,ELEVEN,IVE,8,15139672,-12.9%,https://www.youtube.com/watch?v=--FmExEAsM8
35,25,Kusu Kusu,Zahrah S Khan & Dev Negi,11,15079937,-12.6%,https://www.youtube.com/watch?v=RgzLnmTaCAU
36,71,Desesperados,Rauw Alejandro & Chencho Corleone,2,14646639,53.6%,https://www.youtube.com/watch?v=K9mTSekTktw
37,26,बुलेट प जीजा,Vinay Pandey Sanu & Shilpi Raj,13,14437600,-16%,https://www.youtube.com/watch?v=ClWH9LfCeks
38,27,Step Back (Live),GOT the beat,3,13994825,-18.6%,https://www.youtube.com/watch?v=uBY1AoiF5Vo
39,,Mal Feito (Live),Hugo & Guilherme & Marília Mendonça,1,13748382,,https://www.youtube.com/watch?v=kyfXEMqvLgU
40,43,Hasta la Raíz,Natalia Lafourcade,9,13730326,3.6%,https://www.youtube.com/watch?v=IKmPci5VXz0
41,99,Pyaar Karte Ho Na,Stebin Ben & Shreya Ghoshal,4,13607301,70.8%,https://www.youtube.com/watch?v=G_cPeALjy0s
42,,212,Chefin Oficial & Mainstreet,1,13539732,,https://www.youtube.com/watch?v=290Q1JFInHE
43,41,Medallo,"Blessd, Justin Quiles & Lenny Tavárez",9,13157604,-3.1%,https://www.youtube.com/watch?v=hMhR6T7EEfQ
44,66,Unstoppable,Sia,14,12270305,25.5%,https://www.youtube.com/watch?v=cxjvTXo9WWM
45,,The Rumbling,SiM,1,12206592,,https://www.youtube.com/watch?v=2S4qGKmzBJE
46,50,Cold Heart (PNAU Remix),"Elton John, Dua Lipa & Pnau",16,12071850,0.2%,https://www.youtube.com/watch?v=qod03PVTLqk
47,36,Naatu Naatu,Rahull Siplgani & Kaala Bhairava,11,12051699,-15.2%,https://www.youtube.com/watch?v=Gt9WzC4WDEA
48,40,Woman,Doja Cat,25,12012250,-12.6%,https://www.youtube.com/watch?v=yxW5yuzVi8w
49,16,Dance Meri Rani (feat. Nora Fatehi & Guru Randhawa),Guru Randhawa & Zahrah S Khan,5,11994376,-41.1%,https://www.youtube.com/watch?v=G-XMiVMlLRI
50,48,The Feels,TWICE,16,11959430,-2.6%,https://www.youtube.com/watch?v=f5_wn8mexmM
51,42,Toma Toma Vapo Vapo,Zé Felipe & MC Danny,10,11565351,-13.1%,https://www.youtube.com/watch?v=ey6H_cBy-OQ
52,44,Blessed-Cursed,ENHYPEN,2,11526629,-12.7%,https://www.youtube.com/watch?v=osmHArcf_aE
53,52,Ameaça,"Paulo Pires, MC Danny & Marcynho Sensação",12,11477552,-3.6%,https://www.youtube.com/watch?v=TNIbXs_iNq8
54,60,Super Gremlin,Kodak Black,6,11414210,3.5%,https://www.youtube.com/watch?v=kiB9qk4gnt4
