Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,LALISA,LISA,2,86757302,-59.9%,https://www.youtube.com/watch?v=awkkyBH2zEo
2,2,Raataan Lambiyan,"Tanishk Bagchi, Jubin Nautiyal & Asees Kaur",8,68338146,1.8%,https://www.youtube.com/watch?v=gvyUuxdRdR4
3,3,STAY,The Kid Laroi & Justin Bieber,11,63009947,-0.4%,https://www.youtube.com/watch?v=kTJczUoc26U
4,15,love nwantiti (ah ah ah) (feat. Joeboy & Kuami Eugene),CKay,3,55688586,143.5%,https://www.youtube.com/watch?v=MxjrsDV8Aeo
5,6,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,9,41309918,13.8%,https://www.youtube.com/watch?v=UTHLKHL_whs
6,4,Pepas,Farruko,10,39671386,-21.3%,https://www.youtube.com/watch?v=y8trd3gjJt0
7,7,මැණිකේ මගේ හිතේ,Yohani & Satheeshan,7,30292755,0.6%,https://www.youtube.com/watch?v=PgCliOxl41o
8,5,Butter,BTS,18,29189326,-30.1%,https://www.youtube.com/watch?v=WMweEpGlu_U
9,,Sticker,NCT 127,1,26538867,,https://www.youtube.com/watch?v=1oYWnbTSang
10,10,Life Goes On,Oliver Tree,4,26049971,1%,https://www.youtube.com/watch?v=8F2s8ivKXNY
11,9,Param Sundari,A. R. Rahman & Shreya Ghoshal,9,25052681,-3.6%,https://www.youtube.com/watch?v=w4ClQO0FFQg
12,21,Permission to Dance,BTS,11,24747115,27.2%,https://www.youtube.com/watch?v=CuklIb9d3fI
13,13,Woman,Doja Cat,8,24084087,-3.3%,https://www.youtube.com/watch?v=yxW5yuzVi8w
14,46,Ranjha,B Praak & Jasleen Royal,7,23886177,78.5%,https://www.youtube.com/watch?v=tC1L9qjOzXs
15,32,MONEY,LISA,2,23611936,50.1%,https://www.youtube.com/watch?v=dNCWe_6HAM8
16,14,Baarish Ban Jaana,Payal Dev & Stebin Ben,16,21824552,-11.6%,https://www.youtube.com/watch?v=KVh4KtUSW3A
17,12,Beggin',Måneskin,15,21700468,-12.9%,https://www.youtube.com/watch?v=ZWKpPDI1M-o
18,11,Pudina Ae Haseena,Pawan Singh & Anupama Yadav,16,21186693,-15.9%,https://www.youtube.com/watch?v=iY3vrGP6XIE
19,22,MONTERO (Call Me By Your Name),Lil Nas X,26,20475200,12.6%,https://www.youtube.com/watch?v=6swmTBVI83k
