Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,DANCE MONKEY,Tones and I,22,107162884,-2.5%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
2,2,Tusa,KAROL G & Nicki Minaj,14,66647299,-13.2%,https://www.youtube.com/watch?v=tbneQDc2H3I
3,8,Moto,Diler Kharkiya,4,52952180,65.1%,https://www.youtube.com/watch?v=tJGBVigwPlU
4,3,Yummy,Justin Bieber,6,50215778,6.6%,https://www.youtube.com/watch?v=8EJ3zbKTWQ8
5,4,Illegal Weapon 2.0,Jasmine Sandlas & Garry Sandhu,6,48322671,22.2%,https://www.youtube.com/watch?v=GOkJguI8kYc
6,22,Bhatijwa Ke Mausi Jindabad,Khesari Lal Yadav,2,43482679,79.5%,https://www.youtube.com/watch?v=_CYDD_GOJ4I
7,,Intentions (feat. Quavo),Justin Bieber,1,35989963,,https://www.youtube.com/watch?v=3AyMjyHu1bA
8,5,The Box,Roddy Ricch,7,35732649,1.5%,https://www.youtube.com/watch?v=UNZqm3dxd2w
9,11,Muqabla,Yash Narvekar & Sachet-Parampara,7,31589239,13.1%,https://www.youtube.com/watch?v=l75z7FrYRXI
10,9,Sigues Con Él,Arcangel & Sech,9,31357268,2%,https://www.youtube.com/watch?v=VRUjdlCynU0
11,7,Señorita,Shawn Mendes & Camila Cabello,34,30619366,-5%,https://www.youtube.com/watch?v=Pkh8UtuejGw
12,31,Life Is Good (feat. Drake),FUTURE,4,29840437,55.9%,https://www.youtube.com/watch?v=l0U7SxXHkPY
13,10,Shaitan Ka Saala (feat. Vishal Dadlani),Sohail Sen,19,28951567,-2.9%,https://www.youtube.com/watch?v=HDhDY-ympFk
14,6,Hello Koun,Ritesh Pandey & Sneh Upadhya,10,28080191,-13.2%,https://www.youtube.com/watch?v=0hGGaVCCqPk
15,16,Garmi (feat. Varun Dhawan),Neha Kakkar & Badshah,7,26479585,3.8%,https://www.youtube.com/watch?v=1XbO3zoHc04
16,38,Into the Unknown,Idina Menzel & Aurora,11,26282681,68.5%,https://www.youtube.com/watch?v=gIOyB9ZXn8s
17,12,Falling,Trevor Daniel,12,26093693,-0.7%,https://www.youtube.com/watch?v=L7mfjvdnPno
18,13,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,47,25559534,-1.6%,https://www.youtube.com/watch?v=r7qovpFAGrQ
