Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Con Calma,Daddy Yankee & Snow,7,76331859,11.4%,https://www.youtube.com/watch?v=DiItGE3eAyQ
2,4,Calma (Remix),"Pedro Capó, Alan Walker & Farruko",20,52393027,-7.4%,https://www.youtube.com/watch?v=YS2RmyES-GU
3,6,7 rings,Ariana Grande,8,43694328,-5.4%,https://www.youtube.com/watch?v=QYh6mYIJG2Y
4,3,Shallow,Lady Gaga & Bradley Cooper,24,42245737,-31.3%,https://www.youtube.com/watch?v=bo_efYhYU2A
5,9,Girls Like You (feat. Cardi B),Maroon 5,41,41202651,0.6%,https://www.youtube.com/watch?v=aJOTlE1K90k
6,7,Aankh Marey,"Neha Kakkar, Mika Singh & Kumar Sanu",14,39013672,-9.8%,https://www.youtube.com/watch?v=_KhQT-LGb-4
7,8,Secreto,Anuel AA & Karol G,9,38049450,-10%,https://www.youtube.com/watch?v=gFZfwWZV074
8,10,Taki Taki,DJ Snake,24,37637221,-7.3%,https://www.youtube.com/watch?v=ixkoVwKQaJg
9,5,Please Me,Cardi B & Bruno Mars,4,36255472,-33.1%,https://www.youtube.com/watch?v=3y-O-4IL-PU
10,11,Coca Cola,"Tony Kakkar, Neha Kakkar & Young Desi",5,34550746,5.4%,https://www.youtube.com/watch?v=_cPHiwPqbqo
11,21,HP,Maluma,2,30803036,21.7%,https://www.youtube.com/watch?v=iMEhjsiHbwM
12,12,Sunflower,Post Malone & Swae Lee,21,30294902,-1.4%,https://www.youtube.com/watch?v=ApXoWvfEYVU
13,24,ธารารัตน์ (Thararat),YOUNGOHM,2,28401151,21.3%,https://www.youtube.com/watch?v=FemL1-I3s6w
14,18,Sweet but Psycho,Ava Max,15,26832198,2.4%,https://www.youtube.com/watch?v=WXBHCQYxwr0
15,30,Photo,Karan Sehmbi,2,25983775,30.9%,https://www.youtube.com/watch?v=Px1h_6McybM
16,20,Without Me,Halsey,20,25228351,-2%,https://www.youtube.com/watch?v=ZAfAud_M_mg
17,22,Happier (feat. Bastille),Marshmello,26,24155164,1.6%,https://www.youtube.com/watch?v=m7Bc3pLyij0
18,35,Aullando,Wisin & Yandel & Romeo Santos,3,24051288,33.7%,https://www.youtube.com/watch?v=-n9krkSb-ug
19,16,Rowdy Baby,Dhanush & Dhee,8,23686412,-10.6%,https://www.youtube.com/watch?v=x6Q7c9RyMzk
20,17,Adán y Eva,Paulo Londra,18,23509265,-11%,https://www.youtube.com/watch?v=aSjflT_J0Xo
21,33,"Pa Mi (Remix) (feat. Sech, Rafa Pabön, Cazzu, Feid, Khea & Lenny Tavarez)",Dalex,3,23097489,24.3%,https://www.youtube.com/watch?v=rm8krFiAJBw
22,14,Dancing With A Stranger,Sam Smith & Normani,8,22177889,-22.4%,https://www.youtube.com/watch?v=av5JD1dfj_c
