Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Señorita,Shawn Mendes & Camila Cabello,14,76585053,-5.3%,https://www.youtube.com/watch?v=Pkh8UtuejGw
2,3,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",10,58402622,-6.6%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
3,5,Adicto,"Tainy, Anuel AA & Ozuna",5,58283066,19%,https://www.youtube.com/watch?v=58u-zkDLNPg
4,4,Pachtaoge,Arijit Singh,5,50592807,2%,https://www.youtube.com/watch?v=PVxc5mIHVuQ
5,6,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,27,44026732,-2%,https://www.youtube.com/watch?v=r7qovpFAGrQ
6,7,No Me Conoce (Remix),"Jhay cortez, J Balvin & Bad Bunny",19,39550963,-4.8%,https://www.youtube.com/watch?v=w2C6RhQBYlg
7,,Feel Special,TWICE,1,37495940,,https://www.youtube.com/watch?v=3ymwOvzhwHs
8,8,Con Altura (feat. El Guincho),Rosalía & J Balvin,26,36071255,0.9%,https://www.youtube.com/watch?v=p7bfOZek9t4
9,10,Tutu,Camilo & Pedro Capó,7,33094775,-3.7%,https://www.youtube.com/watch?v=5AkDqm-cEgg
10,11,Otro Trago (feat. Darell),Sech,23,31407597,-8%,https://www.youtube.com/watch?v=t_qn-f7XfJo
11,12,Lehanga,Jass Manak,9,29671816,1%,https://www.youtube.com/watch?v=RKioDWlajvo
12,13,Con Calma (Remix) (feat. Snow),Daddy Yankee & Katy Perry,35,28022565,-4.3%,https://www.youtube.com/watch?v=lmCEZhb-z-Q
13,9,Panini,Lil Nas X,4,26885422,-24.3%,https://www.youtube.com/watch?v=bXcSLI58-h8
14,26,Callaíta,Bad Bunny,17,26776325,33.6%,https://www.youtube.com/watch?v=acEOASYioGY
15,14,LA CANCIÓN,J Balvin & Bad Bunny,13,24884181,-6.9%,https://www.youtube.com/watch?v=LxOTsiV4tkQ
16,15,O Saki Saki,"Neha Kakkar,  Tulsi Kumar & B Praak",10,24237446,-8.4%,https://www.youtube.com/watch?v=6wNFJIbTxNk
17,19,bad guy,Billie Eilish,26,23567524,-8.7%,https://www.youtube.com/watch?v=DyDfgMOUjCI
18,23,Lalala,Y2K & bbno$,5,22981832,11.1%,https://www.youtube.com/watch?v=N2Y2vQ-1m7M
19,,Don't Bother,Shakira,1,22950574,,https://www.youtube.com/watch?v=MjRRQdnOR-A
20,21,Calma (Remix),"Pedro Capó, Alan Walker & Farruko",48,22717680,1.2%,https://www.youtube.com/watch?v=YS2RmyES-GU
21,17,Psycho Saiyaan,"Tanishk Bagchi, Dhvani Bhanushali & Sachet-Parampara",12,21792593,-16.2%,https://www.youtube.com/watch?v=G81Ospnlctw
22,20,Si Se Da,Myke Towers & Farruko,28,21450244,-5.6%,https://www.youtube.com/watch?v=LXjRV-oSD1U
23,25,"Yo x Ti, Tu x Mi",Rosalía & Ozuna,6,20448674,1.1%,https://www.youtube.com/watch?v=2j3x0VYnehg
24,24,Kill This Love,BLACKPINK,26,20054568,-2.3%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
25,22,SOLTERA (feat. Chris Jeday & Gaby Music),Lunay,23,20036011,-9.6%,https://www.youtube.com/watch?v=YZxmoOvqWek
26,2,Don’t Call Me Angel (Charlie’s Angels),"Ariana Grande, Miley Cyrus & Lana Del Rey",2,20022234,-70.4%,https://www.youtube.com/watch?v=leopt__ATR0
27,16,Çok Sevdim Yalan Oldu,Fatih Bulut,4,19408544,-25.5%,https://www.youtube.com/watch?v=UEbSQiYFRBM
28,,Dimaak Kharaab,Keerthana Sharma & Saketh,2,18088431,,https://www.youtube.com/watch?v=SkXux-bc5es
29,27,Someone You Loved,Lewis Capaldi,18,17925876,0.6%,https://www.youtube.com/watch?v=zABLecsR5UE
30,,Teri Meri Kahani,Himesh Reshammiya & Ranu Mondal,4,17782026,,https://www.youtube.com/watch?v=VCTk-IUNnpc
31,28,SHALLOW,Dawid Kwiatkowski & Maryla Rodowicz,52,16995840,-1.6%,https://www.youtube.com/watch?v=aZsYZpVCNjg
32,35,รักติดไซเรน (My Ambulance),ไอซ์ พาริส & Nichaphat Chatchaipholrat,4,16600088,9.5%,https://www.youtube.com/watch?v=ILU9NbWn4t0
33,31,Ransom,Lil Tecca,10,16399030,0.8%,https://www.youtube.com/watch?v=1XzY2ij_vL4
34,29,No Guidance (feat. Drake),Chris Brown,16,16362503,-5.2%,https://www.youtube.com/watch?v=1yMmYTcMbjI
35,,يخليك للي (Ykhalik Lili),Saad Lamjarred,1,16257332,,https://www.youtube.com/watch?v=WOGWZD5iT10
36,64,Pal Pal Dil Ke Paas,Arijit Singh & Parampara Thakur,3,16164583,46.4%,https://www.youtube.com/watch?v=lgTHGZF3BQw
37,59,DANCE MONKEY,Tones and I,2,15943330,36.6%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
38,32,Sunflower,Post Malone & Swae Lee,49,15906228,-0.3%,https://www.youtube.com/watch?v=ApXoWvfEYVU
39,33,11 PM,Maluma,19,15881315,0.2%,https://www.youtube.com/watch?v=IBaSizQyC5g
40,18,Liar,Camila Cabello,2,15862843,-38.6%,https://www.youtube.com/watch?v=KsDZix4ZSlU
41,30,Without Me,Halsey,47,15819203,-4.3%,https://www.youtube.com/watch?v=ZAfAud_M_mg
42,34,7 rings,Ariana Grande,36,14690839,-5.6%,https://www.youtube.com/watch?v=QYh6mYIJG2Y
43,41,Tera Ban Jaunga,Akhil Sachdeva &  Tulsi Kumar,15,14546617,5.6%,https://www.youtube.com/watch?v=avVg3pLj_Po
44,36,Chicharrón (feat. Cauty),Guaynaa,5,14426569,0%,https://www.youtube.com/watch?v=UsWiMOelYxI
45,,Lootera (feat. Afsana Khan),R Nait,1,14235626,,https://www.youtube.com/watch?v=00NVgIsRZoc
46,38,Aankh Marey,"Neha Kakkar, Mika Singh & Kumar Sanu",42,13921313,-1.6%,https://www.youtube.com/watch?v=_KhQT-LGb-4
