Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,DÁKITI,Bad Bunny & Jhay Cortez,2,71685022,50.4%,https://www.youtube.com/watch?v=TmKh7lAwnBI
2,1,Dynamite,BTS,12,52114138,-0.7%,https://www.youtube.com/watch?v=gdZLi9oWNZg
3,3,Hawái,Maluma,15,41341858,-12.2%,https://www.youtube.com/watch?v=pK060iUFWXg
4,4,Vida de Rico,Camilo,8,40204749,-8.7%,https://www.youtube.com/watch?v=qKp1f7Vn9dM
5,8,La Tóxica (Remix) (feat. Jay Wheeler & Tempo),"Farruko, Sech & Myke Towers",11,36035186,4.1%,https://www.youtube.com/watch?v=f3DSeEEz5ko
6,6,How You Like That,BLACKPINK,20,34763160,-6.8%,https://www.youtube.com/watch?v=ioNng23DkIM
7,7,Lovesick Girls,BLACKPINK,6,31364378,-12.6%,https://www.youtube.com/watch?v=dyRsYk0LyA8
8,23,BICHOTA,KAROL G,3,30153580,46.6%,https://www.youtube.com/watch?v=QaXhVryxVBk
9,9,WAP (feat. Megan Thee Stallion),Cardi B,14,29878967,-10.3%,https://www.youtube.com/watch?v=hsm4poTWjMs
10,11,Relación (Remix),"Sech, Daddy Yankee, J Balvin, Rosalía & Farruko",26,29001217,-7.9%,https://www.youtube.com/watch?v=XseIJg8Vyj0
11,13,Life Is Good (feat. Drake),FUTURE,43,28947865,3.6%,https://www.youtube.com/watch?v=l0U7SxXHkPY
12,10,Savage Love (Laxed – Siren Beat)),"BTS, Jason Derulo & Jawsh 685",22,28737809,-10.8%,https://www.youtube.com/watch?v=qvu4nPMyl3U
13,12,Caramelo (Remix),"KAROL G, Myke Towers & Ozuna",22,27344417,-5.5%,https://www.youtube.com/watch?v=KilybZma5vY
14,5,I CAN'T STOP ME,TWICE,3,26990128,-32.5%,https://www.youtube.com/watch?v=CM4CkVFmTds
15,16,Naach Meri Rani,Guru Randhawa & Nikhita Gandhi,4,26614122,4.9%,https://www.youtube.com/watch?v=TCx1yMegJ4A
