Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Señorita,Shawn Mendes & Camila Cabello,16,61726700,-9.5%,https://www.youtube.com/watch?v=Pkh8UtuejGw
2,4,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",12,47358468,-10%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
3,5,Pachtaoge,Arijit Singh,7,40617508,-14.8%,https://www.youtube.com/watch?v=PVxc5mIHVuQ
4,3,Adicto,"Tainy, Anuel AA & Ozuna",7,39120257,-30.2%,https://www.youtube.com/watch?v=58u-zkDLNPg
5,6,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,29,37410941,-10.8%,https://www.youtube.com/watch?v=r7qovpFAGrQ
6,,HIGHEST IN THE ROOM,Travis Scott,1,35072686,,https://www.youtube.com/watch?v=tfSS1e3kYeo
7,9,Tutu,Camilo & Pedro Capó,9,31424856,-3%,https://www.youtube.com/watch?v=5AkDqm-cEgg
8,8,Con Altura (feat. El Guincho),Rosalía & J Balvin,28,30565810,-6.9%,https://www.youtube.com/watch?v=p7bfOZek9t4
9,7,No Me Conoce (Remix),"Jhay cortez, J Balvin & Bad Bunny",21,30476131,-11.5%,https://www.youtube.com/watch?v=w2C6RhQBYlg
10,,"10,000 Hours",Dan + Shay & Justin Bieber,1,30166161,,https://www.youtube.com/watch?v=Y2E71oe0aSM
11,10,Lehanga,Jass Manak,11,29026340,1.6%,https://www.youtube.com/watch?v=RKioDWlajvo
12,21,DANCE MONKEY,Tones and I,4,27445509,27.6%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
13,,Jopping,SuperM,1,27287629,,https://www.youtube.com/watch?v=pAnK1y7qjuE
14,15,O Saki Saki,"Neha Kakkar,  Tulsi Kumar & B Praak",12,26818719,7.9%,https://www.youtube.com/watch?v=6wNFJIbTxNk
15,17,Qué Pena,Maluma & J Balvin,2,25366942,8.1%,https://www.youtube.com/watch?v=Geyg_F5pfHE
16,31,Jai Jai Shiv Shankar,Vishal Dadlani & Benny Dayal,2,25066033,36.7%,https://www.youtube.com/watch?v=oGneAab3e88
17,14,Con Calma (Remix) (feat. Snow),Daddy Yankee & Katy Perry,37,23783880,-4.5%,https://www.youtube.com/watch?v=lmCEZhb-z-Q
18,12,Otro Trago (feat. Darell),Sech,25,23307807,-10.5%,https://www.youtube.com/watch?v=t_qn-f7XfJo
19,,Tum Hi Aana,Jubin Nautiyal,1,22930534,,https://www.youtube.com/watch?v=tLqtnGLfm4Q
20,11,bad guy,Billie Eilish,28,21243499,-19.4%,https://www.youtube.com/watch?v=DyDfgMOUjCI
21,29,Someone You Loved,Lewis Capaldi,20,20513394,4.3%,https://www.youtube.com/watch?v=zABLecsR5UE
22,30,Callaíta,Bad Bunny,19,20346016,5.4%,https://www.youtube.com/watch?v=acEOASYioGY
23,16,Panini,Lil Nas X,6,20308735,-17.6%,https://www.youtube.com/watch?v=bXcSLI58-h8
24,28,Kill This Love,BLACKPINK,28,19696950,0.1%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
25,19,LA CANCIÓN,J Balvin & Bad Bunny,15,19664106,-12.5%,https://www.youtube.com/watch?v=LxOTsiV4tkQ
26,,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,4,19585425,,https://www.youtube.com/watch?v=UPOT2tgY9QQ
27,22,Lalala,Y2K & bbno$,7,19020513,-11.3%,https://www.youtube.com/watch?v=N2Y2vQ-1m7M
28,26,"Yo x Ti, Tu x Mi",Rosalía & Ozuna,8,18848328,-5.9%,https://www.youtube.com/watch?v=2j3x0VYnehg
29,58,Si Te Vas,Sech,2,18833500,53.3%,https://www.youtube.com/watch?v=QhY1YU8AxLE
