Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,8,In My Feelings,Drake,2,89183189,82.5%,https://www.youtube.com/watch?v=DRS_PpOrUZ4
2,1,Dilbar,"Neha Kakkar, Dhvani Bhanushali & Ikka Singh",4,70506999,-14.1%,https://www.youtube.com/watch?v=JFcgOboQZ08
3,3,X,Nicky Jam & J Balvin,21,51758517,-19.3%,https://www.youtube.com/watch?v=_I_D_8Z4sJE
4,4,Te Boté (Remix),"Casper Magico, Nio Garcia, Darell, Nicky Jam, Bad Bunny & Ozuna",16,48414183,-9.3%,https://www.youtube.com/watch?v=9jI-z9QN6g8
5,10,Mi Cama,Karol G,11,48263502,14.4%,https://www.youtube.com/watch?v=8-mloCL49vs
6,5,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,5,47156289,-8%,https://www.youtube.com/watch?v=IHNzOHi8sJs
7,7,Sin Pijama,Becky G & Natti Natasha,6,46863565,-6.8%,https://www.youtube.com/watch?v=zEf423kYfqk
8,6,I Like It,"Cardi B, Bad Bunny & J Balvin",15,46315043,-9.4%,https://www.youtube.com/watch?v=xTlNMmZKwpA
9,2,Girls Like You (feat. Cardi B),Maroon 5,8,46063906,-38.1%,https://www.youtube.com/watch?v=aJOTlE1K90k
10,,FEFE,"6ix9ine, Nicki Minaj & Murda Beatz",1,44911266,,https://www.youtube.com/watch?v=V_MXGdSBbAI
11,9,Dura,Daddy Yankee,27,42847040,-9.2%,https://www.youtube.com/watch?v=sGIm0-dQd8M
12,27,No Es Justo,J Balvin & Zion & Lennox,10,41979365,78.3%,https://www.youtube.com/watch?v=2zn4dAuZ2RU
13,11,Introduccion B (El Cosita Mix),El Chombo,16,36565909,-12%,https://www.youtube.com/watch?v=LE6-4nAWEY0
14,12,Perfect,Ed Sheeran,46,36413853,-8.6%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
15,15,No Me Acuerdo,Thalía & Natti Natasha,8,33941726,-0.8%,https://www.youtube.com/watch?v=iQEVguV71sI
16,,Centavito,Romeo Santos,1,31884857,,https://www.youtube.com/watch?v=RjMWh1vve6E
17,13,Vaina Loca,Ozuna & Manuel Turizo,4,29233194,-19.4%,https://www.youtube.com/watch?v=bx-fuY7LpSU
18,18,Laung Laachi,Mannat Noor,16,28342079,-3.5%,https://www.youtube.com/watch?v=YpkJO_GrCo0
19,22,FRIENDS,Marshmello & Anne-Marie,22,27532064,4.8%,https://www.youtube.com/watch?v=jzD_yyEcp0M
20,28,Taste (feat. Offset),Tyga,7,26549372,13.7%,https://www.youtube.com/watch?v=LjxulQ1bEWg
21,,Medicina,Anitta,1,26191626,,https://www.youtube.com/watch?v=UhurAzTl5gs
22,19,BAAM,MOMOLAND,3,25987772,-6.8%,https://www.youtube.com/watch?v=txWmd7QKFe8
23,14,God is a woman,Ariana Grande,2,25692746,-27.7%,https://www.youtube.com/watch?v=kHLHSlExFis
24,24,Solo (feat. Demi Lovato),Clean Bandit,8,25159827,-0.4%,https://www.youtube.com/watch?v=8JnfIa84TnU
25,17,SAD!,XXXTENTACION,17,25092262,-14.8%,https://www.youtube.com/watch?v=pgN-vvVVxMA
26,43,Tera Ghata (feat. Karishma Sharma),Gajendra Verma,2,24943625,29.9%,https://www.youtube.com/watch?v=0KNk-Joi-NM
27,25,Havana (feat. Young Thug),Camila Cabello,45,24130228,-1.6%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
28,29,Bella,Wolfine,27,23994443,3.2%,https://www.youtube.com/watch?v=jjuSfhYiup8
29,,"Zum Zum (Remix) (Plan B, Natti Natasha, Daddy Yankee, R.K.M & Ken-Y & Arcangel)","Plan B, Natti Natasha, Daddy Yankee, RKM & Ken-Y & Arcangel",4,23878338,,https://www.youtube.com/watch?v=yAvtC8uWst4
30,72,I'm a Mess,Bebe Rexha,5,22413194,68.7%,https://www.youtube.com/watch?v=LdH7aFjDzjI
31,20,no tears left to cry,Ariana Grande,14,21913732,-21.1%,https://www.youtube.com/watch?v=ffxKSjUwKdU
32,30,Lucid Dreams,Juice WRLD,10,21733236,-6.4%,https://www.youtube.com/watch?v=mzB1VGEGcSU
33,31,Bom Diggy (Zack Knight & Jasmin Walia),Zack Knight & Jasmin Walia,24,21643262,-2.6%,https://www.youtube.com/watch?v=yIIGQB6EMAM
34,61,Quién Sabe,Natti Natasha,5,21443393,33.4%,https://www.youtube.com/watch?v=mG0b8IAJvts
35,16,Estamos Bien,Bad Bunny,4,21253442,-29.7%,https://www.youtube.com/watch?v=bcHTl9h7TWI
36,21,Me Niego (feat. Ozuna & Wisin),Reik,23,20933585,-23.4%,https://www.youtube.com/watch?v=JyqD_zfXfi8
37,33,PRADA,Jass Manak,2,20586243,-1.2%,https://www.youtube.com/watch?v=PjTU0DmBWiU
38,23,Lagi Syantik,Siti Badriah,11,20497763,-19%,https://www.youtube.com/watch?v=Tet6_BlStEM
39,65,Ocean (feat. Khalid),Martin Garrix,5,20007973,30.2%,https://www.youtube.com/watch?v=BDocp-VpCwY
40,46,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,39,19868608,6.4%,https://www.youtube.com/watch?v=y7d9VLRO3vc
41,34,One Kiss,Calvin Harris & Dua Lipa,16,19527830,-6.1%,https://www.youtube.com/watch?v=DkeiKbqa02g
42,,BAMB,Sukhe & Badshah,1,18971856,,https://www.youtube.com/watch?v=r6uBNeImxtg
43,39,Largado Às Traças (Acústico),Zé Neto & Cristiano,21,18971439,-6.3%,https://www.youtube.com/watch?v=WcTRQXtXJPs
44,64,Zingaat,Ajay - Atul,4,18910858,20.8%,https://www.youtube.com/watch?v=2gcsgfzqN8k
45,35,God's Plan,Drake,27,18818753,-9.2%,https://www.youtube.com/watch?v=xpVfcZ0ZcFM
46,38,High Rated Gabru,Guru Randhawa,25,18563172,-8.5%,https://www.youtube.com/watch?v=hjWf8A0YNSE
47,42,Nena Maldicion  (feat. Lenny),Paulo Londra,18,18393510,-7.6%,https://www.youtube.com/watch?v=bX3S-_jUauc
48,48,Échame la Culpa,Luis Fonsi & Demi Lovato,36,17697093,-3.6%,https://www.youtube.com/watch?v=TyHvyGVs42U
49,44,Amor Falso (feat. MC Kevinho),Wesley Safadão & Aldair Playboy,8,17400588,-7.7%,https://www.youtube.com/watch?v=fOrPSLkuI54
50,51,Te Amo (feat. Paulo Londra),Piso 21,19,17142102,-4%,https://www.youtube.com/watch?v=nP8ZVJxiJlU
51,40,Made In India,Guru Randhawa,4,17077953,-14.8%,https://www.youtube.com/watch?v=pnMQLrS5sTE
52,53,"Desi Desi Na Bolya Kar (MD, Raju Punjabi, KD & Vicky Kajla) (feat. Vicky Kajla)","MD$, Raju Punjabi, KD & Vicky Kajla",15,16965665,-3.2%,https://www.youtube.com/watch?v=n2TBNpQAAjo
53,47,FAKE LOVE,BTS,8,16693620,-10.5%,https://www.youtube.com/watch?v=cibTjNJkaMk
54,70,Notificação Preferida (Ao Vivo),Zé Neto & Cristiano,3,16366672,12.6%,https://www.youtube.com/watch?v=rYKOuKaWEjg
55,58,Asesina,Brytiago & Darell,10,16336099,-1.6%,https://www.youtube.com/watch?v=AhQcNVyndSM
56,,Ishare Tere,Guru Randhawa & Dhvani Bhanushali,1,16129158,,https://www.youtube.com/watch?v=8nGFWWJLHio
57,,Dance To This (feat. Ariana Grande),Troye Sivan,1,15904713,,https://www.youtube.com/watch?v=MrMAfMbZOmg
58,36,Me Solta,Nego do Borel,3,15869157,-23.2%,https://www.youtube.com/watch?v=FY3m6hMyh3g
59,,"BIG BANK (feat. 2 Chainz, Big Sean & Nicki Minaj)",YG,1,15669636,,https://www.youtube.com/watch?v=z61GFxVD8K4
60,54,changes,XXXTENTACION,11,15604605,-9.2%,https://www.youtube.com/watch?v=f0bbDFRYD_A
61,37,Drug Addicts,Lil Pump,3,15544651,-24.2%,https://www.youtube.com/watch?v=bnCT0GXgLJg
62,66,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofia Reyes,16,15516634,3.7%,https://www.youtube.com/watch?v=p03TIGqEc8o
63,57,Amor de Verdade,MC Kekel & MC Rita,17,15505395,-6.9%,https://www.youtube.com/watch?v=8_oE-iQeFeE
64,45,2002,Anne-Marie,3,15119286,-19.5%,https://www.youtube.com/watch?v=Il-an3K9pjg
65,81,Não Fala Não Pra Mim (feat. Jerry Smith),Humberto & Ronaldo,2,14910141,21.4%,https://www.youtube.com/watch?v=kpEQ3ReRQfg
66,55,Back To You,Selena Gomez,11,14601817,-13.8%,https://www.youtube.com/watch?v=VY1eFxgRR-k
67,67,"Toda (Remix) (feat. Cazzu, Lenny Tavarez, Rauw Alejandro & Lyanno)",Alex Rose,4,14164053,-3.6%,https://www.youtube.com/watch?v=lKDGxAHZt0E
68,,Mulher Maravilha,Zé Neto & Cristiano,1,13724282,,https://www.youtube.com/watch?v=Fzmvv8fSyQs
69,73,Rise (feat. Jack & Jack),Jonas Blue,2,13647659,2.8%,https://www.youtube.com/watch?v=btrzs54s1Rc
70,60,Tere Naal Nachna,Badshah,3,13531014,-17.4%,https://www.youtube.com/watch?v=94vimg-so20
71,77,ผู้บ่าวเก่า,Tae Trakooltor,5,13491053,3.7%,https://www.youtube.com/watch?v=ZAjAYMV9494
72,41,Clandestino,Shakira & Maluma,4,13273649,-33.7%,https://www.youtube.com/watch?v=1DhA69K3fZ4
73,50,Waka Waka (This Time for Africa),Shakira,16,13190495,-26.8%,https://www.youtube.com/watch?v=pRpeEdMmmQ0
74,68,Boo'd Up,Ella Mai,12,13160875,-10.1%,https://www.youtube.com/watch?v=6YNZlXfW6Ho
75,71,Buzz (feat. Badshah),Aastha Gill,10,13038608,-6.8%,https://www.youtube.com/watch?v=dUaCEs3HfdI
76,99,STATUS QUE EU NÃO QUERIA,Zé Neto & Cristiano,2,12884157,26%,https://www.youtube.com/watch?v=VfjFppJSvD4
77,,Brindemos (feat. Ozuna),Anuel AA,1,12666509,,https://www.youtube.com/watch?v=kMPW3AvBf_o
78,,Casualidad,Nacho & Ozuna,2,12254083,,https://www.youtube.com/watch?v=COinr65X6DI
79,,Dhadak,Atul Gogavale & Shreya Ghoshal,4,11928380,,https://www.youtube.com/watch?v=qWnzMwT6SKo
80,,Justicia,Silvestre Dangond & Natti Natasha,1,11922827,,https://www.youtube.com/watch?v=7qix3jy5QdA
81,52,Kream (feat. Tyga),Iggy Azalea,3,11911392,-32.3%,https://www.youtube.com/watch?v=t7lM7Bn16Zg
82,75,Loca (feat. Duki & Cazzu),Khea,18,11696757,-10.5%,https://www.youtube.com/watch?v=XQ0D_QD_DhM
83,79,Freaky Friday (feat. Chris Brown),Lil Dicky,19,11679793,-5.5%,https://www.youtube.com/watch?v=aZla1ttZHaw
84,83,Propaganda (Ao Vivo),Jorge & Mateus,14,11602432,-2.8%,https://www.youtube.com/watch?v=mQr7XemLs8s
85,78,Me Gusta,Arcangel,2,11424465,-10.5%,https://www.youtube.com/watch?v=AiAGDHdH23A
86,80,El Anillo,Jennifer Lopez,13,11362771,-7.6%,https://www.youtube.com/watch?v=LryQJ25CnKU
87,26,Dance The Night Away,TWICE,3,11358392,-51.8%,https://www.youtube.com/watch?v=Fm5iP0S1z9w
88,,Mayores (feat. Bad Bunny),Becky G,39,11309154,,https://www.youtube.com/watch?v=GMFewiplIbw
89,85,Oh Humsafar Song,Neha Kakkar & Tony Kakkar,15,11258607,-5.3%,https://www.youtube.com/watch?v=g4HDfqEWf6Y
90,76,That Girl,Olly Murs,4,11205760,-14%,https://www.youtube.com/watch?v=f_LgWgzCPnQ
