Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,DANCE MONKEY,Tones and I,32,63599326,-12.2%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
2,3,Yo Perreo Sola,Bad Bunny,8,38421426,-5.2%,https://www.youtube.com/watch?v=GtSRKwDCaZM
3,2,9XM House Of Dance,--,4,35527278,-14.1%,https://www.youtube.com/watch?v=SD4Z8dlZPd8
4,8,Favorito,Camilo,4,35441141,23.1%,https://www.youtube.com/watch?v=2mY7AFTtYwQ
5,4,The Box,Roddy Ricch,17,30821527,-8.7%,https://www.youtube.com/watch?v=UNZqm3dxd2w
6,6,Life Is Good (feat. Drake),FUTURE,14,30221043,1.2%,https://www.youtube.com/watch?v=l0U7SxXHkPY
7,5,Blinding Lights,The Weeknd,18,30115574,-5.1%,https://www.youtube.com/watch?v=4NRXx6U8ABQ
8,7,Don't Start Now,Dua Lipa,25,29402958,-1.4%,https://www.youtube.com/watch?v=oygrmJFKYZY
9,9,Shaitan Ka Saala (feat. Vishal Dadlani),Sohail Sen,29,27603393,-3.8%,https://www.youtube.com/watch?v=HDhDY-ympFk
10,10,Tusa,KAROL G & Nicki Minaj,24,26930011,-5.5%,https://www.youtube.com/watch?v=tbneQDc2H3I
11,11,Toosie Slide,Drake,3,25848631,-7.1%,https://www.youtube.com/watch?v=xWggTb45brM
12,14,Roses (Imanbek Remix),SAINt JHN,9,24824880,2.9%,https://www.youtube.com/watch?v=2zToEPpFEN8
13,16,death bed (coffee for your head) (feat. Beabadoobee),Powfu,7,24297625,1.9%,https://www.youtube.com/watch?v=WB4Nmh76fAc
14,15,Say So,Doja Cat,12,23031836,-4.1%,https://www.youtube.com/watch?v=pok8H_KF1FA
15,12,Safaera,Bad Bunny,8,22569240,-12.2%,https://www.youtube.com/watch?v=jCQ_6XbATPc
16,19,Señorita,Shawn Mendes & Camila Cabello,44,22199440,1.7%,https://www.youtube.com/watch?v=Pkh8UtuejGw
17,,Ya No Me Gustas,Santi Rodríguez,1,20884152,,https://www.youtube.com/watch?v=ahPMii5kAng
18,24,Savage,Megan Thee Stallion,4,20678047,9%,https://www.youtube.com/watch?v=EOxj2ROIxok
19,18,Moto,Diler Kharkiya,14,19927040,-8.7%,https://www.youtube.com/watch?v=tJGBVigwPlU
20,20,Falling,Trevor Daniel,22,19683791,-7.9%,https://www.youtube.com/watch?v=L7mfjvdnPno
21,17,Sigues Con Él,Arcangel & Sech,19,19581438,-13.2%,https://www.youtube.com/watch?v=VRUjdlCynU0
22,21,WANNABE,ITZY,7,18722297,-8.6%,https://www.youtube.com/watch?v=fE2h3lGlOsk
23,25,Boss B*tch,Doja Cat,7,18532962,-0.4%,https://www.youtube.com/watch?v=RsW66teC0BQ
24,,JUMP (feat. Youngboy Never Broke Again),DaBaby,1,17881654,,https://www.youtube.com/watch?v=xjmC4lSk-2U
25,22,Yummy,Justin Bieber,16,17752660,-12.1%,https://www.youtube.com/watch?v=8EJ3zbKTWQ8
26,23,عود البطل,Hassan Shakosh & Omar Kamal,7,17563427,-11.3%,https://www.youtube.com/watch?v=DH6D7KwB_I8
27,35,Tattoo (Remix),Rauw Alejandro & Camilo,7,17224157,3.8%,https://www.youtube.com/watch?v=wJT-YKmlWJc
28,27,Por Primera Vez,Camilo,7,17169666,-1.1%,https://www.youtube.com/watch?v=YwodhCjFbQ8
29,30,China,"Anuel AA, KAROL G, Daddy Yankee, J Balvin & Ozuna",40,17133786,1.3%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
30,33,Someone You Loved,Lewis Capaldi,7,16864444,0.4%,https://www.youtube.com/watch?v=zABLecsR5UE
31,26,Si Veo a Tu Mamá,Bad Bunny,8,16679430,-6.6%,https://www.youtube.com/watch?v=CPK_IdHe1Yg
32,36,Illegal Weapon 2.0,Jasmine Sandlas & Garry Sandhu,16,15847107,-2.4%,https://www.youtube.com/watch?v=GOkJguI8kYc
33,31,Intentions (feat. Quavo),Justin Bieber,11,15820121,-6.3%,https://www.youtube.com/watch?v=3AyMjyHu1bA
34,28,ON,BTS,9,15710932,-8.2%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
35,32,Break My Heart,Dua Lipa,4,15500685,-8.1%,https://www.youtube.com/watch?v=Nj2U6rhnucI
36,34,PuttaBombe,--,13,15432102,-7.5%,https://www.youtube.com/watch?v=8LZ2loz71Sw
37,40,Tum Hi Aana,Jubin Nautiyal,29,15370083,-0.4%,https://www.youtube.com/watch?v=VFTSW817JlI
38,44,TUDO NO SIGILO,Vytinho NG & Bianca,5,15095500,9.1%,https://www.youtube.com/watch?v=qLq8egSxsZk
39,,NOT BY THE MOON,GOT7,1,15083132,,https://www.youtube.com/watch?v=ladClnnJhqg
40,38,Godzilla (feat. Juice WRLD),Eminem,14,15082191,-5.1%,https://www.youtube.com/watch?v=r_0JjYUe5jo
41,39,Memories,Maroon 5,29,14857733,-3.8%,https://www.youtube.com/watch?v=SlPhMPnQ58k
42,41,Diosa (Remix),"Myke Towers, Anuel AA & Natti Natasha",11,14833816,-3.5%,https://www.youtube.com/watch?v=2_f5Os7mKqM
43,42,Blueberry Faygo (C-Mix),Lil Mosey,4,13913758,-8.9%,https://www.youtube.com/watch?v=V_jHc_n0p9c
44,29,BRABA,Luísa Sonza,5,13763181,-19.1%,https://www.youtube.com/watch?v=ogxUGtlAq18
45,46,Rojo,J Balvin,8,13514979,-0.7%,https://www.youtube.com/watch?v=_tG70FWd1Ds
46,51,ELEGÍ (feat. Dimelo Flow),"Rauw Alejandro, Dalex & Lenny Tavárez",4,12943461,-0.1%,https://www.youtube.com/watch?v=3Ftud32GEn0
47,49,Lehanga,Jass Manak,38,12872105,-1.5%,https://www.youtube.com/watch?v=RKioDWlajvo
48,47,RITMO (Bad Boys for Life),Black Eyed Peas & J Balvin,27,12772476,-4.7%,https://www.youtube.com/watch?v=EzKkl64rRbM
49,,Dilbar,"Neha Kakkar, Dhvani Bhanushali & Ikka Singh",45,12426889,,https://www.youtube.com/watch?v=JFcgOboQZ08
50,,Bohemian Rhapsody,Queen,29,12344929,,https://www.youtube.com/watch?v=fJ9rUzIMcZQ
51,,I'm Ready,Sam Smith & Demi Lovato,1,12210015,,https://www.youtube.com/watch?v=glD1M418bC0
52,55,Supalonely (feat. Gus Dapperton),BENEE,5,11676071,-2.6%,https://www.youtube.com/watch?v=Rb6Scz-5YOs
53,54,Physical (feat. Hwa Sa),Dua Lipa,10,11568902,-4.2%,https://www.youtube.com/watch?v=L6nrMAFCzhg
54,58,PORFA (Remix),"Feid, Justin Quiles, J Balvin, Nicky Jam, Maluma & Sech",3,11112782,-3%,https://www.youtube.com/watch?v=zTpswDtnBBI
55,53,Muqabla,Yash Narvekar & Sachet-Parampara,17,11109058,-10.6%,https://www.youtube.com/watch?v=l75z7FrYRXI
56,57,Thareshar Se Bhusha Fek Raha Hai,Antra Singh Priyanka,3,10666042,-9.9%,https://www.youtube.com/watch?v=wGlCfgICpXY
57,66,Liberdade Provisória (Ao Vivo),Henrique & Juliano,19,10430754,2.6%,https://www.youtube.com/watch?v=ff3r10rCKFs
58,56,Goa Beach (feat. Neha Kakkar),Tony Kakkar,11,10278182,-14.2%,https://www.youtube.com/watch?v=n5WnMJ0J6qA
59,,Jal Jal Ke Dhuan,Sonu Nigam,1,9956318,,https://www.youtube.com/watch?v=-zt38JGKTVY
60,61,Like That (feat. Gucci Mane),Doja Cat,4,9944282,-9.3%,https://www.youtube.com/watch?v=XEJLuJyxLDE
61,71,Yo Ya No Vuelvo Contigo (feat. Grupo Firme),Lenin Ramírez,15,9813605,0.8%,https://www.youtube.com/watch?v=lDToOe8pVzY
62,,El Mismo Aire,Camilo,1,9771074,,https://www.youtube.com/watch?v=ZYDj7bys8jo
63,79,Fantasias (Remix) (feat. Farruko & Lunay),"Rauw Alejandro, Anuel AA & Natti Natasha",7,9762108,16.4%,https://www.youtube.com/watch?v=w-e5sFmbyHo
64,60,Sunday Best,Surfaces,9,9682871,-11.8%,https://www.youtube.com/watch?v=_83KqwEEGw4
65,,Bewafai,Sachet Tandon,1,9580646,,https://www.youtube.com/watch?v=_03kGEd5nOo
66,75,Amarillo,J Balvin,5,9449023,3%,https://www.youtube.com/watch?v=KHAgoT4FZbc
67,52,Oh my god,(G)I-DLE,3,9440420,-25.9%,https://www.youtube.com/watch?v=om3n2ni8luE
68,,HIGHEST IN THE ROOM,Travis Scott,18,9431027,,https://www.youtube.com/watch?v=tfSS1e3kYeo
69,68,Follow,KAROL G & Anuel AA,3,9429571,-6.2%,https://www.youtube.com/watch?v=t2_PYzXswVY
70,43,Sigues Con Él,Arcangel & Sech,2,9392883,-33.5%,https://www.youtube.com/watch?v=VRUjdlCynU0
71,37,AISYAH ISTRI RASULULLAH,Sabyan,4,9322816,-41.7%,https://www.youtube.com/watch?v=aN0ZnoRg_IY
72,78,Lost On You (Live),LP,16,9316073,9.1%,https://www.youtube.com/watch?v=wDjeBNv6ip0
73,,Ponte Pa' Mi,Rauw Alejandro,1,9251689,,https://www.youtube.com/watch?v=Jr2LfFnOoiU
74,69,Garmi (feat. Varun Dhawan),Neha Kakkar & Badshah,17,9200917,-8.1%,https://www.youtube.com/watch?v=1XbO3zoHc04
75,,La Mitad,Camilo,1,8750942,,https://www.youtube.com/watch?v=xCDXVoc35Vs
76,,@ MEH,Playboi Carti,1,8696633,,https://www.youtube.com/watch?v=nMDOSLEVdBw
77,,Tutu,Camilo & Pedro Capó,25,8695252,,https://www.youtube.com/watch?v=5AkDqm-cEgg
78,,ROCKSTAR (feat. Roddy Ricch),DaBaby,1,8607443,,https://www.youtube.com/watch?v=mxFstYSbBmc
79,,SICKO MODE (feat. Drake),Travis Scott,27,8593546,,https://www.youtube.com/watch?v=6ONRf7h3Mdk
80,72,Neeli Neeli Aakasam,Sid Sriram & Sunitha,12,8552996,-11.9%,https://www.youtube.com/watch?v=XjJTtKTbR84
81,73,Hello Koun,Ritesh Pandey & Sneh Upadhya,20,8541923,-10.5%,https://www.youtube.com/watch?v=0hGGaVCCqPk
82,64,Uno,Little Big,6,8508709,-20.3%,https://www.youtube.com/watch?v=L_dWvTCdDQ4
83,,El Efecto,Rauw Alejandro & Chencho Corleone,4,8407283,,https://www.youtube.com/watch?v=vpD_EvXiGQ4
84,81,Mala Fama,Danna Paola,10,8308268,0.1%,https://www.youtube.com/watch?v=vulWkgc5KYI
85,,No Me Ame,"Rvssian, Anuel AA & Juice WRLD",1,8306195,,https://www.youtube.com/watch?v=GpZEhFYAG4U
86,97,Astronomia,Sanat Sawant,3,8202672,8.7%,https://www.youtube.com/watch?v=8dsSfWhtveM
87,76,Ignorantes,Bad Bunny,10,8147352,-9.3%,https://www.youtube.com/watch?v=PC0GvyEIXfk
88,87,Morado,J Balvin,8,8030589,2.2%,https://www.youtube.com/watch?v=d5ZVaWxkAaQ
89,65,A Gente Fez Amor (Ao Vivo),Gusttavo Lima,2,8018680,-22.5%,https://www.youtube.com/watch?v=SvQx5FMEVmE
90,80,"La Forma En Que Me Miras (feat. Sammy, Myke Towers, Lenny Tavárez & Rafa Pabön)",Super Yei,7,8003933,-4%,https://www.youtube.com/watch?v=cpgTIcxt9Hs
91,,Laxed (Siren Beat),Ibraah,1,7863737,,https://www.youtube.com/watch?v=k7xOBle0D_g
92,,Daru Badnaam,Kamal Kahlon & Param Singh,22,7675855,,https://www.youtube.com/watch?v=bzW9fmwcmG4
93,92,Danza Kuduro (feat. Lucenzo),Don Omar,2,7611988,-1.1%,https://www.youtube.com/watch?v=7zp1TbLFPp8
94,93,Lose Control,"Meduza, Becky Hill & Goodboys",3,7474836,-2.6%,https://www.youtube.com/watch?v=-3P2USPFDcE
95,89,Adore You,Harry Styles,2,7439115,-5.2%,https://www.youtube.com/watch?v=VF-r5TtlT9w
96,84,My Oh My (feat. DaBaby),Camila Cabello,18,7389879,-8.5%,https://www.youtube.com/watch?v=TduHf1tWDvI
97,94,덤더럼 (Dumhdurum),Apink,2,7370974,-3.4%,https://www.youtube.com/watch?v=WqzTRK5GPWQ
98,85,Suicidal (Remix) (feat. Juice WRLD),YNW Melly,13,7341229,-8.1%,https://www.youtube.com/watch?v=-V2PxXsctV0
99,77,Show Yourself,Idina Menzel & Evan Rachel Wood,4,7327182,-17.5%,https://www.youtube.com/watch?v=nrZxwPwmgrw
100,100,Te Prometo,DENNIS & MC Don Juan,7,7308024,-1.7%,https://www.youtube.com/watch?v=XgmX5xzK8U8
