Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Señorita,Shawn Mendes & Camila Cabello,15,68187496,-11%,https://www.youtube.com/watch?v=Pkh8UtuejGw
2,,Chicken Noodle Soup (feat. Becky G),J Hope,1,61257975,,https://www.youtube.com/watch?v=i23NEQEFpgQ
3,3,Adicto,"Tainy, Anuel AA & Ozuna",6,56058414,-3.8%,https://www.youtube.com/watch?v=58u-zkDLNPg
4,2,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",11,52642389,-9.9%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
5,4,Pachtaoge,Arijit Singh,6,47659003,-5.8%,https://www.youtube.com/watch?v=PVxc5mIHVuQ
6,5,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,28,41921924,-4.8%,https://www.youtube.com/watch?v=r7qovpFAGrQ
7,6,No Me Conoce (Remix),"Jhay cortez, J Balvin & Bad Bunny",20,34433367,-12.9%,https://www.youtube.com/watch?v=w2C6RhQBYlg
8,8,Con Altura (feat. El Guincho),Rosalía & J Balvin,27,32818208,-9%,https://www.youtube.com/watch?v=p7bfOZek9t4
9,9,Tutu,Camilo & Pedro Capó,8,32392365,-2.1%,https://www.youtube.com/watch?v=5AkDqm-cEgg
10,11,Lehanga,Jass Manak,10,28580382,-3.7%,https://www.youtube.com/watch?v=RKioDWlajvo
11,17,bad guy,Billie Eilish,27,26354141,11.8%,https://www.youtube.com/watch?v=DyDfgMOUjCI
12,10,Otro Trago (feat. Darell),Sech,24,26049872,-17.1%,https://www.youtube.com/watch?v=t_qn-f7XfJo
13,,Te Quemaste,Manuel Turizo & Anuel AA,4,24957196,,https://www.youtube.com/watch?v=E60h4ciy2pM
14,12,Con Calma (Remix) (feat. Snow),Daddy Yankee & Katy Perry,36,24904934,-11.1%,https://www.youtube.com/watch?v=lmCEZhb-z-Q
15,16,O Saki Saki,"Neha Kakkar,  Tulsi Kumar & B Praak",11,24865135,2.6%,https://www.youtube.com/watch?v=6wNFJIbTxNk
16,13,Panini,Lil Nas X,5,24637262,-8.4%,https://www.youtube.com/watch?v=bXcSLI58-h8
17,,Qué Pena,Maluma & J Balvin,1,23468716,,https://www.youtube.com/watch?v=Geyg_F5pfHE
18,7,Feel Special,TWICE,2,23066568,-38.5%,https://www.youtube.com/watch?v=3ymwOvzhwHs
19,15,LA CANCIÓN,J Balvin & Bad Bunny,14,22481595,-9.7%,https://www.youtube.com/watch?v=LxOTsiV4tkQ
20,,Ek Chumma,"Sohail Sen, Altamash Faridi & Jyotica Tangri",1,22265776,,https://www.youtube.com/watch?v=re5VHo6wS28
21,37,DANCE MONKEY,Tones and I,3,21514596,34.9%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
22,18,Lalala,Y2K & bbno$,6,21442241,-6.7%,https://www.youtube.com/watch?v=N2Y2vQ-1m7M
23,20,Calma (Remix),"Pedro Capó, Alan Walker & Farruko",49,20703077,-8.9%,https://www.youtube.com/watch?v=YS2RmyES-GU
24,22,Si Se Da,Myke Towers & Farruko,29,20556402,-4.2%,https://www.youtube.com/watch?v=LXjRV-oSD1U
25,49,Beautiful People (feat. Khalid),Ed Sheeran,14,20333195,52%,https://www.youtube.com/watch?v=mj0XInqZMHY
26,23,"Yo x Ti, Tu x Mi",Rosalía & Ozuna,7,20032184,-2%,https://www.youtube.com/watch?v=2j3x0VYnehg
27,94,"El Favor (feat. Nicky Jam, Farruko, Sech, Zion & Lunay)",Dimelo Flow,5,19780047,115.1%,https://www.youtube.com/watch?v=5EdZ0-iEG2I
28,24,Kill This Love,BLACKPINK,27,19669161,-1.9%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
29,29,Someone You Loved,Lewis Capaldi,19,19662526,9.7%,https://www.youtube.com/watch?v=zABLecsR5UE
30,14,Callaíta,Bad Bunny,18,19308760,-27.9%,https://www.youtube.com/watch?v=acEOASYioGY
31,,Jai Jai Shiv Shankar,Vishal Dadlani & Benny Dayal,1,18343219,,https://www.youtube.com/watch?v=oGneAab3e88
32,21,Psycho Saiyaan,"Tanishk Bagchi, Dhvani Bhanushali & Sachet-Parampara",13,18165972,-16.6%,https://www.youtube.com/watch?v=G81Ospnlctw
33,25,SOLTERA (feat. Chris Jeday & Gaby Music),Lunay,24,17598493,-12.2%,https://www.youtube.com/watch?v=YZxmoOvqWek
34,,Samajavaragamana,Sid Sriram,1,16867691,,https://www.youtube.com/watch?v=Thf60JU8E98
35,32,รักติดไซเรน (My Ambulance),ไอซ์ พาริส & Nichaphat Chatchaipholrat,5,16407614,-1.2%,https://www.youtube.com/watch?v=ILU9NbWn4t0
36,27,Çok Sevdim Yalan Oldu,Fatih Bulut,5,16060791,-17.2%,https://www.youtube.com/watch?v=UEbSQiYFRBM
37,38,Sunflower,Post Malone & Swae Lee,50,15200554,-4.4%,https://www.youtube.com/watch?v=ApXoWvfEYVU
38,60,8 Parche (feat. Gur Sidhu),Baani Sandhu,2,15188683,26.6%,https://www.youtube.com/watch?v=8WWv5_k8D14
39,41,Without Me,Halsey,48,15043136,-4.9%,https://www.youtube.com/watch?v=ZAfAud_M_mg
40,33,Ransom,Lil Tecca,11,14936102,-8.9%,https://www.youtube.com/watch?v=1XzY2ij_vL4
