Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Señorita,Shawn Mendes & Camila Cabello,10,90509412,-8.2%,https://www.youtube.com/watch?v=Pkh8UtuejGw
2,2,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",6,66240978,-8.5%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
3,3,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,23,54089457,-8.5%,https://www.youtube.com/watch?v=r7qovpFAGrQ
4,,Pachtaoge,Arijit Singh,1,48786297,,https://www.youtube.com/watch?v=PVxc5mIHVuQ
5,4,No Me Conoce (Remix),"Jhay cortez, J Balvin & Bad Bunny",15,45263930,-13.5%,https://www.youtube.com/watch?v=w2C6RhQBYlg
6,6,Otro Trago (feat. Darell),Sech,19,41243999,-7.2%,https://www.youtube.com/watch?v=t_qn-f7XfJo
7,8,Con Altura (feat. El Guincho),Rosalía & J Balvin,22,39343264,-2.2%,https://www.youtube.com/watch?v=p7bfOZek9t4
8,,Teri Meri Kahani,Himesh Reshammiya & Ranu Mondal,1,39019606,,https://www.youtube.com/watch?v=VCTk-IUNnpc
9,5,O Saki Saki,"Neha Kakkar,  Tulsi Kumar & B Praak",6,37040461,-27.1%,https://www.youtube.com/watch?v=6wNFJIbTxNk
10,,Lover,Taylor Swift,1,34374093,,https://www.youtube.com/watch?v=-BjZmE2gtdo
11,13,bad guy,Billie Eilish,22,33451588,11%,https://www.youtube.com/watch?v=DyDfgMOUjCI
12,10,Con Calma (Remix) (feat. Snow),Daddy Yankee & Katy Perry,31,33325772,-3.3%,https://www.youtube.com/watch?v=lmCEZhb-z-Q
13,,Teri Meri Kahani,Himesh Reshammiya & Ranu Mondal,1,32561040,,https://www.youtube.com/watch?v=VCTk-IUNnpc
14,11,Callaíta,Bad Bunny,13,30335580,-6.9%,https://www.youtube.com/watch?v=acEOASYioGY
15,14,Tutu,Camilo & Pedro Capó,3,30117069,1.1%,https://www.youtube.com/watch?v=5AkDqm-cEgg
16,7,Si Se Da,Myke Towers & Farruko,24,29568199,-30.5%,https://www.youtube.com/watch?v=LXjRV-oSD1U
17,9,LA CANCIÓN,J Balvin & Bad Bunny,9,27839664,-19.3%,https://www.youtube.com/watch?v=LxOTsiV4tkQ
18,12,"Yo x Ti, Tu x Mi",Rosalía & Ozuna,2,27817096,-9.1%,https://www.youtube.com/watch?v=2j3x0VYnehg
19,15,Lehanga,Jass Manak,5,27613695,0.1%,https://www.youtube.com/watch?v=RKioDWlajvo
20,17,Kill This Love,BLACKPINK,22,26252099,-1.2%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
21,18,Calma (Remix),"Pedro Capó, Alan Walker & Farruko",44,24922897,-4%,https://www.youtube.com/watch?v=YS2RmyES-GU
22,20,Psycho Saiyaan,"Tanishk Bagchi, Dhvani Bhanushali & Sachet-Parampara",8,24614524,0.5%,https://www.youtube.com/watch?v=G81Ospnlctw
23,19,SOLTERA (feat. Chris Jeday & Gaby Music),Lunay,19,23758995,-4.6%,https://www.youtube.com/watch?v=YZxmoOvqWek
24,22,Dheeme Dheeme (feat. Neha Sharma),Tony Kakkar,15,23299811,14.4%,https://www.youtube.com/watch?v=9mWdw-09dso
25,,Where's My Love,SYML,1,22661936,,https://www.youtube.com/watch?v=goWa6EzkCh4
26,,CUIDAO POR AHÍ,J Balvin & Bad Bunny,1,21800340,,https://www.youtube.com/watch?v=zvAUZQxb0ME
27,21,Queen of Mean,Sarah Jeffery,4,20265228,-9%,https://www.youtube.com/watch?v=r9o1QS-itsU
28,16,11 PM,Maluma,15,20015232,-26.2%,https://www.youtube.com/watch?v=IBaSizQyC5g
29,,Adicto,"Tainy, Anuel AA & Ozuna",1,19662136,,https://www.youtube.com/watch?v=58u-zkDLNPg
30,26,7 rings,Ariana Grande,32,18601655,3.3%,https://www.youtube.com/watch?v=QYh6mYIJG2Y
31,,Shape of You,Ed Sheeran,54,18354673,,https://www.youtube.com/watch?v=JGwWNGJdvx8
32,25,Sunflower,Post Malone & Swae Lee,45,17822703,-1.6%,https://www.youtube.com/watch?v=ApXoWvfEYVU
33,23,Ransom,Lil Tecca,6,17616074,-9.2%,https://www.youtube.com/watch?v=1XzY2ij_vL4
34,,Without Me,Halsey,1,17362838,,https://www.youtube.com/watch?v=ZAfAud_M_mg
35,27,SHALLOW,Dawid Kwiatkowski & Maryla Rodowicz,48,17315472,-0.5%,https://www.youtube.com/watch?v=aZsYZpVCNjg
36,,Atrévete,Nicky Jam & Sech,2,17149032,,https://www.youtube.com/watch?v=SvO3jKeBCRM
37,28,I Don't Care,Ed Sheeran & Justin Bieber,16,16849784,-2.4%,https://www.youtube.com/watch?v=y83x7MgzWOA
38,58,How Do You Sleep?,Sam Smith,6,16488942,45.5%,https://www.youtube.com/watch?v=PmYypVozQb4
39,,Meri Kahani,,1,16290603,,https://www.youtube.com/watch?v=
40,32,No Guidance (feat. Drake),Chris Brown,12,16122496,5.2%,https://www.youtube.com/watch?v=1yMmYTcMbjI
41,29,Tera Ban Jaunga,Akhil Sachdeva &  Tulsi Kumar,11,15967969,-6.4%,https://www.youtube.com/watch?v=avVg3pLj_Po
42,,Baby Won't You Tell Me,"Alyssa Mendonsa, Ravi Mishra & Shankar Mahadevan",1,15207681,,https://www.youtube.com/watch?v=vZTN-h91Jns
43,,Money In The Grave (feat. Rick Ross),Drake,3,14610276,,https://www.youtube.com/watch?v=JFOiJ5ZvQlE
44,40,Enni Soni,Guru Randhawa &  Tulsi Kumar,4,14381891,5.3%,https://www.youtube.com/watch?v=vpzitzyMRwc
45,39,Zemër (feat. Soolking),Dhurata Dora,19,14338906,3.3%,https://www.youtube.com/watch?v=GCpvmHi1gxU
46,33,"Lily (Alan Walker, Emelie Hollow & K-391)","Alan Walker, Emelie Hollow & K-391",25,14325988,-4.8%,https://www.youtube.com/watch?v=kTJbE3sfvlI
47,,Lalala,Y2K & bbno$,1,14313842,,https://www.youtube.com/watch?v=N2Y2vQ-1m7M
48,35,Aankh Marey,"Neha Kakkar, Mika Singh & Kumar Sanu",38,14277245,-1.7%,https://www.youtube.com/watch?v=_KhQT-LGb-4
