Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,BEBE (feat. Anuel AA),6ix9ine,1,66082071,,https://www.youtube.com/watch?v=ycV6cnK3SIs
2,2,Girls Like You (feat. Cardi B),Maroon 5,14,63857149,-2.5%,https://www.youtube.com/watch?v=aJOTlE1K90k
3,,Rap Devil,Machine Gun Kelly,1,49472526,,https://www.youtube.com/watch?v=Fp0BScQSSvg
4,1,IDOL,BTS,2,46367182,-64.6%,https://www.youtube.com/watch?v=pBuZEGYXA6E
5,13,Mi Cama,Karol G,17,42994498,33.2%,https://www.youtube.com/watch?v=8-mloCL49vs
6,5,Dilbar,"Neha Kakkar, Dhvani Bhanushali & Ikka Singh",10,39471108,-0.8%,https://www.youtube.com/watch?v=JFcgOboQZ08
7,9,FEFE,"6ix9ine, Nicki Minaj & Murda Beatz",7,39275032,9.1%,https://www.youtube.com/watch?v=V_MXGdSBbAI
8,4,Sin Pijama,Becky G & Natti Natasha,12,38104215,-6.4%,https://www.youtube.com/watch?v=zEf423kYfqk
9,6,No Me Acuerdo,Thalía & Natti Natasha,14,37707062,-3.6%,https://www.youtube.com/watch?v=iQEVguV71sI
10,11,Vaina Loca,Ozuna & Manuel Turizo,10,37240435,4.4%,https://www.youtube.com/watch?v=bx-fuY7LpSU
11,10,Te Boté (Remix),"Casper Magico, Nio Garcia, Darell, Nicky Jam, Bad Bunny & Ozuna",22,36348090,1.2%,https://www.youtube.com/watch?v=9jI-z9QN6g8
12,,Fall,Eminem,1,35880719,,https://www.youtube.com/watch?v=MfTbHITdhEI
13,7,In My Feelings,Drake,8,34446876,-8.5%,https://www.youtube.com/watch?v=DRS_PpOrUZ4
14,8,Perfect,Ed Sheeran,52,33485798,-7.4%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
15,14,Ya No Tiene Novio,Sebastián Yatra & Mau y Ricky,4,32893121,12.7%,https://www.youtube.com/watch?v=-qGbUNQqVNc
16,3,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,11,32343393,-26.5%,https://www.youtube.com/watch?v=IHNzOHi8sJs
17,,Como Soy,"Pacho El Antifeka, Daddy Yankee & Bad Bunny",1,29970192,,https://www.youtube.com/watch?v=toitHzseExQ
18,12,I Like It,"Cardi B, Bad Bunny & J Balvin",21,29886489,-8.2%,https://www.youtube.com/watch?v=xTlNMmZKwpA
19,,Amigos Con Derechos,Reik & Maluma,1,29685438,,https://www.youtube.com/watch?v=0vTopF6wwZg
20,16,Lucid Dreams,Juice WRLD,16,28967226,3.9%,https://www.youtube.com/watch?v=mzB1VGEGcSU
21,15,Culpables,Manuel Turizo,6,27592546,-2.4%,https://www.youtube.com/watch?v=OYwdXMPu17E
22,,"Thunderclouds (feat. Labrinth, Diplo   & Sia)",LSD,1,26565766,,https://www.youtube.com/watch?v=kg1BljLu9YY
23,18,Solo (feat. Demi Lovato),Clean Bandit,14,25418609,-4.5%,https://www.youtube.com/watch?v=8JnfIa84TnU
24,17,Laung Laachi,Mannat Noor,22,25114343,-6.9%,https://www.youtube.com/watch?v=YpkJO_GrCo0
25,,REMEDY,Alesso,1,25048100,,https://www.youtube.com/watch?v=vB67ddBhO1c
26,,Dame Tu Cosita (feat. Cutty Ranks),"Pitbull, El Chombo & Karol G",1,24158332,,https://www.youtube.com/watch?v=FMN3AtsXqA0
27,19,Dura,Daddy Yankee,33,23837345,-7.6%,https://www.youtube.com/watch?v=sGIm0-dQd8M
28,21,X,Nicky Jam & J Balvin,27,23607398,-2.6%,https://www.youtube.com/watch?v=_I_D_8Z4sJE
29,,Feels Like Summer,Childish Gambino,1,23538635,,https://www.youtube.com/watch?v=F1B9Fk_SgI0
30,26,"Toda (Remix) (feat. Cazzu, Lenny Tavarez, Rauw Alejandro & Lyanno)",Alex Rose,10,22860382,4.1%,https://www.youtube.com/watch?v=lKDGxAHZt0E
31,25,Havana (feat. Young Thug),Camila Cabello,51,21729069,-3.2%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
32,22,No Es Justo,J Balvin & Zion & Lennox,16,21691625,-8.4%,https://www.youtube.com/watch?v=2zn4dAuZ2RU
33,33,Taste (feat. Offset),Tyga,13,20806031,7.3%,https://www.youtube.com/watch?v=LjxulQ1bEWg
34,,Dipsiz Kuyum (feat. Aleyna Tilki),Emrah Karaduman,1,20789314,,https://www.youtube.com/watch?v=0-SCNDwGcgE
35,,Kamikaze,Eminem,1,20260371,,https://www.youtube.com/watch?v=FhF9RwkHAJw
36,,Lucky You (feat. Joyner Lucas),Eminem,1,20112202,,https://www.youtube.com/watch?v=mvSItvjFE1c
37,31,Ella Quiere Beber,Anuel AA,3,19849990,0.2%,https://www.youtube.com/watch?v=BTtBmo5EbEk
38,24,BAAM,MOMOLAND,9,19494324,-13.5%,https://www.youtube.com/watch?v=txWmd7QKFe8
39,23,Cuando Te Besé,Becky G & Paulo Londra,5,19444731,-15.4%,https://www.youtube.com/watch?v=zAWsoFk2yVw
40,44,FRIENDS,Marshmello & Anne-Marie,28,19166872,9.1%,https://www.youtube.com/watch?v=jzD_yyEcp0M
41,,El Clavo (Remix) (feat. Maluma),Prince Royce,2,18792413,,https://www.youtube.com/watch?v=uHgbcxMab1I
42,20,Natural,Imagine Dragons,3,18724358,-23.9%,https://www.youtube.com/watch?v=0I647GU3Jsc
43,41,El Farsante (Remix),Ozuna & Romeo Santos,2,18498363,1.7%,https://www.youtube.com/watch?v=wfWkmURBNv8
44,55,Justicia,Silvestre Dangond & Natti Natasha,7,18355799,19.3%,https://www.youtube.com/watch?v=7qix3jy5QdA
45,40,I'm a Mess,Bebe Rexha,11,18168442,-2.3%,https://www.youtube.com/watch?v=LdH7aFjDzjI
46,27,God is a woman,Ariana Grande,8,17962988,-17.6%,https://www.youtube.com/watch?v=kHLHSlExFis
47,30,Me Dijeron,Ozuna,2,17400331,-15.7%,https://www.youtube.com/watch?v=JW8_XcwsnOY
48,,Kamariya,Darshan Raval,1,17375415,,https://www.youtube.com/watch?v=i0_m90T04uw
49,36,Tera Fitoor,Arijit Singh,5,17343870,-7.9%,https://www.youtube.com/watch?v=qfdShSZZxlg
50,,Contigo Siempre,Alejandro Fernández & Sebastián Yatra,1,17322184,,https://www.youtube.com/watch?v=89GOODSzOSk
51,32,Inkem Inkem Inkem Kaavaale,Sid Sriram,5,17198021,-12%,https://www.youtube.com/watch?v=cC8AmhPUJPA
52,,รำคาญกะบอกกันเด้อ,Lumplend Wongsaklon,1,16806136,,https://www.youtube.com/watch?v=Kr5r7JV0iIA
53,35,In My Mind,Dynoro,4,16647373,-12.8%,https://www.youtube.com/watch?v=5gga8E43clk
54,54,Ishare Tere,Guru Randhawa & Dhvani Bhanushali,7,16459795,4.6%,https://www.youtube.com/watch?v=8nGFWWJLHio
55,34,Clandestino,Shakira & Maluma,10,16351571,-15.4%,https://www.youtube.com/watch?v=1DhA69K3fZ4
56,62,Ciumeira,Marília Mendonça,2,16134653,10.6%,https://www.youtube.com/watch?v=KbRtA_brCQ0
57,45,Mala Mía,Maluma,4,16010932,-7.9%,https://www.youtube.com/watch?v=Q527XDLEpfU
58,65,Não Fala Não Pra Mim (feat. Jerry Smith),Humberto & Ronaldo,8,15750618,11.8%,https://www.youtube.com/watch?v=kpEQ3ReRQfg
59,39,Side Effects (feat. Emily Warren),The Chainsmokers,2,15395038,-17.2%,https://www.youtube.com/watch?v=nuckTcoZG4Q
60,,Hola,Zion & Lennox,1,15361285,,https://www.youtube.com/watch?v=VAC5eL0nglg
61,56,Eastside,"Benny Blanco, Halsey & Khalid",4,15347673,1.5%,https://www.youtube.com/watch?v=56WBK4ZK_cw
62,51,"No Brainer (feat. Justin Bieber, Chance The Rapper & Quavo)",DJ Khaled,6,15209762,-7.1%,https://www.youtube.com/watch?v=kxloC1MKTpg
63,63,Notificação Preferida (Ao Vivo),Zé Neto & Cristiano,9,15086770,5%,https://www.youtube.com/watch?v=rYKOuKaWEjg
64,50,PRADA,Jass Manak,8,14867284,-9.9%,https://www.youtube.com/watch?v=PjTU0DmBWiU
65,,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,43,14657920,,https://www.youtube.com/watch?v=y7d9VLRO3vc
66,,TERA HUA,Atif Aslam,1,14513377,,https://www.youtube.com/watch?v=Ipbe7C4w1qc
67,46,no tears left to cry,Ariana Grande,20,14495714,-15.8%,https://www.youtube.com/watch?v=ffxKSjUwKdU
68,57,2002,Anne-Marie,9,14310310,-4.7%,https://www.youtube.com/watch?v=Il-an3K9pjg
69,52,Darkside (feat. Au/Ra & Tomine Harket),Alan Walker,6,14277319,-11.8%,https://www.youtube.com/watch?v=M-P4QBt-FWw
70,61,Asesina,Brytiago & Darell,16,13943786,-5.2%,https://www.youtube.com/watch?v=AhQcNVyndSM
71,,Tera Ghata (feat. Karishma Sharma),Gajendra Verma,7,13786729,,https://www.youtube.com/watch?v=0KNk-Joi-NM
72,29,Dil Meri Na Sune,Atif Aslam,4,13554016,-34.3%,https://www.youtube.com/watch?v=YZLKoG_vhDY
73,85,Largado Às Traças (Acústico),Zé Neto & Cristiano,23,13553461,13.8%,https://www.youtube.com/watch?v=WcTRQXtXJPs
74,86,Chica Paranormal,Paulo Londra,6,13363541,12.5%,https://www.youtube.com/watch?v=aV3l_X54bhc
75,92,Nunca Es Suficiente (feat. Natalia Lafourcade),Los Ángeles Azules,3,13148223,14.1%,https://www.youtube.com/watch?v=k76BgIb89-s
