Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,52 Gajh Ka Daman,Renuka Panwar,10,74339258,-13.7%,https://www.youtube.com/watch?v=CZt-rVn2BJs
2,3,drivers license,Olivia Rodrigo,2,59235670,29%,https://www.youtube.com/watch?v=ZmDBbnmKpqQ
3,2,BICHOTA,KAROL G,13,50436043,-8.1%,https://www.youtube.com/watch?v=QaXhVryxVBk
4,10,Wish,Diler Kharkiya,6,42994605,27.8%,https://www.youtube.com/watch?v=0JJIl44hBBQ
5,9,Bandido,Myke Towers,5,41996888,15.8%,https://www.youtube.com/watch?v=W6fme7tcweQ
6,5,Dynamite,BTS,22,38854244,-3.2%,https://www.youtube.com/watch?v=gdZLi9oWNZg
7,,De Una Vez,Selena Gomez,1,38210172,,https://www.youtube.com/watch?v=91VRyTvjoX4
8,6,DÁKITI,Bad Bunny & Jhay Cortez,12,37708779,-4.7%,https://www.youtube.com/watch?v=TmKh7lAwnBI
9,4,Titliaan,Afsana Khan,10,37244582,-8.1%,https://www.youtube.com/watch?v=YPohR_9v6HA
10,19,34+35,Ariana Grande,11,32467884,43.5%,https://www.youtube.com/watch?v=B6_iQvaIjXw
11,7,Libaas,Kaka,5,29459281,-19.6%,https://www.youtube.com/watch?v=V5En3Ks3OjE
12,12,How You Like That,BLACKPINK,30,28392616,-1.7%,https://www.youtube.com/watch?v=ioNng23DkIM
13,8,Save Your Tears,The Weeknd,3,25845530,-29.4%,https://www.youtube.com/watch?v=XXYlFuWEuKI
14,13,Reloj,Rauw Alejandro & Anuel AA,13,25744469,-3.2%,https://www.youtube.com/watch?v=-3HjrdC0dAk
15,17,GIRL LIKE ME,Black Eyed Peas & Shakira,7,24218956,3.9%,https://www.youtube.com/watch?v=vMLk_T0PPbk
16,16,BEBÉ,Camilo & El Alfa,8,23235411,-1.5%,https://www.youtube.com/watch?v=WwvTquVQKfA
17,14,Hawái,Maluma,25,23065471,-7.2%,https://www.youtube.com/watch?v=pK060iUFWXg
18,20,Coco Cola,Ruchika Jangid,9,22468514,1.2%,https://www.youtube.com/watch?v=9UaG7UL5yS4
19,15,Raja Tani Jai Na Bahariya,Rakesh Mishra,10,22218065,-6.4%,https://www.youtube.com/watch?v=1R8PvN-Uw90
20,39,Chatak Matak,Renuka Panwar,4,21866716,33.1%,https://www.youtube.com/watch?v=s9AICwTKgOg
21,32,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap & Nathy Peluso,8,21252478,19.8%,https://www.youtube.com/watch?v=0OkiUUU3Odw
22,23,Vida de Rico,Camilo,18,21186717,0.4%,https://www.youtube.com/watch?v=qKp1f7Vn9dM
23,25,Kamar Teri Left Right Hale,Sandeep Surila,8,21141804,3.5%,https://www.youtube.com/watch?v=5JoJ12LQABA
24,21,Snowman,Sia,6,21132911,-4.5%,https://www.youtube.com/watch?v=gset79KMmt0
25,24,Temporary Pyar,Kaka,3,20517646,-2.5%,https://www.youtube.com/watch?v=2lfETGiIDf8
26,36,La Curiosidad,"Jay Wheeler, DJ Nelson & Myke Towers",30,20146083,18.2%,https://www.youtube.com/watch?v=Q_gIYp078so
27,,Ropa Cara,Camilo,1,19686870,,https://www.youtube.com/watch?v=YrtMpe0WOpc
28,,Mehendi Wale Haath,Guru Randhawa,1,19325703,,https://www.youtube.com/watch?v=uJ6WU-u4i3w
29,18,Amor ou o Litrão,petter ferraz,9,19052931,-18%,https://www.youtube.com/watch?v=qXYg9K2WlgY
30,31,Whoopty,CJ,9,18853589,2.7%,https://www.youtube.com/watch?v=2xWkATdMQms
31,33,LA NOCHE DE ANOCHE,Bad Bunny & Rosalía,8,18448625,4.2%,https://www.youtube.com/watch?v=f5omY8jVrSM
32,28,Bewafa Tera Masoom Chehra (feat. Jubin Nautiyal),Rochak Kohli,10,17720506,-9.2%,https://www.youtube.com/watch?v=sMoM0fYO-Qg
33,30,positions,Ariana Grande,13,17528890,-6.3%,https://www.youtube.com/watch?v=tcYodQoapMg
34,,Pagal Nahi Hona,Sunanda Sharma,1,17279919,,https://www.youtube.com/watch?v=mIhIjeq3SZQ
35,29,Naach Meri Rani,Guru Randhawa & Nikhita Gandhi,14,17004212,-12.7%,https://www.youtube.com/watch?v=TCx1yMegJ4A
36,59,2002,Anne-Marie,19,16998236,36.3%,https://www.youtube.com/watch?v=Il-an3K9pjg
37,26,Si me tomo una cerveza (REMIX),"Migrantes, Oscu, Rombai, Agapornis & ALICO",9,16778356,-17.1%,https://www.youtube.com/watch?v=xZyNJvq7Qg4
38,37,WAP (feat. Megan Thee Stallion),Cardi B,24,15955354,-4.8%,https://www.youtube.com/watch?v=hsm4poTWjMs
39,40,Mood (Live),24kGoldn & Iann Dior,21,15649467,-4.2%,https://www.youtube.com/watch?v=juE5VES9af0
40,44,화 (火花) [HWAA],(G)I-DLE,2,15230550,-0.7%,https://www.youtube.com/watch?v=z3szNvgQxHo
41,41,At My Worst,Pink Sweat$,11,15028593,-6.8%,https://www.youtube.com/watch?v=8CEJoCr_9UI
42,47,Life Goes On,BTS,9,15005339,-1.5%,https://www.youtube.com/watch?v=-5q5mZbe3V8
43,,00:00 (Zero O’Clock),BTS,1,14880233,,https://www.youtube.com/watch?v=K7BMF0ozFS0
44,48,Caramelo (Remix),"KAROL G, Myke Towers & Ozuna",32,14819523,-1.7%,https://www.youtube.com/watch?v=KilybZma5vY
45,46,La Tóxica (Remix) (feat. Jay Wheeler & Tempo),"Farruko, Sech & Myke Towers",21,14644678,-4.1%,https://www.youtube.com/watch?v=f3DSeEEz5ko
46,,2 Phút Hơn (KAIZ Remix),Pháo & Kaiz,1,14599118,,https://www.youtube.com/watch?v=CmmUQZXcHAI
47,,Vete Pal Carajo,"Yan Block, Jay Wheeler & DJ Nelson",1,14513393,,https://www.youtube.com/watch?v=vQStjSuSjxk
48,38,Lovesick Girls,BLACKPINK,16,14453391,-12.1%,https://www.youtube.com/watch?v=dyRsYk0LyA8
49,61,No Te Enamores (Remix) (feat. Jay Wheeler & Amenazzy),"Milly, Farruko & Nio Garcia",2,14422184,19.7%,https://www.youtube.com/watch?v=_HnpfzUtOnY
50,,Streets,Doja Cat,1,14149451,,https://www.youtube.com/watch?v=jJdlgKzVsnI
51,49,Dime Cómo Quieres,Christian Nodal & Ángela Aguilar,10,14131101,-2.3%,https://www.youtube.com/watch?v=Ge4AKbnr6ME
52,53,Hecha Pa' Mi,Boza,7,13789107,-0.4%,https://www.youtube.com/watch?v=IOHh7vkX5O0
53,,Savage Love (Karaoke),"Jawsh 685, Jason Derulo & Sing King",18,13315587,,https://www.youtube.com/watch?v=gUci-tsiU4I
54,55,I CAN'T STOP ME,TWICE,13,12778376,-3.3%,https://www.youtube.com/watch?v=CM4CkVFmTds
55,52,ماشافوهاش,Mouh Milano,7,12315772,-12.5%,https://www.youtube.com/watch?v=m0_SMiOecko
56,57,Kaattu Payale,Dhee,11,11845294,-7.3%,https://www.youtube.com/watch?v=JwvM4Fiha7E
57,42,Guilty,Inder Chahal & Karan Aujla,2,11817501,-24%,https://www.youtube.com/watch?v=B8G3zCnZvMU
58,70,Lala Lori,Fazilpuria & Afsana Khan,6,11655950,3.8%,https://www.youtube.com/watch?v=MaSstZVoBGg
59,,Xerecard (feat. MC Danny),Jeff Costa,1,11633436,,https://www.youtube.com/watch?v=mTrqk82VpJI
60,43,USSEEWA,Mori Calliope & Milky Queen,2,11597370,-24.9%,https://www.youtube.com/watch?v=Qp3b-RXtz4w
61,67,Despeinada,Ozuna & Camilo,19,11405033,-1.1%,https://www.youtube.com/watch?v=mLugzKRTf-0
62,69,Sweater Weather,The Neighbourhood,9,11381796,-0.9%,https://www.youtube.com/watch?v=GCdwKhTtNNw
63,,MDS,-- & MC Lele JP,1,11329468,,https://www.youtube.com/watch?v=ntvuRlfjSP8
64,82,Hasta Abajo,"Kevin Roldan, Bryant Myers & Lyanno",3,11169123,6.8%,https://www.youtube.com/watch?v=oCoKTTel8KE
65,,Drama (Paw Jar Remix),Xandra & PAW JAR,1,11092660,,https://www.youtube.com/watch?v=grUSTbols_g
66,84,Copines,Aya Nakamura,2,11081543,8%,https://www.youtube.com/watch?v=EkGiGf8utCM
67,79,Cabrón y Vago,El Fantasma & Los Dos Carnales,16,11076394,4.9%,https://www.youtube.com/watch?v=TsGuAJc9z38
68,56,لوجه التاني (Lewjah Tani),Saad Lamjarred & Zouhair Bahaoui,3,11064565,-13.9%,https://www.youtube.com/watch?v=3koMzPZTRVE
69,,MEGA FUNK ATREVIDO - FEVEREIRO VOL.2 - (Prod. DJ Elisandro Libardi),DJ Ivis,1,11046493,,https://www.youtube.com/watch?v=wl2_8IGOqsI
70,95,Ягода малинка,Khabib,3,10839663,13.6%,https://www.youtube.com/watch?v=Rt2zZSaOFtw
71,58,MODO TURBO (feat. Anitta),"Luísa Sonza, Pabllo Vittar & Anitta",5,10658533,-15.8%,https://www.youtube.com/watch?v=QcS9ZndErHc
72,66,L-Gante Rkt,Papu DJ & L-Gante,3,10623317,-7.8%,https://www.youtube.com/watch?v=SacHyFb_j1o
73,63,Taaron Ke Shehar,Neha Kakkar & Jubin Nautiyal,18,10593490,-11.2%,https://www.youtube.com/watch?v=VAZxSoKb65o
74,64,BOOKER T,Bad Bunny,3,10564389,-10.1%,https://www.youtube.com/watch?v=PGJ43zaam_0
75,22,Titliaan Warga,"Harrdy Sandhu, Sargun Mehta & Jaani",3,10456686,-52.5%,https://www.youtube.com/watch?v=DZC7zzgtPwM
76,75,Mirrors,Justin Timberlake,11,10352877,-4.8%,https://www.youtube.com/watch?v=uuZE_IRwLNI
77,72,كليب مهرجان اندال اندال,Ahmed Moza,3,10343733,-6.4%,https://www.youtube.com/watch?v=eiCL5YTzPv4
78,54,Baby Girl,"Guru Randhawa, Vee & Dhvani Bhanushali",16,10232914,-23.3%,https://www.youtube.com/watch?v=pLhNdJNwGC8
79,,Mungkin Hari Ini Esok Atau Nanti,Anneth,1,10084895,,https://www.youtube.com/watch?v=fR4B5FDlNBA
80,71,Letícia,Zé Vaqueiro,11,10026004,-9.4%,https://www.youtube.com/watch?v=mNWt8j9e-Zs
81,,Aabaad Barbaad,Pritam & Arijit Singh,1,10019425,,https://www.youtube.com/watch?v=jh66Pjtqr4k
82,81,Levitating (feat. DaBaby),Dua Lipa,6,9960795,-5%,https://www.youtube.com/watch?v=TUVcZfQe-Kw
83,27,Best Friend (feat. Doja Cat),Saweetie,2,9838263,-50.2%,https://www.youtube.com/watch?v=_xJUCsyMQes
84,60,लईका तोहरे के पापा कहता,Neelkamal Singh,8,9806830,-18.9%,https://www.youtube.com/watch?v=nzw4gjJSezU
85,65,เก็บทรงไม่อยู่ (feat. DIAMOND MQT),VANGOE,8,9779701,-15.2%,https://www.youtube.com/watch?v=-JSINVNlyZE
86,,Heather,Conan Gray,19,9702143,,https://www.youtube.com/watch?v=24u3NoPvgMw
87,35,Teri Aankhon Mein,Darshan Raval & Neha Kakkar,16,9683853,-45%,https://www.youtube.com/watch?v=mClF6mJV5xM
88,77,Phulkaari (feat. Simar Kaur),Karan Randhawa,9,9682571,-9.5%,https://www.youtube.com/watch?v=gY0et3otYbc
89,74,Nayan,Dhvani Bhanushali & Jubin Nautiyal,7,9664226,-11.5%,https://www.youtube.com/watch?v=uKHlnmepnNA
90,,You’re Mines Still (feat. Drake),Yung Bleu,1,9658710,,https://www.youtube.com/watch?v=_bptrMV3zHE
91,,Foi Pá Pum,Simone & Simaria,1,9656931,,https://www.youtube.com/watch?v=G8xc80bWKzI
92,94,you broke me first,Tate McRae,19,9583359,0.3%,https://www.youtube.com/watch?v=AG-erEMhumc
93,76,Nega Chegando (feat. Menor Nico),O Boy da Seresta,4,9581118,-11.7%,https://www.youtube.com/watch?v=i699wtklcEw
94,86,Chica Ideal,Sebastián Yatra & Guaynaa,13,9564081,-4.7%,https://www.youtube.com/watch?v=t_Fi3J4UTlg
95,87,Therefore I Am,Billie Eilish,10,9481112,-5%,https://www.youtube.com/watch?v=RUQl6YcMalg
96,,भतार संगे का का कईलू,Samar Singh & Shilpi Raj,3,9446689,,https://www.youtube.com/watch?v=h93gvdsrgRw
97,83,Tumpa,Arob Dey Chowdhuri,7,9290953,-9.6%,https://www.youtube.com/watch?v=oh-btKnbTpY
98,,"Ele É Ele, Eu Sou Eu",Wesley Safadão & Os Barões Da Pisadinha,1,9275879,,https://www.youtube.com/watch?v=CCZVUcadB2s
99,51,Keh Len De (feat. Inder Chahal & Himanshi Khurana),Kaka,9,9248400,-34.9%,https://www.youtube.com/watch?v=J1aFF2JBUec
100,97,Se Te Nota,Lele Pons & Guaynaa,17,9239226,-2.5%,https://www.youtube.com/watch?v=BHkxKmr4Ffg
