Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Havana (feat. Young Thug),Camila Cabello,12,136683081,15.5%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
2,12,Perfect,Ed Sheeran,16,97336090,160.3%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
3,2,Shape of You,Ed Sheeran,50,85324641,-1.5%,https://www.youtube.com/watch?v=JGwWNGJdvx8
4,8,Corazón (feat. Nego do Borel),Maluma,7,70757593,36.6%,https://www.youtube.com/watch?v=GmHrjFIWl6U
5,5,Despacito,Luis Fonsi & Daddy Yankee,49,60917403,4.7%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
6,6,Criminal,Natti Natasha & Ozuna,18,58199644,4.8%,https://www.youtube.com/watch?v=VqEbCxg2bNI
7,7,Gucci Gang,Lil Pump,11,58118499,5.7%,https://www.youtube.com/watch?v=4LfJnj66HVQ
8,4,Échame la Culpa (Luis Fonsi & Demi Lovato),Luis Fonsi & Demi Lovato,5,55990719,-11.6%,https://www.youtube.com/watch?v=TyHvyGVs42U
9,14,All I Want for Christmas Is You,Mariah Carey,10,46012007,12.3%,https://www.youtube.com/watch?v=yXQViqx6GMY
10,11,New Rules,Dua Lipa,23,45337134,-0.7%,https://www.youtube.com/watch?v=k2qgadSvNyU
11,66,Faded,Alan Walker,80,44883909,221.7%,https://www.youtube.com/watch?v=60ItHLz5WEA
12,12,Mayores (feat. Bad Bunny),Becky G,23,44191050,4%,https://www.youtube.com/watch?v=GMFewiplIbw
13,13,Dusk Till Dawn (feat. Sia),ZAYN,15,44155195,6.3%,https://www.youtube.com/watch?v=tt2k8PGm-TI
14,9,Mi Gente (J Balvin & Willy William) (feat. Beyoncé),J Balvin & Willy William,25,42787574,-11.2%,https://www.youtube.com/watch?v=APHgDFRpCi0
15,18,Bella y Sensual,"Romeo Santos, Nicky Jam & Daddy Yankee",4,40640943,13.1%,https://www.youtube.com/watch?v=RSRzIrOqaN4
16,,Will I See You (feat. Anitta),Poo Bear,1,38492694,,https://www.youtube.com/watch?v=eYF8tR1Zzu4
17,3,Perfect,Ed Sheeran,16,34434294,-55.7%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
18,19,Sensualidad,"Bad Bunny, Prince Royce & J Balvin",7,33499869,-1.4%,https://www.youtube.com/watch?v=ovX1HloCgdA
19,15,Rockstar (feat. 21 Savage),Post Malone,8,32944580,-18.8%,https://www.youtube.com/watch?v=UceaB4D0jpo
20,16,Heart Shaker,TWICE,2,32599335,-12.7%,https://www.youtube.com/watch?v=rRzxEiBLQCA
21,21,Too Good At Goodbyes,Sam Smith,15,29903302,-1.8%,https://www.youtube.com/watch?v=J_ub7Etch2U
22,23,Bum Bum Tam Tam,MC Fioti,27,29624503,0.4%,https://www.youtube.com/watch?v=_P7S2lKif-A
23,20,Panama,Matteo,10,29352452,-9.2%,https://www.youtube.com/watch?v=tMmMTdc7RE0
24,,Perfect Symphony (feat. Andrea Bocelli),Ed Sheeran & Andrea Bocelli,1,28082465,,https://www.youtube.com/watch?v=eiDiKwbGfIY
25,22,"MotorSport (Migos, Nicki Minaj & Cardi B)","Migos, Nicki Minaj & Cardi B",5,27878688,-5.7%,https://www.youtube.com/watch?v=9v_rtaye2yY
26,,Hum Nahi Sudhrenge,Armaan Malik,1,27758090,,https://www.youtube.com/watch?v=IwSZzuvevyc
27,38,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,9,26824326,21.7%,https://www.youtube.com/watch?v=y7d9VLRO3vc
28,36,Last Christmas,Wham!,8,26695882,16.9%,https://www.youtube.com/watch?v=E8gmARGvPlI
29,31,Robarte un Beso,Carlos Vives & Sebastián Yatra,16,26615642,9.8%,https://www.youtube.com/watch?v=Mtau4v6foHA
