Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,How You Like That,BLACKPINK,5,97948242,-11.2%,https://www.youtube.com/watch?v=ioNng23DkIM
2,2,Agua,Tainy & J Balvin,3,59008371,5.5%,https://www.youtube.com/watch?v=QLz9VaksClg
3,3,Tattoo (Remix),Rauw Alejandro & Camilo,21,50675618,1.6%,https://www.youtube.com/watch?v=wJT-YKmlWJc
4,6,Savage Love (Karaoke),"Jawsh 685, Jason Derulo & Sing King",7,43189124,13.8%,https://www.youtube.com/watch?v=gUci-tsiU4I
5,4,La Jeepeta (Remix),"Nio Garcia, Brray, Juanka, Anuel AA & Myke Towers",14,38887798,-9.1%,https://www.youtube.com/watch?v=yErttA9tEro
6,5,DANCE MONKEY,Tones and I,46,37139115,-9.6%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
7,7,Life Is Good (feat. Drake),FUTURE,28,35823810,3.5%,https://www.youtube.com/watch?v=l0U7SxXHkPY
8,,cardigan,Taylor Swift,1,31432331,,https://www.youtube.com/watch?v=K-a8s8OLBSE
9,24,Feelings,Sumit Goswami,2,30842652,75%,https://www.youtube.com/watch?v=AZmAgoir1Tc
10,8,ROCKSTAR (feat. Roddy Ricch),DaBaby,14,28332569,-14.9%,https://www.youtube.com/watch?v=mxFstYSbBmc
11,,Mamichula,"Trueno, Nicki Nicole & Bizarrap",1,26791788,,https://www.youtube.com/watch?v=NUteQQCMa_k
12,,UN DIA (ONE DAY),"J Balvin, Dua Lipa, Bad Bunny & Tainy",1,25216563,,https://www.youtube.com/watch?v=BjhW3vBA1QU
13,9,Khairiyat,Arijit Singh,7,25047832,-9.1%,https://www.youtube.com/watch?v=hoNb6HuNmU0
14,10,Djadja (feat. Maluma),Aya Nakamura,14,24104438,-7.6%,https://www.youtube.com/watch?v=_wRFdiBR8sg
15,12,Blinding Lights,The Weeknd,32,22169351,-3.6%,https://www.youtube.com/watch?v=4NRXx6U8ABQ
16,11,Relación (Remix),"Sech, Daddy Yankee, J Balvin, Rosalía & Farruko",11,21995333,-12.7%,https://www.youtube.com/watch?v=XseIJg8Vyj0
17,16,La Curiosidad,"Jay Wheeler, DJ Nelson & Myke Towers",5,20005547,2.7%,https://www.youtube.com/watch?v=Q_gIYp078so
18,17,Maria (마리아),Hwa Sa,5,19665517,2.1%,https://www.youtube.com/watch?v=tDukIfFzX18
19,14,9XM House Of Dance,--,18,18774368,-5.6%,https://www.youtube.com/watch?v=SD4Z8dlZPd8
20,26,Caramelo (Remix),"KAROL G, Myke Towers & Ozuna",7,17425892,1%,https://www.youtube.com/watch?v=KilybZma5vY
21,15,GOOBA,6ix9ine,12,17405102,-11.6%,https://www.youtube.com/watch?v=pPw_izFr5PA
22,27,Someone You Loved,Lewis Capaldi,42,16981456,-0.9%,https://www.youtube.com/watch?v=zABLecsR5UE
23,20,PORFA (Remix),"Feid, Justin Quiles, J Balvin, Nicky Jam, Maluma & Sech",17,16817631,-8.2%,https://www.youtube.com/watch?v=zTpswDtnBBI
24,18,"WHATS POPPIN (Remix) (feat. DaBaby, Tory Lanez & Lil Wayne)",Jack Harlow,5,16749806,-10.9%,https://www.youtube.com/watch?v=HIwAI05Y1fU
25,29,Dil Tod Ke (feat. B Praak),Rochak Kohli,2,15823373,-6.5%,https://www.youtube.com/watch?v=ZTBwxy4wsBQ
26,13,Kurta Pajama,Tony Kakkar,2,15729947,-26.9%,https://www.youtube.com/watch?v=B_hbJRNInkA
27,32,Tum Hi Aana,Jubin Nautiyal,42,15667168,-1.9%,https://www.youtube.com/watch?v=VFTSW817JlI
28,31,Roses (Imanbek Remix),SAINt JHN,23,15464820,-4.9%,https://www.youtube.com/watch?v=2zToEPpFEN8
29,55,Oh Juliana,Niack,3,15393390,28.9%,https://www.youtube.com/watch?v=Tun92VU2OkU
30,,Distance Age (feat. Gurlez Akhtar),R Nait,1,15330821,,https://www.youtube.com/watch?v=pO2witxHuj0
