Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,Dura,Daddy Yankee,7,107283912,16.8%,https://www.youtube.com/watch?v=sGIm0-dQd8M
2,,X (Nicky Jam & J Balvin),Nicky Jam & J Balvin,1,93851855,,https://www.youtube.com/watch?v=_I_D_8Z4sJE
3,1,Havana (feat. Young Thug),Camila Cabello,23,87372146,-6.8%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
4,5,Perfect,Ed Sheeran,27,72200321,-7.9%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
5,4,God's Plan,Drake,6,72155101,-12.7%,https://www.youtube.com/watch?v=xpVfcZ0ZcFM
6,3,Amorfoda,Bad Bunny,4,70585167,-18.1%,https://www.youtube.com/watch?v=kLpH1nSLJSs
7,10,Bom Diggy (Zack Knight & Jasmin Walia),Zack Knight & Jasmin Walia,5,51884369,13.7%,https://www.youtube.com/watch?v=yIIGQB6EMAM
8,6,El Farsante (Remix),Ozuna & Romeo Santos,2,51282950,-23.1%,https://www.youtube.com/watch?v=wfWkmURBNv8
9,9,Faded,Alan Walker,91,45399170,-13.5%,https://www.youtube.com/watch?v=60ItHLz5WEA
10,27,Me Niego (feat. Ozuna & Wisin),Reik,3,43515742,78.5%,https://www.youtube.com/watch?v=JyqD_zfXfi8
11,7,Échame la Culpa (Luis Fonsi & Demi Lovato),Luis Fonsi & Demi Lovato,16,42957566,-30.5%,https://www.youtube.com/watch?v=TyHvyGVs42U
12,,Bum Bum Tam Tam,MC Fioti,5,39861390,,https://www.youtube.com/watch?v=_P7S2lKif-A
13,20,Bella,Wolfine,6,39322139,29.5%,https://www.youtube.com/watch?v=jjuSfhYiup8
14,8,Corazón (feat. Nego do Borel),Maluma,18,38815464,-29.2%,https://www.youtube.com/watch?v=GmHrjFIWl6U
15,,Mi Gente (J Balvin & Willy William) (feat. Beyoncé),J Balvin & Willy William,5,34613375,,https://www.youtube.com/watch?v=APHgDFRpCi0
16,13,Lahore,Guru Randhawa,12,33083019,-11.3%,https://www.youtube.com/watch?v=dZ0fwJojhrs
17,16,New Rules,Dua Lipa,34,32507967,-4.8%,https://www.youtube.com/watch?v=k2qgadSvNyU
18,11,Envolvimento,MC Loma e as Gêmeas Lacração,4,32365400,-22.7%,https://www.youtube.com/watch?v=lgJOJAmXlBw
19,21,Rockstar (feat. 21 Savage),Post Malone,19,32222555,10.2%,https://www.youtube.com/watch?v=UceaB4D0jpo
20,17,Síguelo Bailando,Ozuna,17,29949798,-12.3%,https://www.youtube.com/watch?v=Dvpd9_5vuks
21,28,FRIENDS,Marshmello & Anne-Marie,3,28629096,18%,https://www.youtube.com/watch?v=jzD_yyEcp0M
22,32,Aashiq Banaya Aapne (Himesh Reshammiya & Shreya Ghoshal),Himesh Reshammiya & Shreya Ghoshal,9,28163597,30.9%,https://www.youtube.com/watch?v=0bAVd9jJE2Q
23,,Dime Si Te Acuerdas,Bad Bunny,1,27557408,,https://www.youtube.com/watch?v=qS6F64mj6LY
24,,Criminal,Natti Natasha & Ozuna,5,27215829,,https://www.youtube.com/watch?v=VqEbCxg2bNI
25,15,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,20,26923155,-23%,https://www.youtube.com/watch?v=y7d9VLRO3vc
26,,Bonita (J Balvin & Jowell & Randy),J Balvin & Jowell & Randy,19,26160876,,https://www.youtube.com/watch?v=SqpvOqRieYY
