Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,LALISA,LISA,1,216102864,,https://www.youtube.com/watch?v=awkkyBH2zEo
2,1,Raataan Lambiyan,"Tanishk Bagchi, Jubin Nautiyal & Asees Kaur",7,67118605,-14.8%,https://www.youtube.com/watch?v=gvyUuxdRdR4
3,2,STAY,The Kid Laroi & Justin Bieber,10,63269162,-7.4%,https://www.youtube.com/watch?v=kTJczUoc26U
4,3,Pepas,Farruko,9,50430624,-10.6%,https://www.youtube.com/watch?v=y8trd3gjJt0
5,4,Butter,BTS,17,41737686,-6.8%,https://www.youtube.com/watch?v=WMweEpGlu_U
6,5,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,8,36285001,-3.2%,https://www.youtube.com/watch?v=UTHLKHL_whs
7,6,මැණිකේ මගේ හිතේ,Yohani & Satheeshan,6,30113863,-16.9%,https://www.youtube.com/watch?v=PgCliOxl41o
8,49,Kanta Laga,"Tony Kakkar, Honey Singh & Neha Kakkar",2,28544157,114.2%,https://www.youtube.com/watch?v=vMwjT26baE0
9,13,Param Sundari,A. R. Rahman & Shreya Ghoshal,8,25976918,2.7%,https://www.youtube.com/watch?v=w4ClQO0FFQg
10,24,Life Goes On,Oliver Tree,3,25800114,41.8%,https://www.youtube.com/watch?v=8F2s8ivKXNY
11,9,Pudina Ae Haseena,Pawan Singh & Anupama Yadav,15,25183632,-7.5%,https://www.youtube.com/watch?v=iY3vrGP6XIE
12,10,Beggin',Måneskin,14,24910484,-6%,https://www.youtube.com/watch?v=ZWKpPDI1M-o
13,8,Woman,Doja Cat,7,24908408,-13.8%,https://www.youtube.com/watch?v=yxW5yuzVi8w
14,14,Baarish Ban Jaana,Payal Dev & Stebin Ben,15,24701790,5.4%,https://www.youtube.com/watch?v=KVh4KtUSW3A
15,81,love nwantiti (ah ah ah) (feat. Joeboy & Kuami Eugene),CKay,2,22870267,138.8%,https://www.youtube.com/watch?v=MxjrsDV8Aeo
16,15,Need To Know,Doja Cat,10,22826250,0.5%,https://www.youtube.com/watch?v=dI3xkL7qUAc
17,11,Bachpan Ka Pyaar,"Badshah, Aastha Gill, Sahdev Dirdo & Rico",6,22062640,-13.8%,https://www.youtube.com/watch?v=k7QniTYNsmQ
18,,Shivers,Ed Sheeran,1,21328491,,https://www.youtube.com/watch?v=Il0S8BoucSA
19,,Rim Jhim,Jubin Nautiyal & Ami Mishra,1,20288757,,https://www.youtube.com/watch?v=WPQ2R2DjWJY
20,25,Bullettu Bandi,Mohana,6,20230677,11.5%,https://www.youtube.com/watch?v=xQauklmE3Y8
21,16,Permission to Dance,BTS,10,19453167,-7%,https://www.youtube.com/watch?v=CuklIb9d3fI
22,21,MONTERO (Call Me By Your Name),Lil Nas X,25,18185737,-0.9%,https://www.youtube.com/watch?v=6swmTBVI83k
23,19,Save Your Tears,The Weeknd,37,17954849,-3.6%,https://www.youtube.com/watch?v=XXYlFuWEuKI
24,18,Yonaguni,Bad Bunny,15,17796598,-7.3%,https://www.youtube.com/watch?v=doLMt10ytHY
25,23,Bad Habits,Ed Sheeran,12,17663646,-2.9%,https://www.youtube.com/watch?v=orJSJGHjBLI
26,17,Todo de Ti,Rauw Alejandro,17,17491897,-14.2%,https://www.youtube.com/watch?v=CFPLIaMpGrY
27,26,Entre Nosotros (Remix),"Tiago PZK, Lit Killah, Maria Becerra & Nicki Nicole",10,16879240,-6.8%,https://www.youtube.com/watch?v=sidPTvbTv9o
28,34,Chatak Matak,Renuka Panwar,37,16314043,1.6%,https://www.youtube.com/watch?v=s9AICwTKgOg
29,22,Qué Más Pues?,J Balvin & Maria Becerra,16,16313153,-10.5%,https://www.youtube.com/watch?v=zisuhZqTeH4
30,33,Sobrio,Maluma,9,16038638,-0.1%,https://www.youtube.com/watch?v=RljdPIfnp0U
31,27,52 Gajh Ka Daman,Renuka Panwar,44,15858635,-8.2%,https://www.youtube.com/watch?v=CZt-rVn2BJs
32,,MONEY,LISA,1,15730264,,https://www.youtube.com/watch?v=dNCWe_6HAM8
33,20,Poblado (Remix),"Crissin, -- & Natan & Shander",19,15473969,-15.8%,https://www.youtube.com/watch?v=s8hA0QRIwfo
34,55,Dil Ko Karaar Aaya,Neha Kakkar & Yasser Desai,13,15349475,31.8%,https://www.youtube.com/watch?v=lX3vT_Gm_HE
35,29,Kiss Me More (feat. SZA),Doja Cat,23,15311340,-8.7%,https://www.youtube.com/watch?v=0EVVKs6DQLo
36,35,Ram Pam Pam,Natti Natasha & Becky G,21,15285393,-4.6%,https://www.youtube.com/watch?v=_wE3hDN06Qg
37,51,Happier Than Ever,Billie Eilish,7,15244080,23.3%,https://www.youtube.com/watch?v=5GJWxDKyk3A
38,42,Levitating (feat. DaBaby),Dua Lipa,40,14882483,1.6%,https://www.youtube.com/watch?v=TUVcZfQe-Kw
39,30,Filhaal2 Mohabbat,"B Praak, Akshay Kumar, Nupur Sanon & Ammy Virk",11,14712877,-9.8%,https://www.youtube.com/watch?v=DUwlGduupRI
40,39,Barsaat Ki Dhun,"Rochak Kohli, Jubin Nautiyal & Anu Malik",9,14685247,-3.6%,https://www.youtube.com/watch?v=YIucrdfR6rI
41,32,Lut Gaye (feat. Emraan Hashmi),Jubin Nautiyal,30,14634260,-9.4%,https://www.youtube.com/watch?v=sCbbMZ-q4-I
42,44,Here's Your Perfect,Jamie Miller,8,14598003,0.3%,https://www.youtube.com/watch?v=cRi-x2r88no
43,,PING PONG,DAWN & HyunA,1,14473911,,https://www.youtube.com/watch?v=0aaeUI1ucfQ
