Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,52 Gajh Ka Daman,Renuka Panwar,13,63255629,-3.3%,https://www.youtube.com/watch?v=CZt-rVn2BJs
2,2,Bandido,Myke Towers,8,54598378,10.5%,https://www.youtube.com/watch?v=W6fme7tcweQ
3,42,Chhor Denge,Parampara Thakur,2,49605115,221.5%,https://www.youtube.com/watch?v=hGf8rOwFzvo
4,,Up,Cardi B,1,42813912,,https://www.youtube.com/watch?v=rCiBgLOcuKU
5,4,Libaas,Kaka,8,41816736,2.8%,https://www.youtube.com/watch?v=V5En3Ks3OjE
6,3,BICHOTA,KAROL G,16,38281741,-11.2%,https://www.youtube.com/watch?v=QaXhVryxVBk
7,5,drivers license,Olivia Rodrigo,5,37475375,-6.4%,https://www.youtube.com/watch?v=ZmDBbnmKpqQ
8,6,Dynamite,BTS,25,37238572,0.7%,https://www.youtube.com/watch?v=gdZLi9oWNZg
9,8,Wish,Diler Kharkiya,9,34519438,3.6%,https://www.youtube.com/watch?v=0JJIl44hBBQ
10,9,DÁKITI,Bad Bunny & Jhay Cortez,15,29251311,-7.4%,https://www.youtube.com/watch?v=TmKh7lAwnBI
11,23,Chatak Matak,Renuka Panwar,7,28781021,41.5%,https://www.youtube.com/watch?v=s9AICwTKgOg
12,7,Ropa Cara,Camilo,4,28527260,-14.8%,https://www.youtube.com/watch?v=YrtMpe0WOpc
13,18,Save Your Tears,The Weeknd,6,27907904,20.6%,https://www.youtube.com/watch?v=XXYlFuWEuKI
14,13,How You Like That,BLACKPINK,33,27825669,1%,https://www.youtube.com/watch?v=ioNng23DkIM
15,10,Titliaan,Afsana Khan,13,27302050,-9.4%,https://www.youtube.com/watch?v=YPohR_9v6HA
16,11,Saiyaan Ji (feat. Neha Kakkar),Honey Singh,3,27262097,-6.2%,https://www.youtube.com/watch?v=VEkj2sanAeU
17,16,Esquema Preferido (feat. Tarcisio do Acordeon),DJ Ivis,4,23601054,0.4%,https://www.youtube.com/watch?v=wl2_8IGOqsI
18,20,Raja Tani Jai Na Bahariya,Rakesh Mishra,13,22539322,8.7%,https://www.youtube.com/watch?v=1R8PvN-Uw90
19,17,GIRL LIKE ME,Black Eyed Peas & Shakira,10,22533771,-3.9%,https://www.youtube.com/watch?v=vMLk_T0PPbk
20,21,Coco Cola,Ruchika Jangid,12,22493733,8.7%,https://www.youtube.com/watch?v=9UaG7UL5yS4
21,14,Reloj,Rauw Alejandro & Anuel AA,16,21228902,-16.6%,https://www.youtube.com/watch?v=-3HjrdC0dAk
22,22,Kamar Teri Left Right Hale,Sandeep Surila,11,20857538,2.5%,https://www.youtube.com/watch?v=5JoJ12LQABA
23,19,Hawái,Maluma,28,20224377,-4.1%,https://www.youtube.com/watch?v=pK060iUFWXg
24,37,USSEEWA,Mori Calliope & Milky Queen,5,19685098,18.3%,https://www.youtube.com/watch?v=Qp3b-RXtz4w
25,51,कुँवारे में गंगा नहईले बानी,Ankush Raja & Shilpi Raj,2,19332751,45.8%,https://www.youtube.com/watch?v=YyVI46K8q9E
26,26,Streets,Doja Cat,4,19181045,-1.6%,https://www.youtube.com/watch?v=jJdlgKzVsnI
27,25,Snowman,Sia,9,18576754,-4.8%,https://www.youtube.com/watch?v=gset79KMmt0
28,29,2 Phút Hơn (KAIZ Remix),Pháo & Kaiz,4,18432500,0.2%,https://www.youtube.com/watch?v=CmmUQZXcHAI
29,,Pretty Savage,BLACKPINK,9,17686286,,https://www.youtube.com/watch?v=F8c8f2nK82w
30,24,Vaathi Coming,Anirudh Ravichander & Gana Balachander,3,16978132,-15%,https://www.youtube.com/watch?v=fRD_3vJagxk
31,40,No Te Enamores (Remix) (feat. Jay Wheeler & Amenazzy),"Milly, Farruko & Nio Garcia",5,16627246,3.4%,https://www.youtube.com/watch?v=_HnpfzUtOnY
32,28,34+35,Ariana Grande,14,16601875,-11.2%,https://www.youtube.com/watch?v=B6_iQvaIjXw
33,34,Bewafa Tera Masoom Chehra (feat. Jubin Nautiyal),Rochak Kohli,13,16500528,-4.8%,https://www.youtube.com/watch?v=sMoM0fYO-Qg
34,36,At My Worst,Pink Sweat$,14,16477106,-1.4%,https://www.youtube.com/watch?v=8CEJoCr_9UI
35,38,La Curiosidad,"Jay Wheeler, DJ Nelson & Myke Towers",33,16469760,0.7%,https://www.youtube.com/watch?v=Q_gIYp078so
36,27,BEBÉ,Camilo & El Alfa,11,16387699,-12.8%,https://www.youtube.com/watch?v=WwvTquVQKfA
37,70,Mehendi Wale Haath,Guru Randhawa,3,16237757,53.7%,https://www.youtube.com/watch?v=uJ6WU-u4i3w
38,30,Whoopty,CJ,12,16167313,-10.4%,https://www.youtube.com/watch?v=2xWkATdMQms
39,33,LA NOCHE DE ANOCHE,Bad Bunny & Rosalía,11,16079175,-8.6%,https://www.youtube.com/watch?v=f5omY8jVrSM
40,,Panalo (Live),Ez Mil,1,16040914,,https://www.youtube.com/watch?v=cT0py5LBMLk
41,35,Vida de Rico,Camilo,21,15468178,-9.3%,https://www.youtube.com/watch?v=qKp1f7Vn9dM
42,43,บ้านพี่สกลหนาวเเล้ว (feat. ท้าวคำสิงห์ & ขยะหน้าต้นไม้),MAN’R & --,2,15329067,2.1%,https://www.youtube.com/watch?v=jVMpdSv8IDM
43,98,Cry Baby (feat. DaBaby),Megan Thee Stallion,2,15273386,71%,https://www.youtube.com/watch?v=AqaQsL-8I_M
44,32,Hadal Ahbek,Issam Alnajjar,3,15010328,-15.1%,https://www.youtube.com/watch?v=QqJ9zrY_ITw
45,41,positions,Ariana Grande,16,15006573,-3.1%,https://www.youtube.com/watch?v=tcYodQoapMg
46,44,Mood (Live),24kGoldn & Iann Dior,24,14370925,-2.7%,https://www.youtube.com/watch?v=juE5VES9af0
47,50,WAP (feat. Megan Thee Stallion),Cardi B,27,14288023,2.5%,https://www.youtube.com/watch?v=hsm4poTWjMs
48,46,Naach Meri Rani,Guru Randhawa & Nikhita Gandhi,17,14170194,-2.9%,https://www.youtube.com/watch?v=TCx1yMegJ4A
49,48,Lovesick Girls,BLACKPINK,19,13918542,-3.7%,https://www.youtube.com/watch?v=dyRsYk0LyA8
50,53,Hasta Abajo,"Kevin Roldan, Bryant Myers & Lyanno",6,13687393,4%,https://www.youtube.com/watch?v=oCoKTTel8KE
51,76,Guilty,Inder Chahal & Karan Aujla,5,13575384,33.4%,https://www.youtube.com/watch?v=B8G3zCnZvMU
52,49,Life Goes On,BTS,12,13227372,-7.9%,https://www.youtube.com/watch?v=-5q5mZbe3V8
53,,약속 (Forever),aespa,1,13162697,,https://www.youtube.com/watch?v=wog1R1d4zls
54,59,Ягода малинка,Khabib,6,13132356,6.2%,https://www.youtube.com/watch?v=Rt2zZSaOFtw
55,15,Celebrity,IU,3,12794735,-45.6%,https://www.youtube.com/watch?v=0-q1KafFCLU
56,66,Lala Lori,Fazilpuria & Afsana Khan,9,12748069,14.2%,https://www.youtube.com/watch?v=MaSstZVoBGg
57,,فاضي شوية,Hamza Namira,1,12338059,,https://www.youtube.com/watch?v=guCwdHngTmM
58,56,Dime Cómo Quieres,Christian Nodal & Ángela Aguilar,13,12315724,-4.8%,https://www.youtube.com/watch?v=Ge4AKbnr6ME
59,78,L-Gante Rkt,Papu DJ & L-Gante,6,12299263,24.4%,https://www.youtube.com/watch?v=SacHyFb_j1o
60,45,Amor ou o Litrão,petter ferraz,12,12268228,-16.6%,https://www.youtube.com/watch?v=qXYg9K2WlgY
61,73,Xerecard (feat. MC Danny),Jeff Costa,4,12070557,15.5%,https://www.youtube.com/watch?v=mTrqk82VpJI
62,,दुई रूपया,Khesari Lal Yadav & Antra Singh Priyanka,1,11840209,,https://www.youtube.com/watch?v=VPoIawaKmyw
63,,Main Sharabi,Rajeev Raja & --,1,11777470,,https://www.youtube.com/watch?v=tnrnRQb8v-M
64,57,Hecha Pa' Mi,Boza,10,11712071,-8.6%,https://www.youtube.com/watch?v=IOHh7vkX5O0
65,61,I CAN'T STOP ME,TWICE,16,11648376,-2.3%,https://www.youtube.com/watch?v=CM4CkVFmTds
66,90,Esquema Preferido (Ao Vivo),Os Barões Da Pisadinha,2,11534082,23.1%,https://www.youtube.com/watch?v=TCLGN6m6AMI
67,52,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap & Nathy Peluso,11,11497798,-12.8%,https://www.youtube.com/watch?v=0OkiUUU3Odw
68,12,Baila Conmigo (feat. Rauw Alejandro),Selena Gomez,2,11447839,-60.3%,https://www.youtube.com/watch?v=h5WN3pkxPF0
69,58,MDS,-- & MC Lele JP,4,11342459,-8.6%,https://www.youtube.com/watch?v=ntvuRlfjSP8
70,92,अपनी तो जैसे तैसे (Apni To Jaise Taise),Khesari Lal Yadav & Shilpi Raj,2,11321442,22.4%,https://www.youtube.com/watch?v=5ja93GB2Tbw
71,55,Si me tomo una cerveza (REMIX),"Migrantes, Oscu, Rombai, Agapornis & ALICO",12,11255799,-13.1%,https://www.youtube.com/watch?v=xZyNJvq7Qg4
72,,Teeji Seat (8D Audio),Kaka,1,11248416,,https://www.youtube.com/watch?v=terrX5lNBkU
73,80,Astronaut In The Ocean,Masked Wolf,2,11166427,15.2%,https://www.youtube.com/watch?v=MEg-oqI9qmw
74,64,Cabrón y Vago,El Fantasma & Los Dos Carnales,19,11099989,-2.5%,https://www.youtube.com/watch?v=TsGuAJc9z38
75,67,BOOKER T,Bad Bunny,6,11014858,1.8%,https://www.youtube.com/watch?v=PGJ43zaam_0
76,88,Vete Pal Carajo,"Yan Block, Jay Wheeler & DJ Nelson",4,10997271,16.7%,https://www.youtube.com/watch?v=vQStjSuSjxk
77,84,Facas (Ao Vivo),Diego & Victor Hugo & Bruno & Marrone,2,10929981,13.4%,https://www.youtube.com/watch?v=VntVkQRaAS8
78,65,"Ele É Ele, Eu Sou Eu",Wesley Safadão & Os Barões Da Pisadinha,4,10905213,-3.8%,https://www.youtube.com/watch?v=CCZVUcadB2s
79,63,ماشافوهاش,Mouh Milano,10,10897549,-5.4%,https://www.youtube.com/watch?v=m0_SMiOecko
80,,Hukam,Karan Aujla,1,10660210,,https://www.youtube.com/watch?v=XhwRbwUHrCM
81,69,Sweater Weather,The Neighbourhood,12,10236424,-4.3%,https://www.youtube.com/watch?v=GCdwKhTtNNw
82,,En Tu Cuerpo (Remix),"Lyanno, Rauw Alejandro, Lenny Tavárez & Maria Becerra",1,10068093,,https://www.youtube.com/watch?v=FSx5KQG3HBw
83,75,Copines,Aya Nakamura,5,10064041,-1.7%,https://www.youtube.com/watch?v=EkGiGf8utCM
84,77,Levitating (feat. DaBaby),Dua Lipa,9,9958133,0.1%,https://www.youtube.com/watch?v=TUVcZfQe-Kw
85,96,Somebody That I Used To Know,Gotye & Kimbra,9,9919287,8.9%,https://www.youtube.com/watch?v=8UVNT4wvIGY
86,81,Keh Len De (feat. Inder Chahal & Himanshi Khurana),Kaka,12,9906879,2.4%,https://www.youtube.com/watch?v=J1aFF2JBUec
87,95,DIL ZAFFRAN,Yasser Desai,16,9888515,8.5%,https://www.youtube.com/watch?v=REkoSjNhvUI
88,85,Love Is Gone (Acoustic) (feat. Dylan Matthew),SLANDER,2,9855020,3.1%,https://www.youtube.com/watch?v=hCrtcVDgCGw
89,,Brown Munde,"AP Dhillon, Gurinder Gill & Shinda Kahlon",1,9665251,,https://www.youtube.com/watch?v=VNs_cCtdbPc
90,,MODO TURBO (feat. Anitta),"Luísa Sonza, Pabllo Vittar & Anitta",7,9644774,,https://www.youtube.com/watch?v=QcS9ZndErHc
91,,Ghalat Fehmi,Asim Azhar & Zenab Fatimah Sultan,1,9635216,,https://www.youtube.com/watch?v=H9d_tQ0Ezys
92,62,Camisa do Flamengo,Mc Meno k & DJ 2L da Rocinha,3,9628045,-17.8%,https://www.youtube.com/watch?v=oqkau20gIlA
93,,Ратата,Konfuz,1,9533648,,https://www.youtube.com/watch?v=BGJ9w88yKTo
94,72,Kaattu Payale,Dhee,14,9440107,-9.9%,https://www.youtube.com/watch?v=JwvM4Fiha7E
95,,How Far I’ll Go,Auliʻi Cravalho,23,9412204,,https://www.youtube.com/watch?v=cPAbx5kgCJo
96,86,كليب مهرجان اندال اندال,Ahmed Moza,6,9395971,-1.3%,https://www.youtube.com/watch?v=eiCL5YTzPv4
97,39,I’m Not Cool,HyunA,2,9316856,-42.7%,https://www.youtube.com/watch?v=M6cIPmManpA
98,79,You’re Mines Still (feat. Drake),Yung Bleu,4,9267722,-5.9%,https://www.youtube.com/watch?v=_bptrMV3zHE
99,83,Okey Oka Lokam,Arun Chiluveru & Sid Sriram,2,9252035,-4.2%,https://www.youtube.com/watch?v=hP93gA8F6sM
100,,Back In Blood (feat. Lil Durk),Pooh Shiesty,2,9244687,,https://www.youtube.com/watch?v=0-Tm65i96TY
