Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,3,Lut Gaye (feat. Emraan Hashmi),Jubin Nautiyal,12,42485361,-7%,https://www.youtube.com/watch?v=sCbbMZ-q4-I
2,6,Pareja Del Año,Sebastián Yatra & Myke Towers,4,42155613,6.3%,https://www.youtube.com/watch?v=SRm2Ch4oFWs
3,2,Botella Tras Botella,Gera Mx & Christian Nodal,3,38452251,-16.5%,https://www.youtube.com/watch?v=XegHMc35Bo8
4,7,MONTERO (Call Me By Your Name),Lil Nas X,7,34774383,-7.7%,https://www.youtube.com/watch?v=6swmTBVI83k
5,8,52 Gajh Ka Daman,Renuka Panwar,26,34203022,-5.4%,https://www.youtube.com/watch?v=CZt-rVn2BJs
6,12,Fiel,"Los Legendarios, Wisin & Jhay Cortez",8,33298019,2.2%,https://www.youtube.com/watch?v=o1lKMrLat_I
7,47,ทน,Sprite & GUYGEEGEE,2,33077100,138.6%,https://www.youtube.com/watch?v=wNO6kMJB63I
8,10,"Volta Bebê, Volta Neném",Dj Guuga & DJ Ivis,5,32601218,-4.1%,https://www.youtube.com/watch?v=x0EPgyNd9o0
9,11,Baarish Ki Jaaye (feat. Nawazuddin Siddiqui & Sunanda Sharma),B Praak,7,31590716,-6.8%,https://www.youtube.com/watch?v=TYaNfLLOLNY
10,15,Levitating (feat. DaBaby),Dua Lipa,22,30368119,1.2%,https://www.youtube.com/watch?v=TUVcZfQe-Kw
11,1,In the morning,ITZY,2,29746884,-52.3%,https://www.youtube.com/watch?v=_ysomCGaZLw
12,9,Leave The Door Open,"Silk Sonic, Bruno Mars & Anderson .Paak",10,29292634,-14.4%,https://www.youtube.com/watch?v=adLGHcj_fmA
13,,맛 (Hot Sauce),NCT DREAM,1,28993580,,https://www.youtube.com/watch?v=PkKnp4SdE-w
14,18,EL MAKINON,KAROL G & Mariah Angeliq ,7,28657409,0.2%,https://www.youtube.com/watch?v=2jYEz66J_J4
15,17,AM,Nio Garcia,5,28629479,-3.6%,https://www.youtube.com/watch?v=N06bpHYU1ow
