Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Taki Taki,DJ Snake,12,81570913,1.6%,https://www.youtube.com/watch?v=ixkoVwKQaJg
2,2,Aankh Marey,"Neha Kakkar, Mika Singh & Kumar Sanu",2,77411987,-3.1%,https://www.youtube.com/watch?v=_KhQT-LGb-4
3,4,Girls Like You (feat. Cardi B),Maroon 5,29,57235332,1.1%,https://www.youtube.com/watch?v=aJOTlE1K90k
4,3,"thank u, next",Ariana Grande,7,51170727,-22%,https://www.youtube.com/watch?v=gl1aHhXnN1k
5,8,Calma,Pedro Capó,8,41673902,17.7%,https://www.youtube.com/watch?v=8EFalFXALEA
6,5,SOLO,Jennie,6,37959211,-13%,https://www.youtube.com/watch?v=b73BI9eUkjM
7,9,Adán y Eva,Paulo Londra,6,35987826,2.5%,https://www.youtube.com/watch?v=aSjflT_J0Xo
8,6,Mía (feat. Drake),Bad Bunny,10,35945617,-7.4%,https://www.youtube.com/watch?v=OSUxrSe5GbI
9,10,Say My Name,"David Guetta, Bebe Rexha & J Balvin",7,34525513,14.1%,https://www.youtube.com/watch?v=ft4jcPSLJfY
10,7,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,21,31957737,-14.4%,https://www.youtube.com/watch?v=IHNzOHi8sJs
11,,Love Shot,EXO,1,28975268,,https://www.youtube.com/watch?v=pSudEWBAYRE
12,13,All I Want for Christmas Is You,Mariah Carey,16,28660932,6.4%,https://www.youtube.com/watch?v=yXQViqx6GMY
13,,Chamma Chamma,--,1,28032454,,https://www.youtube.com/watch?v=ci-NpErqrGM
14,12,Leja Re,"Dhvani Bhanushali, Tanishk Bagchi & Sandesh Shandilya",3,26597663,-2.2%,https://www.youtube.com/watch?v=NNqLB7znMLU
15,15,Bubalu,"Anuel AA, Becky G, DJ Luian, Mambo Kingz & Prince Royce",6,26013937,1.6%,https://www.youtube.com/watch?v=atNGFSCjwuc
16,,Gali Gali,Neha Kakkar,1,23838704,,https://www.youtube.com/watch?v=rJqX-YUZddc
17,16,BEBE (feat. Anuel AA),6ix9ine,16,22926995,-4.7%,https://www.youtube.com/watch?v=ycV6cnK3SIs
18,11,Without Me,Halsey,8,22724521,-17.3%,https://www.youtube.com/watch?v=ZAfAud_M_mg
19,14,Nikle Currant,Jassi Gill & Neha Kakkar,10,22485096,-14.1%,https://www.youtube.com/watch?v=uBaqgt5V0mU
20,17,Te Boté (Remix),"Casper Magico, Nio Garcia, Darell, Nicky Jam, Bad Bunny & Ozuna",37,21771819,-4.3%,https://www.youtube.com/watch?v=9jI-z9QN6g8
