Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,4,52 Gajh Ka Daman,Renuka Panwar,4,90367174,36%,https://www.youtube.com/watch?v=CZt-rVn2BJs
2,1,Titliaan,Afsana Khan,4,78968356,-17.5%,https://www.youtube.com/watch?v=YPohR_9v6HA
3,3,BICHOTA,KAROL G,7,75509867,5.8%,https://www.youtube.com/watch?v=QaXhVryxVBk
4,2,DÁKITI,Bad Bunny & Jhay Cortez,6,66827622,-21.4%,https://www.youtube.com/watch?v=TmKh7lAwnBI
5,5,Dynamite,BTS,16,50692326,-21.7%,https://www.youtube.com/watch?v=gdZLi9oWNZg
6,12,Amor ou Litrão,Petter Ferraz & Dj Koringa MPC & Menor Nico,3,44160614,50.4%,https://www.youtube.com/watch?v=fdhzJPLkybM
7,7,Hawái,Maluma,19,38090680,-12.1%,https://www.youtube.com/watch?v=pK060iUFWXg
8,,GIRL LIKE ME,Black Eyed Peas & Shakira,1,38082003,,https://www.youtube.com/watch?v=vMLk_T0PPbk
9,9,All I Want For Christmas Is You,Mariah Carey,29,37502884,24.2%,https://www.youtube.com/watch?v=aAkMkVFwAoo
10,29,Blinding Lights,The Weeknd,51,33784020,66.6%,https://www.youtube.com/watch?v=4NRXx6U8ABQ
11,11,Life Is Good (feat. Drake),FUTURE,47,31589125,6.6%,https://www.youtube.com/watch?v=l0U7SxXHkPY
12,8,How You Like That,BLACKPINK,24,30401448,-5.6%,https://www.youtube.com/watch?v=ioNng23DkIM
13,10,Vida de Rico,Camilo,12,28131616,-6.8%,https://www.youtube.com/watch?v=qKp1f7Vn9dM
14,30,34+35,Ariana Grande,5,25832091,28.8%,https://www.youtube.com/watch?v=B6_iQvaIjXw
15,6,Life Goes On,BTS,3,25626932,-48.8%,https://www.youtube.com/watch?v=-5q5mZbe3V8
16,14,positions,Ariana Grande,7,25174429,-5.5%,https://www.youtube.com/watch?v=tcYodQoapMg
17,18,Naach Meri Rani,Guru Randhawa & Nikhita Gandhi,8,24496766,-2.2%,https://www.youtube.com/watch?v=TCx1yMegJ4A
18,17,La Tóxica (Remix) (feat. Jay Wheeler & Tempo),"Farruko, Sech & Myke Towers",15,23989419,-5%,https://www.youtube.com/watch?v=f3DSeEEz5ko
19,54,Care Ni Karda,-- & Honey Singh,5,22608854,50.6%,https://www.youtube.com/watch?v=WGdoaRVOm8o
20,28,Raja Tani Jai Na Bahariya,Rakesh Mishra,4,22581746,7.8%,https://www.youtube.com/watch?v=1R8PvN-Uw90
21,13,Dime Cómo Quieres,Christian Nodal & Ángela Aguilar,4,22469158,-19.7%,https://www.youtube.com/watch?v=Ge4AKbnr6ME
22,,Teri Bhabhi,"Javed - Mohsin, Dev Negi & Neha Kakkar",1,22021548,,https://www.youtube.com/watch?v=oq6av2OmQ1w
23,21,WAP (feat. Megan Thee Stallion),Cardi B,18,21539596,-8.5%,https://www.youtube.com/watch?v=hsm4poTWjMs
24,22,Caramelo (Remix),"KAROL G, Myke Towers & Ozuna",26,21454377,-5.9%,https://www.youtube.com/watch?v=KilybZma5vY
25,20,Taaron Ke Shehar,Neha Kakkar & Jubin Nautiyal,12,21437601,-9.8%,https://www.youtube.com/watch?v=VAZxSoKb65o
26,,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),Mariah Carey,1,21300756,,https://www.youtube.com/watch?v=G2bx3FzgJ6o
27,23,Lovesick Girls,BLACKPINK,10,20892850,-6.9%,https://www.youtube.com/watch?v=dyRsYk0LyA8
28,42,Coco Cola,Ruchika Jangid,3,20842888,23%,https://www.youtube.com/watch?v=9UaG7UL5yS4
29,39,Si me tomo una cerveza (REMIX),"Migrantes, Oscu, Rombai, Agapornis & ALICO",3,20556493,18.4%,https://www.youtube.com/watch?v=xZyNJvq7Qg4
30,25,Parce (feat. Lenny Tavárez & Justin Quiles),Maluma,16,20405989,-5.3%,https://www.youtube.com/watch?v=k_WvAH3AE1w
31,,Dame Tu Cosita (feat. Cutty Ranks),El Chombo,32,20348195,,https://www.youtube.com/watch?v=FzG4uDgje3M
32,24,Savage Love (Laxed – Siren Beat)),"BTS, Jason Derulo & Jawsh 685",26,20120791,-7.5%,https://www.youtube.com/watch?v=qvu4nPMyl3U
33,51,Last Christmas,Wham!,19,20023867,31.8%,https://www.youtube.com/watch?v=E8gmARGvPlI
34,,Nayan,Dhvani Bhanushali & Jubin Nautiyal,1,20001930,,https://www.youtube.com/watch?v=uKHlnmepnNA
35,27,Therefore I Am,Billie Eilish,4,19971116,-5.9%,https://www.youtube.com/watch?v=RUQl6YcMalg
36,61,Kamar Teri Left Right Hale,Sandeep Surila,2,19832682,36.8%,https://www.youtube.com/watch?v=5JoJ12LQABA
37,26,I CAN'T STOP ME,TWICE,7,19713080,-7.6%,https://www.youtube.com/watch?v=CM4CkVFmTds
38,33,Satisfya,Imran Khan,27,19494154,2.9%,https://www.youtube.com/watch?v=pfVODjDBFxU
39,32,Reloj,Rauw Alejandro & Anuel AA,7,19300920,-1.8%,https://www.youtube.com/watch?v=-3HjrdC0dAk
40,40,Bewafa Tera Masoom Chehra (feat. Jubin Nautiyal),Rochak Kohli,4,19243016,11.9%,https://www.youtube.com/watch?v=sMoM0fYO-Qg
41,34,Mood (Live),24kGoldn & Iann Dior,15,18852870,0.3%,https://www.youtube.com/watch?v=juE5VES9af0
42,66,BEBÉ,Camilo & El Alfa,2,18711933,32%,https://www.youtube.com/watch?v=WwvTquVQKfA
43,86,लईका तोहरे के पापा कहता,Neelkamal Singh,2,18638807,55.7%,https://www.youtube.com/watch?v=nzw4gjJSezU
44,16,Besharam Bewaffa,B Praak,2,18627283,-28.4%,https://www.youtube.com/watch?v=DRyQKYkyfU0
45,15,LA NOCHE DE ANOCHE,Bad Bunny & Rosalía,2,18482986,-29.6%,https://www.youtube.com/watch?v=f5omY8jVrSM
46,31,Relación (Remix),"Sech, Daddy Yankee, J Balvin, Rosalía & Farruko",30,18025733,-8.3%,https://www.youtube.com/watch?v=XseIJg8Vyj0
47,37,HOLIDAY,Lil Nas X,4,17036695,-5.4%,https://www.youtube.com/watch?v=9vMLTcftlyI
48,45,Jerusalema (feat. Nomcebo Zikode),Master KG,21,16839116,0.2%,https://www.youtube.com/watch?v=fCZVL_8D048
49,44,Ilusão (Cracolândia) (feat. Alok & Salvador da Rima),"MC Hariel, Alok, MC Ryan, Mc Davi & Salvador da Rima",4,16189967,-4.2%,https://www.youtube.com/watch?v=5LqeD-m7Iho
50,49,La Curiosidad,"Jay Wheeler, DJ Nelson & Myke Towers",24,16161785,0.9%,https://www.youtube.com/watch?v=Q_gIYp078so
51,41,Baby Girl,"Guru Randhawa, Vee & Dhvani Bhanushali",10,15734060,-7.7%,https://www.youtube.com/watch?v=pLhNdJNwGC8
52,80,Whoopty,CJ,3,15301806,22.1%,https://www.youtube.com/watch?v=2xWkATdMQms
53,43,Letícia,Zé Vaqueiro,5,15298060,-9.6%,https://www.youtube.com/watch?v=mNWt8j9e-Zs
54,47,Despeinada,Ozuna & Camilo,13,15263843,-5.1%,https://www.youtube.com/watch?v=mLugzKRTf-0
55,65,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap & Nathy Peluso,2,14946585,5.4%,https://www.youtube.com/watch?v=0OkiUUU3Odw
56,59,Chica Ideal,Sebastián Yatra & Guaynaa,7,14873435,1.5%,https://www.youtube.com/watch?v=t_Fi3J4UTlg
57,,Melek,Reynmen,1,14608341,,https://www.youtube.com/watch?v=puD6-Ohozcc
58,72,ดึงดัน,COCKTAIL & ตั๊ก ศิริพร,4,14371194,6.5%,https://www.youtube.com/watch?v=AZ_t9iAJRDw
59,78,Phulkaari (feat. Simar Kaur),Karan Randhawa,3,14351137,12.9%,https://www.youtube.com/watch?v=gY0et3otYbc
60,48,Ayer Me LLamó Mi Ex (feat. Lenny Santos),KHEA,11,14111925,-12%,https://www.youtube.com/watch?v=svSqD1ZBZiY
61,52,Ice Cream,BLACKPINK & Selena Gomez,15,14001951,-7.5%,https://www.youtube.com/watch?v=vRXZj0DzXIA
62,53,Burjkhalifa (feat. Nikhita Gandhi),Shashi Suman & DJ Khushi,8,13968076,-7.1%,https://www.youtube.com/watch?v=a0TkeUhcVrM
63,73,Rita,Tierry,8,13823188,2.8%,https://www.youtube.com/watch?v=hAWym7xiw0k
64,55,Keh Len De (feat. Inder Chahal & Himanshi Khurana),Kaka,3,13690774,-8.3%,https://www.youtube.com/watch?v=J1aFF2JBUec
65,56,Se Te Nota,Lele Pons & Guaynaa,11,13653474,-8.3%,https://www.youtube.com/watch?v=BHkxKmr4Ffg
66,38,Monster,Shawn Mendes & Justin Bieber,3,13614369,-23.3%,https://www.youtube.com/watch?v=MPbUaIZAaeA
