Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Calma (Remix),"Pedro Capó, Alan Walker & Farruko",15,74122182,-4.2%,https://www.youtube.com/watch?v=YS2RmyES-GU
2,2,7 rings,Ariana Grande,3,69221158,-1.8%,https://www.youtube.com/watch?v=QYh6mYIJG2Y
3,3,Aankh Marey,"Neha Kakkar, Mika Singh & Kumar Sanu",9,61911845,-3.3%,https://www.youtube.com/watch?v=_KhQT-LGb-4
4,5,Taki Taki,DJ Snake,19,55419309,4%,https://www.youtube.com/watch?v=ixkoVwKQaJg
5,4,Secreto,Anuel AA & Karol G,4,52373703,-15.4%,https://www.youtube.com/watch?v=gFZfwWZV074
6,6,Girls Like You (feat. Cardi B),Maroon 5,36,50705815,11.9%,https://www.youtube.com/watch?v=aJOTlE1K90k
7,,Alone,Marshmello,58,40954164,,https://www.youtube.com/watch?v=ALZHF5UqnU4
8,7,Con Calma,Daddy Yankee & Snow,2,40215758,12.2%,https://www.youtube.com/watch?v=DiItGE3eAyQ
9,14,Happier (feat. Bastille),Marshmello,21,35708107,41.4%,https://www.youtube.com/watch?v=m7Bc3pLyij0
10,,Isme Tera Ghata,Neha Kakkar,1,32304533,,https://www.youtube.com/watch?v=AmXRYGI9sRI
11,8,Sunflower,Post Malone & Swae Lee,16,31907929,-7.9%,https://www.youtube.com/watch?v=ApXoWvfEYVU
12,,Terremoto,Anitta & MC Kevinho,1,31609181,,https://www.youtube.com/watch?v=O65FBF9RamQ
13,65,bury a friend,Billie Eilish,2,30978960,183.4%,https://www.youtube.com/watch?v=HUHC9tYz8ik
14,12,Adán y Eva,Paulo Londra,13,30798975,8.9%,https://www.youtube.com/watch?v=aSjflT_J0Xo
15,10,Without Me,Halsey,15,30580156,-1%,https://www.youtube.com/watch?v=ZAfAud_M_mg
16,9,Rowdy Baby,Dhanush & Dhee,3,30457687,-5.3%,https://www.youtube.com/watch?v=x6Q7c9RyMzk
17,11,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,28,29262479,1.8%,https://www.youtube.com/watch?v=IHNzOHi8sJs
18,69,Imposible,Luis Fonsi & Ozuna,7,28790717,174.1%,https://www.youtube.com/watch?v=De4FqIkvHX0
19,15,Mía (feat. Drake),Bad Bunny,17,27583496,11%,https://www.youtube.com/watch?v=OSUxrSe5GbI
20,22,Desconocidos,"Mau y Ricky, Manuel Turizo & Camilo",7,25654953,32.2%,https://www.youtube.com/watch?v=8avC3hHNeSE
21,17,Sweet but Psycho,Ava Max,10,25559494,6.2%,https://www.youtube.com/watch?v=WXBHCQYxwr0
22,20,"Dilbar (Neha Kakkar, Dhvani Bhanushali & Ikka Singh)","Neha Kakkar, Dhvani Bhanushali & Ikka Singh",32,23795520,20.7%,https://www.youtube.com/watch?v=JFcgOboQZ08
23,13,Shallow,Lady Gaga & Bradley Cooper,19,22727953,-10.7%,https://www.youtube.com/watch?v=bo_efYhYU2A
24,,a lot (feat. J. Cole),21 Savage,1,22434072,,https://www.youtube.com/watch?v=DmWWqogr_r8
25,16,"thank u, next",Ariana Grande,14,21318502,-12.9%,https://www.youtube.com/watch?v=gl1aHhXnN1k
26,18,Say My Name,"David Guetta, Bebe Rexha & J Balvin",14,20352598,-2%,https://www.youtube.com/watch?v=ft4jcPSLJfY
27,19,SOLO,Jennie,13,19288586,-5%,https://www.youtube.com/watch?v=b73BI9eUkjM
28,,FRIENDS,Marshmello & Anne-Marie,47,18624832,,https://www.youtube.com/watch?v=jzD_yyEcp0M
29,,Solita,"Ozuna, Bad Bunny, Wisin & Almighty",19,18294900,,https://www.youtube.com/watch?v=j-sz8M8gc6U
30,23,Ella Quiere Beber (Remix) (feat. Romeo Santos),Anuel AA,11,18131795,-6.5%,https://www.youtube.com/watch?v=0w3XwPVxcsw
