Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Oo Antava..Oo Oo Antava,Indravathi Chauhan,7,120645079,9.2%,https://www.youtube.com/watch?v=u_wB6byrl5k
2,2,Saami Saami,Mounika Yadav,14,82972541,-5%,https://www.youtube.com/watch?v=C70GJYVoZ4Y
3,4,We Don't Talk About Bruno,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto - Cast",5,52978650,-0.3%,https://www.youtube.com/watch?v=bvWRMAU6V-c
4,3,Srivalli,Sid Sriram,13,40173352,-46.5%,https://www.youtube.com/watch?v=hcMzwMrr1tE
5,5,love nwantiti (ah ah ah) (feat. Joeboy & Kuami Eugene),CKay,21,36320831,-19.6%,https://www.youtube.com/watch?v=MxjrsDV8Aeo
6,12,Easy On Me,Adele,15,27547678,25.9%,https://www.youtube.com/watch?v=X-yIEMduRXk
7,7,Enemy (feat. JID),Imagine Dragons,13,27440622,-1.3%,https://www.youtube.com/watch?v=D9G1VOjN_84
8,8,abcdefu,GAYLE,10,25263056,-1.5%,https://www.youtube.com/watch?v=NaFd8ucHLuo
9,17,Dil Galti Kar Baitha Hai,"Jubin Nautiyal, Meet Bros & Shardul Rathod",18,23500280,16.8%,https://www.youtube.com/watch?v=1--qqQrimMA
10,9,MONEY,LISA,20,22791585,-6.2%,https://www.youtube.com/watch?v=dNCWe_6HAM8
11,16,Toxic (Live),BoyWithUke,14,22609651,11%,https://www.youtube.com/watch?v=yvzKKZp3usE
12,6,الغزالة رايقة (feat. Mohamed Osama),Karim Mahmoud Abdel Aziz,4,22233020,-20.6%,https://www.youtube.com/watch?v=-kC9ZRTR6D4
13,18,Heat Waves,Glass Animals,21,21890080,9.7%,https://www.youtube.com/watch?v=mRD0-GxqHVo
14,20,STAY,The Kid Laroi & Justin Bieber,29,20525435,7.9%,https://www.youtube.com/watch?v=kTJczUoc26U
15,10,Malvadão 3,Xamã,5,20383823,-10.7%,https://www.youtube.com/watch?v=i9NOkjmBszo
16,14,Raataan Lambiyan,"Tanishk Bagchi, Jubin Nautiyal & Asees Kaur",26,19427042,-7.5%,https://www.youtube.com/watch?v=gvyUuxdRdR4
17,11,Salıncak,Mustafa Ceceli & Nigar Muharrem,3,18771817,-16.8%,https://www.youtube.com/watch?v=BebQwqnk0hM
18,36,Desesperados,Rauw Alejandro & Chencho Corleone,3,18285938,24.8%,https://www.youtube.com/watch?v=K9mTSekTktw
19,23,Butter,BTS,36,18006815,-1%,https://www.youtube.com/watch?v=WMweEpGlu_U
20,21,Pepas,Farruko,28,17956167,-3.7%,https://www.youtube.com/watch?v=y8trd3gjJt0
21,58,Kabootar,Renuka Panwar & Surender Romio,10,17875820,59.7%,https://www.youtube.com/watch?v=qfSrPyX5Svk
22,27,Meri Zindagi Hai Tu,"Rochak Kohli, Jubin Nautiyal & Neeti Mohan",13,17781882,5.1%,https://www.youtube.com/watch?v=VYslt8bc-4Q
23,24,The Family Madrigal,"Stephanie Beatriz, Olga Merediz & Encanto - Cast",4,17368440,-2.2%,https://www.youtube.com/watch?v=Yp5nPGWWMh4
24,49,Dance Meri Rani (feat. Nora Fatehi & Guru Randhawa),Guru Randhawa & Zahrah S Khan,6,17226911,43.6%,https://www.youtube.com/watch?v=G-XMiVMlLRI
25,13,अईहा ससुरारी जीजा जी,Ankush Raja & Shilpi Raj,12,17121291,-19.6%,https://www.youtube.com/watch?v=7mbNrE7tdXQ
26,22,WA DA DA,Kep1er,4,16077180,-12.3%,https://www.youtube.com/watch?v=n0j5NPptyM0
27,25,Infinity,Jaymes Young,9,15900662,-10.3%,https://www.youtube.com/watch?v=PWqEPKduGm8
28,29,Eyy Bidda Ye Mera Adda,Nakash Aziz,7,15837972,-3.5%,https://www.youtube.com/watch?v=pHHig1XBML0
