Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,DANCE MONKEY,Tones and I,16,94640953,-7.5%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
2,3,Tusa,KAROL G & Nicki Minaj,8,59806834,12.5%,https://www.youtube.com/watch?v=tbneQDc2H3I
3,6,Señorita,Shawn Mendes & Camila Cabello,28,41255162,7%,https://www.youtube.com/watch?v=Pkh8UtuejGw
4,5,Hello Koun,Ritesh Pandey & Sneh Upadhya,4,41001964,-5.2%,https://www.youtube.com/watch?v=0hGGaVCCqPk
5,9,FILHALL (feat. Akshay Kumar & Nupur Sanon),B Praak,7,38365789,9.8%,https://www.youtube.com/watch?v=hMy5za-m5Ew
6,7,Memories,Maroon 5,13,35527838,-5.7%,https://www.youtube.com/watch?v=SlPhMPnQ58k
7,10,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,41,35365016,2.1%,https://www.youtube.com/watch?v=r7qovpFAGrQ
8,4,Fantasías,Rauw Alejandro & Farruko,15,34052261,-31.1%,https://www.youtube.com/watch?v=8jwbnGrX7-c
9,11,Tum Hi Aana,Jubin Nautiyal,13,32480923,-4.2%,https://www.youtube.com/watch?v=VFTSW817JlI
10,14,China,"Anuel AA, KAROL G, Daddy Yankee, J Balvin & Ozuna",24,31960391,7.4%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
11,13,RITMO (Bad Boys for Life),Black Eyed Peas & J Balvin,12,29075482,-4.6%,https://www.youtube.com/watch?v=EzKkl64rRbM
12,8,Que Tire Pa' 'Lante,Daddy Yankee,11,26889337,-27.6%,https://www.youtube.com/watch?v=fAgvmh1jaCE
13,25,Lehanga,Jass Manak,23,23575330,14%,https://www.youtube.com/watch?v=RKioDWlajvo
14,,Garmi (feat. Varun Dhawan),Neha Kakkar & Badshah,1,22284162,,https://www.youtube.com/watch?v=1XbO3zoHc04
15,39,Shaitan Ka Saala (feat. Vishal Dadlani),Sohail Sen,13,21896541,47%,https://www.youtube.com/watch?v=HDhDY-ympFk
16,20,Let It Go,Idina Menzel,31,21292412,-2.6%,https://www.youtube.com/watch?v=L0MK7qz13bU
17,24,bad guy,Billie Eilish,40,20824707,0.4%,https://www.youtube.com/watch?v=DyDfgMOUjCI
18,22,Bellaquita (feat. Lenny Tavárez),Dalex,8,20470874,-3.1%,https://www.youtube.com/watch?v=ygKutNMguHI
19,17,Yaad Piya Ki Aane Lagi,Neha Kakkar,7,20273583,-15.4%,https://www.youtube.com/watch?v=eN6AYHAT8UM
20,29,Con Altura (feat. El Guincho),Rosalía & J Balvin,40,20223291,6.2%,https://www.youtube.com/watch?v=p7bfOZek9t4
21,,Muqabla,Yash Narvekar & Sachet-Parampara,1,20101255,,https://www.youtube.com/watch?v=l75z7FrYRXI
22,93,HIGHEST IN THE ROOM,Travis Scott,13,19839581,113.2%,https://www.youtube.com/watch?v=tfSS1e3kYeo
23,23,ROXANNE,Arizona Zervas,6,19653080,-6.5%,https://www.youtube.com/watch?v=16YnOUnbE6s
24,30,No Me Conoce (Remix),"Jhay Cortez, J Balvin & Bad Bunny",33,19207606,1.6%,https://www.youtube.com/watch?v=w2C6RhQBYlg
25,32,Con Calma (feat. Snow),Daddy Yankee & SNoW,49,18975009,1.9%,https://www.youtube.com/watch?v=DiItGE3eAyQ
26,27,Adicto,"Tainy, Anuel AA & Ozuna",19,18780684,-3.5%,https://www.youtube.com/watch?v=58u-zkDLNPg
27,18,Hola (Remix) (feat. Juhn & Dimelo Flow),"Dalex, Lenny Tavárez & Chencho Corleone",9,18764839,-18.6%,https://www.youtube.com/watch?v=nlXqp3FVrq8
