Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Señorita,Shawn Mendes & Camila Cabello,6,107031695,-11.8%,https://www.youtube.com/watch?v=Pkh8UtuejGw
2,2,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",2,89809436,-1.7%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
3,3,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,19,75963353,8.4%,https://www.youtube.com/watch?v=r7qovpFAGrQ
4,11,Otro Trago (feat. Darell),Sech,15,69095809,90.5%,https://www.youtube.com/watch?v=t_qn-f7XfJo
5,,ICY,ITZY,1,51208537,,https://www.youtube.com/watch?v=zndvqTc4P9I
6,5,No Me Conoce (Remix),"Jhay cortez, J Balvin & Bad Bunny",11,50185971,-4.6%,https://www.youtube.com/watch?v=w2C6RhQBYlg
7,6,Callaíta,Bad Bunny,9,45275065,-5%,https://www.youtube.com/watch?v=acEOASYioGY
8,78,No Guidance (feat. Drake),Chris Brown,8,40901955,320.2%,https://www.youtube.com/watch?v=1yMmYTcMbjI
9,9,Con Calma (Remix) (feat. Snow),Daddy Yankee & Katy Perry,27,40610666,-3.4%,https://www.youtube.com/watch?v=lmCEZhb-z-Q
10,7,Con Altura (feat. El Guincho),Rosalía & J Balvin,18,39736032,-12.5%,https://www.youtube.com/watch?v=p7bfOZek9t4
11,4,bad guy,Billie Eilish,18,38290084,-29.9%,https://www.youtube.com/watch?v=DyDfgMOUjCI
12,12,O Saki Saki,"Neha Kakkar,  Tulsi Kumar & B Praak",2,37406250,4.2%,https://www.youtube.com/watch?v=6wNFJIbTxNk
13,14,SOLTERA (feat. Chris Jeday & Gaby Music),Lunay,15,37015459,8.6%,https://www.youtube.com/watch?v=YZxmoOvqWek
14,13,Kill This Love,BLACKPINK,18,32899055,-7.4%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
15,10,Calma (Remix),"Pedro Capó, Alan Walker & Farruko",40,29698327,-20.1%,https://www.youtube.com/watch?v=YS2RmyES-GU
16,15,11 PM,Maluma,11,27966069,-6.8%,https://www.youtube.com/watch?v=IBaSizQyC5g
17,,Bellacoso,Residente & Bad Bunny,1,23068017,,https://www.youtube.com/watch?v=46rJ4y2kdow
18,18,I Don't Care,Ed Sheeran & Justin Bieber,12,21271395,-8.7%,https://www.youtube.com/watch?v=y83x7MgzWOA
19,16,Rebota (Remix) (feat. Becky G & Sech),"Guaynaa, Nicky Jam & Farruko",20,20686960,-19.3%,https://www.youtube.com/watch?v=slaS1z9eHT4
20,17,Tera Ban Jaunga,Akhil Sachdeva &  Tulsi Kumar,7,20041679,-16.9%,https://www.youtube.com/watch?v=avVg3pLj_Po
21,8,How Do You Sleep?,Sam Smith,2,19825781,-53.6%,https://www.youtube.com/watch?v=PmYypVozQb4
22,22,Without Me,Halsey,40,19664419,-6.5%,https://www.youtube.com/watch?v=ZAfAud_M_mg
23,60,Middle Class,Gulzaar Chhaniwala,2,19607026,70%,https://www.youtube.com/watch?v=z6sDIc1Zqzs
24,,Gur Nalo Ishq Mitha - The YOYO Remake,Honey Singh,1,19419698,,https://www.youtube.com/watch?v=rrBE8ZuAtgY
25,21,Dheeme Dheeme (feat. Neha Sharma),Tony Kakkar,11,19310717,-12.9%,https://www.youtube.com/watch?v=9mWdw-09dso
26,,Ensay,Mohamed Ramadan & Saad Lamjarred,1,19039311,,https://www.youtube.com/watch?v=7iSJbEUuRnE
27,27,Sunflower,Post Malone & Swae Lee,41,19013789,-5.9%,https://www.youtube.com/watch?v=ApXoWvfEYVU
28,31,7 rings,Ariana Grande,28,18997839,0.1%,https://www.youtube.com/watch?v=QYh6mYIJG2Y
29,29,SHALLOW,Dawid Kwiatkowski & Maryla Rodowicz,44,18793799,-4.1%,https://www.youtube.com/watch?v=aZsYZpVCNjg
30,32,Bekhayali,Sachet Tandon,7,18550356,-1.4%,https://www.youtube.com/watch?v=VOLKJJvfAbg
31,37,"Cuaderno (feat. Nicky Jam, Sech, Justin Quiles, Feid, Lenny Tavarez & Rafa Pabön)",Dalex,12,17873763,5%,https://www.youtube.com/watch?v=_WmvVJ43RoM
32,33,Boy With Luv (feat. Halsey),BTS,16,17803945,-4.3%,https://www.youtube.com/watch?v=XsX3ATc3FbA
33,36,Lily (Rock Version),"Alan Walker, Emelie Hollow & K-391",21,17724597,1.9%,https://www.youtube.com/watch?v=kTJbE3sfvlI
34,23,Ve Maahi,Arijit Singh & Asees Kaur,19,17430425,-15%,https://www.youtube.com/watch?v=j6muwUGdvXw
35,19,Psycho Saiyaan,"Tanishk Bagchi, Dhvani Bhanushali & Sachet-Parampara",4,17384635,-25.4%,https://www.youtube.com/watch?v=G81Ospnlctw
36,30,LA CANCIÓN,J Balvin & Bad Bunny,5,17253654,-10.7%,https://www.youtube.com/watch?v=LxOTsiV4tkQ
37,24,Tujhe Kitna Chahne Lage,Mithoon & Arijit Singh,9,17086679,-15.9%,https://www.youtube.com/watch?v=AgX2II9si7w
38,35,Taki Taki,DJ Snake,44,16996708,-3.2%,https://www.youtube.com/watch?v=ixkoVwKQaJg
39,25,Aleluya,Reik & Manuel Turizo,5,16715437,-17.6%,https://www.youtube.com/watch?v=tE7tHx1lokY
40,41,On My Way,"Alan Walker, Sabrina Carpenter & Farruko",19,16372684,9.6%,https://www.youtube.com/watch?v=dhYOPzcsbGM
41,,Birds,Imagine Dragons,3,16014460,,https://www.youtube.com/watch?v=vOXZkm9p_zY
42,90,Ransom,Lil Tecca,2,15756550,75.4%,https://www.youtube.com/watch?v=1XzY2ij_vL4
43,40,Aankh Marey,"Neha Kakkar, Mika Singh & Kumar Sanu",34,15363198,1.1%,https://www.youtube.com/watch?v=_KhQT-LGb-4
44,38,HP,Maluma,22,15113277,-9.7%,https://www.youtube.com/watch?v=iMEhjsiHbwM
45,43,Zemër (feat. Soolking),Dhurata Dora,15,14880161,2.1%,https://www.youtube.com/watch?v=GCpvmHi1gxU
46,,Aawara Shaam Hai (feat. Piyush Mehroliyaa),Meet Bros,1,14768713,,https://www.youtube.com/watch?v=P-z3aLhp9w4
47,39,Vaaste,Dhvani Bhanushali & Nikhil D'Souza,17,14639028,-6.6%,https://www.youtube.com/watch?v=BBAyRBTfsOU
48,45,Ocean,KAROL G,13,14188103,-0.9%,https://www.youtube.com/watch?v=gyY5Z0TUWRY
49,44,lovely,Billie Eilish & Khalid,28,14135139,-2.4%,https://www.youtube.com/watch?v=V1Pl8CzNzCw
50,,Happier (feat. Bastille),Marshmello,44,13902564,,https://www.youtube.com/watch?v=m7Bc3pLyij0
51,48,Tal Vez,Paulo Londra,17,13534422,-4%,https://www.youtube.com/watch?v=NPpELzyP4rw
52,58,กรรม,Nakharin Kingsak,6,13476149,13.5%,https://www.youtube.com/watch?v=GjnC-KKKU2E
53,,Yaara,Mamta Sharma,1,13422772,,https://www.youtube.com/watch?v=oV198PZ2exw
54,,"Mírame (Remix) (feat. Myke Towers, Casper Magico & Darell)","Nio Garcia, Rauw Alejandro & Lenny Tavárez",1,13389137,,https://www.youtube.com/watch?v=xTIEBxUStf0
55,,Aaj Phir,Arijit Singh & Samira Koppikar,1,13321718,,https://www.youtube.com/watch?v=LWna8JKjfiQ
