Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Havana (feat. Young Thug),Camila Cabello,16,140724578,23.1%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
2,2,Perfect,Ed Sheeran,20,111420282,6.4%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
3,3,Despacito,Luis Fonsi & Daddy Yankee,53,91745328,5.3%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
4,6,Échame la Culpa (Luis Fonsi & Demi Lovato),Luis Fonsi & Demi Lovato,9,79383883,9.2%,https://www.youtube.com/watch?v=TyHvyGVs42U
5,5,Corazón (feat. Nego do Borel),Maluma,11,76522052,2%,https://www.youtube.com/watch?v=GmHrjFIWl6U
6,8,Gucci Gang,Lil Pump,15,54410918,9.4%,https://www.youtube.com/watch?v=4LfJnj66HVQ
7,7,Criminal,Natti Natasha & Ozuna,2,46886496,-5.7%,https://www.youtube.com/watch?v=VqEbCxg2bNI
8,,End Game (feat. Ed Sheeran & Future),Taylor Swift,1,44010573,,https://www.youtube.com/watch?v=dfnCAmr569k
9,12,New Rules,Dua Lipa,27,43477096,7.1%,https://www.youtube.com/watch?v=k2qgadSvNyU
10,13,Faded,Alan Walker,84,43218014,6.8%,https://www.youtube.com/watch?v=60ItHLz5WEA
11,15,Dusk Till Dawn (feat. Sia),ZAYN,19,42959583,12.3%,https://www.youtube.com/watch?v=tt2k8PGm-TI
12,14,Bum Bum Tam Tam,MC Fioti,2,42111535,8.6%,https://www.youtube.com/watch?v=_P7S2lKif-A
13,10,Mi Gente (J Balvin & Willy William) (feat. Beyoncé),J Balvin & Willy William,2,40497273,-6.7%,https://www.youtube.com/watch?v=APHgDFRpCi0
14,9,FINESSE (REMIX) (Feat. Cardi B),Bruno Mars,3,40308366,-17.6%,https://www.youtube.com/watch?v=LsoLEjrDogU
15,24,Bonita (J Balvin & Jowell & Randy),J Balvin & Jowell & Randy,13,38384875,33.5%,https://www.youtube.com/watch?v=SqpvOqRieYY
16,27,Downtown,Anitta & J Balvin,8,37479988,49.8%,https://www.youtube.com/watch?v=wlS6Ix7mA0w
17,16,"VAI MALANDRA (ANITTA, MC ZAAC, MAEJOR) (FEAT. TROPKILLAZ & DJ YURI MARTINS)","Anitta, MC Zaac & Maejor",4,37152516,5.8%,https://www.youtube.com/watch?v=kDhptBT_-VI
18,19,Lahore,Guru Randhawa,5,36103487,15.1%,https://www.youtube.com/watch?v=dZ0fwJojhrs
19,18,Rockstar (feat. 21 Savage),Post Malone,12,35055333,9.5%,https://www.youtube.com/watch?v=UceaB4D0jpo
20,17,Mayores (feat. Bad Bunny),Becky G,27,33892908,2.4%,https://www.youtube.com/watch?v=GMFewiplIbw
21,20,Síguelo Bailando,Ozuna,10,33700874,8.9%,https://www.youtube.com/watch?v=Dvpd9_5vuks
22,23,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,13,33524123,13.7%,https://www.youtube.com/watch?v=y7d9VLRO3vc
23,,Amantes de una Noche,Natti Natasha & Bad Bunny,1,32733369,,https://www.youtube.com/watch?v=FVRPzwb1Vi4
24,,EL BAÑO (feat. Bad Bunny),Enrique Iglesias,1,32235399,,https://www.youtube.com/watch?v=gu9_m0vm7fM
25,,Que Tiro Foi Esse,Jojo Maronttinni,1,31667557,,https://www.youtube.com/watch?v=Qw4uBk7DOa8
26,21,Swag Se Swagat (Vishal Dadlani & Neha Bhasin),Vishal Dadlani & Neha Bhasin,7,28768333,-4.2%,https://www.youtube.com/watch?v=xmU0s2QtaEY
27,,IDGAF,Dua Lipa,1,27986603,,https://www.youtube.com/watch?v=Mgfe5tIwOj0
28,26,Sensualidad,"Bad Bunny, Prince Royce & J Balvin",11,27752484,8.1%,https://www.youtube.com/watch?v=ovX1HloCgdA
29,25,Panama,Matteo,14,27282385,0.9%,https://www.youtube.com/watch?v=tMmMTdc7RE0
30,29,Thunder,Imagine Dragons,20,25711114,7.3%,https://www.youtube.com/watch?v=fKopy74weus
31,11,Bella y Sensual,"Romeo Santos, Nicky Jam & Daddy Yankee",8,25605025,-40.9%,https://www.youtube.com/watch?v=RSRzIrOqaN4
32,28,Too Good At Goodbyes,Sam Smith,19,25447745,4.2%,https://www.youtube.com/watch?v=J_ub7Etch2U
33,33,Ghoomar (Shreya Ghoshal & Swaroop Khan),Shreya Ghoshal & Swaroop Khan,2,24752186,7.8%,https://www.youtube.com/watch?v=6cKErCWrb44
34,31,High Rated Gabru,Guru Randhawa,12,24402879,4.6%,https://www.youtube.com/watch?v=hjWf8A0YNSE
35,30,DNA,BTS,18,24263019,2.9%,https://www.youtube.com/watch?v=MBdVXkSdhwU
36,,Zombie,The Cranberries,1,24170430,,https://www.youtube.com/watch?v=6Ejga4kJUts
37,34,Photograph,Ed Sheeran,28,23298155,6.7%,https://www.youtube.com/watch?v=nSDgHBxUbVQ
38,38,Believer,Imagine Dragons,26,22878971,11.5%,https://www.youtube.com/watch?v=7wtfhZwyrcc
39,35,Olha a Explosão,MC Kevinho,52,22663694,5.7%,https://www.youtube.com/watch?v=3yd_eoMOvqk
40,22,Aa To Sahi (Meet Bros & Neha Kakkar),Meet Bros & Neha Kakkar,16,22639548,-23.3%,https://www.youtube.com/watch?v=AYmy75tnmTU
41,36,El Farsante (Remix),Ozuna,27,22516556,6.6%,https://www.youtube.com/watch?v=wfWkmURBNv8
42,53,Una Lady Como Tu,Manuel Turizo,24,21320676,28.6%,https://www.youtube.com/watch?v=VYtJAuoZxcc
43,47,Perro Fiel (feat. Nicky Jam),Shakira,18,21264058,17.6%,https://www.youtube.com/watch?v=SHq2qrFUlGY
44,40,Bodak Yellow,Cardi B,25,20899313,6.5%,https://www.youtube.com/watch?v=PEGccV-NOm8
45,45,Wolves (Selena Gomez & Marshmello),Selena Gomez & Marshmello,12,20589757,8.5%,https://www.youtube.com/watch?v=cH4E_t3m3xM
46,42,MIC Drop (Steve Aoki Remix),BTS,9,20153357,3%,https://www.youtube.com/watch?v=kTlv5_Bs8aw
47,42,Something Just Like This (The Chainsmokers & Coldplay),The Chainsmokers & Coldplay,44,20082743,-1.1%,https://www.youtube.com/watch?v=FM7MFYoylVs
48,46,Me Rehúso,Danny Ocean,31,19437034,4.2%,https://www.youtube.com/watch?v=aDCcLQto5BM
49,48,How Long,Charlie Puth,13,19402352,7.3%,https://www.youtube.com/watch?v=CwfoyVa980U
50,64,"Dil Chori (Yo Yo Honey Singh, Simar Kaur & Ishers)","Honey Singh, Simar Kaur & Ishers",4,19229015,26.6%,https://www.youtube.com/watch?v=xWi8nDUjHGA
51,43,Heart Shaker,TWICE,6,18941106,-1.9%,https://www.youtube.com/watch?v=rRzxEiBLQCA
52,39,"MotorSport (Migos, Nicki Minaj & Cardi B)","Migos, Nicki Minaj & Cardi B",9,18564312,-8.6%,https://www.youtube.com/watch?v=9v_rtaye2yY
53,57,Look What You Made Me Do,Taylor Swift,2,18038460,11.5%,https://www.youtube.com/watch?v=3tmd-ClpJxA
54,65,KOODA,6ix9ine,7,17782606,17.9%,https://www.youtube.com/watch?v=yz7Cn3pHibo
55,49,Rabiola,MC Kevinho,7,17776947,-0.5%,https://www.youtube.com/watch?v=tXFyeIjwQUw
56,54,As If It's Your Last,BLACKPINK,2,17500149,6.2%,https://www.youtube.com/watch?v=Amq-qlqbjYA
57,60,Cásate Conmigo,Silvestre Dangond & Nicky Jam,17,16434395,4.7%,https://www.youtube.com/watch?v=cpN78ZjnCZY
58,67,Him & I,G-Eazy & Halsey,4,16389195,10.4%,https://www.youtube.com/watch?v=SA7AIQw-7Ms
59,50,La Modelo (feat. Cardi B),Ozuna,5,16082803,-4.9%,https://www.youtube.com/watch?v=X8sSXU-J8fI
60,37,Robarte un Beso,Carlos Vives & Sebastián Yatra,20,15978702,-22.5%,https://www.youtube.com/watch?v=Mtau4v6foHA
61,59,Tak Tun Tuang,Upiak,6,15775392,0.1%,https://www.youtube.com/watch?v=sMKRkeuY7a0
62,66,Likey,TWICE,11,15740205,5.4%,https://www.youtube.com/watch?v=V2hlQkVJZhE
63,63,Quiero Repetir (feat. J Balvin),Ozuna,4,15622615,2.7%,https://www.youtube.com/watch?v=zkOU-IBGsR0
