Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,3,DANCE MONKEY,Tones and I,39,46597391,2.3%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
2,4,GOOBA,6ix9ine,5,39357045,-6.7%,https://www.youtube.com/watch?v=pPw_izFr5PA
3,2,MORE & MORE,TWICE,2,35071313,-26.5%,https://www.youtube.com/watch?v=mH0_XpSHkZo
4,5,Life Is Good (feat. Drake),FUTURE,21,28611329,-3.1%,https://www.youtube.com/watch?v=l0U7SxXHkPY
5,7,Blinding Lights,The Weeknd,25,27486541,2.9%,https://www.youtube.com/watch?v=4NRXx6U8ABQ
6,71,Meri Aashiqui (feat. Jubin Nautiyal),Rochak Kohli,2,26411719,172.9%,https://www.youtube.com/watch?v=SVjkxdjivts
7,9,Yo Perreo Sola,Bad Bunny,15,24415613,-7%,https://www.youtube.com/watch?v=GtSRKwDCaZM
8,13,ROCKSTAR (feat. Roddy Ricch),DaBaby,7,22614705,7.4%,https://www.youtube.com/watch?v=mxFstYSbBmc
9,8,9XM House Of Dance,--,11,22218219,-15.8%,https://www.youtube.com/watch?v=SD4Z8dlZPd8
10,1,Sour Candy,Lady Gaga & BLACKPINK,2,22030343,-59.9%,https://www.youtube.com/watch?v=fnPn6At3v28
11,10,Shaitan Ka Saala (feat. Vishal Dadlani),Sohail Sen,36,21127997,-6.9%,https://www.youtube.com/watch?v=HDhDY-ympFk
12,15,death bed (coffee for your head) (feat. Beabadoobee),Powfu,14,20615318,-0.8%,https://www.youtube.com/watch?v=WB4Nmh76fAc
13,12,Play Date,Melanie Martinez,7,20521640,-5.1%,https://www.youtube.com/watch?v=kknKs7cAcO8
14,6,Rain On Me,Lady Gaga & Ariana Grande,3,20233165,-30.1%,https://www.youtube.com/watch?v=AoAm4om0wTs
15,20,Señorita,Shawn Mendes & Camila Cabello,51,20080578,3.6%,https://www.youtube.com/watch?v=Pkh8UtuejGw
16,14,Toosie Slide,Drake,10,19648837,-6.6%,https://www.youtube.com/watch?v=xWggTb45brM
17,17,Roses (Imanbek Remix),SAINt JHN,16,19614098,-3.4%,https://www.youtube.com/watch?v=2zToEPpFEN8
18,16,Savage,Megan Thee Stallion,11,19548910,-4.4%,https://www.youtube.com/watch?v=EOxj2ROIxok
19,40,Relación (Remix),"Sech, Daddy Yankee, J Balvin, Rosalía & Farruko",4,19544471,36.8%,https://www.youtube.com/watch?v=XseIJg8Vyj0
20,11,Say So,Doja Cat,19,18961174,-13.7%,https://www.youtube.com/watch?v=pok8H_KF1FA
21,21,Lathi,Weird Genius & Sara Fajira,5,18439822,0.6%,https://www.youtube.com/watch?v=8uy7G2JXVSA
22,19,Sigues Con Él,Arcangel & Sech,26,17728235,-8.8%,https://www.youtube.com/watch?v=VRUjdlCynU0
23,23,The Box,Roddy Ricch,24,17703458,-1.5%,https://www.youtube.com/watch?v=UNZqm3dxd2w
24,42,Na Raba Toma Tapão,Niack,4,17384362,25.5%,https://www.youtube.com/watch?v=UR7O8IekguY
25,18,Favorito,Camilo,11,17101302,-13.5%,https://www.youtube.com/watch?v=2mY7AFTtYwQ
26,27,Someone You Loved,Lewis Capaldi,14,16782534,0.3%,https://www.youtube.com/watch?v=zABLecsR5UE
27,25,Tum Hi Aana,Jubin Nautiyal,35,16637027,-3.6%,https://www.youtube.com/watch?v=VFTSW817JlI
28,26,Tusa,KAROL G & Nicki Minaj,31,16436323,-4.6%,https://www.youtube.com/watch?v=tbneQDc2H3I
29,29,Don't Start Now,Dua Lipa,32,16242028,-1.1%,https://www.youtube.com/watch?v=oygrmJFKYZY
30,88,Babuwa Maral Bhukh Se,Gunjan Singh,2,15496820,86.7%,https://www.youtube.com/watch?v=IRFLRZhA1e0
31,53,La Jeepeta (Remix),"Nio Garcia, Brray, Juanka, Anuel AA & Myke Towers",7,15366875,22.6%,https://www.youtube.com/watch?v=yErttA9tEro
32,35,Party Girl,StaySolidRocky,6,15165175,3.2%,https://www.youtube.com/watch?v=1KlNDZpCkHc
33,67,أنا لما بحب,--,2,15078569,47.3%,https://www.youtube.com/watch?v=XSBkvdx3dKc
34,43,El Efecto,Rauw Alejandro & Chencho Corleone,11,14818060,7.4%,https://www.youtube.com/watch?v=vpD_EvXiGQ4
35,36,Illegal Weapon 2.0,Jasmine Sandlas & Garry Sandhu,23,14480858,-1.3%,https://www.youtube.com/watch?v=GOkJguI8kYc
36,33,SICKO MODE (feat. Drake),Travis Scott,34,14326423,-6.5%,https://www.youtube.com/watch?v=6ONRf7h3Mdk
37,39,ON,BTS,16,14307866,-0.3%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
38,68,Tak Tiki Tak,Harry Nach,2,14169903,39.7%,https://www.youtube.com/watch?v=mD-zS8ZCl8c
39,41,Falling,Trevor Daniel,29,13980454,-1.9%,https://www.youtube.com/watch?v=L7mfjvdnPno
40,37,Boss B*tch,Doja Cat,14,13836191,-4.8%,https://www.youtube.com/watch?v=RsW66teC0BQ
