Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Taki Taki,DJ Snake,13,86967200,6.6%,https://www.youtube.com/watch?v=ixkoVwKQaJg
2,2,Aankh Marey,"Neha Kakkar, Mika Singh & Kumar Sanu",3,80351190,3.8%,https://www.youtube.com/watch?v=_KhQT-LGb-4
3,3,Girls Like You (feat. Cardi B),Maroon 5,30,61475629,7.4%,https://www.youtube.com/watch?v=aJOTlE1K90k
4,,MAKHNA,"Honey Singh, Allistair, Neha Kakkar, Pinaki, Sean & Singhsta",1,50343572,,https://www.youtube.com/watch?v=1bvYHkQxWmg
5,5,Calma,Pedro Capó,9,48981214,17.5%,https://www.youtube.com/watch?v=8EFalFXALEA
6,4,"thank u, next",Ariana Grande,8,43947869,-14.1%,https://www.youtube.com/watch?v=gl1aHhXnN1k
7,12,All I Want for Christmas Is You,Mariah Carey,17,43029761,50.1%,https://www.youtube.com/watch?v=yXQViqx6GMY
8,9,Say My Name,"David Guetta, Bebe Rexha & J Balvin",8,38886316,12.6%,https://www.youtube.com/watch?v=ft4jcPSLJfY
9,10,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,22,38654860,21%,https://www.youtube.com/watch?v=IHNzOHi8sJs
10,7,Adán y Eva,Paulo Londra,7,36984290,2.8%,https://www.youtube.com/watch?v=aSjflT_J0Xo
11,8,Mía (feat. Drake),Bad Bunny,11,33434026,-7%,https://www.youtube.com/watch?v=OSUxrSe5GbI
12,94,Money,Cardi B,6,32474800,235.1%,https://www.youtube.com/watch?v=Zj2cK8wymIA
13,6,SOLO,Jennie,7,28506491,-24.9%,https://www.youtube.com/watch?v=b73BI9eUkjM
14,20,Te Boté (Remix),"Casper Magico, Nio Garcia, Darell, Nicky Jam, Bad Bunny & Ozuna",38,26197788,20.3%,https://www.youtube.com/watch?v=9jI-z9QN6g8
15,14,Leja Re,"Dhvani Bhanushali, Tanishk Bagchi & Sandesh Shandilya",4,25890697,-2.7%,https://www.youtube.com/watch?v=NNqLB7znMLU
16,37,Last Christmas,Wham!,13,25724030,54.5%,https://www.youtube.com/watch?v=E8gmARGvPlI
17,17,BEBE (feat. Anuel AA),6ix9ine,17,25468830,11.1%,https://www.youtube.com/watch?v=ycV6cnK3SIs
18,16,Gali Gali,Neha Kakkar,2,25448472,6.8%,https://www.youtube.com/watch?v=rJqX-YUZddc
19,15,Bubalu,"Anuel AA, Becky G, DJ Luian, Mambo Kingz & Prince Royce",7,25258774,-2.9%,https://www.youtube.com/watch?v=atNGFSCjwuc
20,21,Sunflower,Post Malone & Swae Lee,10,23395717,7.9%,https://www.youtube.com/watch?v=ApXoWvfEYVU
21,25,Ella Quiere Beber (Remix) (feat. Romeo Santos),Anuel AA,5,23368495,12.5%,https://www.youtube.com/watch?v=0w3XwPVxcsw
22,31,Sin Pijama,Becky G & Natti Natasha,28,22141605,17.9%,https://www.youtube.com/watch?v=zEf423kYfqk
23,18,Without Me,Halsey,9,21890497,-3.7%,https://www.youtube.com/watch?v=ZAfAud_M_mg
24,22,Asesina (Remix),"Brytiago, Darell, Daddy Yankee, Ozuna & Anuel AA",30,21732083,2.9%,https://www.youtube.com/watch?v=-wgz-PgW8B4
25,19,Nikle Currant,Jassi Gill & Neha Kakkar,11,20611329,-8.3%,https://www.youtube.com/watch?v=uBaqgt5V0mU
26,,Amanece (feat. Haze),Anuel AA & Haze,1,20435972,,https://www.youtube.com/watch?v=xp6706wVdCI
27,27,Happier (feat. Bastille),Marshmello,15,20154868,-1.2%,https://www.youtube.com/watch?v=m7Bc3pLyij0
28,28,"Dilbar (Neha Kakkar, Dhvani Bhanushali & Ikka Singh)","Neha Kakkar, Dhvani Bhanushali & Ikka Singh",26,20145498,-0.4%,https://www.youtube.com/watch?v=JFcgOboQZ08
29,38,SAKHIYAAN,Maninder Buttar,5,19866157,22%,https://www.youtube.com/watch?v=S-ezhTXPVGU
30,29,SICKO MODE (feat. Drake),Travis Scott,18,19843005,-1.6%,https://www.youtube.com/watch?v=6ONRf7h3Mdk
31,24,Kya Baat Ay,Harrdy Sandhu,11,19531780,-6.3%,https://www.youtube.com/watch?v=G0Hx6uN2AJE
32,,No Me Acuerdo,Thalía & Natti Natasha,26,19200583,,https://www.youtube.com/watch?v=iQEVguV71sI
33,23,Wake Up In The Sky,"Gucci Mane, Bruno Mars & Kodak Black",9,18861000,-10.4%,https://www.youtube.com/watch?v=U68MJz9DrI4
34,32,Culpables,Karol G & Anuel AA,15,18451604,5.1%,https://www.youtube.com/watch?v=xfdG6vwIGGU
35,49,Ya No Tiene Novio (REMIX),"Sebastián Yatra, Mau y Ricky & Farruko",20,17717782,19.9%,https://www.youtube.com/watch?v=-qGbUNQqVNc
36,35,Shallow,Lady Gaga & Bradley Cooper,13,17095179,2.5%,https://www.youtube.com/watch?v=bo_efYhYU2A
37,40,Cuando Te Besé,Becky G & Paulo Londra,21,17092780,6.3%,https://www.youtube.com/watch?v=zAWsoFk2yVw
38,56,Atrasadinha,Felipe Araújo & Ferrugem,11,16971713,24.2%,https://www.youtube.com/watch?v=M76qUQTt_Sw
39,47,I Like It,"Cardi B, Bad Bunny & J Balvin",37,16958072,13.5%,https://www.youtube.com/watch?v=xTlNMmZKwpA
40,,Dura,Daddy Yankee,46,16957317,,https://www.youtube.com/watch?v=sGIm0-dQd8M
41,41,Adictiva,Daddy Yankee & Anuel AA,6,16764402,4.6%,https://www.youtube.com/watch?v=BvFJstCIrpw
42,58,Sweet but Psycho,Ava Max,4,16661292,23.6%,https://www.youtube.com/watch?v=WXBHCQYxwr0
43,33,Bohemian Rhapsody,Queen,9,16366777,-4.4%,https://www.youtube.com/watch?v=fJ9rUzIMcZQ
44,72,Nunca Es Suficiente (feat. Natalia Lafourcade),Los Ángeles Azules,16,16239461,43.4%,https://www.youtube.com/watch?v=k76BgIb89-s
45,34,Baby (feat. Luis Fonsi & MARINA),Clean Bandit,2,16038584,-5.8%,https://www.youtube.com/watch?v=hlznpxNGFGQ
46,45,FRIENDS,Marshmello & Anne-Marie,44,15905666,5.2%,https://www.youtube.com/watch?v=jzD_yyEcp0M
47,,X,Nicky Jam & J Balvin,37,15884881,,https://www.youtube.com/watch?v=_I_D_8Z4sJE
48,,Gori Tori Chunari,Ritesh Pandey,2,15835575,,https://www.youtube.com/watch?v=
49,44,Hoje Eu Vou Parar Na Gaiola (feat. DJ Rennan da Penha),MC Livinho,5,15718256,3.6%,https://www.youtube.com/watch?v=1ppPuobqt-g
50,39,Amigos Con Derechos,Reik & Maluma,17,15539854,-3.6%,https://www.youtube.com/watch?v=0vTopF6wwZg
51,55,Parado no Bailão,MC L da Vinte & Mc Gury,6,15435177,11.1%,https://www.youtube.com/watch?v=upCptHeThio
