Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,3,Calma (Remix),"Pedro Capó, Alan Walker & Farruko",12,86528380,50.2%,https://www.youtube.com/watch?v=YS2RmyES-GU
2,1,Aankh Marey,"Neha Kakkar, Mika Singh & Kumar Sanu",6,84458856,-4.9%,https://www.youtube.com/watch?v=_KhQT-LGb-4
3,4,Girls Like You (feat. Cardi B),Maroon 5,33,64114527,12.4%,https://www.youtube.com/watch?v=aJOTlE1K90k
4,2,Taki Taki,DJ Snake,16,63679493,-9.1%,https://www.youtube.com/watch?v=ixkoVwKQaJg
5,,Secreto,Anuel AA & Karol G,1,48308055,,https://www.youtube.com/watch?v=gFZfwWZV074
6,6,Sunflower,Post Malone & Swae Lee,13,42351622,20.4%,https://www.youtube.com/watch?v=ApXoWvfEYVU
7,10,Without Me,Halsey,12,41810180,41%,https://www.youtube.com/watch?v=ZAfAud_M_mg
8,8,Adán y Eva,Paulo Londra,10,40606541,19.3%,https://www.youtube.com/watch?v=aSjflT_J0Xo
9,21,Jenifer,Gabriel Diniz,3,36234537,77.2%,https://www.youtube.com/watch?v=D2rG7pXd2LY
10,7,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,25,34567807,0.8%,https://www.youtube.com/watch?v=IHNzOHi8sJs
11,5,"thank u, next",Ariana Grande,11,30569926,-14.1%,https://www.youtube.com/watch?v=gl1aHhXnN1k
12,15,Mía (feat. Drake),Bad Bunny,14,27864212,18.9%,https://www.youtube.com/watch?v=OSUxrSe5GbI
13,14,Leja Re,"Dhvani Bhanushali, Tanishk Bagchi & Sandesh Shandilya",7,27187754,10.6%,https://www.youtube.com/watch?v=NNqLB7znMLU
14,9,Say My Name,"David Guetta, Bebe Rexha & J Balvin",11,26758633,-18.8%,https://www.youtube.com/watch?v=ft4jcPSLJfY
15,27,Shallow,Lady Gaga & Bradley Cooper,16,26649527,39.8%,https://www.youtube.com/watch?v=bo_efYhYU2A
16,11,SOLO,Jennie,10,25585131,-10.8%,https://www.youtube.com/watch?v=b73BI9eUkjM
17,12,Culpables,Karol G & Anuel AA,18,23428873,-13.7%,https://www.youtube.com/watch?v=xfdG6vwIGGU
18,28,Happier (feat. Bastille),Marshmello,18,22912707,20.4%,https://www.youtube.com/watch?v=m7Bc3pLyij0
19,19,SAKHIYAAN,Maninder Buttar,8,22909488,3.8%,https://www.youtube.com/watch?v=S-ezhTXPVGU
20,30,SICKO MODE (feat. Drake),Travis Scott,21,22810468,26.4%,https://www.youtube.com/watch?v=6ONRf7h3Mdk
21,13,Amanece (feat. Haze),Anuel AA & Haze,4,22594415,-9.4%,https://www.youtube.com/watch?v=xp6706wVdCI
22,29,Te Boté (Remix),"Casper Magico, Nio Garcia, Darell, Nicky Jam, Bad Bunny & Ozuna",41,22492193,18.8%,https://www.youtube.com/watch?v=9jI-z9QN6g8
23,20,Bubalu,"Anuel AA, Becky G, DJ Luian, Mambo Kingz & Prince Royce",10,22381438,9.3%,https://www.youtube.com/watch?v=atNGFSCjwuc
24,51,Chamma Chamma,--,5,21450780,50.2%,https://www.youtube.com/watch?v=ci-NpErqrGM
25,26,Nikle Currant,Jassi Gill & Neha Kakkar,14,21432520,11.9%,https://www.youtube.com/watch?v=uBaqgt5V0mU
26,,Let Her Go,Passenger,33,21122874,,https://www.youtube.com/watch?v=RBumgq5yVrA
27,25,Ella Quiere Beber (Remix) (feat. Romeo Santos),Anuel AA,8,21023112,6.9%,https://www.youtube.com/watch?v=0w3XwPVxcsw
28,24,MAKHNA,"Honey Singh, Allistair, Neha Kakkar, Pinaki, Sean & Singhsta",4,20926936,5.2%,https://www.youtube.com/watch?v=1bvYHkQxWmg
29,22,"Dilbar (Neha Kakkar, Dhvani Bhanushali & Kundan Pandey)","Neha Kakkar, Dhvani Bhanushali & Ikka Singh",29,20848683,4%,https://www.youtube.com/watch?v=JFcgOboQZ08
30,31,Sweet but Psycho,Ava Max,7,20834958,16%,https://www.youtube.com/watch?v=EUxZXLRoHTo
31,38,Desconocidos,"Mau y Ricky, Manuel Turizo & Camilo",4,20704718,31.9%,https://www.youtube.com/watch?v=8avC3hHNeSE
32,32,Sin Pijama,Becky G & Natti Natasha,31,19172529,10.1%,https://www.youtube.com/watch?v=zEf423kYfqk
33,35,Kya Baat Ay,Harrdy Sandhu,14,19151246,14.1%,https://www.youtube.com/watch?v=G0Hx6uN2AJE
34,47,Cuando Te Besé,Becky G & Paulo Londra,24,18887157,29.2%,https://www.youtube.com/watch?v=zAWsoFk2yVw
35,34,Gali Gali,Neha Kakkar,5,18835858,9.3%,https://www.youtube.com/watch?v=rJqX-YUZddc
36,33,Asesina (Remix),"Brytiago, Darell, Daddy Yankee, Ozuna & Anuel AA",33,18687688,8.2%,https://www.youtube.com/watch?v=-wgz-PgW8B4
37,37,Wake Up In The Sky,"Gucci Mane, Bruno Mars & Kodak Black",12,18209675,13.1%,https://www.youtube.com/watch?v=U68MJz9DrI4
38,17,Mala Mía,"Maluma, Becky G & Anitta",18,17688859,-23.7%,https://www.youtube.com/watch?v=Q527XDLEpfU
39,59,Let You Love Me,Rita Ora,16,17656160,37.2%,https://www.youtube.com/watch?v=XCQK6LmhYqc
40,44,Bohemian Rhapsody,Queen,12,17396540,17.6%,https://www.youtube.com/watch?v=fJ9rUzIMcZQ
41,,See You Again (feat. Charlie Puth),Wiz Khalifa,87,17372171,,https://www.youtube.com/watch?v=RgKAFK5djSk
42,58,You Are the Reason,Calum Scott,22,17371438,33.6%,https://www.youtube.com/watch?v=ShZ978fBl6Y
43,,Vaina Loca,Ozuna & Manuel Turizo,26,16736654,,https://www.youtube.com/watch?v=bx-fuY7LpSU
44,45,No Me Acuerdo,Thalía & Natti Natasha,29,16566435,12.3%,https://www.youtube.com/watch?v=iQEVguV71sI
45,40,Adictiva,Daddy Yankee & Anuel AA,9,16302795,6.6%,https://www.youtube.com/watch?v=BvFJstCIrpw
46,49,Eastside,"Benny Blanco, Halsey & Khalid",22,16147431,10.6%,https://www.youtube.com/watch?v=56WBK4ZK_cw
47,18,Baby,"Nicky Jam, Farruko & Amenazzy",2,16031829,-28.9%,https://www.youtube.com/watch?v=xjQKkknbz-Y
48,48,High Hopes,Panic! At The Disco,7,16000795,9.5%,https://www.youtube.com/watch?v=IPXIgEAGe4U
49,,Reggaeton,J Balvin,3,15907876,,https://www.youtube.com/watch?v=6DHDIDgn2oA
50,52,Amigos Con Derechos,Reik & Maluma,20,15685895,13.9%,https://www.youtube.com/watch?v=0vTopF6wwZg
51,54,MOONLIGHT,XXXTENTACION,20,15505942,16.6%,https://www.youtube.com/watch?v=GX8Hg6kWQYI
52,62,Nunca Es Suficiente (feat. Natalia Lafourcade),Los Ángeles Azules,19,15382688,22.5%,https://www.youtube.com/watch?v=k76BgIb89-s
53,78,En Peligro De Extinción,La Adictiva Banda San Jose De Mesillas,17,15164036,43.9%,https://www.youtube.com/watch?v=B4BDh41Y8hQ
54,36,Gori Tori Chunari,Ritesh Pandey,5,15139577,-6.7%,https://www.youtube.com/watch?v=
55,16,Butterfly Doors,Lil Pump,2,15123591,-35%,https://www.youtube.com/watch?v=5aWgoO0capE
56,23,BEBE (feat. Anuel AA),6ix9ine,20,14908404,-25.4%,https://www.youtube.com/watch?v=ycV6cnK3SIs
57,,Hope (feat. Winona Oak),The Chainsmokers,1,14700484,,https://www.youtube.com/watch?v=SJOgTMP8cs4
58,41,Dame Tu Cosita (feat. Cutty Ranks),"Pitbull, El Chombo & Karol G",20,14680757,-2%,https://www.youtube.com/watch?v=FMN3AtsXqA0
59,98,Say You Won't Let Go,James Arthur,31,14640063,56.5%,https://www.youtube.com/watch?v=0yW7w8F2TVA
60,,Taste (feat. Offset),Tyga,25,14326908,,https://www.youtube.com/watch?v=LjxulQ1bEWg
