Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Con Calma,Daddy Yankee & Snow,9,86459481,3.1%,https://www.youtube.com/watch?v=DiItGE3eAyQ
2,2,Calma (Remix),"Pedro Capó, Alan Walker & Farruko",22,51640824,1.3%,https://www.youtube.com/watch?v=YS2RmyES-GU
3,,On My Way,"Alan Walker, Sabrina Carpenter & Farruko",1,47367400,,https://www.youtube.com/watch?v=dhYOPzcsbGM
4,3,7 rings,Ariana Grande,10,45106847,-3.6%,https://www.youtube.com/watch?v=QYh6mYIJG2Y
5,4,Aankh Marey,"Neha Kakkar, Mika Singh & Kumar Sanu",16,38449067,-15.1%,https://www.youtube.com/watch?v=_KhQT-LGb-4
6,13,Happier (feat. Bastille),Marshmello,28,37860060,16%,https://www.youtube.com/watch?v=m7Bc3pLyij0
7,5,Girls Like You (feat. Cardi B),Maroon 5,43,37858317,-4.6%,https://www.youtube.com/watch?v=aJOTlE1K90k
8,10,HP,Maluma,4,37853129,1.7%,https://www.youtube.com/watch?v=iMEhjsiHbwM
9,7,Coca Cola,"Tony Kakkar, Neha Kakkar & Young Desi",7,37249847,-2.7%,https://www.youtube.com/watch?v=_cPHiwPqbqo
10,6,Shallow,Lady Gaga & Bradley Cooper,26,37055144,-5.9%,https://www.youtube.com/watch?v=bo_efYhYU2A
11,11,Taki Taki,DJ Snake,26,33201386,-10.5%,https://www.youtube.com/watch?v=ixkoVwKQaJg
12,14,Sunflower,Post Malone & Swae Lee,23,33192775,4.6%,https://www.youtube.com/watch?v=ApXoWvfEYVU
13,12,"Pa Mi (Remix) (feat. Sech, Rafa Pabön, Cazzu, Feid, Khea & Lenny Tavarez)",Dalex & Rafa Pabön,5,32365884,-2%,https://www.youtube.com/watch?v=rm8krFiAJBw
14,9,Secreto,Anuel AA & Karol G,11,32232798,-13.8%,https://www.youtube.com/watch?v=gFZfwWZV074
15,19,Without Me,Halsey,22,28822504,7.7%,https://www.youtube.com/watch?v=ZAfAud_M_mg
16,17,Sweet but Psycho,Ava Max,17,26812753,-1.7%,https://www.youtube.com/watch?v=WXBHCQYxwr0
17,26,Please Me,Cardi B & Bruno Mars,6,26415122,20%,https://www.youtube.com/watch?v=3y-O-4IL-PU
18,,Au DD,PNL,1,25139949,,https://www.youtube.com/watch?v=BtyHYIpykN0
19,22,Liberté (feat. Ouled EL Bahdja),Soolking,2,25059465,0.6%,https://www.youtube.com/watch?v=CTAH-AqYm48
20,16,Say My Name,"David Guetta, Bebe Rexha & J Balvin",21,24408698,-16.2%,https://www.youtube.com/watch?v=ft4jcPSLJfY
21,21,Aullando,Wisin & Yandel & Romeo Santos,5,24316191,-2.5%,https://www.youtube.com/watch?v=-n9krkSb-ug
22,18,Photo,Karan Sehmbi,4,23772505,-11.5%,https://www.youtube.com/watch?v=Px1h_6McybM
23,42,Wow,Post Malone,8,23236559,29%,https://www.youtube.com/watch?v=393C3pr2ioY
24,23,Rowdy Baby,Dhanush & Dhee,10,22762950,-2.3%,https://www.youtube.com/watch?v=x6Q7c9RyMzk
25,8,I Can't Get Enough,"Benny Blanco, J Balvin, Selena Gomez & Tainy",4,22047614,-41.4%,https://www.youtube.com/watch?v=Tztc73r8348
26,,I'm So Hot,MOMOLAND,1,21431715,,https://www.youtube.com/watch?v=tsN-MkpiZB0
27,32,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,35,20208928,-1.2%,https://www.youtube.com/watch?v=IHNzOHi8sJs
28,33,Desconocidos,"Mau y Ricky, Manuel Turizo & Camilo",14,19092616,-4.6%,https://www.youtube.com/watch?v=8avC3hHNeSE
29,31,She Don't Know,Millind Gaba,10,18940796,-8.3%,https://www.youtube.com/watch?v=_P3R63mmakg
30,34,Un Año,Sebastián Yatra & Reik,8,18940407,-4.7%,https://www.youtube.com/watch?v=ghAvJMxE1qo
31,46,SOLO,Jennie,20,18790023,15.2%,https://www.youtube.com/watch?v=b73BI9eUkjM
32,35,Adán y Eva,Paulo Londra,20,18753693,-5.5%,https://www.youtube.com/watch?v=aSjflT_J0Xo
33,39,Saturday Nights REMIX (feat. Kane Brown),Khalid,3,18445727,1.9%,https://www.youtube.com/watch?v=5hqK-A0UxKw
34,43,Murder On My Mind,YNW Melly,6,18281483,2.9%,https://www.youtube.com/watch?v=hqDinxaPUK4
35,67,Lily (Rock Version),"Alan Walker, Emelie Hollow & K-391",3,17918341,39.7%,https://www.youtube.com/watch?v=kTJbE3sfvlI
36,38,"Dilbar (Neha Kakkar, Dhvani Bhanushali & Ikka Singh)","Neha Kakkar, Dhvani Bhanushali & Ikka Singh",39,17815685,-4.8%,https://www.youtube.com/watch?v=JFcgOboQZ08
37,36,Mía (feat. Drake),Bad Bunny,24,17510142,-9.3%,https://www.youtube.com/watch?v=OSUxrSe5GbI
38,41,Thotiana (feat. Cardi B),Blueface,9,17507749,-2.8%,https://www.youtube.com/watch?v=V6EpIABAKKo
39,25,Si Se Da,Myke Towers & Farruko,4,17305245,-22.2%,https://www.youtube.com/watch?v=LXjRV-oSD1U
40,30,"break up with your girlfriend, i'm bored",Ariana Grande,7,17090503,-17.7%,https://www.youtube.com/watch?v=LH4Y1ZUUx2g
41,40,Ishq Ka Raja (feat. Angela Krislinzki),Addy Nagar & Hamsar Hayat,5,17015665,-6%,https://www.youtube.com/watch?v=N_dV7--eGFc
42,37,Sajjna (Teri Pyari Pyari Do Akhiyan),Bhinda Aujla & Bobby Layal,5,16387974,-13.9%,https://www.youtube.com/watch?v=37F8JT5pJWU
43,47,Laung Laachi,Mannat Noor,47,16384347,1.5%,https://www.youtube.com/watch?v=YpkJO_GrCo0
44,70,Better,Khalid,17,16335437,29.9%,https://www.youtube.com/watch?v=x3bfa3DZ8JM
45,28,ธารารัตน์ (Thararat),YOUNGOHM,4,16102466,-26.3%,https://www.youtube.com/watch?v=FemL1-I3s6w
46,48,Bohemian Rhapsody,Queen,22,15800967,-0.1%,https://www.youtube.com/watch?v=fJ9rUzIMcZQ
47,,Dame Tu Cosita (feat. Cutty Ranks),"Pitbull, El Chombo & Karol G",22,15724391,,https://www.youtube.com/watch?v=FMN3AtsXqA0
48,,MACHAYENGE,Emiway Bantai,1,15405887,,https://www.youtube.com/watch?v=7tNPxY_ntEA
49,49,Amanece (feat. Haze),Anuel AA & Haze,14,14978154,-4.7%,https://www.youtube.com/watch?v=xp6706wVdCI
50,20,Mungda,"Jyotica Tangri, Shaan & Subhro Ganguly",4,14859637,-43.7%,https://www.youtube.com/watch?v=ylW9gdva7Oo
51,57,Dancing With A Stranger,Sam Smith & Normani,10,14560180,0.9%,https://www.youtube.com/watch?v=av5JD1dfj_c
52,45,Sucker,Jonas Brothers,4,14522550,-16.1%,https://www.youtube.com/watch?v=CnAmeh0-E-U
53,,Summer Luv,Mickey Singh & Manpreet Toor,1,14204659,,https://www.youtube.com/watch?v=j6muwUGdvXw
54,54,Gali Gali,Neha Kakkar,14,13869554,-7.2%,https://www.youtube.com/watch?v=rJqX-YUZddc
55,51,Ella Quiere Beber (Remix) (feat. Romeo Santos),Anuel AA,18,13809461,-9.7%,https://www.youtube.com/watch?v=0w3XwPVxcsw
56,78,DALLA DALLA (달라달라),ITZY,6,13733393,17.7%,https://www.youtube.com/watch?v=tXJRu-gFxPU
57,69,고고베베 (gogobebe),MAMAMOO,2,13548274,7.6%,https://www.youtube.com/watch?v=-iYg2atmA9w
58,,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,1,13530034,,https://www.youtube.com/watch?v=r7qovpFAGrQ
59,95,Darkside (feat. Au/Ra & Tomine Harket),Alan Walker,21,12964365,25.4%,https://www.youtube.com/watch?v=M-P4QBt-FWw
60,58,Skibidi,Little Big,7,12600571,-12.1%,https://www.youtube.com/watch?v=EqSclLcbvCA
61,56,Leja Re,"Dhvani Bhanushali, Tanishk Bagchi & Sandesh Shandilya",17,12585290,-14.1%,https://www.youtube.com/watch?v=NNqLB7znMLU
62,27,Gori Tori Chunari,Ritesh Pandey,15,12480480,-43.2%,https://www.youtube.com/watch?v=
63,53,Coka,Sukhe,7,12199598,-18.8%,https://www.youtube.com/watch?v=7lWeQs8Firo
