Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Girls Like You (feat. Cardi B),Maroon 5,6,62013481,-8.7%,https://www.youtube.com/watch?v=aJOTlE1K90k
2,3,Te Boté (Remix),"Casper Magico, Nio Garcia, Darell, Nicky Jam, Bad Bunny & Ozuna",14,61107546,1.3%,https://www.youtube.com/watch?v=9jI-z9QN6g8
3,8,X,Nicky Jam & J Balvin,19,59109084,70.9%,https://www.youtube.com/watch?v=_I_D_8Z4sJE
4,,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,3,55105326,,https://www.youtube.com/watch?v=IHNzOHi8sJs
5,,Sin Pijama,Becky G & Natti Natasha,4,53383740,,https://www.youtube.com/watch?v=zEf423kYfqk
6,4,Dura,Daddy Yankee,25,50372446,-9.6%,https://www.youtube.com/watch?v=sGIm0-dQd8M
7,16,Dilbar,"Neha Kakkar, Dhvani Bhanushali & Ikka Singh",2,49086543,80.8%,https://www.youtube.com/watch?v=JFcgOboQZ08
8,6,I Like It,"Cardi B, Bad Bunny & J Balvin",13,45970866,16.5%,https://www.youtube.com/watch?v=xTlNMmZKwpA
9,7,Perfect,Ed Sheeran,44,37318028,-0.9%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
10,5,Me Niego (feat. Ozuna & Wisin),Reik,21,37131705,-10.9%,https://www.youtube.com/watch?v=JyqD_zfXfi8
11,2,SAD!,XXXTENTACION,15,35717382,-44.3%,https://www.youtube.com/watch?v=pgN-vvVVxMA
12,9,Vaina Loca,Ozuna & Manuel Turizo,2,34123683,8.1%,https://www.youtube.com/watch?v=bx-fuY7LpSU
13,13,no tears left to cry,Ariana Grande,12,32761586,14.2%,https://www.youtube.com/watch?v=ffxKSjUwKdU
14,11,Laung Laachi,Mannat Noor,14,31141690,2.3%,https://www.youtube.com/watch?v=YpkJO_GrCo0
15,12,Lagi Syantik,Siti Badriah,9,30193546,1%,https://www.youtube.com/watch?v=Tet6_BlStEM
