Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Taki Taki,DJ Snake,7,118704854,-0.2%,https://www.youtube.com/watch?v=ixkoVwKQaJg
2,2,Girls Like You (feat. Cardi B),Maroon 5,24,64725672,-3.9%,https://www.youtube.com/watch?v=aJOTlE1K90k
3,3,Mía (feat. Drake),Bad Bunny,5,56522154,-0%,https://www.youtube.com/watch?v=OSUxrSe5GbI
4,,SOLO,Jennie,1,55406105,,https://www.youtube.com/watch?v=b73BI9eUkjM
5,6,Ella Quiere Beber,Anuel AA,13,42983045,8.1%,https://www.youtube.com/watch?v=BTtBmo5EbEk
6,9,"thank u, next",Ariana Grande,2,42399571,15%,https://www.youtube.com/watch?v=gl1aHhXnN1k
7,10,Nikle Currant,Jassi Gill & Neha Kakkar,5,33115202,4.6%,https://www.youtube.com/watch?v=uBaqgt5V0mU
8,23,Bohemian Rhapsody,Queen,3,32697646,50%,https://www.youtube.com/watch?v=fJ9rUzIMcZQ
9,12,"POP/STARS (feat. Madison Beer, (G)I-DLE & Jaira Burns)",K-Da,2,31699000,3.5%,https://www.youtube.com/watch?v=UOxkGD8qRB4
10,,Adictiva,Daddy Yankee & Anuel AA,1,29867764,,https://www.youtube.com/watch?v=BvFJstCIrpw
11,4,YES or YES,TWICE,2,28586507,-43.3%,https://www.youtube.com/watch?v=mAKsZ26SabQ
12,41,Bubalu,"Anuel AA, Becky G, DJ Luian, Mambo Kingz & Prince Royce",2,28354201,66.2%,https://www.youtube.com/watch?v=atNGFSCjwuc
13,8,Asesina (Remix),"Brytiago, Darell, Daddy Yankee, Ozuna & Anuel AA",24,27822599,-24.9%,https://www.youtube.com/watch?v=-wgz-PgW8B4
14,13,BEBE (feat. Anuel AA),6ix9ine,11,26603238,-6.9%,https://www.youtube.com/watch?v=ycV6cnK3SIs
15,,Te Guste,Jennifer Lopez & Bad Bunny,1,26598260,,https://www.youtube.com/watch?v=3SHJ5OywydA
16,11,Culpables,Karol G & Anuel AA,9,26413212,-14.3%,https://www.youtube.com/watch?v=xfdG6vwIGGU
17,14,"Dilbar (Neha Kakkar, Dhvani Bhanushali & Ikka Singh)","Neha Kakkar, Dhvani Bhanushali & Ikka Singh",20,25844949,-4.1%,https://www.youtube.com/watch?v=JFcgOboQZ08
18,66,Say My Name,"David Guetta, Bebe Rexha & J Balvin",2,25707228,84.6%,https://www.youtube.com/watch?v=ft4jcPSLJfY
19,26,Llegaste Tú,CNCO & Prince Royce,2,25107749,22.9%,https://www.youtube.com/watch?v=S7Pjz_hxadg
20,20,Vaina Loca,Ozuna & Manuel Turizo,20,23728634,6.6%,https://www.youtube.com/watch?v=bx-fuY7LpSU
21,15,Kya Baat Ay,Harrdy Sandhu,5,23599502,-0.9%,https://www.youtube.com/watch?v=G0Hx6uN2AJE
22,17,Te Boté (Remix),"Casper Magico, Nio Garcia, Darell, Nicky Jam, Bad Bunny & Ozuna",32,22823166,-1%,https://www.youtube.com/watch?v=9jI-z9QN6g8
23,44,breathin,Ariana Grande,3,22535224,34.6%,https://www.youtube.com/watch?v=kN0iD0pI3o0
24,,BAD!,XXXTENTACION,1,21644237,,https://www.youtube.com/watch?v=KVirK3Urbco
25,22,SICKO MODE (feat. Drake),Travis Scott,12,21545980,-1.7%,https://www.youtube.com/watch?v=6ONRf7h3Mdk
26,19,Sin Pijama,Becky G & Natti Natasha,22,21173035,-7.1%,https://www.youtube.com/watch?v=zEf423kYfqk
27,16,Happier (feat. Bastille),Marshmello,9,21006802,-9.7%,https://www.youtube.com/watch?v=m7Bc3pLyij0
28,21,Cuando Te Besé,Becky G & Paulo Londra,15,20910777,-5.9%,https://www.youtube.com/watch?v=zAWsoFk2yVw
29,,Veneno,Anitta,1,20556802,,https://www.youtube.com/watch?v=LoYYtYjB3h4
30,27,Zeze Freestyle,MIST,5,19889756,-0.6%,https://www.youtube.com/watch?v=EfHNIPXTxy0
31,24,Laung Laachi,Mannat Noor,32,19585520,-7.4%,https://www.youtube.com/watch?v=YpkJO_GrCo0
32,,Unuturum Elbet (feat. Derya),Rafet El Roman,1,18624959,,https://www.youtube.com/watch?v=ScZFzmN-8XY
33,,Bom Diggy (Jasmin Walia & Zack Knight),Jasmin Walia & Zack Knight,34,18453505,,https://www.youtube.com/watch?v=yIIGQB6EMAM
34,25,I'll Never Love Again,Lady Gaga & Bradley Cooper,3,18211535,-11.2%,https://www.youtube.com/watch?v=52nfjRzIaj8
35,,Adan y Eva,Paulo Londra,1,18176707,,https://www.youtube.com/watch?v=aSjflT_J0Xo
36,33,Lucid Dreams,Juice WRLD,26,17928443,-0.8%,https://www.youtube.com/watch?v=mzB1VGEGcSU
37,34,Culpables,Manuel Turizo,16,17733820,-1.6%,https://www.youtube.com/watch?v=OYwdXMPu17E
38,51,Quem Me Dera,Márcia Fellipe & Jerry Smith,4,17727934,14.3%,https://www.youtube.com/watch?v=BRw8e5OGnrI
39,31,Shallow,Lady Gaga & Bradley Cooper,7,17657466,-8%,https://www.youtube.com/watch?v=bo_efYhYU2A
40,30,FRIENDS,Marshmello & Anne-Marie,38,17518982,-10.3%,https://www.youtube.com/watch?v=jzD_yyEcp0M
41,35,Eastside,"Benny Blanco, Halsey & Khalid",14,17311364,-3.1%,https://www.youtube.com/watch?v=56WBK4ZK_cw
42,18,No Me Acuerdo,Thalía & Natti Natasha,24,17213629,-24.8%,https://www.youtube.com/watch?v=iQEVguV71sI
43,39,"Toda (Remix) (feat. Cazzu, Lenny Tavarez, Rauw Alejandro & Lyanno)",Alex Rose,20,17175792,0.1%,https://www.youtube.com/watch?v=lKDGxAHZt0E
44,28,I Like It,"Cardi B, Bad Bunny & J Balvin",31,17154052,-13.8%,https://www.youtube.com/watch?v=xTlNMmZKwpA
45,46,Solo (feat. Demi Lovato),Clean Bandit,23,16970631,2.4%,https://www.youtube.com/watch?v=8JnfIa84TnU
46,50,O Bebê,MC Kevinho & MC Kekel,9,16505427,6.3%,https://www.youtube.com/watch?v=Btyfrd-UtSw
