Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,Girls Like You (feat. Cardi B),Maroon 5,12,69775057,15.6%,https://www.youtube.com/watch?v=aJOTlE1K90k
2,1,In My Feelings,Drake,6,50029882,-19.9%,https://www.youtube.com/watch?v=DRS_PpOrUZ4
3,5,Dilbar,"Neha Kakkar, Dhvani Bhanushali & Ikka Singh",8,47459651,5.2%,https://www.youtube.com/watch?v=JFcgOboQZ08
4,11,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,9,46753546,29.1%,https://www.youtube.com/watch?v=IHNzOHi8sJs
5,6,Sin Pijama,Becky G & Natti Natasha,10,41917765,-1.5%,https://www.youtube.com/watch?v=zEf423kYfqk
6,3,I Like It,"Cardi B, Bad Bunny & J Balvin",19,37813665,-22.4%,https://www.youtube.com/watch?v=xTlNMmZKwpA
7,8,No Me Acuerdo,Thalía & Natti Natasha,12,37636004,-6.7%,https://www.youtube.com/watch?v=iQEVguV71sI
8,4,Mi Cama,Karol G,15,36885992,-18.4%,https://www.youtube.com/watch?v=8-mloCL49vs
9,18,FEFE,"6ix9ine, Nicki Minaj & Murda Beatz",5,36083015,38.1%,https://www.youtube.com/watch?v=V_MXGdSBbAI
10,10,Te Boté (Remix),"Casper Magico, Nio Garcia, Darell, Nicky Jam, Bad Bunny & Ozuna",20,35396906,-3.1%,https://www.youtube.com/watch?v=9jI-z9QN6g8
11,,Celoso,Lele Pons,1,35108280,,https://www.youtube.com/watch?v=oXm2AuqwPlc
12,12,Vaina Loca,Ozuna & Manuel Turizo,8,33310359,-4.6%,https://www.youtube.com/watch?v=bx-fuY7LpSU
13,14,Perfect,Ed Sheeran,50,33127475,10.6%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
14,7,Ya No Tiene Novio,Sebastián Yatra & Mau y Ricky,2,30396333,-26.8%,https://www.youtube.com/watch?v=-qGbUNQqVNc
15,9,No Es Justo,J Balvin & Zion & Lennox,14,29295861,-25.8%,https://www.youtube.com/watch?v=2zn4dAuZ2RU
16,16,Dura,Daddy Yankee,31,28789705,-0.5%,https://www.youtube.com/watch?v=sGIm0-dQd8M
17,17,Lucid Dreams,Juice WRLD,14,27914510,-3.4%,https://www.youtube.com/watch?v=mzB1VGEGcSU
18,,This Party Is Over Now,Honey Singh,1,27447492,,https://www.youtube.com/watch?v=koGTs_14M5A
19,19,Solo (feat. Demi Lovato),Clean Bandit,12,27337525,5.2%,https://www.youtube.com/watch?v=8JnfIa84TnU
20,23,Laung Laachi,Mannat Noor,20,26598383,12.9%,https://www.youtube.com/watch?v=YpkJO_GrCo0
21,15,X,Nicky Jam & J Balvin,25,26173289,-10.2%,https://www.youtube.com/watch?v=_I_D_8Z4sJE
22,22,Culpables,Manuel Turizo,4,24906964,2%,https://www.youtube.com/watch?v=OYwdXMPu17E
23,,Dekhte Dekhte,Atif Aslam,1,24690725,,https://www.youtube.com/watch?v=jBQpGiubj0c
24,27,BAAM,MOMOLAND,7,22757447,2.6%,https://www.youtube.com/watch?v=txWmd7QKFe8
25,28,Cuando Te Besé,Becky G & Paulo Londra,3,22253917,1.5%,https://www.youtube.com/watch?v=zAWsoFk2yVw
26,20,Mala Mía,Maluma,2,22035531,-13.4%,https://www.youtube.com/watch?v=Q527XDLEpfU
27,30,Havana (feat. Young Thug),Camila Cabello,49,21914039,4%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
28,91,Calypso,Luis Fonsi & Stefflon Don,9,21435520,106.9%,https://www.youtube.com/watch?v=Hnj_EMDUfjY
29,37,Inkem Inkem Inkem Kaavaale,Sid Sriram,3,21393404,21.5%,https://www.youtube.com/watch?v=cC8AmhPUJPA
30,54,Dil Meri Na Sune,Atif Aslam,2,21062579,37.6%,https://www.youtube.com/watch?v=YZLKoG_vhDY
31,21,Clandestino,Shakira & Maluma,8,20998414,-15.1%,https://www.youtube.com/watch?v=1DhA69K3fZ4
32,38,Me Niego (feat. Ozuna & Wisin),Reik,26,19873118,13.9%,https://www.youtube.com/watch?v=JyqD_zfXfi8
33,,Made For Now,Janet Jackson & Daddy Yankee,1,19801489,,https://www.youtube.com/watch?v=seh_fZJqB94
34,,Kalesh,Mika Singh & Millind Gaba,1,19729630,,https://www.youtube.com/watch?v=p8T5psA_HRY
35,,Aao Kabhi Haveli Pe,"Badshah, Nikhita Gandhi & Sachin–Jigar",1,19672514,,https://www.youtube.com/watch?v=PkgStlsVaqw
36,24,Ishare Tere,Guru Randhawa & Dhvani Bhanushali,5,19617946,-14.3%,https://www.youtube.com/watch?v=8nGFWWJLHio
37,26,"No Brainer (feat. Justin Bieber, Chance The Rapper & Quavo)",DJ Khaled,4,19225757,-14.5%,https://www.youtube.com/watch?v=kxloC1MKTpg
38,40,Introduccion B (El Cosita Mix),El Chombo,20,18974121,9.9%,https://www.youtube.com/watch?v=LE6-4nAWEY0
39,34,I'm a Mess,Bebe Rexha,9,18774073,-0.6%,https://www.youtube.com/watch?v=LdH7aFjDzjI
40,29,Taste (feat. Offset),Tyga,11,18401395,-13.7%,https://www.youtube.com/watch?v=LjxulQ1bEWg
41,32,SAD!,XXXTENTACION,21,18390502,-6.4%,https://www.youtube.com/watch?v=pgN-vvVVxMA
42,47,Bom Diggy (Zack Knight & Jasmin Walia),Zack Knight & Jasmin Walia,28,18158312,10.3%,https://www.youtube.com/watch?v=yIIGQB6EMAM
43,43,no tears left to cry,Ariana Grande,18,18096965,5.8%,https://www.youtube.com/watch?v=ffxKSjUwKdU
44,33,"Toda (Remix) (feat. Cazzu, Lenny Tavarez, Rauw Alejandro & Lyanno)",Alex Rose,8,17592205,-7.3%,https://www.youtube.com/watch?v=lKDGxAHZt0E
45,75,In My Mind,Dynoro,2,17107791,38.3%,https://www.youtube.com/watch?v=5gga8E43clk
46,58,God is a woman,Ariana Grande,6,17071178,16.1%,https://www.youtube.com/watch?v=kHLHSlExFis
47,41,Lagi Syantik,Siti Badriah,15,16996898,-1.3%,https://www.youtube.com/watch?v=Tet6_BlStEM
48,48,High Rated Gabru,Guru Randhawa,29,16805672,2.1%,https://www.youtube.com/watch?v=hjWf8A0YNSE
49,44,PRADA,Jass Manak,6,16610578,-2.8%,https://www.youtube.com/watch?v=PjTU0DmBWiU
50,39,FRIENDS,Marshmello & Anne-Marie,26,16594756,-4.4%,https://www.youtube.com/watch?v=jzD_yyEcp0M
51,,Quiere Beber,Anuel AA,1,16436721,,https://www.youtube.com/watch?v=BTtBmo5EbEk
