Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,love nwantiti (ah ah ah) (feat. Joeboy & Kuami Eugene),CKay,13,51799050,-18.6%,https://www.youtube.com/watch?v=MxjrsDV8Aeo
2,15,Kusu Kusu,Zahrah S Khan & Dev Negi,4,43624648,112.2%,https://www.youtube.com/watch?v=RgzLnmTaCAU
3,3,Raataan Lambiyan,"Tanishk Bagchi, Jubin Nautiyal & Asees Kaur",18,41101192,4.4%,https://www.youtube.com/watch?v=gvyUuxdRdR4
4,2,MONEY,LISA,12,40695747,-10.1%,https://www.youtube.com/watch?v=dNCWe_6HAM8
5,4,Dil Galti Kar Baitha Hai,"Jubin Nautiyal, Meet Bros & Shardul Rathod",10,40320618,16.1%,https://www.youtube.com/watch?v=1--qqQrimMA
6,8,Pepas,Farruko,20,30737933,-0.6%,https://www.youtube.com/watch?v=y8trd3gjJt0
7,5,Easy On Me,Adele,7,29050348,-15.1%,https://www.youtube.com/watch?v=X-yIEMduRXk
8,9,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,19,27770015,-7.6%,https://www.youtube.com/watch?v=UTHLKHL_whs
9,23,अईहा ससुरारी जीजा जी,Ankush Raja & Shilpi Raj,4,25962703,43.9%,https://www.youtube.com/watch?v=7mbNrE7tdXQ
10,6,STAY,The Kid Laroi & Justin Bieber,21,24721922,-25.2%,https://www.youtube.com/watch?v=kTJczUoc26U
11,42,abcdefu,GAYLE,2,24467427,72.5%,https://www.youtube.com/watch?v=NaFd8ucHLuo
12,10,Butter,BTS,28,22764997,-22.4%,https://www.youtube.com/watch?v=WMweEpGlu_U
13,16,Enemy (feat. JID),Imagine Dragons,5,22433432,9.7%,https://www.youtube.com/watch?v=D9G1VOjN_84
14,40,All I Want For Christmas Is You,Mariah Carey,36,21347768,47.1%,https://www.youtube.com/watch?v=aAkMkVFwAoo
15,31,Bijlee Bijlee,Harrdy Sandhu,3,21341851,33.6%,https://www.youtube.com/watch?v=NwdQx2P_ytk
16,18,Save Your Tears,The Weeknd,48,20505109,5.2%,https://www.youtube.com/watch?v=XXYlFuWEuKI
17,21,Ameaça,"Paulo Pires, MC Danny & Marcynho Sensação",5,19845156,6.9%,https://www.youtube.com/watch?v=TNIbXs_iNq8
18,,Janani,M. M. Keeravani,1,19520404,,https://www.youtube.com/watch?v=xdpJWh5u-EI
19,32,Saami Saami,Mounika Yadav,6,19345426,21.5%,https://www.youtube.com/watch?v=C70GJYVoZ4Y
20,17,The Feels,TWICE,9,17768692,-10.4%,https://www.youtube.com/watch?v=f5_wn8mexmM
21,28,Pudina Ae Haseena,Pawan Singh & Anupama Yadav,26,17249672,5.5%,https://www.youtube.com/watch?v=iY3vrGP6XIE
