Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,4,Lut Gaye (feat. Emraan Hashmi),Jubin Nautiyal,3,64772263,33.4%,https://www.youtube.com/watch?v=sCbbMZ-q4-I
2,1,52 Gajh Ka Daman,Renuka Panwar,16,53399855,6.1%,https://www.youtube.com/watch?v=CZt-rVn2BJs
3,2,Bandido,Myke Towers,11,47064024,-6.1%,https://www.youtube.com/watch?v=W6fme7tcweQ
4,8,Libaas,Kaka,11,40080267,16.4%,https://www.youtube.com/watch?v=V5En3Ks3OjE
5,24,Chhor Denge,Parampara Thakur,5,39879672,95.6%,https://www.youtube.com/watch?v=hGf8rOwFzvo
6,5,LA NOCHE DE ANOCHE,Bad Bunny & Rosalía,14,39540655,0.7%,https://www.youtube.com/watch?v=f5omY8jVrSM
7,7,कुँवारे में गंगा नहईले बानी,Ankush Raja & Shilpi Raj,5,37840605,6.6%,https://www.youtube.com/watch?v=YyVI46K8q9E
8,11,Dynamite,BTS,28,36048681,26.9%,https://www.youtube.com/watch?v=gdZLi9oWNZg
9,3,Saiyaan Ji (feat. Neha Kakkar),Honey Singh,6,32958804,-32.3%,https://www.youtube.com/watch?v=VEkj2sanAeU
10,9,Wish,Diler Kharkiya,12,30370675,0.1%,https://www.youtube.com/watch?v=0JJIl44hBBQ
11,12,Chatak Matak,Renuka Panwar,10,29841616,6.8%,https://www.youtube.com/watch?v=s9AICwTKgOg
12,19,Heartbreak Anniversary,Giveon,3,29683877,30%,https://www.youtube.com/watch?v=uWRlisQu4fo
13,10,BICHOTA,KAROL G,19,27933990,-7.6%,https://www.youtube.com/watch?v=QaXhVryxVBk
14,14,How You Like That,BLACKPINK,36,26954338,3%,https://www.youtube.com/watch?v=ioNng23DkIM
15,,Shor Machega,Honey Singh & Hommie Dilliwala,1,24952702,,https://www.youtube.com/watch?v=FKYBHMVrh8Q
16,16,Save Your Tears,The Weeknd,9,24710739,-2.6%,https://www.youtube.com/watch?v=XXYlFuWEuKI
17,15,DÁKITI,Bad Bunny & Jhay Cortez,18,24195061,-5.6%,https://www.youtube.com/watch?v=TmKh7lAwnBI
18,13,drivers license,Olivia Rodrigo,8,24090139,-8.1%,https://www.youtube.com/watch?v=ZmDBbnmKpqQ
19,20,Main Sharabi,Rajeev Raja & --,4,23436601,6.1%,https://www.youtube.com/watch?v=tnrnRQb8v-M
20,68,Main Jis Din Bhulaa Du,Jubin Nautiyal &  Tulsi Kumar,3,23001967,103.1%,https://www.youtube.com/watch?v=yxXxt7P4jes
21,25,Tapão Na Raba,Raí Saia Rodada,3,22429111,11.3%,https://www.youtube.com/watch?v=FnjexNf7Pdo
22,17,Kamar Teri Left Right Hale,Sandeep Surila,14,21877911,-6.2%,https://www.youtube.com/watch?v=5JoJ12LQABA
23,32,Ella No Es Tuya (Remix),"Rochy RD, Myke Towers & Nicki Nicole",3,21547976,16.6%,https://www.youtube.com/watch?v=37tmRDUK0FM
24,18,Coco Cola,Ruchika Jangid,15,20972651,-8.6%,https://www.youtube.com/watch?v=9UaG7UL5yS4
25,64,telepatía,Kali Uchis,2,20889306,76.2%,https://www.youtube.com/watch?v=bn_p95HbHoQ
26,,Saranga Dariya,Mangli,1,19898924,,https://www.youtube.com/watch?v=h9Am4CYaLng
27,26,Titliaan,Afsana Khan,16,19855614,0.3%,https://www.youtube.com/watch?v=YPohR_9v6HA
28,29,La Curiosidad,"Jay Wheeler, DJ Nelson & Myke Towers",36,18819817,0.8%,https://www.youtube.com/watch?v=Q_gIYp078so
29,23,Raja Tani Jai Na Bahariya,Rakesh Mishra,16,18340777,-12.7%,https://www.youtube.com/watch?v=1R8PvN-Uw90
30,36,Streets,Doja Cat,7,18227162,3.9%,https://www.youtube.com/watch?v=jJdlgKzVsnI
31,22,LOCATION,"KAROL G, Anuel AA & J Balvin",3,18096053,-14.2%,https://www.youtube.com/watch?v=aw_cmzF_uZY
32,39,Bewafa Tera Masoom Chehra (feat. Jubin Nautiyal),Rochak Kohli,16,17907329,7.6%,https://www.youtube.com/watch?v=sMoM0fYO-Qg
33,35,Up,Cardi B,4,17551538,-1.5%,https://www.youtube.com/watch?v=rCiBgLOcuKU
34,30,GIRL LIKE ME,Black Eyed Peas & Shakira,13,17265666,-7.4%,https://www.youtube.com/watch?v=vMLk_T0PPbk
35,37,Hawái,Maluma,31,17043695,-1.9%,https://www.youtube.com/watch?v=pK060iUFWXg
36,45,Brown Munde,"AP Dhillon, Gurinder Gill & Shinda Kahlon",4,17031065,13.6%,https://www.youtube.com/watch?v=VNs_cCtdbPc
37,33,Reloj,Rauw Alejandro & Anuel AA,19,16544530,-9.3%,https://www.youtube.com/watch?v=-3HjrdC0dAk
38,27,Baila Conmigo (feat. Rauw Alejandro),Selena Gomez,5,16475921,-16.7%,https://www.youtube.com/watch?v=h5WN3pkxPF0
39,40,Esquema Preferido (Ao Vivo),Os Barões Da Pisadinha,5,16242474,0.2%,https://www.youtube.com/watch?v=TCLGN6m6AMI
40,46,Astronaut In The Ocean,Masked Wolf,5,16191912,8.1%,https://www.youtube.com/watch?v=MEg-oqI9qmw
