Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Havana (feat. Young Thug),Camila Cabello,11,118290370,6.1%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
2,3,Shape of You,Ed Sheeran,49,86649403,7.5%,https://www.youtube.com/watch?v=JGwWNGJdvx8
3,2,Perfect,Ed Sheeran,15,77790437,-13.5%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
4,6,Échame la Culpa (Luis Fonsi & Demi Lovato),Luis Fonsi & Demi Lovato,4,63323117,0.1%,https://www.youtube.com/watch?v=TyHvyGVs42U
5,4,Despacito,Luis Fonsi & Daddy Yankee,48,58199688,-8.8%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
6,5,Criminal,Natti Natasha & Ozuna,17,55546282,-12.9%,https://www.youtube.com/watch?v=VqEbCxg2bNI
7,7,Gucci Gang,Lil Pump,10,55001453,-5.1%,https://www.youtube.com/watch?v=4LfJnj66HVQ
8,41,Corazón (feat. Nego do Borel),Maluma,6,51799307,141.8%,https://www.youtube.com/watch?v=GmHrjFIWl6U
9,13,Mi Gente (J Balvin & Willy William) (feat. Beyoncé),J Balvin & Willy William,24,48204203,16.1%,https://www.youtube.com/watch?v=APHgDFRpCi0
10,16,Perfect,Ed Sheeran,2,46364189,25.6%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
11,9,New Rules,Dua Lipa,22,45668999,-7.9%,https://www.youtube.com/watch?v=k2qgadSvNyU
12,10,Mayores (feat. Bad Bunny),Becky G,22,42482762,-9%,https://www.youtube.com/watch?v=GMFewiplIbw
13,12,Dusk Till Dawn (feat. Sia),ZAYN,14,41557183,-2.3%,https://www.youtube.com/watch?v=tt2k8PGm-TI
14,15,All I Want for Christmas Is You,Mariah Carey,9,40977536,7%,https://www.youtube.com/watch?v=yXQViqx6GMY
15,8,Rockstar (feat. 21 Savage),Post Malone,7,40576996,-20.6%,https://www.youtube.com/watch?v=UceaB4D0jpo
16,,Heart Shaker,TWICE,1,37339927,,https://www.youtube.com/watch?v=rRzxEiBLQCA
17,66,Faded,Alan Walker,79,36381083,160.7%,https://www.youtube.com/watch?v=60ItHLz5WEA
18,11,Bella y Sensual,"Romeo Santos, Nicky Jam & Daddy Yankee",3,35923764,-22.4%,https://www.youtube.com/watch?v=RSRzIrOqaN4
19,17,Sensualidad,"Bad Bunny, Prince Royce & J Balvin",6,33975984,-7.5%,https://www.youtube.com/watch?v=ovX1HloCgdA
20,14,Panama,Matteo,9,32342855,-19.7%,https://www.youtube.com/watch?v=tMmMTdc7RE0
21,19,Too Good At Goodbyes,Sam Smith,14,30445095,-8.9%,https://www.youtube.com/watch?v=J_ub7Etch2U
22,99,"MotorSport (Migos, Nicki Minaj & Cardi B)","Migos, Nicki Minaj & Cardi B",4,29561943,165.8%,https://www.youtube.com/watch?v=9v_rtaye2yY
23,23,Bum Bum Tam Tam,MC Fioti,26,29499777,-2.6%,https://www.youtube.com/watch?v=_P7S2lKif-A
