Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,DANCE MONKEY,Tones and I,15,102274859,4.3%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
2,9,All I Want For Christmas Is You,Mariah Carey,24,71448124,130.2%,https://www.youtube.com/watch?v=aAkMkVFwAoo
3,5,Tusa,KAROL G & Nicki Minaj,7,53167826,15.1%,https://www.youtube.com/watch?v=tbneQDc2H3I
4,2,Fantasías,Rauw Alejandro & Farruko,14,49446781,-11.4%,https://www.youtube.com/watch?v=8jwbnGrX7-c
5,4,Hello Koun,Ritesh Pandey & Sneh Upadhya,3,43230740,-15.2%,https://www.youtube.com/watch?v=0hGGaVCCqPk
6,7,Señorita,Shawn Mendes & Camila Cabello,27,38563470,-1.5%,https://www.youtube.com/watch?v=Pkh8UtuejGw
7,3,Memories,Maroon 5,12,37660180,-30.1%,https://www.youtube.com/watch?v=SlPhMPnQ58k
8,19,Que Tire Pa' 'Lante,Daddy Yankee,10,37146763,60.1%,https://www.youtube.com/watch?v=fAgvmh1jaCE
9,6,FILHALL,B Praak,6,34939976,-18.7%,https://www.youtube.com/watch?v=hMy5za-m5Ew
10,10,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,40,34624134,11.8%,https://www.youtube.com/watch?v=r7qovpFAGrQ
11,8,Tum Hi Aana,Jubin Nautiyal,12,33900193,-2.3%,https://www.youtube.com/watch?v=VFTSW817JlI
12,18,Last Christmas,Wham!,17,33095657,42.4%,https://www.youtube.com/watch?v=E8gmARGvPlI
13,13,RITMO (Bad Boys for Life),Black Eyed Peas & J Balvin,11,30467823,14%,https://www.youtube.com/watch?v=EzKkl64rRbM
14,16,China,"Anuel AA, KAROL G, Daddy Yankee, J Balvin & Ozuna",23,29746770,19.5%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
15,68,Ayy Macarena,Poeta Callejero & Musicólogo The Libro,5,28635585,153.9%,https://www.youtube.com/watch?v=obUHDyWFMi8
16,,Aventura (feat. Anuel AA & Ozuna),Lunay,3,24557248,,https://www.youtube.com/watch?v=
17,11,Yaad Piya Ki Aane Lagi,Neha Kakkar,6,23951049,-14.2%,https://www.youtube.com/watch?v=eN6AYHAT8UM
18,35,Hola (Remix) (feat. Juhn & Dimelo Flow),"Dalex, Lenny Tavárez & Chencho Corleone",8,23049768,39.5%,https://www.youtube.com/watch?v=nlXqp3FVrq8
19,12,everything i wanted (Live),Billie Eilish,6,22285443,-19.1%,https://www.youtube.com/watch?v=aVAKT9UxJMI
20,23,Let It Go,Idina Menzel,30,21854797,7.9%,https://www.youtube.com/watch?v=L0MK7qz13bU
21,14,Into the Unknown,Idina Menzel & Aurora,5,21149635,-20.6%,https://www.youtube.com/watch?v=gIOyB9ZXn8s
22,21,Bellaquita (feat. Lenny Tavárez),Dalex,7,21120775,0.3%,https://www.youtube.com/watch?v=ygKutNMguHI
23,24,ROXANNE,Arizona Zervas,5,21020558,6.3%,https://www.youtube.com/watch?v=16YnOUnbE6s
24,31,bad guy,Billie Eilish,39,20739750,19.4%,https://www.youtube.com/watch?v=DyDfgMOUjCI
25,25,Lehanga,Jass Manak,22,20671808,5.3%,https://www.youtube.com/watch?v=RKioDWlajvo
26,26,Tutu,Camilo & Pedro Capó,20,19730642,3.6%,https://www.youtube.com/watch?v=5AkDqm-cEgg
27,27,Adicto,"Tainy, Anuel AA & Ozuna",18,19464065,4.2%,https://www.youtube.com/watch?v=58u-zkDLNPg
28,,Setting Kara K Ja,Khesari Lal Yadav & Khusbhoo Tiwari,2,19322055,,https://www.youtube.com/watch?v=qw-fuTn_OFo
29,37,Con Altura (feat. El Guincho),Rosalía & J Balvin,39,19049076,17.5%,https://www.youtube.com/watch?v=p7bfOZek9t4
30,28,No Me Conoce (Remix),"Jhay Cortez, J Balvin & Bad Bunny",32,18908501,3.5%,https://www.youtube.com/watch?v=w2C6RhQBYlg
31,20,Someone You Loved (Live),Lewis Capaldi,31,18881299,-10.5%,https://www.youtube.com/watch?v=zABLecsR5UE
