Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Lut Gaye (feat. Emraan Hashmi),Jubin Nautiyal,7,88372585,-12%,https://www.youtube.com/watch?v=sCbbMZ-q4-I
2,2,MONTERO (Call Me By Your Name),Lil Nas X,2,60935360,-24.6%,https://www.youtube.com/watch?v=6swmTBVI83k
3,55,Film out,BTS,2,55283613,273.7%,https://www.youtube.com/watch?v=zFT3f9biz68
4,91,Gone,--,4,37483257,261.1%,https://www.youtube.com/watch?v=K9_VFxzCuQ0
5,11,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,3,36796109,21.3%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
6,7,Heartbreak Anniversary,Giveon,8,34863205,-2.6%,https://www.youtube.com/watch?v=uWRlisQu4fo
7,25,Baarish Ki Jaaye (feat. Nawazuddin Siddiqui & Sunanda Sharma),B Praak,2,34255566,61.7%,https://www.youtube.com/watch?v=TYaNfLLOLNY
8,3,52 Gajh Ka Daman,Renuka Panwar,21,33610854,-18.4%,https://www.youtube.com/watch?v=CZt-rVn2BJs
9,5,Bandido,Myke Towers,16,32781170,-10.2%,https://www.youtube.com/watch?v=W6fme7tcweQ
10,12,Leave The Door Open,"Silk Sonic, Bruno Mars & Anderson .Paak",5,32449974,16.7%,https://www.youtube.com/watch?v=adLGHcj_fmA
11,8,Dynamite,BTS,33,32068686,-8%,https://www.youtube.com/watch?v=gdZLi9oWNZg
12,6,Chatak Matak,Renuka Panwar,15,31439660,-12.4%,https://www.youtube.com/watch?v=s9AICwTKgOg
13,39,Nadiyon Paar (Let the Music Play Again),"Sachin–Jigar, Rashmeet Kaur, Shamur & IP Singh",6,30585354,65.1%,https://www.youtube.com/watch?v=bi5PhlIQpwU
14,10,Main Sharabi,Rajeev Raja & --,9,27647571,-12.9%,https://www.youtube.com/watch?v=tnrnRQb8v-M
15,9,On The Ground,ROSÉ,4,27042613,-19.4%,https://www.youtube.com/watch?v=CKZvWhCqx1s
16,15,Batom de Cereja,Israel & Rodolffo,4,25764231,1%,https://www.youtube.com/watch?v=3vYeQLJ2as4
17,29,Fiel,"Los Legendarios, Wisin & Jhay Cortez",3,25516533,27.5%,https://www.youtube.com/watch?v=o1lKMrLat_I
18,21,Astronaut In The Ocean,Masked Wolf,10,24596125,8.6%,https://www.youtube.com/watch?v=MEg-oqI9qmw
19,4,कुँवारे में गंगा नहईले बानी,Ankush Raja & Shilpi Raj,10,24460962,-36.7%,https://www.youtube.com/watch?v=YyVI46K8q9E
20,18,How You Like That,BLACKPINK,41,23766329,-2.2%,https://www.youtube.com/watch?v=ioNng23DkIM
21,16,LA NOCHE DE ANOCHE,Bad Bunny & Rosalía,19,22044356,-11.2%,https://www.youtube.com/watch?v=f5omY8jVrSM
22,,deja vu,Olivia Rodrigo,1,21971148,,https://www.youtube.com/watch?v=cii6ruuycQA
23,20,911,Sech,5,21706240,-7.1%,https://www.youtube.com/watch?v=URdNstAiuaE
24,23,Save Your Tears,The Weeknd,14,21200305,-3.6%,https://www.youtube.com/watch?v=XXYlFuWEuKI
25,19,telepatía,Kali Uchis,7,20538872,-13.4%,https://www.youtube.com/watch?v=bn_p95HbHoQ
26,22,Saiyaan Ji (feat. Neha Kakkar),Honey Singh,11,20072565,-9.7%,https://www.youtube.com/watch?v=VEkj2sanAeU
27,40,Arcade (feat. FLETCHER),Duncan Laurence,9,19400901,5.5%,https://www.youtube.com/watch?v=51u5fnyrGj4
28,32,Up,Cardi B,9,19209159,-2.2%,https://www.youtube.com/watch?v=rCiBgLOcuKU
29,14,Libaas,Kaka,16,19120401,-25.5%,https://www.youtube.com/watch?v=V5En3Ks3OjE
30,,Pani Di Gal,Maninder Buttar & Asees Kaur,1,18670095,,https://www.youtube.com/watch?v=v6eMKfr8qEY
31,37,Brown Munde,"AP Dhillon, Gurinder Gill & Shinda Kahlon",9,18490994,-1.6%,https://www.youtube.com/watch?v=VNs_cCtdbPc
32,41,Saranga Dariya,Mangli,6,18203980,0.6%,https://www.youtube.com/watch?v=h9Am4CYaLng
33,38,DÁKITI,Bad Bunny & Jhay Cortez,23,17658192,-5.9%,https://www.youtube.com/watch?v=TmKh7lAwnBI
34,28,Coco Cola,Ruchika Jangid,20,17205972,-14.3%,https://www.youtube.com/watch?v=9UaG7UL5yS4
35,,Galat,Asees Kaur,1,17043822,,https://www.youtube.com/watch?v=7UOsMORE9DQ
36,35,At My Worst,Pink Sweat$,22,16959043,-10.9%,https://www.youtube.com/watch?v=8CEJoCr_9UI
37,54,Levitating (feat. DaBaby),Dua Lipa,17,16679855,9.3%,https://www.youtube.com/watch?v=TUVcZfQe-Kw
38,34,Streets,Doja Cat,12,16615819,-13.7%,https://www.youtube.com/watch?v=jJdlgKzVsnI
39,27,Kamar Teri Left Right Hale,Sandeep Surila,19,16555083,-18.1%,https://www.youtube.com/watch?v=5JoJ12LQABA
40,33,BICHOTA,KAROL G,24,16542367,-14.1%,https://www.youtube.com/watch?v=QaXhVryxVBk
41,67,Não Pode Se Apaixonar,MC Danny & Xand Avião,5,16519685,23.6%,https://www.youtube.com/watch?v=5r4eq7CMX_w
42,24,EL MAKINON,KAROL G & Mariah Angeliq ,2,16313164,-24.5%,https://www.youtube.com/watch?v=2jYEz66J_J4
43,50,"Bzrp Music Sessions, Vol.38",Bizarrap & L-Gante,4,16304451,-1.7%,https://www.youtube.com/watch?v=z7rI82hyels
44,,Lehja,Abhi Dutt,1,16270805,,https://www.youtube.com/watch?v=J38_RPi3p28
45,42,Tapão Na Raba,Raí Saia Rodada,8,16069101,-9.4%,https://www.youtube.com/watch?v=FnjexNf7Pdo
46,,La Curiosidad,"Jay Wheeler, DJ Nelson & Myke Towers",39,16029602,,https://www.youtube.com/watch?v=Q_gIYp078so
47,49,LOCATION,"KAROL G, Anuel AA & J Balvin",8,15286209,-8.6%,https://www.youtube.com/watch?v=aw_cmzF_uZY
48,51,Chhor Denge,Parampara Thakur,10,15273336,-5.3%,https://www.youtube.com/watch?v=hGf8rOwFzvo
49,,Chỉ Là Không Cùng Nhau (Live) (feat. Trương Thảo Nhi),Tăng Phúc,1,14877162,,https://www.youtube.com/watch?v=UqKVL56IJB8
50,36,Chitti,--,5,14828600,-21.7%,https://www.youtube.com/watch?v=ruWIZcL5T6I
51,61,Disco Arranhado,Malu,3,14591652,3.7%,https://www.youtube.com/watch?v=aAuAhRaxtzs
52,53,drivers license,Olivia Rodrigo,13,14576359,-5.4%,https://www.youtube.com/watch?v=ZmDBbnmKpqQ
53,52,Main Jis Din Bhulaa Du,Jubin Nautiyal &  Tulsi Kumar,8,14306947,-8.1%,https://www.youtube.com/watch?v=yxXxt7P4jes
54,48,Ella No Es Tuya (Remix),"Rochy RD, Myke Towers & Nicki Nicole",8,14189384,-16.8%,https://www.youtube.com/watch?v=37tmRDUK0FM
55,45,Tera Suit,Tony Kakkar,5,14151558,-18.8%,https://www.youtube.com/watch?v=JyKRjaLv7oo
56,,Dancing With the Devil,Demi Lovato,1,14126669,,https://www.youtube.com/watch?v=EAg69LaLlS0
57,83,Kannu Hodiyaka,Shreya Ghoshal,5,14094330,29.7%,https://www.youtube.com/watch?v=PyrbIANon98
58,26,Wish,Diler Kharkiya,17,13819067,-34.2%,https://www.youtube.com/watch?v=0JJIl44hBBQ
59,72,Loot Liya,Khasa Aala Chahar,2,13247773,8.9%,https://www.youtube.com/watch?v=AMQIiEea12A
60,,Runaway,AURORA,1,13139357,,https://www.youtube.com/watch?v=d_HlPboLRL8
61,59,Además de Mí (Remix),"Rusherking, KHEA, Duki, Maria Becerra, Lit Killah & Tiago PZK",5,13046644,-8.7%,https://www.youtube.com/watch?v=dQlihE2-HLM
62,69,Vaathi Coming,Anirudh Ravichander & Gana Balachander,11,13032551,1.3%,https://www.youtube.com/watch?v=fRD_3vJagxk
63,65,Esquema Preferido (Ao Vivo),Os Barões Da Pisadinha,10,12896201,-4%,https://www.youtube.com/watch?v=TCLGN6m6AMI
64,,Nishaan,Kaka,1,12702638,,https://www.youtube.com/watch?v=ZilxAGr6ME0
65,66,Facas (Ao Vivo),Diego & Victor Hugo & Bruno & Marrone,10,12557012,-6.4%,https://www.youtube.com/watch?v=VntVkQRaAS8
66,47,Whoopty,CJ,20,12430006,-27.6%,https://www.youtube.com/watch?v=2xWkATdMQms
67,64,To the Bone,Pamungkas,4,12364683,-8.8%,https://www.youtube.com/watch?v=oIYWenB637c
68,77,Ah Ellerim Kırılaydı,Tuğçe Kandemir,3,12154478,5.4%,https://www.youtube.com/watch?v=qAX_O2e3hx4
69,,WACHA,KHEA & Duki,1,12128960,,https://www.youtube.com/watch?v=GP3zFD2_ThE
70,92,Take a picture,NiziU,2,12022289,17.6%,https://www.youtube.com/watch?v=OlHb1qH-zS4
71,90,La llevo al cielo,Chencho Corleone,2,11901814,14.6%,https://www.youtube.com/watch?v=MpJMRjNXwpA
72,70,GIRL LIKE ME,Black Eyed Peas & Shakira,18,11836068,-7.1%,https://www.youtube.com/watch?v=vMLk_T0PPbk
73,93,Love Is Gone (Acoustic) (feat. Dylan Matthew),SLANDER,8,11647427,16.1%,https://www.youtube.com/watch?v=hCrtcVDgCGw
74,82,Tujhe Bhoolna Toh Chaaha,Rochak Kohli & Jubin Nautiyal,2,11519479,5.9%,https://www.youtube.com/watch?v=F5jx75KYhNY
