Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Oo Antava..Oo Oo Antava,Indravathi Chauhan,9,100278721,-6.3%,https://www.youtube.com/watch?v=u_wB6byrl5k
2,2,Saami Saami,Mounika Yadav,16,77641195,-3.3%,https://www.youtube.com/watch?v=C70GJYVoZ4Y
3,4,We Don't Talk About Bruno,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto - Cast",7,61524603,5.6%,https://www.youtube.com/watch?v=bvWRMAU6V-c
4,3,Srivalli,Sid Sriram,15,59431178,-25.2%,https://www.youtube.com/watch?v=hcMzwMrr1tE
5,5,love nwantiti (ah ah ah) (feat. Joeboy & Kuami Eugene),CKay,23,32637885,-5.2%,https://www.youtube.com/watch?v=MxjrsDV8Aeo
6,18,Raataan Lambiyan,"Tanishk Bagchi, Jubin Nautiyal & Asees Kaur",28,30842037,65.6%,https://www.youtube.com/watch?v=gvyUuxdRdR4
7,7,Dil Galti Kar Baitha Hai,"Jubin Nautiyal, Meet Bros & Shardul Rathod",20,28239235,20%,https://www.youtube.com/watch?v=1--qqQrimMA
8,6,Enemy (feat. JID),Imagine Dragons,15,27884690,-0.4%,https://www.youtube.com/watch?v=D9G1VOjN_84
9,64,Brividi,Mahmood & BLANCO,2,26589350,166.3%,https://www.youtube.com/watch?v=MA_5P3u0apQ
10,14,Desesperados,Rauw Alejandro & Chencho Corleone,5,24082394,19.3%,https://www.youtube.com/watch?v=K9mTSekTktw
11,9,Heat Waves,Glass Animals,23,23017994,4.2%,https://www.youtube.com/watch?v=mRD0-GxqHVo
12,13,Malvada,Zé Felipe,2,22322326,10.2%,https://www.youtube.com/watch?v=r0mNwyywHIY
13,8,abcdefu,GAYLE,12,21514611,-4.9%,https://www.youtube.com/watch?v=NaFd8ucHLuo
14,23,Easy On Me,Adele,17,20635470,21.1%,https://www.youtube.com/watch?v=X-yIEMduRXk
15,10,STAY,The Kid Laroi & Justin Bieber,31,19550525,-10.2%,https://www.youtube.com/watch?v=kTJczUoc26U
16,37,अईहा ससुरारी जीजा जी,Ankush Raja & Shilpi Raj,14,19517077,47.5%,https://www.youtube.com/watch?v=7mbNrE7tdXQ
17,11,MONEY,LISA,22,19495330,-7.9%,https://www.youtube.com/watch?v=dNCWe_6HAM8
18,15,Toxic (Live),BoyWithUke,16,19336253,-3.9%,https://www.youtube.com/watch?v=yvzKKZp3usE
19,26,बुलेट प जीजा,Vinay Pandey Sanu & Shilpi Raj,16,19175963,20.4%,https://www.youtube.com/watch?v=ClWH9LfCeks
20,12,الغزالة رايقة (feat. Mohamed Osama),Karim Mahmoud Abdel Aziz,6,19150107,-7%,https://www.youtube.com/watch?v=-kC9ZRTR6D4
21,,Do We Have A Problem?,Nicki Minaj & Lil Baby,1,18395524,,https://www.youtube.com/watch?v=yrGR11TDRYM
22,17,Malvadão 3,Xamã,7,18299427,-3.7%,https://www.youtube.com/watch?v=i9NOkjmBszo
23,46,Step Back (Live),GOT the beat,6,17325965,46.1%,https://www.youtube.com/watch?v=uBY1AoiF5Vo
24,25,Pepas,Farruko,30,17133126,5.4%,https://www.youtube.com/watch?v=y8trd3gjJt0
25,20,Meri Zindagi Hai Tu,"Rochak Kohli, Jubin Nautiyal & Neeti Mohan",15,17132779,-3.3%,https://www.youtube.com/watch?v=VYslt8bc-4Q
26,21,Butter,BTS,38,16858565,-3.1%,https://www.youtube.com/watch?v=WMweEpGlu_U
27,19,Kabootar,Renuka Panwar & Surender Romio,12,16068365,-10%,https://www.youtube.com/watch?v=qfSrPyX5Svk
28,24,The Family Madrigal,"Stephanie Beatriz, Olga Merediz & Encanto - Cast",6,15857575,-5%,https://www.youtube.com/watch?v=Yp5nPGWWMh4
29,43,Surface Pressure,Jessica Darrow,6,15529535,25.4%,https://www.youtube.com/watch?v=tQwVKr8rCYw
30,40,Mujeriego,Ryan Castro,3,15333333,20.8%,https://www.youtube.com/watch?v=SAvVnVNSvDk
31,29,WA DA DA,Kep1er,6,15154311,-1%,https://www.youtube.com/watch?v=n0j5NPptyM0
32,31,Infinity,Jaymes Young,11,15134849,1.7%,https://www.youtube.com/watch?v=PWqEPKduGm8
33,28,Eyy Bidda Ye Mera Adda,Nakash Aziz,9,15048660,-2%,https://www.youtube.com/watch?v=pHHig1XBML0
34,27,Salıncak,Mustafa Ceceli & Nigar Muharrem,5,14416566,-7.4%,https://www.youtube.com/watch?v=BebQwqnk0hM
35,22,Woman,Doja Cat,28,14349816,-16.9%,https://www.youtube.com/watch?v=yxW5yuzVi8w
36,36,ELEVEN,IVE,11,13441763,-0.4%,https://www.youtube.com/watch?v=--FmExEAsM8
37,34,Bijlee Bijlee,Harrdy Sandhu,13,13432246,-4%,https://www.youtube.com/watch?v=NwdQx2P_ytk
38,50,The Feels,TWICE,19,12959553,13.1%,https://www.youtube.com/watch?v=f5_wn8mexmM
39,39,Unstoppable,Sia,17,12778746,0.6%,https://www.youtube.com/watch?v=cxjvTXo9WWM
40,33,Kusu Kusu,Zahrah S Khan & Dev Negi,14,12722339,-9.4%,https://www.youtube.com/watch?v=RgzLnmTaCAU
41,,Fumando Mota,Los Lara,1,12669728,,https://www.youtube.com/watch?v=bEIPtOTJcMk
42,,Chan Tak,AP Dhillon & Gurinder Gill,1,12394055,,https://www.youtube.com/watch?v=1WnraebbP60
43,51,Depende,Dj Guuga & Wesley Safadão,3,12360250,8.6%,https://www.youtube.com/watch?v=v9geHIUOxeA
44,47,Vontade de Morder,Simone & Simaria & Zé Felipe,4,12216223,3.2%,https://www.youtube.com/watch?v=bgf18kANm_k
45,30,सईया के रोटी,Khesari Lal Yadav & Anupma Yadav,10,12153798,-20.1%,https://www.youtube.com/watch?v=LNa3ZFiRO5k
46,63,اتنسيت,MUSliM,14,11907035,17%,https://www.youtube.com/watch?v=BGkL2Pq-g3A
47,,Hasta la Raíz,Natalia Lafourcade,11,11739296,,https://www.youtube.com/watch?v=IKmPci5VXz0
48,,Black Summer,Red Hot Chili Peppers,1,11562699,,https://www.youtube.com/watch?v=OS8taasZl8k
49,,Heavy Ghaghra (feat. Ajay Hooda),Sandeep Surila & Kanchan Nagar,1,11554007,,https://www.youtube.com/watch?v=5q5MmwiS28s
50,49,Cold Heart (PNAU Remix),"Elton John, Dua Lipa & Pnau",19,11282884,-1.6%,https://www.youtube.com/watch?v=qod03PVTLqk
51,88,रेलिया रे,Shilpi Raj,2,11220408,34%,https://www.youtube.com/watch?v=tnBjbnlTWKs
52,41,Tum Tum (Tamil),"--, Aditi, Satya Yamini, Roshini & Tejaswini",12,11168071,-10.5%,https://www.youtube.com/watch?v=tYSrY4iPX6w
53,45,Medallo,"Blessd, Justin Quiles & Lenny Tavárez",12,11156519,-7.2%,https://www.youtube.com/watch?v=hMhR6T7EEfQ
54,59,Without Me,Eminem,4,10947365,4%,https://www.youtube.com/watch?v=YVkUvmDQ3HY
55,44,Chaka Chak,Shreya Ghoshal,11,10754583,-12.3%,https://www.youtube.com/watch?v=ZS4V05gAy9k
56,,Pudina Ae Haseena,Pawan Singh & Anupama Yadav,31,10733381,,https://www.youtube.com/watch?v=iY3vrGP6XIE
57,54,Super Gremlin,Kodak Black,9,10550153,-3.6%,https://www.youtube.com/watch?v=kiB9qk4gnt4
58,,The Rumbling,SiM,3,10362973,,https://www.youtube.com/watch?v=2S4qGKmzBJE
59,,Tera Ho Raha Hoon,Saaj Bhatt & Nikhita Gandhi,1,10343818,,https://www.youtube.com/watch?v=FQ4RkswRo0w
60,,नाच रे पतरकी,Arvind Akela Kallu & Shilpi Raj,3,10284651,,https://www.youtube.com/watch?v=OKic_gFagSs
61,,Habibi,Ricky Rich & aram mafia,2,10172693,,https://www.youtube.com/watch?v=OU8ISPw-0Ig
62,,"Tillu Anna DJ Pedithe (feat. Siddhu, Neha Shetty)",Ram Miriyala,1,10078618,,https://www.youtube.com/watch?v=I8c0-NEBqL0
63,,Bad Habits,Ed Sheeran,24,10069900,,https://www.youtube.com/watch?v=orJSJGHjBLI
64,89,राजा जी खून कई दS,Shilpi Raj,2,10058517,20.3%,https://www.youtube.com/watch?v=nbU9fQFi5fY
65,,Judge,Mankirat Aulakh,1,10025017,,https://www.youtube.com/watch?v=wujewK7E0dc
66,62,Toma Toma Vapo Vapo,Zé Felipe & MC Danny,13,10019014,-1.7%,https://www.youtube.com/watch?v=ey6H_cBy-OQ
67,58,Mal Feito (Live),Hugo & Guilherme & Marília Mendonça,4,9940042,-5.7%,https://www.youtube.com/watch?v=kyfXEMqvLgU
68,52,212,Chefin Oficial & Mainstreet,4,9891484,-12.3%,https://www.youtube.com/watch?v=290Q1JFInHE
69,79,Bloqueado (Ao Vivo),Gusttavo Lima,4,9795265,13.7%,https://www.youtube.com/watch?v=14C28JSO-sg
70,85,Last Peg,Raju Punjabi,2,9572455,13.7%,https://www.youtube.com/watch?v=4-Dqft187HQ
71,,SAOKO,Rosalía,1,9492905,,https://www.youtube.com/watch?v=6o7bCAZSxsg
72,69,Tacones Rojos,Sebastián Yatra,5,9438394,1.9%,https://www.youtube.com/watch?v=Qz9gmiLBVFA
73,57,Dandelions,Ruth B,8,9428080,-11.9%,https://www.youtube.com/watch?v=HZbsLxL7GeM
74,,Beggin',Måneskin,28,9424312,,https://www.youtube.com/watch?v=ZWKpPDI1M-o
75,66,Ameaça,"Paulo Pires, MC Danny & Marcynho Sensação",15,9243848,-2.6%,https://www.youtube.com/watch?v=TNIbXs_iNq8
76,84,Tip Tip,Udit Narayan & Alka Yagnik,14,9222653,9.3%,https://www.youtube.com/watch?v=l9u8Zb4fY1c
77,72,Si Te Pudiera Mentir,Calibre 50,9,9188287,-0.4%,https://www.youtube.com/watch?v=SXJkhaBi3xI
