Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,In the morning,ITZY,1,62351284,,https://www.youtube.com/watch?v=_ysomCGaZLw
2,1,Botella Tras Botella,Gera Mx & Christian Nodal,2,46068608,-40.7%,https://www.youtube.com/watch?v=XegHMc35Bo8
3,2,Lut Gaye (feat. Emraan Hashmi),Jubin Nautiyal,11,45663890,-14.3%,https://www.youtube.com/watch?v=sCbbMZ-q4-I
4,,Your Power,Billie Eilish,1,42402320,,https://www.youtube.com/watch?v=fzeWc3zh01g
5,,Muộn Rồi Mà Sao Còn,Sơn Tùng M-TP,1,39825305,,https://www.youtube.com/watch?v=xypzmu5mMPY
6,13,Pareja Del Año,Sebastián Yatra & Myke Towers,3,39653507,34.5%,https://www.youtube.com/watch?v=SRm2Ch4oFWs
7,4,MONTERO (Call Me By Your Name),Lil Nas X,6,37656943,-22.8%,https://www.youtube.com/watch?v=6swmTBVI83k
8,6,52 Gajh Ka Daman,Renuka Panwar,25,36169816,-5.7%,https://www.youtube.com/watch?v=CZt-rVn2BJs
9,11,Leave The Door Open,"Silk Sonic, Bruno Mars & Anderson .Paak",9,34201725,4%,https://www.youtube.com/watch?v=adLGHcj_fmA
10,12,"Volta Bebê, Volta Neném",Dj Guuga & DJ Ivis,4,34007386,4%,https://www.youtube.com/watch?v=x0EPgyNd9o0
11,5,Baarish Ki Jaaye (feat. Nawazuddin Siddiqui & Sunanda Sharma),B Praak,6,33886460,-27.8%,https://www.youtube.com/watch?v=TYaNfLLOLNY
12,10,Fiel,"Los Legendarios, Wisin & Jhay Cortez",7,32566826,-1.6%,https://www.youtube.com/watch?v=o1lKMrLat_I
13,8,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,7,30984570,-13.1%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
14,3,Save Your Tears,The Weeknd,18,30765076,-41.2%,https://www.youtube.com/watch?v=XXYlFuWEuKI
15,14,Levitating (feat. DaBaby),Dua Lipa,21,30007978,6.1%,https://www.youtube.com/watch?v=TUVcZfQe-Kw
16,9,Dynamite,BTS,37,29764089,-16.2%,https://www.youtube.com/watch?v=gdZLi9oWNZg
17,20,AM,Nio Garcia,4,29713597,24%,https://www.youtube.com/watch?v=N06bpHYU1ow
18,15,EL MAKINON,KAROL G & Mariah Angeliq ,6,28600024,1.8%,https://www.youtube.com/watch?v=2jYEz66J_J4
19,16,Chatak Matak,Renuka Panwar,19,26682867,-0.4%,https://www.youtube.com/watch?v=s9AICwTKgOg
20,,Doob Gaye,Guru Randhawa & B Praak,1,26347552,,https://www.youtube.com/watch?v=VdTviH5Svzc
21,17,Bandido,Myke Towers,20,25655049,-4.2%,https://www.youtube.com/watch?v=W6fme7tcweQ
22,22,How You Like That,BLACKPINK,45,23210606,0.5%,https://www.youtube.com/watch?v=ioNng23DkIM
23,100,"Bzrp Music Sessions, Vol. 39",Bizarrap & Snow Tha Product,2,23099600,162.5%,https://www.youtube.com/watch?v=t490zXLrQDE
24,23,Astronaut In The Ocean,Masked Wolf,14,22815593,0.3%,https://www.youtube.com/watch?v=MEg-oqI9qmw
25,21,Runaway,AURORA,5,21994514,-6.9%,https://www.youtube.com/watch?v=d_HlPboLRL8
26,24,कुँवारे में गंगा नहईले बानी,Ankush Raja & Shilpi Raj,14,21914819,1.2%,https://www.youtube.com/watch?v=YyVI46K8q9E
27,28,चित बदली (Chit Badali),Shilpi Raj,3,21840076,15.3%,https://www.youtube.com/watch?v=jSZ5sFZlDAo
28,,Bipolar,"MC Don Juan, Mc Davi & Mc Pedrinho",1,20687306,,https://www.youtube.com/watch?v=12-3ZAsO_xA
29,,Dil De Diya,Kamaal Khan & Payal Dev,1,20685247,,https://www.youtube.com/watch?v=e1Bj4tMGh64
30,19,Heartbreak Anniversary,Giveon,12,20319421,-15.7%,https://www.youtube.com/watch?v=uWRlisQu4fo
31,25,Batom de Cereja,Israel & Rodolffo,8,20009139,-6.6%,https://www.youtube.com/watch?v=3vYeQLJ2as4
32,26,बंगलिनिया (Bangliniya),Khesari Lal Yadav & Antra Singh Priyanka,3,19653280,-1.7%,https://www.youtube.com/watch?v=xD6N6f-Tm6o
33,18,Seeti Maar,Kamaal Khan & Iulia Vântur,2,19603855,-18.9%,https://www.youtube.com/watch?v=mvgRsyQYWMo
34,27,La Curiosidad,"Jay Wheeler, DJ Nelson & Myke Towers",43,19358574,1.1%,https://www.youtube.com/watch?v=Q_gIYp078so
35,7,Wafa Na Raas Aayee,Jubin Nautiyal,2,18533378,-50.7%,https://www.youtube.com/watch?v=Z7XiKx_rj2I
36,34,Brown Munde,"AP Dhillon, Gurinder Gill & Shinda Kahlon",13,17935983,7.2%,https://www.youtube.com/watch?v=VNs_cCtdbPc
37,29,Arcade (feat. FLETCHER),Duncan Laurence,13,17770699,-2.4%,https://www.youtube.com/watch?v=51u5fnyrGj4
38,39,Kiss Me More (feat. SZA),Doja Cat,4,17081622,12.8%,https://www.youtube.com/watch?v=0EVVKs6DQLo
39,48,Thoda Thoda Pyaar,Stebin Ben,5,16943501,19.7%,https://www.youtube.com/watch?v=USccSZnS8MQ
40,33,Talking to the Moon,Bruno Mars,6,16921831,-0.7%,https://www.youtube.com/watch?v=fXw0jcYbqdo
41,32,Main Sharabi,Rajeev Raja & --,13,16294854,-5.7%,https://www.youtube.com/watch?v=tnrnRQb8v-M
42,30,911,Sech,9,15899251,-11.8%,https://www.youtube.com/watch?v=URdNstAiuaE
43,,Miénteme,TINI & Maria Becerra,1,15843795,,https://www.youtube.com/watch?v=mmRBXjVENDQ
44,31,LA NOCHE DE ANOCHE,Bad Bunny & Rosalía,23,15012026,-14.1%,https://www.youtube.com/watch?v=f5omY8jVrSM
45,42,Coco Cola,Ruchika Jangid,24,14758221,0.3%,https://www.youtube.com/watch?v=9UaG7UL5yS4
46,35,DÁKITI,Bad Bunny & Jhay Cortez,27,14553160,-10.5%,https://www.youtube.com/watch?v=TmKh7lAwnBI
47,,ทน,Sprite & GUYGEEGEE,1,13863155,,https://www.youtube.com/watch?v=wNO6kMJB63I
48,65,Is Qadar, Tulsi Kumar & Darshan Raval,3,13726274,23%,https://www.youtube.com/watch?v=TBlixHMv_GQ
49,38,Up,Cardi B,13,13684262,-10%,https://www.youtube.com/watch?v=rCiBgLOcuKU
50,49,Tapão Na Raba,Raí Saia Rodada,12,13672887,-2.5%,https://www.youtube.com/watch?v=FnjexNf7Pdo
51,37,Não Pode Se Apaixonar,MC Danny & Xand Avião,9,13581642,-11.9%,https://www.youtube.com/watch?v=5r4eq7CMX_w
52,66,Lavandiya London Se Layenge,Ritesh Pandey,6,13575922,22.2%,https://www.youtube.com/watch?v=GiVxUKbIy0w
53,,"SORRY NOT SORRY (feat. Nas, JAY-Z & James Fauntleroy)","DJ Khaled, Nas, JAY-Z & James Fauntleroy",1,13320977,,https://www.youtube.com/watch?v=mON6_EQfQFI
54,45,LOCATION,"KAROL G, Anuel AA & J Balvin",12,13306016,-8.3%,https://www.youtube.com/watch?v=aw_cmzF_uZY
55,,Girl From Rio,Anitta,1,13049668,,https://www.youtube.com/watch?v=CuyTC8FLICY
56,46,Saranga Dariya,Mangli,10,13020098,-9.9%,https://www.youtube.com/watch?v=h9Am4CYaLng
57,57,"Bzrp Music Sessions, Vol.38",Bizarrap & L-Gante,8,12757850,1.5%,https://www.youtube.com/watch?v=z7rI82hyels
58,36,Pani Di Gal,Maninder Buttar & Asees Kaur,5,12427942,-20.3%,https://www.youtube.com/watch?v=v6eMKfr8qEY
59,55,Loot Liya,Khasa Aala Chahar,6,12096354,-4.2%,https://www.youtube.com/watch?v=AMQIiEea12A
60,91,"Body (Remix) (feat. ArrDee, E1 (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)",Tion Wayne & Russ Millions,2,11963299,30.6%,https://www.youtube.com/watch?v=BS3HgiHPYcs
61,52,deja vu,Olivia Rodrigo,5,11796813,-8.8%,https://www.youtube.com/watch?v=cii6ruuycQA
62,50,telepatía,Kali Uchis,11,11712752,-15.8%,https://www.youtube.com/watch?v=bn_p95HbHoQ
63,,Seeti Maar,Jaspreet Jasz & Rita,1,11602510,,https://www.youtube.com/watch?v=F5X694sak5U
64,43,RAPSTAR,Polo G,4,11555169,-21%,https://www.youtube.com/watch?v=w2IhccXakkE
65,,8 Raflaan (feat. Gurlez Akhtar),Mankirat Aulakh,1,11541686,,https://www.youtube.com/watch?v=tYpWpvpN_J8
66,56,Vida Louca,"Mc Poze do Rodo, Neo Beats & Mainstreet",4,11512303,-8.4%,https://www.youtube.com/watch?v=xAM51Ovpr9M
67,54,On The Ground,ROSÉ,8,11506119,-9.1%,https://www.youtube.com/watch?v=CKZvWhCqx1s
