Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,How You Like That,BLACKPINK,2,169593351,-36.3%,https://www.youtube.com/watch?v=ioNng23DkIM
2,,YAYA,6ix9ine,1,49390028,,https://www.youtube.com/watch?v=yxgJclR4dUU
3,4,ROCKSTAR (feat. Roddy Ricch),DaBaby,11,47429685,25.6%,https://www.youtube.com/watch?v=mxFstYSbBmc
4,3,DANCE MONKEY,Tones and I,43,43363927,6.2%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
5,,CÓ CHẮC YÊU LÀ ĐÂY,Sơn Tùng M-TP,1,39600825,,https://www.youtube.com/watch?v=6t-MjBazs3o
6,5,Khairiyat,Arijit Singh,4,36886544,-2.1%,https://www.youtube.com/watch?v=hoNb6HuNmU0
7,10,Savage Love (Karaoke),"Jawsh 685, Jason Derulo & Sing King",4,36567174,30.1%,https://www.youtube.com/watch?v=gUci-tsiU4I
8,6,Life Is Good (feat. Drake),FUTURE,25,36566689,0.3%,https://www.youtube.com/watch?v=l0U7SxXHkPY
9,11,La Jeepeta (Remix),"Nio Garcia, Brray, Juanka, Anuel AA & Myke Towers",11,34239574,28.3%,https://www.youtube.com/watch?v=yErttA9tEro
10,,Monster,"Red Velvet, Irene & SEULGI",1,28057715,,https://www.youtube.com/watch?v=Ujb-gvqsoi0
11,7,GOOBA,6ix9ine,9,27646901,-11.4%,https://www.youtube.com/watch?v=pPw_izFr5PA
12,8,Relación (Remix),"Sech, Daddy Yankee, J Balvin, Rosalía & Farruko",8,27393071,-12.1%,https://www.youtube.com/watch?v=XseIJg8Vyj0
13,20,PORFA (Remix),"Feid, Justin Quiles, J Balvin, Nicky Jam, Maluma & Sech",14,24818843,29.4%,https://www.youtube.com/watch?v=zTpswDtnBBI
14,12,Blinding Lights,The Weeknd,29,24742433,1.6%,https://www.youtube.com/watch?v=4NRXx6U8ABQ
15,9,TROLLZ (feat. Nicki Minaj),6ix9ine,4,23913269,-19.6%,https://www.youtube.com/watch?v=oNg3M9IJJlY
16,19,Djadja (feat. Maluma),Aya Nakamura,11,22109825,13.2%,https://www.youtube.com/watch?v=_wRFdiBR8sg
17,13,Lambiyaan Si Judaiyaan,"Arijit Singh, Shadab Faridi & Altamash Faridi",4,20169376,-9.6%,https://www.youtube.com/watch?v=u2A6znC7LIg
18,15,Yo Perreo Sola,Bad Bunny,19,19836729,-0.8%,https://www.youtube.com/watch?v=GtSRKwDCaZM
19,17,Shaitan Ka Saala (feat. Vishal Dadlani),Sohail Sen,40,19300260,-3%,https://www.youtube.com/watch?v=HDhDY-ympFk
20,16,El Efecto,Rauw Alejandro & Chencho Corleone,15,19273011,-3.5%,https://www.youtube.com/watch?v=vpD_EvXiGQ4
21,21,9XM House Of Dance,--,15,19142149,0.6%,https://www.youtube.com/watch?v=SD4Z8dlZPd8
22,27,Tum Hi Aana,Jubin Nautiyal,39,18022383,5.8%,https://www.youtube.com/watch?v=VFTSW817JlI
23,23,death bed (coffee for your head) (feat. Beabadoobee),Powfu,18,17707507,-3.6%,https://www.youtube.com/watch?v=WB4Nmh76fAc
24,32,Meri Aashiqui (feat. Jubin Nautiyal),Rochak Kohli,6,17286381,10.8%,https://www.youtube.com/watch?v=SVjkxdjivts
25,14,Vail (feat. Nimrat Khaira & Shree Brar),Mankirat Aulakh,2,16941119,-22.5%,https://www.youtube.com/watch?v=KP_A2ooJIYI
26,30,Someone You Loved,Lewis Capaldi,18,16739684,2.8%,https://www.youtube.com/watch?v=zABLecsR5UE
27,28,Play Date,Melanie Martinez,11,16719223,-1.8%,https://www.youtube.com/watch?v=kknKs7cAcO8
28,29,Roses (Imanbek Remix),SAINt JHN,20,15779637,-4%,https://www.youtube.com/watch?v=2zToEPpFEN8
29,18,Make you happy,NiziU,2,15607740,-20.9%,https://www.youtube.com/watch?v=QW28YKqdxe0
30,61,Singapur (Remix),"El Alfa, Farruko, Myke Towers, Justin Quiles & Chencho Corleone",2,15458334,33.8%,https://www.youtube.com/watch?v=3niVHCdB1wA
31,31,Say So,Doja Cat,23,15382976,-1.9%,https://www.youtube.com/watch?v=pok8H_KF1FA
32,36,Karaoke,Boomdabash & Alessandra Amoroso,3,15245724,1.8%,https://www.youtube.com/watch?v=fHFx6FbUMRQ
33,63,Desce Pro Play (PA PA PA),"MC Zaac, Anitta & Tyga",2,14678644,27.7%,https://www.youtube.com/watch?v=OEtZ4eE3bA0
34,39,Sigues Con Él,Arcangel & Sech,30,14573448,1.5%,https://www.youtube.com/watch?v=VRUjdlCynU0
35,26,MORE & MORE,TWICE,6,14289143,-18%,https://www.youtube.com/watch?v=mH0_XpSHkZo
36,35,Toosie Slide,Drake,14,14267063,-5.2%,https://www.youtube.com/watch?v=xWggTb45brM
37,37,Na Raba Toma Tapão,Niack,8,14129374,-4.8%,https://www.youtube.com/watch?v=UR7O8IekguY
38,33,Savage,Megan Thee Stallion,15,14100191,-8.7%,https://www.youtube.com/watch?v=EOxj2ROIxok
39,34,Party Girl,StaySolidRocky,10,14099641,-6.6%,https://www.youtube.com/watch?v=1KlNDZpCkHc
40,56,أنا لما بحب,--,6,14003168,14.6%,https://www.youtube.com/watch?v=XSBkvdx3dKc
41,41,Illegal Weapon 2.0,Jasmine Sandlas & Garry Sandhu,26,13830889,-3.1%,https://www.youtube.com/watch?v=GOkJguI8kYc
