Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,2,73455648,-44%,https://www.youtube.com/watch?v=IHNzOHi8sJs
2,3,Girls Like You (feat. Cardi B),Maroon 5,4,57654050,-3.6%,https://www.youtube.com/watch?v=aJOTlE1K90k
3,8,Dura,Daddy Yankee,23,57179971,45.7%,https://www.youtube.com/watch?v=sGIm0-dQd8M
4,2,Te Boté (Remix),"Casper Magico, Nio Garcia, Darell, Nicky Jam, Bad Bunny & Ozuna",12,56078640,-19.5%,https://www.youtube.com/watch?v=9jI-z9QN6g8
5,4,Sin Pijama,Becky G & Natti Natasha,3,51617905,10.5%,https://www.youtube.com/watch?v=zEf423kYfqk
6,7,I Like It (feat. Kontra K & AK Ausserkontrolle),Cardi B,11,50200337,21.8%,https://www.youtube.com/watch?v=xTlNMmZKwpA
7,6,SAD!,XXXTENTACION,13,40240559,-6.8%,https://www.youtube.com/watch?v=pgN-vvVVxMA
8,9,X,Nicky Jam & J Balvin,17,36265170,-6.9%,https://www.youtube.com/watch?v=_I_D_8Z4sJE
9,13,Perfect,Ed Sheeran,42,34255824,7.7%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
10,11,Lagi Syantik,Siti Badriah,7,31803826,-4.2%,https://www.youtube.com/watch?v=Tet6_BlStEM
11,5,Calypso,Luis Fonsi & Stefflon Don,2,30710196,-32%,https://www.youtube.com/watch?v=Hnj_EMDUfjY
12,29,Lucid Dreams,Juice WRLD,6,29598617,33%,https://www.youtube.com/watch?v=mzB1VGEGcSU
13,28,"Zum Zum (Remix) (Plan B, Natti Natasha, Daddy Yankee, R.K.M & Ken-Y & Arcangel)","Plan B, Natti Natasha, Daddy Yankee, RKM & Ken-Y & Arcangel",2,29449005,21.4%,https://www.youtube.com/watch?v=yAvtC8uWst4
14,12,Laung Laachi,Mannat Noor,12,29211792,-8.5%,https://www.youtube.com/watch?v=YpkJO_GrCo0
15,10,Introduccion B (El Cosita Mix),El Chombo,12,28639856,-20.9%,https://www.youtube.com/watch?v=LE6-4nAWEY0
16,21,One Kiss,Calvin Harris & Dua Lipa,12,26950043,-0.3%,https://www.youtube.com/watch?v=DkeiKbqa02g
17,25,Mi Cama,Karol G,7,25651651,3.4%,https://www.youtube.com/watch?v=8-mloCL49vs
18,35,No Me Acuerdo,Thalía & Natti Natasha,4,25620235,27.6%,https://www.youtube.com/watch?v=iQEVguV71sI
19,36,Me Niego (feat. Ozuna & Wisin),Reik,19,25153594,26.8%,https://www.youtube.com/watch?v=JyqD_zfXfi8
20,18,Havana (feat. Young Thug),Camila Cabello,41,25119835,-9.6%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
21,20,FRIENDS,Marshmello & Anne-Marie,20,24779544,-9.9%,https://www.youtube.com/watch?v=jzD_yyEcp0M
22,17,changes,XXXTENTACION,7,24705562,-14.6%,https://www.youtube.com/watch?v=f0bbDFRYD_A
23,24,Jocelyn Flores,XXXTENTACION,2,23981092,-5%,https://www.youtube.com/watch?v=FAucVNRx_mU
24,15,Back To You,Selena Gomez,7,23913814,-18%,https://www.youtube.com/watch?v=VY1eFxgRR-k
25,27,BBoom BBoom(뿜뿜),MOMOLAND,24,23400932,-3.9%,https://www.youtube.com/watch?v=JQGRg8XBnB4
26,26,El Farsante (Remix),Ozuna,51,22774273,-7.9%,https://www.youtube.com/watch?v=wfWkmURBNv8
27,60,Dhadak,Atul Gogavale & Shreya Ghoshal,2,22723973,52.6%,https://www.youtube.com/watch?v=qWnzMwT6SKo
28,,Quién Sabe,Natti Natasha,1,21803013,,https://www.youtube.com/watch?v=mG0b8IAJvts
29,,Born To Be Yours,Kygo & Imagine Dragons,1,21729267,,https://www.youtube.com/watch?v=_G-k6TQYUek
30,41,Solo (feat. Demi Lovato),Clean Bandit,4,21604112,14.5%,https://www.youtube.com/watch?v=8JnfIa84TnU
31,54,Psycho (feat. Ty Dolla $ign),Post Malone,18,21285720,31.7%,https://www.youtube.com/watch?v=au2n7VVGv_c
32,16,Bom Diggy (Jasmin Walia & Zack Knight),Jasmin Walia & Zack Knight,20,20992139,-27.5%,https://www.youtube.com/watch?v=yIIGQB6EMAM
33,40,Échame la Culpa,Luis Fonsi & Demi Lovato,32,19651580,3.6%,https://www.youtube.com/watch?v=TyHvyGVs42U
34,32,God's Plan,Drake,23,19651200,-9%,https://www.youtube.com/watch?v=xpVfcZ0ZcFM
35,19,no tears left to cry,Ariana Grande,10,19360811,-30.2%,https://www.youtube.com/watch?v=ffxKSjUwKdU
36,,Casualidad,Nacho & Ozuna,1,18958586,,https://www.youtube.com/watch?v=COinr65X6DI
37,14,APESHIT,The Carters,2,18448750,-38.1%,https://www.youtube.com/watch?v=kbMqWXnpXcA
38,34,Live It Up (feat. Era Istrefi & Will Smith),Nicky Jam,3,18193299,-9.7%,https://www.youtube.com/watch?v=V15BYnSr0P8
39,38,Bella,Wolfine,23,18147937,-7%,https://www.youtube.com/watch?v=jjuSfhYiup8
40,56,Amor Falso (feat. MC Kevinho),Wesley Safadão & Aldair Playboy,4,17996913,13.6%,https://www.youtube.com/watch?v=fOrPSLkuI54
41,50,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,35,17960745,6.4%,https://www.youtube.com/watch?v=y7d9VLRO3vc
42,59,Desi Desi Na Bolya Kar,"MD$, Raju Punjabi, KD & Vicky Kajla",11,17685598,15.2%,https://www.youtube.com/watch?v=NCc0vovj7KM
43,,Corazón (feat. Nego do Borel),Maluma,32,17194315,,https://www.youtube.com/watch?v=GmHrjFIWl6U
44,43,Yalnız Çiçek,Aleyna Tilki & Emrah Karaduman,3,16954954,-7.5%,https://www.youtube.com/watch?v=gi80-tmEduI
45,44,Te Amo (feat. Paulo Londra),Piso 21,15,16867381,-7.4%,https://www.youtube.com/watch?v=nP8ZVJxiJlU
46,31,Nena Maldicion  (feat. Lenny),Paulo Londra,14,16777391,-23.6%,https://www.youtube.com/watch?v=bX3S-_jUauc
47,,New Rules,Dua Lipa,50,16762048,,https://www.youtube.com/watch?v=k2qgadSvNyU
48,30,This Is America,Childish Gambino,8,16683755,-24.1%,https://www.youtube.com/watch?v=VYOjWnS4cMY
49,39,Heeriye (feat. Neha Bhasin & Deep Money),Meet Bros,6,16635639,-13.6%,https://www.youtube.com/watch?v=j-I0Uxbh1uY
50,46,Daru Badnaam,Kamal Kahlon & Param Singh,18,16443193,-6.1%,https://www.youtube.com/watch?v=bzW9fmwcmG4
51,42,Look At Me!,XXXTENTACION,2,16291216,-11.2%,https://www.youtube.com/watch?v=wJGcwEv7838
52,52,Boo'd Up,Ella Mai,8,16219857,-2.2%,https://www.youtube.com/watch?v=6YNZlXfW6Ho
53,49,Amor de Verdade,MC Kekel & MC Rita,13,16103294,-7%,https://www.youtube.com/watch?v=8_oE-iQeFeE
54,55,Freaky Friday (feat. Chris Brown),Lil Dicky,15,15990465,-0%,https://www.youtube.com/watch?v=aZla1ttZHaw
55,33,FAKE LOVE,BTS,4,15881957,-24.2%,https://www.youtube.com/watch?v=cibTjNJkaMk
56,,Curiosidad,"Yandel, Jon Zagalaz, Zion & Noriel",1,15823645,,https://www.youtube.com/watch?v=jhx_xBnIftc
57,47,Loca (feat. Duki & Cazzu),Khea,14,15585803,-10.4%,https://www.youtube.com/watch?v=XQ0D_QD_DhM
58,91,Largado Às Traças (Acústico),Zé Neto & Cristiano,17,15501288,48.8%,https://www.youtube.com/watch?v=WcTRQXtXJPs
59,62,Kafel,Noor Alzeen,3,14736930,1.5%,https://www.youtube.com/watch?v=sqCLVS1GgJs
60,76,Taste (feat. Offset),Tyga,3,14574179,17.9%,https://www.youtube.com/watch?v=LjxulQ1bEWg
61,,ผู้บ่าวเก่า,Tae Trakooltor,1,14404322,,https://www.youtube.com/watch?v=ZAjAYMV9494
62,,the light is coming (feat. Nicki Minaj),Ariana Grande,1,14133902,,https://www.youtube.com/watch?v=OQitfe8u7i4
63,,A l'Ammoniaque,PNL,1,14082341,,https://www.youtube.com/watch?v=Vl-GJaitlNs
64,66,Ao Vivo E A Cores (feat. Anitta),Matheus & Kauan,6,13929102,-1.7%,https://www.youtube.com/watch?v=iyI9RMkEzbQ
65,53,Ai Mee Het Phon,เบิ้ล ปทุมราช อาร์สยาม,5,13814290,-16.5%,https://www.youtube.com/watch?v=fgFFuzmK2xU
66,,Moonlight,XXXTENTACION,1,13699033,,https://www.youtube.com/watch?v=ic9KOmxNrDc
67,,I'm a Mess,Bebe Rexha,1,13574671,,https://www.youtube.com/watch?v=7WNsspzkJVs
68,74,Tu Postura,Banda MS de Sergio Lizárraga,15,13478786,7%,https://www.youtube.com/watch?v=8BDrtvy0SNM
69,57,Oh Humsafar Song,Neha Kakkar & Tony Kakkar,11,13257036,-14%,https://www.youtube.com/watch?v=g4HDfqEWf6Y
70,67,No Es Justo,J Balvin & Zion & Lennox,6,13234082,-6.3%,https://www.youtube.com/watch?v=2zn4dAuZ2RU
71,,The Middle,"Zedd, Maren Morris & Grey",16,13233985,,https://www.youtube.com/watch?v=M3mJkSqZbX4
72,71,ESSKEETIT,Lil Pump,11,12849324,-0.9%,https://www.youtube.com/watch?v=DPxL7dO5XPc
73,63,Call Out My Name,The Weeknd,13,12700707,-12.5%,https://www.youtube.com/watch?v=M4ZoCHID9GI
74,65,O Saathi,Arko Pravo Mukherjee,16,12482954,-12.4%,https://www.youtube.com/watch?v=OX-h7MtkeOI
75,,Aaya Na Tu (feat. Momina Mustehsan),Arjun Kanungo,1,12371833,,https://www.youtube.com/watch?v=PHULePbksEU
76,79,Só quer vrau (feat. DJ RD),MC MM,9,12255589,7.2%,https://www.youtube.com/watch?v=sbXg6CWUXuo
77,83,Fuck Love (feat. Trippie Redd),XXXTENTACION,2,12177586,9.7%,https://www.youtube.com/watch?v=JcWOSgImiRw
78,78,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofia Reyes,12,12049365,1.8%,https://www.youtube.com/watch?v=p03TIGqEc8o
79,72,El Anillo,Jennifer Lopez,9,11777338,-7.9%,https://www.youtube.com/watch?v=LryQJ25CnKU
80,88,BEBIDA NA FERIDA,Zé Neto & Cristiano,3,11653415,9.1%,https://www.youtube.com/watch?v=0Xat2Vfk7p0
81,70,In My Blood,Shawn Mendes,12,11574674,-15.4%,https://www.youtube.com/watch?v=36tggrpRoTI
82,,Buzz (feat. Badshah),Aastha Gill,6,11347897,,https://www.youtube.com/watch?v=dUaCEs3HfdI
83,80,Romance com Safadeza,Wesley Safadão & Anitta,10,11316701,0.6%,https://www.youtube.com/watch?v=J2Ra63wi5gE
84,95,Por Perro (feat. Luis Figueroa & Lary Over),Sebastián Yatra,12,11312071,10.2%,https://www.youtube.com/watch?v=WtE011iVx1Q
85,94,Ashq Mot,Seif Nabil,2,11285543,9.7%,https://www.youtube.com/watch?v=O9gTPtElXhY
86,84,Asesina,Brytiago & Darell,6,11251202,1.5%,https://www.youtube.com/watch?v=AhQcNVyndSM
87,68,Inolvidable (feat. Sean Paul),Farruko,4,11193253,-20.1%,https://www.youtube.com/watch?v=CwZJIZbwQdM
88,45,Peligrosa,"J Balvin, Wisin & Yandel",2,10990530,-39.3%,https://www.youtube.com/watch?v=66Zw9sKfjOE
89,86,Everybody Dies In Their Nightmares,XXXTENTACION,2,10836399,-0.6%,https://www.youtube.com/watch?v=7JGDWKJfgxQ
90,,Din Din Din (feat. MC Pupio & MC Doguinha),Ludmilla,1,10831528,,https://www.youtube.com/watch?v=FrJJlbHlxsI
91,97,Goyang Dua Jari,Sandrina Azzahra,4,10614640,4.5%,https://www.youtube.com/watch?v=NEJOBXGeVsI
92,92,Madura (feat. Bad Bunny),Cosculluela,12,10612915,2.1%,https://www.youtube.com/watch?v=LOYAomlRbxI
