Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,11,102482023,2.6%,https://www.youtube.com/watch?v=w2Ov5jzm3j8
2,2,Otro Trago (feat. Darell),Sech,7,62262761,1.4%,https://www.youtube.com/watch?v=t_qn-f7XfJo
3,3,Con Calma (Remix) (feat. Snow),Daddy Yankee & Katy Perry,19,58815194,2.5%,https://www.youtube.com/watch?v=lmCEZhb-z-Q
4,4,Kill This Love,BLACKPINK,10,49629472,-12%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
5,5,bad guy,Billie Eilish,10,44323339,-4.8%,https://www.youtube.com/watch?v=DyDfgMOUjCI
6,8,Con Altura (feat. El Guincho),Rosalía & J Balvin,10,44136692,8.3%,https://www.youtube.com/watch?v=p7bfOZek9t4
7,19,Ve Maahi,Arijit Singh & Asees Kaur,11,39225161,52.7%,https://www.youtube.com/watch?v=j6muwUGdvXw
8,7,Calma (Remix),"Pedro Capó, Alan Walker & Farruko",32,38546372,-8.9%,https://www.youtube.com/watch?v=YS2RmyES-GU
9,,Never Really Over,Katy Perry,1,37134466,,https://www.youtube.com/watch?v=aEb5gNsmGJ8
10,6,SOLTERA (feat. Chris Jeday & Gaby Music),Lunay,7,35973806,-22%,https://www.youtube.com/watch?v=YZxmoOvqWek
11,11,Te Robaré,Nicky Jam & Ozuna,9,34032970,-2.8%,https://www.youtube.com/watch?v=aA_kuFTV-P8
12,13,"Pa Mi (Remix) (feat. Sech, Rafa Pabön, Cazzu, Feid, Khea & Lenny Tavarez)",Dalex,15,30637987,-3.6%,https://www.youtube.com/watch?v=rm8krFiAJBw
13,12,Tal Vez,Paulo Londra,9,29792763,-14.6%,https://www.youtube.com/watch?v=NPpELzyP4rw
14,10,Vaaste,Dhvani Bhanushali & Nikhil D'Souza,9,29706091,-16.8%,https://www.youtube.com/watch?v=BBAyRBTfsOU
15,9,I Don't Care,Ed Sheeran & Justin Bieber,4,29650458,-24.3%,https://www.youtube.com/watch?v=y83x7MgzWOA
16,,Tujhe Kitna Chahne Lage,Mithoon & Arijit Singh,1,29208201,,https://www.youtube.com/watch?v=AgX2II9si7w
17,24,Boy With Luv (feat. Halsey),BTS,8,27283972,12.6%,https://www.youtube.com/watch?v=XsX3ATc3FbA
18,15,Lily (Rock Version),"Alan Walker, Emelie Hollow & K-391",13,27161598,3.3%,https://www.youtube.com/watch?v=kTJbE3sfvlI
19,30,11 PM,Maluma,3,26118352,26.2%,https://www.youtube.com/watch?v=IBaSizQyC5g
20,32,A Whole New World (End Title) (feat. Chandru),ZAYN & Zhavia,4,25934586,28.5%,https://www.youtube.com/watch?v=rg_zwK_sSEY
21,18,Aankh Marey,"Neha Kakkar, Mika Singh & Kumar Sanu",26,25097142,-2.7%,https://www.youtube.com/watch?v=_KhQT-LGb-4
22,62,No Me Conoce (Remix),"Jhay cortez, J Balvin & Bad Bunny",3,23692375,86.5%,https://www.youtube.com/watch?v=w2C6RhQBYlg
23,23,7 rings,Ariana Grande,20,22839116,-6.5%,https://www.youtube.com/watch?v=QYh6mYIJG2Y
24,17,HP,Maluma,14,22638704,-12.9%,https://www.youtube.com/watch?v=iMEhjsiHbwM
25,,Dices Que Te Vas,Karol G & Anuel AA,3,22376249,,https://www.youtube.com/watch?v=L9C62sh07KY
26,22,SHALLOW,Dawid Kwiatkowski & Maryla Rodowicz,36,22358123,-11.2%,https://www.youtube.com/watch?v=aZsYZpVCNjg
27,,Callaíta,Bad Bunny,1,21334224,,https://www.youtube.com/watch?v=acEOASYioGY
28,31,No Lo Trates,"Pitbull, Daddy Yankee & Natti Natasha",4,21289579,5.3%,https://www.youtube.com/watch?v=maShEST7IkI
29,21,On My Way,"Alan Walker, Sabrina Carpenter & Farruko",11,21242517,-15.9%,https://www.youtube.com/watch?v=dhYOPzcsbGM
30,26,Without Me,Halsey,32,21240252,-10.2%,https://www.youtube.com/watch?v=ZAfAud_M_mg
31,33,Taki Taki,DJ Snake,36,20133575,1.4%,https://www.youtube.com/watch?v=ixkoVwKQaJg
32,27,Sunflower,Post Malone & Swae Lee,33,19862501,-11.3%,https://www.youtube.com/watch?v=ApXoWvfEYVU
33,43,Si Se Da,Myke Towers & Farruko,14,19054120,10.7%,https://www.youtube.com/watch?v=LXjRV-oSD1U
34,39,Un Año,Sebastián Yatra & Reik,18,18145616,1%,https://www.youtube.com/watch?v=ghAvJMxE1qo
35,34,TODO MUNDO VAI SOFRER,Marília Mendonça,3,17309652,-12.7%,https://www.youtube.com/watch?v=ILADw1aretk
36,47,Talk,"Khalid, Megan Thee Stallion & Yo Gotti",9,17080436,16.9%,https://www.youtube.com/watch?v=hE2Ira-Cwxo
37,37,Aullando,Wisin & Yandel & Romeo Santos,15,16917906,-10.4%,https://www.youtube.com/watch?v=-n9krkSb-ug
38,42,Ocean,KAROL G,5,16822743,-3%,https://www.youtube.com/watch?v=gyY5Z0TUWRY
39,38,Happier (feat. Bastille),Marshmello,38,16114205,-10.7%,https://www.youtube.com/watch?v=m7Bc3pLyij0
40,41,Sweet but Psycho,Ava Max,27,15930912,-8.3%,https://www.youtube.com/watch?v=WXBHCQYxwr0
41,16,"Baila Baila Baila (Remix) (feat. Anuel AA, Daddy Yankee, J Balvin & Farruko)",Ozuna,11,15683817,-39.9%,https://www.youtube.com/watch?v=32F2d-wj4Xw
42,20,Dancing With A Stranger,Sam Smith & Normani,20,15331517,-40.2%,https://www.youtube.com/watch?v=av5JD1dfj_c
43,57,Zemër (feat. Soolking),Dhurata Dora,7,15209114,9.8%,https://www.youtube.com/watch?v=GCpvmHi1gxU
44,64,ME! (feat. Brendon Urie),Taylor Swift,6,15159251,19.5%,https://www.youtube.com/watch?v=FuXNumBwDOM
45,40,Secreto,Anuel AA & Karol G,21,14955465,-14.1%,https://www.youtube.com/watch?v=gFZfwWZV074
46,51,Verte Ir,"DJ Luian, Mambo Kingz, Anuel AA, Darell, Nicky Jam & Brytiago",10,14374108,-0.1%,https://www.youtube.com/watch?v=gN9e40PE8VI
47,,Dame Tu Cosita (feat. Cutty Ranks),"Pitbull, El Chombo & Karol G",23,14348396,,https://www.youtube.com/watch?v=FMN3AtsXqA0
48,,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,43,14238813,,https://www.youtube.com/watch?v=IHNzOHi8sJs
49,56,Coca Cola,"Tony Kakkar, Neha Kakkar & Young Desi",17,14036322,-0.1%,https://www.youtube.com/watch?v=_cPHiwPqbqo
50,44,FANCY,TWICE,6,14004510,-11.3%,https://www.youtube.com/watch?v=kOHB85vDuow
51,49,Rowdy Baby,Dhanush & Dhee,20,13617107,-6.4%,https://www.youtube.com/watch?v=x6Q7c9RyMzk
52,53,Please Me,Cardi B & Bruno Mars,16,13354186,-6.2%,https://www.youtube.com/watch?v=3y-O-4IL-PU
53,82,Dheeme Dheeme (feat. Neha Sharma),Tony Kakkar,3,13241988,24.9%,https://www.youtube.com/watch?v=9mWdw-09dso
54,,Photo,Singga,1,13077472,,https://www.youtube.com/watch?v=VyRiGoSgGCo
55,28,Solo Pienso en Ti (feat. De La Ghetto & Justin Quiles),Paulo Londra,4,12948713,-42%,https://www.youtube.com/watch?v=1GS7wxWPaxc
56,59,Hauli Hauli,"Neha Kakkar, Garry Sandhu & Mellow-D",6,12819307,-5.9%,https://www.youtube.com/watch?v=leyEatUq00E
57,78,Here With Me (feat. CHVRCHES),Marshmello,2,12789422,16%,https://www.youtube.com/watch?v=NRmSf9VqrUA
58,52,Rebota (Remix) (feat. Becky G & Sech),"Guaynaa, Nicky Jam & Farruko",12,12789048,-10.8%,https://www.youtube.com/watch?v=slaS1z9eHT4
59,61,"Cuaderno (feat. Nicky Jam, Sech, Justin Quiles, Feid, Lenny Tavarez & Rafa Pabön)",Dalex,4,12661431,-3.3%,https://www.youtube.com/watch?v=_WmvVJ43RoM
60,72,ชอบแบบนี้,Nhamtoei Sabangbin,2,12495523,10.3%,https://www.youtube.com/watch?v=n32PxBLrut4
61,,Medias Negras,Dueto los Armadillos,1,12251260,,https://www.youtube.com/watch?v=D6QO2ZUCCxA
62,,Press,Cardi B,1,12201839,,https://www.youtube.com/watch?v=cJc7xWJbwJw
