Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Con Calma,Daddy Yankee & Snow,8,83862197,9.9%,https://www.youtube.com/watch?v=DiItGE3eAyQ
2,2,Calma (Remix),"Pedro Capó, Alan Walker & Farruko",21,50972833,-2.7%,https://www.youtube.com/watch?v=YS2RmyES-GU
3,3,7 rings,Ariana Grande,9,46779963,7.1%,https://www.youtube.com/watch?v=QYh6mYIJG2Y
4,6,Aankh Marey,"Neha Kakkar, Mika Singh & Kumar Sanu",15,45310881,16.1%,https://www.youtube.com/watch?v=_KhQT-LGb-4
5,5,Girls Like You (feat. Cardi B),Maroon 5,42,39680557,-3.7%,https://www.youtube.com/watch?v=aJOTlE1K90k
6,4,Shallow,Lady Gaga & Bradley Cooper,25,39399101,-6.7%,https://www.youtube.com/watch?v=bo_efYhYU2A
7,10,Coca Cola,"Tony Kakkar, Neha Kakkar & Young Desi",6,38297459,10.8%,https://www.youtube.com/watch?v=_cPHiwPqbqo
8,42,I Can't Get Enough,"Benny Blanco, J Balvin, Selena Gomez & Tainy",3,37643663,130.3%,https://www.youtube.com/watch?v=Tztc73r8348
9,7,Secreto,Anuel AA & Karol G,10,37386908,-1.7%,https://www.youtube.com/watch?v=gFZfwWZV074
10,11,HP,Maluma,3,37226358,20.9%,https://www.youtube.com/watch?v=iMEhjsiHbwM
11,8,Taki Taki,DJ Snake,25,37089633,-1.5%,https://www.youtube.com/watch?v=ixkoVwKQaJg
12,21,"Pa Mi (Remix) (feat. Sech, Rafa Pabön, Cazzu, Feid, Khea & Lenny Tavarez)",Dalex & Rafa Pabön,4,33027091,43%,https://www.youtube.com/watch?v=rm8krFiAJBw
13,17,Happier (feat. Bastille),Marshmello,27,32644916,35.1%,https://www.youtube.com/watch?v=m7Bc3pLyij0
14,12,Sunflower,Post Malone & Swae Lee,22,31722849,4.7%,https://www.youtube.com/watch?v=ApXoWvfEYVU
15,,Hori Khele Raghuveera,"Alka Yagnik, Udit Narayan, Amitabh Bachchan & Sukhwinder Singh",2,29360783,,https://www.youtube.com/watch?v=87FYp3YLEBM
16,25,Say My Name,"David Guetta, Bebe Rexha & J Balvin",20,29127441,35.9%,https://www.youtube.com/watch?v=ft4jcPSLJfY
17,14,Sweet but Psycho,Ava Max,16,27276725,1.7%,https://www.youtube.com/watch?v=WXBHCQYxwr0
18,15,Photo,Karan Sehmbi,3,26850982,3.3%,https://www.youtube.com/watch?v=Px1h_6McybM
19,16,Without Me,Halsey,21,26763022,6.1%,https://www.youtube.com/watch?v=ZAfAud_M_mg
20,,Mungda,"Jyotica Tangri, Shaan & Subhro Ganguly",3,26395841,,https://www.youtube.com/watch?v=ylW9gdva7Oo
21,18,Aullando,Wisin & Yandel & Romeo Santos,4,24929720,3.7%,https://www.youtube.com/watch?v=-n9krkSb-ug
22,,Liberté (feat. Ouled EL Bahdja),Soolking,1,24903466,,https://www.youtube.com/watch?v=CTAH-AqYm48
23,19,Rowdy Baby,Dhanush & Dhee,9,23300345,-1.6%,https://www.youtube.com/watch?v=x6Q7c9RyMzk
24,,Sally Walker,Iggy Azalea,1,22459930,,https://www.youtube.com/watch?v=2Gy8eGr7AfM
