Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,Botella Tras Botella,Gera Mx & Christian Nodal,1,77632805,,https://www.youtube.com/watch?v=XegHMc35Bo8
2,1,Lut Gaye (feat. Emraan Hashmi),Jubin Nautiyal,10,53276723,-17.7%,https://www.youtube.com/watch?v=sCbbMZ-q4-I
3,23,Save Your Tears,The Weeknd,17,52322208,169.7%,https://www.youtube.com/watch?v=XXYlFuWEuKI
4,2,MONTERO (Call Me By Your Name),Lil Nas X,5,48801954,13%,https://www.youtube.com/watch?v=6swmTBVI83k
5,4,Baarish Ki Jaaye (feat. Nawazuddin Siddiqui & Sunanda Sharma),B Praak,5,46915985,25.1%,https://www.youtube.com/watch?v=TYaNfLLOLNY
6,8,52 Gajh Ka Daman,Renuka Panwar,24,38337107,28%,https://www.youtube.com/watch?v=CZt-rVn2BJs
7,,Wafa Na Raas Aayee,Jubin Nautiyal,1,37588751,,https://www.youtube.com/watch?v=Z7XiKx_rj2I
8,3,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,6,35654132,-6%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
9,5,Dynamite,BTS,36,35513384,-3.1%,https://www.youtube.com/watch?v=gdZLi9oWNZg
10,7,Fiel,"Los Legendarios, Wisin & Jhay Cortez",6,33093691,2.4%,https://www.youtube.com/watch?v=o1lKMrLat_I
11,6,Leave The Door Open,"Silk Sonic, Bruno Mars & Anderson .Paak",8,32885074,0.1%,https://www.youtube.com/watch?v=adLGHcj_fmA
12,16,"Volta Bebê, Volta Neném",Dj Guuga & DJ Ivis,3,32700631,33.7%,https://www.youtube.com/watch?v=x0EPgyNd9o0
13,42,Pareja Del Año,Sebastián Yatra & Myke Towers,2,29481447,98.7%,https://www.youtube.com/watch?v=SRm2Ch4oFWs
14,14,Levitating (feat. DaBaby),Dua Lipa,20,28284325,11.7%,https://www.youtube.com/watch?v=TUVcZfQe-Kw
15,12,EL MAKINON,KAROL G & Mariah Angeliq ,5,28107501,8.9%,https://www.youtube.com/watch?v=2jYEz66J_J4
16,15,Chatak Matak,Renuka Panwar,18,26796603,7.1%,https://www.youtube.com/watch?v=s9AICwTKgOg
17,9,Bandido,Myke Towers,19,26766428,-9.1%,https://www.youtube.com/watch?v=W6fme7tcweQ
18,,Seeti Maar,Kamaal Khan & Iulia Vântur,1,24172117,,https://www.youtube.com/watch?v=mvgRsyQYWMo
19,11,Heartbreak Anniversary,Giveon,11,24109846,-14.4%,https://www.youtube.com/watch?v=uWRlisQu4fo
20,28,AM,Nio Garcia,3,23957441,38.8%,https://www.youtube.com/watch?v=N06bpHYU1ow
21,13,Runaway,AURORA,4,23637205,-6.9%,https://www.youtube.com/watch?v=d_HlPboLRL8
22,18,How You Like That,BLACKPINK,44,23092273,1.3%,https://www.youtube.com/watch?v=ioNng23DkIM
23,17,Astronaut In The Ocean,Masked Wolf,13,22742278,-0.9%,https://www.youtube.com/watch?v=MEg-oqI9qmw
24,24,कुँवारे में गंगा नहईले बानी,Ankush Raja & Shilpi Raj,13,21657383,14.7%,https://www.youtube.com/watch?v=YyVI46K8q9E
25,10,Batom de Cereja,Israel & Rodolffo,7,21417839,-25.5%,https://www.youtube.com/watch?v=3vYeQLJ2as4
26,48,बंगलिनिया (Bangliniya),Khesari Lal Yadav & Antra Singh Priyanka,2,19988308,42.3%,https://www.youtube.com/watch?v=xD6N6f-Tm6o
27,21,La Curiosidad,"Jay Wheeler, DJ Nelson & Myke Towers",42,19149644,-3.3%,https://www.youtube.com/watch?v=Q_gIYp078so
28,35,चित बदली (Chit Badali),Shilpi Raj,2,18944551,18.7%,https://www.youtube.com/watch?v=jSZ5sFZlDAo
29,20,Arcade (feat. FLETCHER),Duncan Laurence,12,18211931,-9.7%,https://www.youtube.com/watch?v=51u5fnyrGj4
30,19,911,Sech,8,18030713,-12.5%,https://www.youtube.com/watch?v=URdNstAiuaE
31,22,LA NOCHE DE ANOCHE,Bad Bunny & Rosalía,22,17476155,-11.7%,https://www.youtube.com/watch?v=f5omY8jVrSM
32,26,Main Sharabi,Rajeev Raja & --,12,17281161,-2.1%,https://www.youtube.com/watch?v=tnrnRQb8v-M
33,38,Talking to the Moon,Bruno Mars,5,17044121,7.4%,https://www.youtube.com/watch?v=fXw0jcYbqdo
34,27,Brown Munde,"AP Dhillon, Gurinder Gill & Shinda Kahlon",12,16729155,-4.4%,https://www.youtube.com/watch?v=VNs_cCtdbPc
35,25,DÁKITI,Bad Bunny & Jhay Cortez,26,16255887,-8.6%,https://www.youtube.com/watch?v=TmKh7lAwnBI
36,55,Pani Di Gal,Maninder Buttar & Asees Kaur,4,15599980,21.2%,https://www.youtube.com/watch?v=v6eMKfr8qEY
37,34,Não Pode Se Apaixonar,MC Danny & Xand Avião,8,15410109,-4.7%,https://www.youtube.com/watch?v=5r4eq7CMX_w
38,31,Up,Cardi B,12,15210670,-8.9%,https://www.youtube.com/watch?v=rCiBgLOcuKU
39,29,Kiss Me More (feat. SZA),Doja Cat,3,15145651,-11.4%,https://www.youtube.com/watch?v=0EVVKs6DQLo
40,52,Feelings,Sumit Goswami,22,14957793,12%,https://www.youtube.com/watch?v=AZmAgoir1Tc
41,44,Disco Arranhado,Malu,6,14758135,0.3%,https://www.youtube.com/watch?v=aAuAhRaxtzs
42,50,Coco Cola,Ruchika Jangid,23,14708919,8.6%,https://www.youtube.com/watch?v=9UaG7UL5yS4
43,33,RAPSTAR,Polo G,3,14634605,-10.4%,https://www.youtube.com/watch?v=w2IhccXakkE
44,36,BICHOTA,KAROL G,27,14556483,-8.6%,https://www.youtube.com/watch?v=QaXhVryxVBk
45,37,LOCATION,"KAROL G, Anuel AA & J Balvin",11,14516731,-8.7%,https://www.youtube.com/watch?v=aw_cmzF_uZY
46,41,Saranga Dariya,Mangli,9,14452672,-5.4%,https://www.youtube.com/watch?v=h9Am4CYaLng
47,,Drunk-Dazed,ENHYPEN,1,14282407,,https://www.youtube.com/watch?v=Fc7-Oe0tj5k
48,47,Thoda Thoda Pyaar,Stebin Ben,4,14150273,-0.1%,https://www.youtube.com/watch?v=USccSZnS8MQ
49,30,Tapão Na Raba,Raí Saia Rodada,11,14018323,-16.9%,https://www.youtube.com/watch?v=FnjexNf7Pdo
50,32,telepatía,Kali Uchis,10,13910831,-15%,https://www.youtube.com/watch?v=bn_p95HbHoQ
51,39,Preta do Cabelo Cacheado,Mc Roginho & Th CDM,6,13667667,-13.5%,https://www.youtube.com/watch?v=tWm60E6Amv4
52,57,deja vu,Olivia Rodrigo,4,12941401,2.5%,https://www.youtube.com/watch?v=cii6ruuycQA
53,54,Wish,Diler Kharkiya,20,12692475,-3.7%,https://www.youtube.com/watch?v=0JJIl44hBBQ
54,43,On The Ground,ROSÉ,7,12659371,-14.4%,https://www.youtube.com/watch?v=CKZvWhCqx1s
55,65,Loot Liya,Khasa Aala Chahar,5,12625236,8.4%,https://www.youtube.com/watch?v=AMQIiEea12A
56,51,Vida Louca,"Mc Poze do Rodo, Neo Beats & Mainstreet",3,12573323,-6.2%,https://www.youtube.com/watch?v=xAM51Ovpr9M
57,49,"Bzrp Music Sessions, Vol.38",Bizarrap & L-Gante,7,12568925,-10.3%,https://www.youtube.com/watch?v=z7rI82hyels
58,,Ram Pam Pam,Natti Natasha & Becky G,1,12347726,,https://www.youtube.com/watch?v=_wE3hDN06Qg
59,56,Liberdade (Quando o Grave Bate Forte),"Alok, MC Don Juan & DJ GBR",3,12171596,-4.2%,https://www.youtube.com/watch?v=_C3V1Q0KAss
60,62,Talja (feat. Deepak Dhillon),Jassa Dhillon,2,12073258,-2%,https://www.youtube.com/watch?v=wyQg8bBIwLE
61,53,Streets,Doja Cat,15,12037496,-9.3%,https://www.youtube.com/watch?v=jJdlgKzVsnI
62,46,Nadiyon Paar (Let the Music Play Again),"Sachin–Jigar, Rashmeet Kaur, Shamur & IP Singh",9,11947743,-15.9%,https://www.youtube.com/watch?v=bi5PhlIQpwU
63,59,drivers license,Olivia Rodrigo,16,11666002,-6.5%,https://www.youtube.com/watch?v=ZmDBbnmKpqQ
64,40,Libaas,Kaka,19,11489774,-24.9%,https://www.youtube.com/watch?v=V5En3Ks3OjE
65,,Is Qadar, Tulsi Kumar & Darshan Raval,2,11155412,,https://www.youtube.com/watch?v=TBlixHMv_GQ
66,,Lavandiya London Se Layenge,Ritesh Pandey,5,11108146,,https://www.youtube.com/watch?v=GiVxUKbIy0w
67,64,Además de Mí (Remix),"Rusherking, KHEA, Duki, Maria Becerra, Lit Killah & Tiago PZK",8,11033631,-6%,https://www.youtube.com/watch?v=dQlihE2-HLM
68,,EL PONY,Daddy Yankee,1,10729890,,https://www.youtube.com/watch?v=fi1gT23EtOo
69,58,Facas (Ao Vivo),Diego & Victor Hugo & Bruno & Marrone,13,10702503,-14.9%,https://www.youtube.com/watch?v=VntVkQRaAS8
70,68,Vaathi Coming,Anirudh Ravichander & Gana Balachander,14,10565764,-3.9%,https://www.youtube.com/watch?v=fRD_3vJagxk
71,63,La llevo al cielo,Chencho Corleone,5,10551349,-10.8%,https://www.youtube.com/watch?v=MpJMRjNXwpA
72,80,Rasputin (Live),Boney M,3,10545951,5.6%,https://www.youtube.com/watch?v=16y1AkoZkmQ
73,,On Me,Lil Baby,2,10359337,,https://www.youtube.com/watch?v=ieTnO1Dvt-I
74,70,Binibini,Zack Tabudlo,2,10295965,-5.9%,https://www.youtube.com/watch?v=DhzDmhytrTI
75,,Tu Bhi Sataya Jayega,Vishal Mishra,1,10238460,,https://www.youtube.com/watch?v=eY3m3ji1q84
76,91,El Tóxico,Grupo Firme & Carin Leon,2,10083371,9.4%,https://www.youtube.com/watch?v=7MacBC8cLjg
77,61,Gone,--,7,10022800,-19.3%,https://www.youtube.com/watch?v=K9_VFxzCuQ0
78,60,Esquema Preferido (Ao Vivo),Os Barões Da Pisadinha,13,10009315,-19.7%,https://www.youtube.com/watch?v=TCLGN6m6AMI
79,66,Saiyaan Ji (feat. Neha Kakkar),Honey Singh,14,10001421,-14%,https://www.youtube.com/watch?v=VEkj2sanAeU
80,74,Love Is Gone (Acoustic) (feat. Dylan Matthew),SLANDER,11,9997932,-6.3%,https://www.youtube.com/watch?v=hCrtcVDgCGw
81,90,Gangsta's Paradise,Coolio & L.V.,2,9792709,4.3%,https://www.youtube.com/watch?v=fPO76Jlnz6c
82,71,Baila Conmigo (feat. Rauw Alejandro),Selena Gomez,13,9788491,-9.9%,https://www.youtube.com/watch?v=h5WN3pkxPF0
83,67,Ella No Es Tuya (Remix),"Rochy RD, Myke Towers & Nicki Nicole",11,9743339,-14.9%,https://www.youtube.com/watch?v=37tmRDUK0FM
84,,Kura Kura,TWICE,1,9642133,,https://www.youtube.com/watch?v=BSS8Y-0hOlY
85,92,Wellerman (Sea Shanty),Nathan Evans,5,9461926,3.6%,https://www.youtube.com/watch?v=RSx1xWn0RJ0
86,77,Vou Falar Que Não Quero,DJ Lucas Beat & Vitor Fernandes,3,9457153,-8.1%,https://www.youtube.com/watch?v=4PTpJrXFeng
87,,Mencari Cinta,NOAH & Bunga Citra Lestari,1,9321518,,https://www.youtube.com/watch?v=gvU_8LNK00E
88,85,Calling My Phone,Lil Tjay & 6LACK,10,9303563,-3.5%,https://www.youtube.com/watch?v=zzd4ydafGR0
89,84,Pretty Savage,BLACKPINK,20,9302918,-4.1%,https://www.youtube.com/watch?v=F8c8f2nK82w
90,75,Chitti,--,7,9234739,-12%,https://www.youtube.com/watch?v=ruWIZcL5T6I
91,,"Body (Remix) (feat. ArrDee, E1 (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)",Tion Wayne & Russ Millions,1,9162055,,https://www.youtube.com/watch?v=BS3HgiHPYcs
92,89,O Carpinteiro (Conto de Fadas),Nattan & Elias Monkbel,2,9117119,-3.5%,https://www.youtube.com/watch?v=Y_QSapSLRjk
93,86,Coração Gelado 2,"DJ Boy, MC V7, MC Letto, MC Leozinho ZS, Mc IG, MC Joãozinho VT, Mc Davi & Mc Kako",2,9094580,-5.1%,https://www.youtube.com/watch?v=TIfjs9qWlBM
94,,Sona Kitna Sona Hai,Udit Narayan & Sushma Shrestha,1,9009061,,https://www.youtube.com/watch?v=PlN6oP-Nlno
95,,Aquí Abajo,Christian Nodal,10,9001791,,https://www.youtube.com/watch?v=WjGIlNwMsSI
96,,चुम्मा लेबौ ओठवा पे (Chumma Lebau Othava Pe),Gunjan Singh & Shilpi Raj,1,9000697,,https://www.youtube.com/watch?v=3NjXpRJNFew
97,78,Tera Suit,Tony Kakkar,8,8949272,-11.7%,https://www.youtube.com/watch?v=JyKRjaLv7oo
98,73,Film out,BTS,5,8934518,-16.6%,https://www.youtube.com/watch?v=zFT3f9biz68
99,,Volta Comigo BB,Zé Vaqueiro,1,8852226,,https://www.youtube.com/watch?v=4PssBppUr6w
100,,"Bzrp Music Sessions, Vol. 39",Bizarrap & Snow Tha Product,1,8800898,,https://www.youtube.com/watch?v=t490zXLrQDE
