Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,Butter,BTS,1,309667860,,https://www.youtube.com/watch?v=WMweEpGlu_U
2,2,Lut Gaye (feat. Emraan Hashmi),Jubin Nautiyal,14,56448763,-1.4%,https://www.youtube.com/watch?v=sCbbMZ-q4-I
3,1,Build a Bitch,Bella Poarch,2,48158095,-39.1%,https://www.youtube.com/watch?v=FLGCGc7sAUw
4,27,Ram Pam Pam,Natti Natasha & Becky G,5,45751717,102.1%,https://www.youtube.com/watch?v=_wE3hDN06Qg
5,10,नदी बिचे नईया डोले,Shilpi Raj,3,45409270,48.2%,https://www.youtube.com/watch?v=BRQ-n5OYUuM
6,5,MONTERO (Call Me By Your Name),Lil Nas X,9,40585906,18.3%,https://www.youtube.com/watch?v=6swmTBVI83k
7,14,Dynamite,BTS,40,39492867,35%,https://www.youtube.com/watch?v=gdZLi9oWNZg
8,4,Pareja Del Año,Sebastián Yatra & Myke Towers,6,37372008,-6.8%,https://www.youtube.com/watch?v=SRm2Ch4oFWs
9,9,Next Level,aespa,2,36576280,16.7%,https://www.youtube.com/watch?v=4TWR90KJl84
10,3,good 4 u,Olivia Rodrigo,2,34346999,-29%,https://www.youtube.com/watch?v=gNi_6U5Pm_o
11,6,Botella Tras Botella,Gera Mx & Christian Nodal,5,33919395,1%,https://www.youtube.com/watch?v=XegHMc35Bo8
12,7,52 Gajh Ka Daman,Renuka Panwar,28,33305698,0.8%,https://www.youtube.com/watch?v=CZt-rVn2BJs
13,16,Save Your Tears,The Weeknd,21,32046601,11.8%,https://www.youtube.com/watch?v=XXYlFuWEuKI
14,8,Levitating (feat. DaBaby),Dua Lipa,24,31801260,-3.4%,https://www.youtube.com/watch?v=TUVcZfQe-Kw
15,17,Chatak Matak,Renuka Panwar,22,30885486,8.1%,https://www.youtube.com/watch?v=s9AICwTKgOg
16,13,EL MAKINON,KAROL G & Mariah Angeliq ,9,29917471,1.3%,https://www.youtube.com/watch?v=2jYEz66J_J4
17,15,"Volta Bebê, Volta Neném",Dj Guuga & DJ Ivis,7,29452625,1.4%,https://www.youtube.com/watch?v=x0EPgyNd9o0
18,19,Bipolar,"MC Don Juan, Mc Davi & Mc Pedrinho",4,28519437,3.7%,https://www.youtube.com/watch?v=12-3ZAsO_xA
19,21,Baarish Ki Jaaye (feat. Nawazuddin Siddiqui & Sunanda Sharma),B Praak,9,27756476,2.8%,https://www.youtube.com/watch?v=TYaNfLLOLNY
20,12,Fiel,"Los Legendarios, Wisin & Jhay Cortez",10,27165493,-9.9%,https://www.youtube.com/watch?v=o1lKMrLat_I
21,20,Leave The Door Open,"Silk Sonic, Bruno Mars & Anderson .Paak",12,26619374,-2.4%,https://www.youtube.com/watch?v=adLGHcj_fmA
22,26,How You Like That,BLACKPINK,48,26557148,14.4%,https://www.youtube.com/watch?v=ioNng23DkIM
23,22,ทน,Sprite & GUYGEEGEE,4,26455637,1.3%,https://www.youtube.com/watch?v=wNO6kMJB63I
24,23,Wafa Na Raas Aayee,Jubin Nautiyal,5,26390588,3.6%,https://www.youtube.com/watch?v=Z7XiKx_rj2I
25,18,AM,Nio Garcia,7,26030226,-6.6%,https://www.youtube.com/watch?v=N06bpHYU1ow
26,25,Astronaut In The Ocean,Masked Wolf,17,25832562,8.4%,https://www.youtube.com/watch?v=MEg-oqI9qmw
27,,Todo de Ti,Rauw Alejandro,1,25384730,,https://www.youtube.com/watch?v=CFPLIaMpGrY
28,11,In the morning,ITZY,4,25107767,-16.9%,https://www.youtube.com/watch?v=_ysomCGaZLw
29,24,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,10,23421914,-4.8%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
30,28,Kiss Me More (feat. SZA),Doja Cat,7,23160934,3.3%,https://www.youtube.com/watch?v=0EVVKs6DQLo
31,34,2/Catorce,Rauw Alejandro & Mr. NaisGai,3,22808774,23.9%,https://www.youtube.com/watch?v=3mPXwuPc650
32,43,Lavandiya London Se Layenge,Ritesh Pandey,9,22316292,30.2%,https://www.youtube.com/watch?v=GiVxUKbIy0w
33,,Razzi Bolja,Harjeet Deewana,1,20898997,,https://www.youtube.com/watch?v=VT87DFblAxY
34,31,कुँवारे में गंगा नहईले बानी,Ankush Raja & Shilpi Raj,17,20703843,-0.4%,https://www.youtube.com/watch?v=YyVI46K8q9E
