Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,STAY,The Kid Laroi & Justin Bieber,7,58253720,10.6%,https://www.youtube.com/watch?v=kTJczUoc26U
2,8,Raataan Lambiyan,"Tanishk Bagchi, Jubin Nautiyal & Asees Kaur",4,56213022,95.8%,https://www.youtube.com/watch?v=gvyUuxdRdR4
3,3,Pepas,Farruko,6,49810983,1.4%,https://www.youtube.com/watch?v=y8trd3gjJt0
4,4,Pudina Ae Haseena,Pawan Singh & Anupama Yadav,12,40525607,-11.2%,https://www.youtube.com/watch?v=iY3vrGP6XIE
5,27,මැණිකේ මගේ හිතේ,Yohani & Satheeshan,3,37373337,84.7%,https://www.youtube.com/watch?v=PgCliOxl41o
6,5,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,5,31812028,-8.6%,https://www.youtube.com/watch?v=UTHLKHL_whs
7,6,Beggin',Måneskin,11,31757435,-7.1%,https://www.youtube.com/watch?v=ZWKpPDI1M-o
8,7,Paani Paani (feat. Jacqueline Fernandez),Badshah & Aastha Gill,11,31324076,2.5%,https://www.youtube.com/watch?v=nFjVlf2r9_Q
9,9,Permission to Dance,BTS,7,27591938,-2.3%,https://www.youtube.com/watch?v=CuklIb9d3fI
10,1,Bachpan Ka Pyaar,"Badshah, Aastha Gill, Sahdev Dirdo & Rico",3,25770004,-62.9%,https://www.youtube.com/watch?v=k7QniTYNsmQ
11,12,Butter,BTS,14,25742519,-5.6%,https://www.youtube.com/watch?v=WMweEpGlu_U
12,10,Baarish Ban Jaana,Payal Dev & Stebin Ben,12,25354650,-9.9%,https://www.youtube.com/watch?v=KVh4KtUSW3A
13,23,Woman,Doja Cat,4,24508822,19.5%,https://www.youtube.com/watch?v=yxW5yuzVi8w
14,15,Need To Know,Doja Cat,7,24380208,-3.6%,https://www.youtube.com/watch?v=dI3xkL7qUAc
15,52,Ranjha,B Praak & Jasleen Royal,3,23426834,71.8%,https://www.youtube.com/watch?v=tC1L9qjOzXs
16,33,sakhiyaan 2.0,Maninder Buttar & Zara Khan,2,22645011,18.7%,https://www.youtube.com/watch?v=PO6nynliE0Q
17,,소리꾼 (Thunderous),Stray Kids,1,22529922,,https://www.youtube.com/watch?v=EaswWiwMVs8
18,17,Todo de Ti,Rauw Alejandro,14,21048042,-9.6%,https://www.youtube.com/watch?v=CFPLIaMpGrY
19,67,Bullettu Bandi,Mohana,3,20704789,78.3%,https://www.youtube.com/watch?v=xQauklmE3Y8
20,19,Yonaguni,Bad Bunny,12,20635471,-7.8%,https://www.youtube.com/watch?v=doLMt10ytHY
21,41,Param Sundari,A. R. Rahman & Shreya Ghoshal,5,20549722,25.7%,https://www.youtube.com/watch?v=w4ClQO0FFQg
22,11,รักควรมีสองคน,พร จันทพร & เนย ภัสวรรณ,2,20307798,-26.4%,https://www.youtube.com/watch?v=g9bo2nkzZm0
23,20,Bilmem Mi?,Sefo,3,20083868,-4.1%,https://www.youtube.com/watch?v=eFutYdmi2gc
24,18,Bad Habits,Ed Sheeran,9,19929929,-12.4%,https://www.youtube.com/watch?v=orJSJGHjBLI
25,21,Save Your Tears,The Weeknd,34,19336770,-7.2%,https://www.youtube.com/watch?v=XXYlFuWEuKI
26,25,Entre Nosotros (Remix),"Tiago PZK, Lit Killah, Maria Becerra & Nicki Nicole",7,19204404,-6.1%,https://www.youtube.com/watch?v=sidPTvbTv9o
27,26,Qué Más Pues?,J Balvin & Maria Becerra,13,19039001,-6.6%,https://www.youtube.com/watch?v=zisuhZqTeH4
28,31,MONTERO (Call Me By Your Name),Lil Nas X,22,18968869,-2.4%,https://www.youtube.com/watch?v=6swmTBVI83k
29,14,Poblado (Remix),"Crissin, -- & Natan & Shander",16,18883369,-29.5%,https://www.youtube.com/watch?v=s8hA0QRIwfo
30,36,Lut Gaye (feat. Emraan Hashmi),Jubin Nautiyal,27,18880997,4.5%,https://www.youtube.com/watch?v=sCbbMZ-q4-I
31,43,Filhaal2 Mohabbat,"B Praak, Akshay Kumar, Nupur Sanon & Ammy Virk",8,18400943,16.8%,https://www.youtube.com/watch?v=DUwlGduupRI
32,35,52 Gajh Ka Daman,Renuka Panwar,41,18382968,1.1%,https://www.youtube.com/watch?v=CZt-rVn2BJs
33,28,Mann Bharryaa 2.0,B Praak,2,18027521,-9.7%,https://www.youtube.com/watch?v=1poXN3jF3Bw
34,,Khushi Jab Bhi Teri,Jubin Nautiyal & Rochak Kohli,1,18024023,,https://www.youtube.com/watch?v=c7mWC6CN7kY
35,22,Ram Pam Pam,Natti Natasha & Becky G,18,17913631,-13.8%,https://www.youtube.com/watch?v=_wE3hDN06Qg
36,34,नदी बिचे नईया डोले,Shilpi Raj,16,17558542,-5%,https://www.youtube.com/watch?v=BRQ-n5OYUuM
37,42,Here's Your Perfect,Jamie Miller,5,17454605,9.3%,https://www.youtube.com/watch?v=cRi-x2r88no
38,29,Se For Amor (Ao Vivo),João Gomes & Vitor Fernandes,7,16476601,-17.4%,https://www.youtube.com/watch?v=-6J3HfX4sbg
