Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Havana (feat. Young Thug),Camila Cabello,15,114341338,-7.8%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
2,2,Perfect,Ed Sheeran,19,104723102,-0.6%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
3,3,Despacito,Luis Fonsi & Daddy Yankee,52,87133471,-13.2%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
4,4,Shape of You,Ed Sheeran,53,80451698,-5.1%,https://www.youtube.com/watch?v=JGwWNGJdvx8
5,5,Corazón (feat. Nego do Borel),Maluma,10,74998779,-2.2%,https://www.youtube.com/watch?v=GmHrjFIWl6U
6,6,Échame la Culpa (Luis Fonsi & Demi Lovato),Luis Fonsi & Demi Lovato,8,72667349,-1.6%,https://www.youtube.com/watch?v=TyHvyGVs42U
7,,Criminal,Natti Natasha & Ozuna,1,49725124,,https://www.youtube.com/watch?v=VqEbCxg2bNI
8,8,Gucci Gang,Lil Pump,14,49722601,-2.5%,https://www.youtube.com/watch?v=4LfJnj66HVQ
9,87,FINESSE (REMIX) (Feat. Cardi B),Bruno Mars,2,48946323,295.4%,https://www.youtube.com/watch?v=LsoLEjrDogU
10,,Mi Gente (J Balvin & Willy William) (feat. Beyoncé),J Balvin & Willy William,1,43392757,,https://www.youtube.com/watch?v=APHgDFRpCi0
11,16,Bella y Sensual,"Romeo Santos, Nicky Jam & Daddy Yankee",7,43302941,12.1%,https://www.youtube.com/watch?v=RSRzIrOqaN4
12,10,New Rules,Dua Lipa,26,40596391,-9.8%,https://www.youtube.com/watch?v=k2qgadSvNyU
13,11,Faded,Alan Walker,83,40473844,-8.8%,https://www.youtube.com/watch?v=60ItHLz5WEA
14,,Bum Bum Tam Tam,MC Fioti,1,38780669,,https://www.youtube.com/watch?v=_P7S2lKif-A
15,15,Dusk Till Dawn (feat. Sia),ZAYN,18,38265813,-3.6%,https://www.youtube.com/watch?v=tt2k8PGm-TI
16,14,"VAI MALANDRA (ANITTA, MC ZAAC, MAEJOR (FEAT. TROPKILLAZ & DJ YURI MARTINS)","Anitta, MC Zaac & Maejor",3,35123753,-12.9%,https://www.youtube.com/watch?v=kDhptBT_-VI
17,12,Mayores (feat. Bad Bunny),Becky G,26,33099975,-23.5%,https://www.youtube.com/watch?v=GMFewiplIbw
