Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Despacito,Luis Fonsi & Daddy Yankee,26,168738438,11.2%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
2,2,Shape of You,Ed Sheeran,27,117801703,-0.5%,https://www.youtube.com/watch?v=JGwWNGJdvx8
3,3,Felices Los 4,Maluma,12,68978155,6.4%,https://www.youtube.com/watch?v=t_jHrUE5IOk
4,6,Despacito,Luis Fonsi & Daddy Yankee,13,49560499,8.9%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
5,4,Mi Gente (J Balvin & Willy Williams),J Balvin,2,47504950,-8.9%,https://www.youtube.com/watch?v=wnJ6LuUFpMo
6,5,"I'm The One (feat. Justin Bieber, Quavo, Chance The Rapper & Lil Wayne)",DJ Khaled,11,46164584,-6.1%,https://www.youtube.com/watch?v=weeI1G46q0o
7,10,Chantaje (feat. Maluma),Shakira,37,44083511,1.8%,https://www.youtube.com/watch?v=6Mgqbai3fKo
8,8,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,35,43950416,-1.6%,https://www.youtube.com/watch?v=papuvlVeZg8
9,7,Wild Thoughts (feat. Bryson Tiller & Rihanna),DJ Khaled,4,43702385,-2.4%,https://www.youtube.com/watch?v=fyaI4-5849w
10,12,"Ahora Dice (feat. J. Balvin, Ozuna & Arcángel)",Chris Jeday,16,42060436,0.4%,https://www.youtube.com/watch?v=c73Cu3TQnlg
11,14,Escápate Conmigo (feat. Ozuna),Wisin,15,40178928,10.2%,https://www.youtube.com/watch?v=3X9wEwulYhk
12,11,That's What I Like,Bruno Mars,18,38985268,-7.8%,https://www.youtube.com/watch?v=PMivT7MJ41M
13,23,See You Again (feat. Charlie Puth),Wiz Khalifa,73,36764190,37.5%,https://www.youtube.com/watch?v=RgKAFK5djSk
14,30,Me Rehúso,Danny Ocean,2,36106426,56%,https://www.youtube.com/watch?v=aDCcLQto5BM
15,13,As If It's Your Last,BLACKPINK,3,34782845,-11.6%,https://www.youtube.com/watch?v=Amq-qlqbjYA
16,16,SUBEME LA RADIO (feat. Descemer Bueno & Zion y Lennox),Enrique Iglesias,20,33749178,9.1%,https://www.youtube.com/watch?v=9sg-A-eS6Ig
17,17,Attention,Charlie Puth,12,32514190,6.9%,https://www.youtube.com/watch?v=nfs8NYg7yQM
