Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,52 Gajh Ka Daman,Renuka Panwar,11,72151524,-2.9%,https://www.youtube.com/watch?v=CZt-rVn2BJs
2,3,BICHOTA,KAROL G,14,48614161,-3.6%,https://www.youtube.com/watch?v=QaXhVryxVBk
3,2,drivers license,Olivia Rodrigo,3,48033421,-18.9%,https://www.youtube.com/watch?v=ZmDBbnmKpqQ
4,5,Bandido,Myke Towers,6,46420254,10.5%,https://www.youtube.com/watch?v=W6fme7tcweQ
5,11,Libaas,Kaka,6,39248824,33.2%,https://www.youtube.com/watch?v=V5En3Ks3OjE
6,6,Dynamite,BTS,23,39225147,1%,https://www.youtube.com/watch?v=gdZLi9oWNZg
7,4,Wish,Diler Kharkiya,7,38985960,-9.3%,https://www.youtube.com/watch?v=0JJIl44hBBQ
8,9,Titliaan,Afsana Khan,11,37057861,-0.5%,https://www.youtube.com/watch?v=YPohR_9v6HA
9,27,Ropa Cara,Camilo,2,35652697,81.1%,https://www.youtube.com/watch?v=YrtMpe0WOpc
10,8,DÁKITI,Bad Bunny & Jhay Cortez,13,35549080,-5.7%,https://www.youtube.com/watch?v=TmKh7lAwnBI
11,,Lo Vas A Olvidar,Billie Eilish & Rosalía,1,31977542,,https://www.youtube.com/watch?v=8TsWkuWWXgc
12,12,How You Like That,BLACKPINK,31,28135527,-0.9%,https://www.youtube.com/watch?v=ioNng23DkIM
13,15,GIRL LIKE ME,Black Eyed Peas & Shakira,8,25038527,3.4%,https://www.youtube.com/watch?v=vMLk_T0PPbk
14,32,Bewafa Tera Masoom Chehra (feat. Jubin Nautiyal),Rochak Kohli,11,24453235,38%,https://www.youtube.com/watch?v=sMoM0fYO-Qg
15,14,Reloj,Rauw Alejandro & Anuel AA,14,24220948,-5.9%,https://www.youtube.com/watch?v=-3HjrdC0dAk
16,,Saiyaan Ji (feat. Neha Kakkar),Honey Singh,1,23864600,,https://www.youtube.com/watch?v=VEkj2sanAeU
17,13,Save Your Tears,The Weeknd,4,23168167,-10.4%,https://www.youtube.com/watch?v=XXYlFuWEuKI
18,10,34+35,Ariana Grande,12,22179364,-31.7%,https://www.youtube.com/watch?v=B6_iQvaIjXw
19,17,Hawái,Maluma,26,21653114,-6.1%,https://www.youtube.com/watch?v=pK060iUFWXg
20,16,BEBÉ,Camilo & El Alfa,9,21377108,-8%,https://www.youtube.com/watch?v=WwvTquVQKfA
21,23,Kamar Teri Left Right Hale,Sandeep Surila,9,20910411,-1.1%,https://www.youtube.com/watch?v=5JoJ12LQABA
22,18,Coco Cola,Ruchika Jangid,10,20711458,-7.8%,https://www.youtube.com/watch?v=9UaG7UL5yS4
23,24,Snowman,Sia,7,19952530,-5.6%,https://www.youtube.com/watch?v=gset79KMmt0
24,22,Vida de Rico,Camilo,19,18698401,-11.7%,https://www.youtube.com/watch?v=qKp1f7Vn9dM
25,31,LA NOCHE DE ANOCHE,Bad Bunny & Rosalía,9,18484019,0.2%,https://www.youtube.com/watch?v=f5omY8jVrSM
26,30,Whoopty,CJ,10,18385032,-2.5%,https://www.youtube.com/watch?v=2xWkATdMQms
27,19,Raja Tani Jai Na Bahariya,Rakesh Mishra,11,18242101,-17.9%,https://www.youtube.com/watch?v=1R8PvN-Uw90
28,20,Chatak Matak,Renuka Panwar,5,17769891,-18.7%,https://www.youtube.com/watch?v=s9AICwTKgOg
