Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,In My Feelings,Drake,3,89766092,0.7%,https://www.youtube.com/watch?v=DRS_PpOrUZ4
2,2,Dilbar,"Neha Kakkar, Dhvani Bhanushali & Ikka Singh",5,71807453,1.8%,https://www.youtube.com/watch?v=JFcgOboQZ08
3,9,Girls Like You (feat. Cardi B),Maroon 5,9,60272205,30.8%,https://www.youtube.com/watch?v=aJOTlE1K90k
4,10,FEFE,"6ix9ine, Nicki Minaj & Murda Beatz",2,58022833,29.2%,https://www.youtube.com/watch?v=V_MXGdSBbAI
5,8,I Like It,"Cardi B, Bad Bunny & J Balvin",16,51747911,11.7%,https://www.youtube.com/watch?v=xTlNMmZKwpA
6,7,Sin Pijama,Becky G & Natti Natasha,7,44908731,-4.2%,https://www.youtube.com/watch?v=zEf423kYfqk
7,4,Te Boté (Remix),"Casper Magico, Nio Garcia, Darell, Nicky Jam, Bad Bunny & Ozuna",17,44550509,-8%,https://www.youtube.com/watch?v=9jI-z9QN6g8
8,6,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,6,43276669,-8.2%,https://www.youtube.com/watch?v=IHNzOHi8sJs
9,,"No Brainer (feat. Justin Bieber, Chance The Rapper & Quavo)",DJ Khaled,1,41690082,,https://www.youtube.com/watch?v=kxloC1MKTpg
10,5,Mi Cama,Karol G,12,38236268,-20.8%,https://www.youtube.com/watch?v=8-mloCL49vs
11,14,Perfect,Ed Sheeran,47,36556670,0.4%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
12,15,No Me Acuerdo,Thalía & Natti Natasha,9,36400950,7.2%,https://www.youtube.com/watch?v=iQEVguV71sI
13,12,No Es Justo,J Balvin & Zion & Lennox,11,36122115,-14%,https://www.youtube.com/watch?v=2zn4dAuZ2RU
14,3,X,Nicky Jam & J Balvin,22,35295150,-31.8%,https://www.youtube.com/watch?v=_I_D_8Z4sJE
15,17,Vaina Loca,Ozuna & Manuel Turizo,5,34686090,18.7%,https://www.youtube.com/watch?v=bx-fuY7LpSU
16,72,Clandestino,Shakira & Maluma,5,33292074,150.8%,https://www.youtube.com/watch?v=1DhA69K3fZ4
17,13,Introduccion B (El Cosita Mix),El Chombo,17,32790554,-10.3%,https://www.youtube.com/watch?v=LE6-4nAWEY0
18,11,Dura,Daddy Yankee,28,32692307,-23.7%,https://www.youtube.com/watch?v=sGIm0-dQd8M
19,19,FRIENDS,Marshmello & Anne-Marie,23,26734045,-2.9%,https://www.youtube.com/watch?v=jzD_yyEcp0M
20,24,Solo (feat. Demi Lovato),Clean Bandit,9,26270055,4.4%,https://www.youtube.com/watch?v=8JnfIa84TnU
21,18,Laung Laachi,Mannat Noor,17,25767109,-9.1%,https://www.youtube.com/watch?v=YpkJO_GrCo0
22,20,Taste (feat. Offset),Tyga,8,24888861,-6.3%,https://www.youtube.com/watch?v=LjxulQ1bEWg
23,22,BAAM,MOMOLAND,4,24308098,-6.5%,https://www.youtube.com/watch?v=txWmd7QKFe8
24,,Jaha Tum Rahoge,Altamash Faridi,1,24253289,,https://www.youtube.com/watch?v=Mi3GdCyzHCY
25,28,Bella,Wolfine,28,23958550,-0.1%,https://www.youtube.com/watch?v=jjuSfhYiup8
26,23,God is a woman,Ariana Grande,3,23766113,-7.5%,https://www.youtube.com/watch?v=kHLHSlExFis
27,26,Tera Ghata (feat. Karishma Sharma),Gajendra Verma,3,23717613,-4.9%,https://www.youtube.com/watch?v=0KNk-Joi-NM
28,32,Lucid Dreams,Juice WRLD,11,23385441,7.6%,https://www.youtube.com/watch?v=mzB1VGEGcSU
29,27,Havana (feat. Young Thug),Camila Cabello,46,22767724,-5.6%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
30,25,SAD!,XXXTENTACION,18,22479822,-10.4%,https://www.youtube.com/watch?v=pgN-vvVVxMA
31,35,Estamos Bien,Bad Bunny,5,21939418,3.2%,https://www.youtube.com/watch?v=bcHTl9h7TWI
32,40,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,40,21520439,8.3%,https://www.youtube.com/watch?v=y7d9VLRO3vc
33,56,Ishare Tere,Guru Randhawa & Dhvani Bhanushali,2,21230294,31.6%,https://www.youtube.com/watch?v=8nGFWWJLHio
34,30,I'm a Mess,Bebe Rexha,6,20826424,-7.1%,https://www.youtube.com/watch?v=LdH7aFjDzjI
35,31,no tears left to cry,Ariana Grande,15,20479192,-6.5%,https://www.youtube.com/watch?v=ffxKSjUwKdU
36,36,Me Niego (feat. Ozuna & Wisin),Reik,24,18800433,-10.2%,https://www.youtube.com/watch?v=JyqD_zfXfi8
37,33,Bom Diggy (Jasmin Walia & Zack Knight),Jasmin Walia & Zack Knight,25,18481921,-14.6%,https://www.youtube.com/watch?v=yIIGQB6EMAM
38,38,Lagi Syantik,Siti Badriah,12,18329059,-10.6%,https://www.youtube.com/watch?v=Tet6_BlStEM
39,46,High Rated Gabru,Guru Randhawa,26,18191243,-2%,https://www.youtube.com/watch?v=hjWf8A0YNSE
40,16,Centavito,Romeo Santos,2,18160926,-43%,https://www.youtube.com/watch?v=RjMWh1vve6E
41,37,PRADA,Jass Manak,3,18053867,-12.3%,https://www.youtube.com/watch?v=PjTU0DmBWiU
42,41,One Kiss,Calvin Harris & Dua Lipa,17,18037227,-7.6%,https://www.youtube.com/watch?v=DkeiKbqa02g
43,45,God's Plan,Drake,28,17641240,-6.3%,https://www.youtube.com/watch?v=xpVfcZ0ZcFM
44,50,Te Amo (feat. Paulo Londra),Piso 21,20,17604374,2.7%,https://www.youtube.com/watch?v=nP8ZVJxiJlU
45,65,Não Fala Não Pra Mim (feat. Jerry Smith),Humberto & Ronaldo,3,17340453,16.3%,https://www.youtube.com/watch?v=kpEQ3ReRQfg
46,48,Échame la Culpa,Luis Fonsi & Demi Lovato,37,17284454,-2.3%,https://www.youtube.com/watch?v=TyHvyGVs42U
47,47,Nena Maldicion  (feat. Lenny),Paulo Londra,19,16973449,-7.7%,https://www.youtube.com/watch?v=bX3S-_jUauc
48,77,Brindemos (feat. Ozuna),Anuel AA,2,16812077,32.7%,https://www.youtube.com/watch?v=kMPW3AvBf_o
49,,Amor Falso (feat. MC Kevinho),Wesley Safadão & Aldair Playboy,6,16556116,,https://www.youtube.com/watch?v=fOrPSLkuI54
50,52,"Desi Desi Na Bolya Kar (MD, Raju Punjabi, KD & Vicky Kajla) (feat. Vicky Kajla)","MD$, Raju Punjabi, KD & Vicky Kajla",16,16375281,-3.5%,https://www.youtube.com/watch?v=n2TBNpQAAjo
51,55,Asesina,Brytiago & Darell,11,16339230,0%,https://www.youtube.com/watch?v=AhQcNVyndSM
52,54,Notificação Preferida (Ao Vivo),Zé Neto & Cristiano,4,16275907,-0.6%,https://www.youtube.com/watch?v=rYKOuKaWEjg
53,64,2002,Anne-Marie,4,15393343,1.8%,https://www.youtube.com/watch?v=Il-an3K9pjg
54,44,Zingaat,Ajay - Atul,5,15041897,-20.5%,https://www.youtube.com/watch?v=2gcsgfzqN8k
55,,Dance The Night Away,TWICE,1,15037412,,https://www.youtube.com/watch?v=Fm5iP0S1z9w
56,51,Made In India,Guru Randhawa,5,14905531,-12.7%,https://www.youtube.com/watch?v=pnMQLrS5sTE
57,,Born To Be Yours,Kygo & Imagine Dragons,3,14902752,,https://www.youtube.com/watch?v=_G-k6TQYUek
58,53,FAKE LOVE,BTS,9,14750447,-11.6%,https://www.youtube.com/watch?v=cibTjNJkaMk
59,62,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofia Reyes,17,14702432,-5.2%,https://www.youtube.com/watch?v=p03TIGqEc8o
