Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,love nwantiti (ah ah ah) (feat. Joeboy & Kuami Eugene),CKay,5,73708045,1.7%,https://www.youtube.com/watch?v=MxjrsDV8Aeo
2,,The Feels,TWICE,1,63062991,,https://www.youtube.com/watch?v=f5_wn8mexmM
3,3,MONEY,LISA,4,60558329,-9.3%,https://www.youtube.com/watch?v=dNCWe_6HAM8
4,6,STAY,The Kid Laroi & Justin Bieber,13,59968983,1.1%,https://www.youtube.com/watch?v=kTJczUoc26U
5,5,Raataan Lambiyan,"Tanishk Bagchi, Jubin Nautiyal & Asees Kaur",10,59489242,-3.7%,https://www.youtube.com/watch?v=gvyUuxdRdR4
6,4,LALISA,LISA,4,45762481,-29.5%,https://www.youtube.com/watch?v=awkkyBH2zEo
7,1,My Universe (Live),Coldplay & BTS,2,43550416,-43.1%,https://www.youtube.com/watch?v=3YqPKLZF_WU
8,8,Pepas,Farruko,12,41411334,7.4%,https://www.youtube.com/watch?v=y8trd3gjJt0
9,9,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,11,35820737,-4.9%,https://www.youtube.com/watch?v=UTHLKHL_whs
10,11,මැණිකේ මගේ හිතේ,Yohani & Satheeshan,9,31642261,3%,https://www.youtube.com/watch?v=PgCliOxl41o
11,16,Woman,Doja Cat,10,27389594,16.3%,https://www.youtube.com/watch?v=yxW5yuzVi8w
12,12,Butter,BTS,20,27386176,-3.5%,https://www.youtube.com/watch?v=WMweEpGlu_U
13,7,Dil Galti Kar Baitha Hai,"Jubin Nautiyal, Meet Bros & Shardul Rathod",2,26597272,-37.7%,https://www.youtube.com/watch?v=1--qqQrimMA
14,,Savage,aespa,1,26059269,,https://www.youtube.com/watch?v=WPdWvnAAurg
15,13,Param Sundari,A. R. Rahman & Shreya Ghoshal,11,22039797,-9.5%,https://www.youtube.com/watch?v=w4ClQO0FFQg
16,15,Beggin',Måneskin,17,21877324,-8.7%,https://www.youtube.com/watch?v=ZWKpPDI1M-o
17,14,Baarish Ban Jaana,Payal Dev & Stebin Ben,18,20496673,-14.8%,https://www.youtube.com/watch?v=KVh4KtUSW3A
18,18,Life Goes On,Oliver Tree,6,19955608,-14.6%,https://www.youtube.com/watch?v=8F2s8ivKXNY
19,20,Pudina Ae Haseena,Pawan Singh & Anupama Yadav,18,19353600,-0.8%,https://www.youtube.com/watch?v=iY3vrGP6XIE
20,21,Save Your Tears,The Weeknd,40,18894192,2.9%,https://www.youtube.com/watch?v=XXYlFuWEuKI
21,10,LOCO,ITZY,2,18624340,-46.4%,https://www.youtube.com/watch?v=MjCZfZfucEc
22,17,Permission to Dance,BTS,13,18029762,-23%,https://www.youtube.com/watch?v=CuklIb9d3fI
23,19,Ranjha,B Praak & Jasleen Royal,9,17986566,-12.1%,https://www.youtube.com/watch?v=tC1L9qjOzXs
